label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.k,params.canary.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.AGG.avg,exposure.AGG.min,exposure.BIL.avg,exposure.BIL.min,exposure.DBC.avg,exposure.DBC.min,exposure.EWJ.avg,exposure.EWJ.min,exposure.GLD.avg,exposure.GLD.min,exposure.HYG.avg,exposure.HYG.min,exposure.IEF.avg,exposure.IEF.min,exposure.IWM.avg,exposure.IWM.min,exposure.LQD.avg,exposure.LQD.min,exposure.QQQ.avg,exposure.QQQ.min,exposure.SPY.avg,exposure.SPY.min,exposure.TIP.avg,exposure.TIP.min,exposure.TLT.avg,exposure.TLT.min,exposure.VGK.avg,exposure.VGK.min,exposure.VNQ.avg,exposure.VNQ.min,exposure.VWO.avg,exposure.VWO.min
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2015-07-06,2015-07-06,2020-07-02,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00334009,0.00895699,0.00336813,0.00895775,57449.21798606,40000.00000000,17449.21798606,0.43623045,0.11316933,0.11789281,1.06396800,0.10608948,1.41795932,0.84294924,-0.13425403,107,2019,0.15357205,2015,-0.00038555,1247212.26470644,107.54986202,4.03805370,0.00268875,,,0.18011013,0.00000000,,,,,,,,,0.19623066,0.00000000,,,,,,,0.62029108,0.00000000,,,,,,,,,,
SPY benchmark,sens,sens_2015-07-06,2015-07-06,2020-07-02,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00415058,0.01469591,0.00415184,0.01469694,55750.26941665,40000.00000000,15750.26941665,0.39375674,0.10444333,0.10801829,0.61870231,0.18987379,0.84786384,0.30942092,-0.33754451,,2019,0.30794819,2018,-0.04791782,39865.36701110,2.79057569,0.12904449,0.00006976,,,,,,,,,,,,,,,,,,,,,0.99584816,0.98530306,,,,,,,,,,
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top5 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,13612W,0.00768625,0.02989724,0.00361905,0.01042371,54873.25425960,39500.00000000,15373.25425960,0.38919631,0.09834473,0.10583208,1.10748713,0.08821792,1.55118806,0.79121594,-0.12429568,120,2020,0.16841235,2016,0.04872027,1437357.71056876,195.50266137,4.88625601,0.00494943,0.02764358,0.00000000,0.16625012,0.00000000,0.08324714,0.00000000,0.02990875,0.00000000,0.04255801,0.00000000,0.00992268,0.00000000,0.08286959,0.00000000,0.02959245,0.00000000,0.10144122,0.00000000,0.06888321,0.00000000,0.07179583,0.00000000,0.03308771,0.00000000,0.12238891,0.00000000,0.02985231,0.00000000,0.03635970,0.00000000,0.05645509,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top5 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,1-3-6-12U,0.00711648,0.02182657,0.00360288,0.00961177,55348.60620969,39500.00000000,15848.60620969,0.40123054,0.09882445,0.10864129,1.08719510,0.09044878,1.53240054,0.71866317,-0.13751150,185,2020,0.17503098,2016,0.04727158,1146914.69459123,151.41128357,3.94163751,0.00383320,0.03318537,0.00000000,0.16620275,0.00000000,0.07769730,0.00000000,0.03654502,0.00000000,0.03618415,0.00000000,0.00328902,0.00000000,0.09390092,0.00000000,0.02964430,0.00000000,0.09716718,0.00000000,0.07896553,0.00000000,0.07176714,0.00000000,0.02760275,0.00000000,0.12124331,0.00000000,0.03318322,0.00000000,0.02314067,0.00000000,0.06311844,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top6 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,6,13612W,0.00823275,0.02906743,0.00385180,0.01415698,54930.82251761,39500.00000000,15430.82251761,0.39065373,0.09748260,0.10617349,1.12354086,0.08609245,1.58438249,0.78528817,-0.12413608,121,2020,0.16208462,2016,0.04244023,1404292.06990547,187.89113225,4.77631893,0.00475674,0.02764470,0.00000000,0.16620550,0.00000000,0.08605320,0.00000000,0.03868571,0.00000000,0.04104348,0.00000000,0.01652741,0.00000000,0.08296231,0.00000000,0.03827323,0.00000000,0.09669173,0.00000000,0.06533307,0.00000000,0.06746160,0.00000000,0.03300534,0.00000000,0.11862233,0.00000000,0.03042199,0.00000000,0.03301109,0.00000000,0.04977024,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top6 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,6,1-3-6-12U,0.00865333,0.02468143,0.00386665,0.01187356,55380.38499294,39500.00000000,15880.38499294,0.40203506,0.09773082,0.10882830,1.09233562,0.08899103,1.54435470,0.71801787,-0.13611196,185,2020,0.17538626,2016,0.04673244,1126576.77875407,146.68943531,3.89523813,0.00371366,0.03316698,0.00000000,0.16627525,0.00000000,0.08046594,0.00000000,0.04419898,0.00000000,0.03552854,0.00000000,0.00827483,0.00000000,0.09388934,0.00000000,0.04367089,0.00000000,0.09381431,0.00000000,0.06791406,0.00000000,0.06478173,0.00000000,0.02759358,0.00000000,0.11851111,0.00000000,0.03311903,0.00000000,0.02478772,0.00000000,0.05531050,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top7 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,7,13612W,0.00830877,0.02763264,0.00352722,0.01200390,55958.64530124,39500.00000000,16458.64530124,0.41667456,0.10375073,0.11221409,1.22497592,0.08342860,1.73964064,0.83668725,-0.12400180,119,2020,0.16303400,2018,0.05242528,1348804.74091730,179.10017944,4.53010255,0.00453418,0.02766856,0.00000000,0.16632472,0.00000000,0.09037621,0.00000000,0.04014571,0.00000000,0.03521852,0.00000000,0.03535391,0.00000000,0.08289718,0.00000000,0.03739624,0.00000000,0.10480299,0.00000000,0.05842682,0.00000000,0.06020016,0.00000000,0.03312434,0.00000000,0.11787327,0.00000000,0.02604047,0.00000000,0.02837982,0.00000000,0.04741049,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top7 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,7,1-3-6-12U,0.00883831,0.03640962,0.00376656,0.01165548,55159.34537087,39500.00000000,15659.34537087,0.39643912,0.09755509,0.10752548,1.12342000,0.08616593,1.58703343,0.68031050,-0.14339789,185,2020,0.15790456,2018,0.05201824,1107417.30741494,143.91518748,3.81406180,0.00364342,0.03316855,0.00000000,0.16627514,0.00000000,0.08723423,0.00000000,0.04490651,0.00000000,0.03036458,0.00000000,0.02594008,0.00000000,0.09386706,0.00000000,0.03968803,0.00000000,0.10546548,0.00000000,0.05815000,0.00000000,0.05775594,0.00000000,0.02766948,0.00000000,0.11645746,0.00000000,0.03079004,0.00000000,0.02126226,0.00000000,0.05212366,0.00000000
EW-12,sens,sens_2016-01-04,2016-01-04,2020-12-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.02169254,0.04941755,0.00558892,0.01378367,55324.92836557,39500.00000000,15824.92836557,0.40063110,0.10397488,0.10850189,0.90147028,0.11744174,1.20127730,0.42823588,-0.24279814,161,2019,0.21520667,2018,-0.07088013,59432.75525903,8.66130205,0.20301427,0.00021927,,,,,0.08307998,0.08239068,0.08224992,0.08006570,0.08125919,0.07651232,0.08197658,0.07932224,,,0.08112823,0.07602790,0.08124095,0.07700157,0.08027042,0.07572594,0.07906761,0.06954967,,,0.08088960,0.07515703,0.08253965,0.08096374,0.08202812,0.07863508,0.08257387,0.08143343
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2016-01-04,2016-01-04,2020-12-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00356537,0.01246632,0.00359215,0.01254877,65832.16810451,39500.00000000,26332.16810451,0.66663717,0.15489399,0.16556692,1.29036869,0.11694201,1.74469430,1.15531489,-0.13407080,107,2020,0.24472138,2018,0.11250651,1082866.95599304,93.06831311,3.37967935,0.00235616,,,0.16648231,0.00000000,,,,,,,,,0.11637350,0.00000000,,,,,,,0.71355205,0.00000000,,,,,,,,,,
SPY benchmark,sens,sens_2016-01-04,2016-01-04,2020-12-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00438019,0.01116430,0.00438144,0.01116527,64313.55190754,39500.00000000,24813.55190754,0.62819119,0.15077401,0.15785704,0.84098770,0.18818934,1.15589326,0.44653035,-0.33765679,173,2019,0.30809701,2018,-0.04781253,39443.59218216,2.76105145,0.12267662,0.00006990,,,,,,,,,,,,,,,,,,,,,0.99561856,0.98883473,,,,,,,,,,
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top5 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,13612W,0.00798849,0.02611995,0.00387926,0.01374460,57664.28189440,40000.00000000,17664.28189440,0.44160705,0.10213420,0.11914115,1.11658446,0.09079230,1.54736544,0.82096282,-0.12440782,120,2020,0.16882024,2016,-0.03076259,1407859.95539509,196.85897290,4.78503015,0.00492147,0.01637040,0.00000000,0.16880052,0.00000000,0.11247326,0.00000000,0.03254797,0.00000000,0.03564589,0.00000000,0.00974289,0.00000000,0.06521279,0.00000000,0.03545577,0.00000000,0.09340080,0.00000000,0.07420342,0.00000000,0.07054992,0.00000000,0.05964980,0.00000000,0.09732425,0.00000000,0.02924949,0.00000000,0.03252107,0.00000000,0.05880532,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top5 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,1-3-6-12U,0.00866826,0.02611995,0.00415256,0.01374460,58972.06570639,40000.00000000,18972.06570639,0.47430164,0.10605612,0.12653523,1.11824969,0.09410767,1.56122856,0.77235735,-0.13731483,185,2020,0.17304681,2016,-0.03076259,1094828.32892134,148.31710909,3.73615376,0.00370793,0.02177725,0.00000000,0.16878269,0.00000000,0.10702268,0.00000000,0.04239205,0.00000000,0.03557760,0.00000000,0.00322275,0.00000000,0.06519273,0.00000000,0.03541286,0.00000000,0.08475865,0.00000000,0.08360502,0.00000000,0.07344082,0.00000000,0.05426767,0.00000000,0.09192437,0.00000000,0.03252601,0.00000000,0.02273694,0.00000000,0.06864483,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top6 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,6,13612W,0.00913105,0.02749671,0.00412927,0.01403212,57666.09388955,40000.00000000,17666.09388955,0.44165235,0.10188083,0.11915150,1.13958877,0.08858290,1.58606648,0.82142037,-0.12403007,121,2020,0.16273641,2016,-0.03146923,1382903.49707792,192.96807220,4.68793670,0.00482420,0.01633839,0.00000000,0.16889141,0.00000000,0.11462686,0.00000000,0.04072025,0.00000000,0.03502070,0.00000000,0.01357411,0.00000000,0.06520790,0.00000000,0.04287872,0.00000000,0.08957550,0.00000000,0.06692408,0.00000000,0.06601630,0.00000000,0.05970247,0.00000000,0.09468453,0.00000000,0.03528080,0.00000000,0.02977792,0.00000000,0.05159420,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top6 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,6,1-3-6-12U,0.00952283,0.02749671,0.00434334,0.01403212,58836.58678404,40000.00000000,18836.58678404,0.47091467,0.10420116,0.12577633,1.11784127,0.09250606,1.56260780,0.76567256,-0.13609102,185,2020,0.17545568,2016,-0.03146923,1082766.87055607,145.68187309,3.71224098,0.00364205,0.02177090,0.00000000,0.16882485,0.00000000,0.10917897,0.00000000,0.04891589,0.00000000,0.03497221,0.00000000,0.00815443,0.00000000,0.06521771,0.00000000,0.04828717,0.00000000,0.08148456,0.00000000,0.07209369,0.00000000,0.06865142,0.00000000,0.05424405,0.00000000,0.08931391,0.00000000,0.03528246,0.00000000,0.02429828,0.00000000,0.05974225,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top7 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,7,13612W,0.00972668,0.04506323,0.00422532,0.01627792,58535.90229569,40000.00000000,18535.90229569,0.46339756,0.10670476,0.12408621,1.22677245,0.08563910,1.71981670,0.86024315,-0.12404024,119,2020,0.16264636,2016,-0.02582623,1335749.74831967,186.48400768,4.47906272,0.00466210,0.01630957,0.00000000,0.16891834,0.00000000,0.12086095,0.00000000,0.04189707,0.00000000,0.02984792,0.00000000,0.03018927,0.00000000,0.06520479,0.00000000,0.03873791,0.00000000,0.09843663,0.00000000,0.05944660,0.00000000,0.05860180,0.00000000,0.05964249,0.00000000,0.09509650,0.00000000,0.03029485,0.00000000,0.02552719,0.00000000,0.05120903,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top7 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,7,1-3-6-12U,0.01038358,0.04506323,0.00457372,0.01627792,58687.19017432,40000.00000000,18687.19017432,0.46717975,0.10442144,0.12493758,1.15721321,0.08927708,1.61923316,0.73208206,-0.14263625,185,2020,0.15764090,2016,-0.02582623,1062672.60314424,142.94952686,3.63391878,0.00357374,0.02177101,0.00000000,0.16888684,0.00000000,0.11774857,0.00000000,0.04885366,0.00000000,0.02978256,0.00000000,0.02553226,0.00000000,0.06524658,0.00000000,0.04346631,0.00000000,0.09303466,0.00000000,0.06159370,0.00000000,0.06058893,0.00000000,0.05415225,0.00000000,0.08731336,0.00000000,0.03493677,0.00000000,0.02081069,0.00000000,0.05585456,0.00000000
