label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,params.vol.lam,params.sigma_target,params.w_max,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA90,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.40000000,0.70000000,,0.00016432,0.00119705,0.00016749,0.00127467,372662.32699713,75500.00000000,297162.32699713,3.93592486,0.26726203,0.23976966,0.91556012,0.31289417,1.26981164,0.59950770,-0.44580250,,2013,0.79498663,2022,-0.40630404,2787135.23833769,1047.45988926,0.66450966,0.01387364,0.36537987,0.29882407,,,0.63443579,0.17486963
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA90 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.40000000,0.70000000,QQQ<SMA200,0.01625608,0.28350446,0.01625938,0.28350487,378075.07566617,75500.00000000,302575.07566617,4.00761690,0.26649930,0.24187946,0.93067761,0.30431305,1.28834517,0.68962308,-0.38644197,,2013,0.79498663,2022,-0.34607401,2139245.42242422,806.97430270,0.54910069,0.01068840,0.38147342,0.29882407,,,0.61834304,0.17486467
VT TQQQ/BTAL t40 w0-80 QQQ:VOL_EWMA90,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.40000000,0.80000000,,0.00015201,0.00112042,0.00016074,0.00127467,424143.15217681,75500.00000000,348643.15217681,4.61779010,0.28826182,0.25871109,0.90842287,0.34542276,1.25795514,0.63811115,-0.45174233,,2013,0.97980058,2022,-0.40630991,3910752.17648015,1468.65787833,0.83003965,0.01945242,0.30001199,0.19899562,,,0.69981119,0.17488152
VT TQQQ/BTAL t40 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.40000000,0.80000000,QQQ<SMA200,0.01619366,0.28324010,0.01620017,0.28324046,429684.75652126,75500.00000000,354184.75652126,4.69118883,0.28752196,0.26061265,0.91970756,0.33767647,1.27154939,0.70520415,-0.40771451,189,2013,0.97980058,2022,-0.34625676,3111896.11412026,1171.43062265,0.71172988,0.01551564,0.31605783,0.19899562,,,0.68376602,0.17486955
50/50,fit,fit,2012-01-03,2022-12-30,true,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,,,,,0.00018186,0.00109674,0.00017820,0.00110145,261234.23309767,75500.00000000,185734.23309767,2.46005607,0.20837995,0.18778802,0.83860032,0.26954189,1.17148044,0.46503263,-0.44809749,,2019,0.61115171,2022,-0.42499664,1515106.09450078,571.91047589,0.48364305,0.00757497,0.49982963,0.49889855,,,0.49997375,0.49986538
TQQQ60/BTAL40,fit,fit,2012-01-03,2022-12-30,true,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,,,,,0.00016115,0.00124269,0.00015854,0.00123269,317848.62830383,75500.00000000,242348.62830383,3.20991561,0.24225287,0.21649885,0.82165742,0.33185880,1.14540331,0.44719844,-0.54171223,,2019,0.74885026,2022,-0.51882637,1869921.67939711,704.24918647,0.46284181,0.00932780,0.39984735,0.39876731,,,0.59997757,0.59990937
TQQQ50/BTAL50 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,true,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,,,,,0.02721090,0.33401126,0.02720374,0.33401180,286434.69928959,75500.00000000,210934.69928959,2.79383708,0.21674382,0.20127370,0.92827361,0.24382769,1.29244460,0.57439998,-0.37733953,138,2019,0.51283966,2022,-0.29078928,850067.41817246,325.17503625,0.29077744,0.00430695,0.52686039,0.49889855,,,0.47294022,0.16598820
SPY benchmark,fit,fit,2012-01-03,2022-12-30,true,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,,,,,0.00192135,0.00943768,0.00192200,0.00947235,158475.51199375,75500.00000000,82975.51199375,1.09901340,0.12599839,0.11404188,0.78491923,0.16979361,1.09607901,0.37430802,-0.33661687,173,2013,0.32259353,2022,-0.18153742,75396.55656687,5.27775896,0.04369965,0.00006990,,,0.99807800,0.99052765,,
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA75,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.75000000,0.25000000,0.60000000,,0.00090131,0.00171985,0.00068721,0.00153265,53326.34184589,31500.00000000,21826.34184589,0.69289974,0.27131076,0.23130577,1.21653845,0.21790256,1.72097008,1.32577861,-0.20464258,,2023,0.53684260,2026,0.03897029,315134.41095995,119.66027856,1.34726792,0.00379874,0.52090136,0.39957652,,,0.47815246,0.25088695
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA75 gate QQQ<SMA200,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.75000000,0.25000000,0.60000000,QQQ<SMA200,0.01376782,0.38664058,0.01355914,0.38694032,48642.93078496,31500.00000000,17142.93078496,0.54422002,0.20619203,0.18925447,0.99420307,0.21223496,1.39113121,1.00860823,-0.20443223,,2023,0.30229340,2026,0.03817289,289079.80078793,111.67260966,1.36735803,0.00354516,0.53376781,0.39935716,,,0.46523521,0.00000000
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA75,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.75000000,0.25000000,0.70000000,,0.00079106,0.00170143,0.00063644,0.00109501,55080.77996127,31500.00000000,23580.77996127,0.74859619,0.28410322,0.24629810,1.18144657,0.23652446,1.65610382,1.31070149,-0.21675662,394,2023,0.56811485,2026,0.04274856,413705.01561257,156.13150249,1.74635583,0.00495656,0.49483426,0.29941801,,,0.50431796,0.25097450
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA75 gate QQQ<SMA200,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.75000000,0.25000000,0.70000000,QQQ<SMA200,0.01373490,0.38664058,0.01357883,0.38694032,50228.49261455,31500.00000000,18728.49261455,0.59455532,0.21832624,0.20384128,0.97425274,0.23130724,1.35284179,1.06582020,-0.20484341,,2023,0.32850842,2026,0.04201029,378473.86862916,144.69045854,1.76791323,0.00459335,0.50766402,0.29930846,,,0.49135736,0.00000000
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA75,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.75000000,0.25000000,0.80000000,,0.00075863,0.00170143,0.00061218,0.00115214,56165.96900211,31500.00000000,24665.96900211,0.78304663,0.29227155,0.25538168,1.14658521,0.25279445,1.59958780,1.24381069,-0.23498073,398,2023,0.60647125,2026,0.04493432,506255.55027569,190.69795987,2.11846680,0.00605390,0.47591817,0.19937957,,,0.52325598,0.25036985
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA75 gate QQQ<SMA200,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.75000000,0.25000000,0.80000000,QQQ<SMA200,0.01369664,0.38664058,0.01352707,0.38694032,51220.99569302,31500.00000000,19720.99569302,0.62606336,0.22617730,0.21278484,0.95119923,0.24794909,1.31606965,1.07392826,-0.21060745,436,2023,0.36083030,2026,0.04478497,461964.81479166,175.85388941,2.13962224,0.00558266,0.48875453,0.19921817,,,0.51028354,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA75,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.75000000,0.30000000,0.60000000,,0.00074136,0.00196776,0.00057617,0.00177815,59452.57746198,31500.00000000,27952.57746198,0.88738341,0.33136587,0.28206539,1.29607354,0.24520103,1.86695486,1.37074704,-0.24174108,234,2023,0.69977956,2026,0.07103397,284910.58199107,108.32070059,1.11217935,0.00343875,0.47279128,0.39926513,,,0.52643063,0.30063413
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA75 gate QQQ<SMA200,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.75000000,0.30000000,0.60000000,QQQ<SMA200,0.01579890,0.46402864,0.01566929,0.46432839,53204.92823008,31500.00000000,21704.92823008,0.68904534,0.25214230,0.23025374,1.07658365,0.23580273,1.53104421,1.09793399,-0.22965160,209,2023,0.39785719,2026,0.07062672,257466.86680143,100.10405943,1.13515848,0.00317791,0.48788755,0.39912895,,,0.51134545,0.00000000
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA75,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.75000000,0.30000000,0.70000000,,0.00072646,0.00196776,0.00055072,0.00177815,62472.83471942,31500.00000000,30972.83471942,0.98326459,0.35014708,0.30557311,1.23745152,0.27441075,1.75763376,1.36629840,-0.25627424,221,2023,0.70493741,2026,0.07381151,394441.22924050,148.97798021,1.51713679,0.00472946,0.43190214,0.29935105,,,0.56732159,0.30095790
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA75 gate QQQ<SMA200,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.75000000,0.30000000,0.70000000,QQQ<SMA200,0.01592361,0.46402864,0.01577459,0.46432839,55904.39115679,31500.00000000,24404.39115679,0.77474258,0.26984956,0.25320503,1.03641006,0.26595325,1.45666328,1.11512395,-0.24199064,211,2023,0.40161114,2026,0.07359734,354133.37367413,136.04630889,1.53813362,0.00431893,0.44701234,0.29934354,,,0.55208268,0.00000000
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA75,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.75000000,0.30000000,0.80000000,,0.00076417,0.00196776,0.00058867,0.00177815,64652.82559436,31500.00000000,33152.82559436,1.05247065,0.36379991,0.32198780,1.20563636,0.29497733,1.69856728,1.34624238,-0.27023359,224,2023,0.73159417,2026,0.07637475,507359.18382910,190.72928134,1.92792875,0.00605490,0.40322116,0.19953296,,,0.59595241,0.30049638
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA75 gate QQQ<SMA200,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.75000000,0.30000000,0.80000000,QQQ<SMA200,0.01582878,0.46402864,0.01567594,0.46432839,57840.15784782,31500.00000000,26340.15784782,0.83619549,0.28269461,0.26912500,1.01573268,0.28720555,1.41776986,1.16353349,-0.24296216,211,2023,0.42326588,2026,0.07608158,454360.70224470,173.00481924,1.94956426,0.00549222,0.41829779,0.19950669,,,0.58089611,0.00000000
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA75,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.75000000,0.35000000,0.60000000,,0.00068834,0.00149879,0.00053228,0.00115943,65000.64142317,31500.00000000,33500.64142317,1.06351243,0.38220041,0.32456616,1.35798126,0.26557156,1.98535502,1.38440878,-0.27607482,234,2023,0.85335423,2026,0.08994308,224508.87721079,84.89503611,0.80897403,0.00269508,0.44090999,0.39906518,,,0.55837412,0.35073919
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA75 gate QQQ<SMA200,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.75000000,0.35000000,0.60000000,QQQ<SMA200,0.01802868,0.54141671,0.01783672,0.54171645,57126.10006276,31500.00000000,25626.10006276,0.81352699,0.28926265,0.26330258,1.13995107,0.25188597,1.64122045,1.19412033,-0.24223911,273,2023,0.47938541,2026,0.09045393,200669.96670614,78.39402153,0.83328999,0.00248870,0.45813113,0.39924453,,,0.54104543,0.00000000
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA75,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.75000000,0.35000000,0.70000000,,0.00066374,0.00134891,0.00048805,0.00081429,69294.65949962,31500.00000000,37794.65949962,1.19983046,0.40963831,0.35553468,1.28981415,0.30334483,1.85725874,1.37373279,-0.29819359,224,2023,0.88105033,2026,0.10362820,360035.83363903,135.95017521,1.26679301,0.00431588,0.38503096,0.29939486,,,0.61426433,0.35086872
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA75 gate QQQ<SMA200,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.75000000,0.35000000,0.70000000,QQQ<SMA200,0.01805329,0.54141671,0.01788933,0.54171645,60808.74053667,31500.00000000,29308.74053667,0.93043621,0.31473485,0.29273523,1.08991761,0.29144960,1.55038357,1.18520362,-0.26555340,209,2023,0.50245011,2026,0.10351476,318364.69249269,122.72965161,1.29122719,0.00389618,0.40222999,0.29943959,,,0.59691789,0.00000000
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA75,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.75000000,0.35000000,0.80000000,,0.00070770,0.00117937,0.00057320,0.00099552,72929.03331001,31500.00000000,41429.03331001,1.31520741,0.42980130,0.38058777,1.24430941,0.33383586,1.77339863,1.38110158,-0.31120180,217,2023,0.88330114,2026,0.10767791,486362.72612476,183.07333173,1.68556365,0.00581185,0.34306768,0.19940213,,,0.65616979,0.35129715
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA75 gate QQQ<SMA200,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.75000000,0.35000000,0.80000000,QQQ<SMA200,0.01807960,0.54141671,0.01790565,0.54171645,63982.22582564,31500.00000000,32482.22582564,1.03118177,0.33341943,0.31698557,1.05756671,0.32310822,1.49163188,1.19400242,-0.27924519,235,2023,0.50312977,2026,0.10794737,427583.24059504,163.51664597,1.70825384,0.00519100,0.36022909,0.19908924,,,0.63887119,0.00000000
VT TQQQ/BTAL t40 w0-60 QQQ:VOL_EWMA75,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.75000000,0.40000000,0.60000000,,0.00071129,0.00198885,0.00053432,0.00148666,68866.97270375,31500.00000000,37366.97270375,1.18625310,0.41478280,0.35251907,1.37585859,0.28247660,2.03066710,1.33906234,-0.30975616,235,2023,0.95293981,2026,0.10864153,191571.24860469,72.63442707,0.65885539,0.00230585,0.42151638,0.39851334,,,0.57774924,0.40163581
VT TQQQ/BTAL t40 w0-60 QQQ:VOL_EWMA75 gate QQQ<SMA200,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.75000000,0.40000000,0.60000000,QQQ<SMA200,0.01969887,0.59970026,0.01951077,0.60000000,59632.81523394,31500.00000000,28132.81523394,0.89310525,0.31104501,0.28349450,1.16133473,0.26455334,1.68359806,1.13382196,-0.27433320,273,2023,0.52520499,2026,0.10804725,171068.19454617,67.59187681,0.68833846,0.00214577,0.44038072,0.39835209,,,0.55878074,0.00000000
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA75,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.75000000,0.40000000,0.70000000,,0.00065578,0.00166887,0.00050494,0.00144977,76107.26881613,31500.00000000,44607.26881613,1.41610377,0.46438464,0.40170660,1.34151512,0.32532058,1.95595263,1.40467947,-0.33059829,234,2023,1.05488672,2026,0.12264904,289514.83947513,109.13644693,0.93621148,0.00346465,0.35163892,0.29926787,,,0.64767454,0.40164948
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA75 gate QQQ<SMA200,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.75000000,0.40000000,0.70000000,QQQ<SMA200,0.01997586,0.61880477,0.01983555,0.61910452,65504.00675353,31500.00000000,34004.00675353,1.07949228,0.35465768,0.32827840,1.14047377,0.30968737,1.63886486,1.19620269,-0.29648627,239,2023,0.59388520,2026,0.12260143,252605.21400665,98.06068621,0.96120506,0.00311304,0.37088737,0.29876406,,,0.62837743,0.00000000
VT TQQQ/BTAL t40 w0-80 QQQ:VOL_EWMA75,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.75000000,0.40000000,0.80000000,,0.00065343,0.00162290,0.00052199,0.00144977,80450.63638967,31500.00000000,48950.63638967,1.55398846,0.48851690,0.42947996,1.28197564,0.36368070,1.84698985,1.39129007,-0.35112513,224,2023,1.07381427,2026,0.13474152,446880.15541106,168.10146093,1.41940578,0.00533655,0.29720338,0.19950177,,,0.70209782,0.40118368
VT TQQQ/BTAL t40 w0-80 QQQ:VOL_EWMA75 gate QQQ<SMA200,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.75000000,0.40000000,0.80000000,QQQ<SMA200,0.02009744,0.61880477,0.01994168,0.61910452,69202.94014092,31500.00000000,37702.94014092,1.19691873,0.37701466,0.35488921,1.09516658,0.34971092,1.55909785,1.18516533,-0.31811145,235,2023,0.60903253,2026,0.13479573,386799.31731979,148.26162248,1.44588085,0.00470672,0.31639634,0.19939953,,,0.68273545,0.00000000
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA80,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.80000000,0.25000000,0.60000000,,0.00078241,0.00180783,0.00058984,0.00144120,52597.12927473,31500.00000000,21097.12927473,0.66975014,0.26468136,0.22495819,1.20880607,0.21429866,1.70894221,1.30663142,-0.20256773,215,2023,0.52754989,2026,0.04513053,300967.04557184,114.15043532,1.29933474,0.00362382,0.52473590,0.39938097,,,0.47443873,0.26755544
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.80000000,0.25000000,0.60000000,QQQ<SMA200,0.01141665,0.37290461,0.01124706,0.37320436,48948.25775098,31500.00000000,17448.25775098,0.55391294,0.20854599,0.19209284,1.01310627,0.20966954,1.41923030,1.02990729,-0.20249007,215,2023,0.30069702,2026,0.04482904,272961.69681372,105.26720760,1.28799944,0.00334182,0.53540991,0.39942553,,,0.46375089,0.00000000
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA80,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.80000000,0.25000000,0.70000000,,0.00086974,0.00180783,0.00068458,0.00137758,54447.80723906,31500.00000000,22947.80723906,0.72850182,0.27885423,0.24093369,1.18448961,0.23142040,1.66209102,1.30650780,-0.21343480,432,2023,0.56546782,2026,0.04829773,391371.67779504,147.68054454,1.66348494,0.00468827,0.50061918,0.29951985,,,0.49845754,0.26746804
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.80000000,0.25000000,0.70000000,QQQ<SMA200,0.01150797,0.37290461,0.01129454,0.37320436,50652.34227890,31500.00000000,19152.34227890,0.60801087,0.22214219,0.20767784,1.00145848,0.22721262,1.39414888,1.09541443,-0.20279283,215,2023,0.33335276,2026,0.04814689,356080.11160447,136.11469940,1.65411194,0.00432110,0.51126186,0.29914772,,,0.48783021,0.00000000
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.80000000,0.25000000,0.80000000,,0.00080245,0.00180783,0.00061016,0.00137758,55668.32524012,31500.00000000,24168.32524012,0.76724842,0.28831955,0.25123368,1.16323904,0.24478812,1.62906290,1.28955252,-0.22358109,435,2023,0.60375570,2026,0.04922177,464655.35626312,175.15984088,1.95341359,0.00556063,0.48546496,0.19935737,,,0.51367062,0.26690357
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.80000000,0.25000000,0.80000000,QQQ<SMA200,0.01154214,0.37290461,0.01136221,0.37320436,51766.02248583,31500.00000000,20266.02248583,0.64336579,0.23111659,0.21763715,0.98906807,0.24072632,1.37535038,1.12937216,-0.20464165,,2023,0.36566694,2026,0.04920755,422610.18547634,161.05234583,1.94229527,0.00511277,0.49614847,0.19936740,,,0.50288806,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.80000000,0.30000000,0.60000000,,0.00082422,0.00186942,0.00063804,0.00126968,59548.28544981,31500.00000000,28048.28544981,0.89042176,0.33067934,0.28282469,1.29899382,0.24403125,1.86979552,1.36481925,-0.24228801,239,2023,0.68704530,2026,0.08567919,275160.27749003,104.70052694,1.07891002,0.00332383,0.47327892,0.39936593,,,0.52586175,0.32068216
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.80000000,0.30000000,0.60000000,QQQ<SMA200,0.01332581,0.44754549,0.01309056,0.44784523,54543.70070189,31500.00000000,23043.70070189,0.73154605,0.26188486,0.24174957,1.10693798,0.23653001,1.57749740,1.14255908,-0.22920903,209,2023,0.39527011,2026,0.08539298,244361.51474678,95.16643612,1.06664258,0.00302116,0.48571828,0.39910326,,,0.51335374,0.00000000
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA80,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.80000000,0.30000000,0.70000000,,0.00077411,0.00186942,0.00059684,0.00126968,61456.52119016,31500.00000000,29956.52119016,0.95100067,0.34197061,0.29776531,1.22790514,0.27075468,1.74143454,1.33209245,-0.25671687,239,2023,0.69282488,2026,0.08156375,375119.30687173,141.54417224,1.46017818,0.00449347,0.43599423,0.29928515,,,0.56318412,0.32118593
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.80000000,0.30000000,0.70000000,QQQ<SMA200,0.01337296,0.44754549,0.01311581,0.44784523,56284.86849788,31500.00000000,24784.86849788,0.78682122,0.27251530,0.25636840,1.05011827,0.26398830,1.47665447,1.13886332,-0.23928710,209,2023,0.39998215,2026,0.08138039,333939.88782894,128.12387490,1.44655461,0.00406742,0.44845936,0.29951997,,,0.55056804,0.00000000
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA80,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.80000000,0.30000000,0.80000000,,0.00086853,0.00186942,0.00066347,0.00126968,63807.96177408,31500.00000000,32307.96177408,1.02564958,0.35753421,0.31567890,1.20687368,0.28949755,1.70000751,1.32084514,-0.27068594,239,2023,0.72902656,2026,0.08402213,482747.82570205,181.90347716,1.84995595,0.00577471,0.40866934,0.19943694,,,0.59040287,0.32089562
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.80000000,0.30000000,0.80000000,QQQ<SMA200,0.01325469,0.44754549,0.01304149,0.44784523,58429.87041109,31500.00000000,26929.87041109,0.85491652,0.28739965,0.27389057,1.03882180,0.28326828,1.45228130,1.16640003,-0.24639887,239,2023,0.43014654,2026,0.08354939,430632.06317893,164.38152829,1.83587938,0.00521846,0.42116067,0.19940642,,,0.57795869,0.00000000
