label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.gate,params.rebalance,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
50/50,full,full,2019-05-08,2026-08-20,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,0.00046940,0.00155282,0.00035265,0.00133151,130954.34420726,53500.00000000,77454.34420726,1.44774475,0.21502261,0.20419870,0.79767218,0.30257369,1.12412301,0.48012873,-0.44784367,752,2023,0.69974912,2022,-0.42546175,431091.23495872,162.81458213,0.50426851,0.00304326,0.49975844,0.49866849,,,,,0.49975382,0.49922644
TQQQ50/BTAL50 rb 3m,full,full,2019-05-08,2026-08-20,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,0.03469494,0.20916547,0.03465684,0.20916603,145056.79770088,53500.00000000,91556.79770088,1.71134201,0.23860486,0.22756738,0.85145488,0.30814905,1.19830804,0.54598770,-0.43701509,722,2023,0.73342476,2022,-0.41268567,330693.33501907,124.97192936,0.36398831,0.00233592,0.48666947,0.29083397,,,,,0.51240173,0.34266661
TQQQ50/BTAL50 gate QQQ<SMA200 rb 1w,full,full,2019-05-08,2026-08-20,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,0.03851146,0.35564666,0.03841712,0.35565035,128443.07798583,53500.00000000,74943.07798583,1.40080520,0.21153103,0.19978235,0.84331876,0.27256524,1.18395314,0.56664361,-0.37330524,133,2020,0.47471773,2022,-0.31509224,738659.21243313,278.91663608,0.86025366,0.00521340,0.53676372,0.46390378,,,,,0.46272399,0.14434965
TQQQ50/BTAL50 gate QQQ<SMA200,full,full,2019-05-08,2026-08-20,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,0.03981861,0.37517449,0.03971294,0.37517809,128739.83321755,53500.00000000,75239.83321755,1.40635202,0.21173059,0.20030859,0.85509058,0.26734428,1.19735417,0.56138760,-0.37715580,138,2023,0.48047197,2022,-0.27720877,350542.40872622,134.58055126,0.40595250,0.00251552,0.53913174,0.49887832,,,,,0.46037519,0.12482191
TQQQ50/BTAL50 gate QQQ<SMA200 rb 3m,full,full,2019-05-08,2026-08-20,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,0.07029538,0.37556814,0.07025608,0.37557194,120202.43470812,53500.00000000,66702.43470812,1.24677448,0.19509811,0.18467421,0.80496242,0.26652073,1.11667614,0.54535013,-0.35774835,140,2020,0.40206512,2022,-0.27691972,209885.68564677,82.02547401,0.25830584,0.00153319,0.54011619,0.33702224,,,,,0.45894362,0.12442806
SPY benchmark,full,full,2019-05-08,2026-08-20,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,0.00569036,0.02233304,0.00569127,0.02233388,109341.60467571,53500.00000000,55841.60467571,1.04376831,0.15687362,0.16313093,0.84640906,0.19525087,1.19670123,0.46594534,-0.33667817,173,2021,0.28241522,2022,-0.18161772,53254.76437652,3.72783351,0.07556974,0.00006968,,,,,0.99430873,0.97766612,,
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 rb 1w,fit,fit,2019-05-08,2023-12-29,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,,1w,0.00551413,0.25287545,0.00537984,0.25287648,62667.89477146,37500.00000000,25167.89477146,0.67114386,0.18649013,0.17807431,0.93112818,0.20677346,1.30895690,0.74445577,-0.25050532,366,2023,0.41578886,2022,-0.14411645,1200243.80915303,451.47091673,3.96749131,0.01203922,0.63141351,0.19872148,,,,,0.36786848,0.06555280
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 rb 2w,fit,fit,2019-05-08,2023-12-29,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,,2w,0.01975934,0.35616179,0.01964617,0.35616290,59815.02110246,37500.00000000,22315.02110246,0.59506723,0.15292390,0.16153554,0.77111336,0.21456410,1.07901257,0.60603161,-0.25233650,362,2023,0.45105155,2022,-0.15225887,738824.81963357,279.12369063,2.64829190,0.00744330,0.62388780,0.19170617,,,,,0.37525324,0.06536807
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 rb 2w+1,fit,fit,2019-05-08,2023-12-29,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,,2w+1,0.02054504,0.36906884,0.02044583,0.36907320,61909.71827254,37500.00000000,24409.71827254,0.65092582,0.18962718,0.17374516,0.92851325,0.21120026,1.30924090,0.73268467,-0.25881145,443,2023,0.42319734,2022,-0.17509471,759271.38016267,285.91925778,2.47448463,0.00762451,0.63098133,0.19967751,,,,,0.36821964,0.06917840
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80,fit,fit,2019-05-08,2023-12-29,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,,,0.00066570,0.00187523,0.00052750,0.00164884,63324.40477073,37500.00000000,25824.40477073,0.68865079,0.18557579,0.18178566,0.90441835,0.21363576,1.26767714,0.71378631,-0.25998788,366,2023,0.45338507,2022,-0.15469441,386945.33537192,145.29627902,1.31126635,0.00387457,0.62775468,0.19907534,,,,,0.37153538,0.09931822
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 rb 2m,fit,fit,2019-05-08,2023-12-29,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,,2m,0.06285774,0.52032121,0.06275536,0.52032641,57394.50043453,37500.00000000,19894.50043453,0.53052001,0.14282034,0.14694435,0.67863207,0.23951172,0.91377246,0.45101558,-0.31666387,638,2023,0.38154493,2022,-0.16098391,201601.04006752,76.95246395,0.72652195,0.00205207,0.61424426,0.19915751,,,,,0.38464363,0.09841626
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 rb 2m+1,fit,fit,2019-05-08,2023-12-29,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,,2m+1,0.04553170,0.29728049,0.04543778,0.29728263,59794.08861300,37500.00000000,22294.08861300,0.59450903,0.16263445,0.16141163,0.80835615,0.21528609,1.13280632,0.64813538,-0.25092667,166,2023,0.38383676,2022,-0.13782718,210846.08969551,79.36933787,0.74660347,0.00211652,0.64104763,0.22684410,,,,,0.35787143,0.09931483
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 rb 3m,fit,fit,2019-05-08,2023-12-29,false,false,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,,3m,0.08771842,0.57975469,0.08764420,0.57976239,49230.83301332,37500.00000000,11730.83301332,0.31282221,0.06030407,0.09330337,0.34668406,0.33173940,0.46137267,0.10847004,-0.55595134,,2023,0.43061176,2020,-0.25741145,151353.45718155,58.21460794,0.66282403,0.00155239,0.59517785,0.19933753,,,,,0.40326342,0.09924774
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 rb 3m+1,fit,fit,2019-05-08,2023-12-29,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,,3m+1,0.07298557,0.46844103,0.07293444,0.46844332,53604.09193328,37500.00000000,16104.09193328,0.42944245,0.13105733,0.12295306,0.66724262,0.22160447,0.92613028,0.48186152,-0.27198132,366,2023,0.29296478,2022,-0.19265948,114958.58347199,44.24677824,0.41714242,0.00117991,0.64302642,0.32585122,,,,,0.35559012,0.08974098
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 rb 3m+2,fit,fit,2019-05-08,2023-12-29,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,,3m+2,0.07016507,0.39018669,0.07009294,0.39019219,65968.84135751,37500.00000000,28468.84135751,0.75916910,0.19855697,0.19639896,0.93542195,0.21976013,1.28580748,0.66710373,-0.29764032,189,2023,0.41711650,2022,-0.14595324,217571.80758366,83.18517648,0.70704465,0.00221827,0.63958515,0.22700990,,,,,0.35909668,0.09813844
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,fit,fit,2019-05-08,2023-12-29,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200,1w,0.03123469,0.27806509,0.03111891,0.27806509,60764.75773160,37500.00000000,23264.75773160,0.62039354,0.17606269,0.16711763,0.88618138,0.20745637,1.24118885,0.70292161,-0.25047272,366,2023,0.29571502,2022,-0.07776986,1019853.47844648,384.45986308,3.41899108,0.01025226,0.65803576,0.19872148,,,,,0.34128395,0.04253528
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,fit,fit,2019-05-08,2023-12-29,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200,2w,0.04238204,0.35603333,0.04228308,0.35603448,57644.66670508,37500.00000000,20144.66670508,0.53719111,0.14252503,0.14847750,0.72688003,0.21540239,1.01285045,0.56484665,-0.25232517,362,2023,0.30347956,2022,-0.08820072,667946.88587628,253.27767796,2.42062863,0.00675407,0.64794959,0.19170617,,,,,0.35121769,0.04937622
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,fit,fit,2019-05-08,2023-12-29,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200,2w+1,0.04610133,0.36844256,0.04601698,0.36844700,62243.01574939,37500.00000000,24743.01574939,0.65981375,0.19052291,0.17565402,0.93079264,0.21158110,1.31138491,0.73635697,-0.25873716,443,2023,0.28043431,2022,-0.05738779,661574.21608838,250.00668922,2.14855626,0.00666685,0.65934659,0.19967751,,,,,0.33987916,0.04709028
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2019-05-08,2023-12-29,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200,,0.02414453,0.22713285,0.02406227,0.22713641,62522.87942710,37500.00000000,25022.87942710,0.66727678,0.18316554,0.17724988,0.88791714,0.21585360,1.24134298,0.70403618,-0.26016495,366,2023,0.33043318,2022,-0.08383174,352025.25726454,133.57613560,1.18806782,0.00356203,0.65142062,0.19907534,,,,,0.34797352,0.04614148
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,fit,fit,2019-05-08,2023-12-29,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200,2m,0.07827183,0.52080185,0.07820965,0.52080705,55519.11462228,37500.00000000,18019.11462228,0.48050972,0.13343238,0.13525723,0.64325925,0.24005904,0.86458171,0.42015196,-0.31758124,638,2021,0.33350772,2022,-0.12808593,204395.99631300,78.94484056,0.74634603,0.00210520,0.63722963,0.19915751,,,,,0.36177574,0.05932234
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m+1,fit,fit,2019-05-08,2023-12-29,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200,2m+1,0.06230952,0.29728049,0.06223811,0.29728263,62653.51549603,37500.00000000,25153.51549603,0.67076041,0.17786003,0.17799263,0.86130759,0.21780742,1.20568183,0.70881276,-0.25092667,166,2023,0.33495753,2022,-0.05060003,204279.11736165,78.11701837,0.70303393,0.00208312,0.66026307,0.22697695,,,,,0.33878439,0.04589753
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m,fit,fit,2019-05-08,2023-12-29,false,false,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200,3m,0.10410062,0.57975469,0.10403979,0.57976239,45608.18665606,37500.00000000,8108.18665606,0.21621831,0.04057499,0.06688161,0.28989872,0.33051680,0.38490779,0.07298299,-0.55595134,,2023,0.26263137,2020,-0.25741145,148136.07937801,57.81831482,0.66475210,0.00154182,0.62179289,0.19933753,,,,,0.37670796,0.07244717
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+1,fit,fit,2019-05-08,2023-12-29,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200,3m+1,0.08552169,0.46811957,0.08548505,0.46812186,54731.63897978,37500.00000000,17231.63897978,0.45951037,0.13752373,0.13024436,0.68682864,0.22455394,0.95231575,0.50587145,-0.27185510,366,2021,0.28531822,2022,-0.12627312,118306.93782277,46.62144258,0.42419368,0.00124324,0.65765778,0.32585122,,,,,0.34118237,0.04562538
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,fit,fit,2019-05-08,2023-12-29,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200,3m+2,0.08470924,0.39018669,0.08466011,0.39019219,68203.99866146,37500.00000000,30703.99866146,0.81877330,0.20881539,0.20835326,0.96615819,0.22214661,1.32790866,0.70156956,-0.29764032,189,2023,0.37862294,2022,-0.08535618,218197.09361063,84.32812468,0.69766747,0.00224875,0.65446562,0.22687893,,,,,0.34429469,0.05935411
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 1w,fit,fit,2019-05-08,2023-12-29,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,1w,0.00588866,0.25327290,0.00541245,0.25327376,65067.42785920,37500.00000000,27567.42785920,0.73513141,0.20174500,0.19147673,0.99115888,0.20724804,1.38999181,1.00214307,-0.20131357,324,2023,0.42121490,2022,-0.14584151,1243804.51587259,414.04015770,3.95878222,0.01104107,0.47348537,0.14895363,0.15749082,0.04872956,,,0.36789961,0.06554131
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w,fit,fit,2019-05-08,2023-12-29,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2w,0.02022695,0.35711279,0.01967483,0.35711372,62475.33571773,37500.00000000,24975.33571773,0.66600895,0.17133126,0.17697921,0.84286762,0.21529397,1.17708408,0.85235556,-0.20100914,141,2023,0.45629794,2022,-0.15222256,771950.83893368,256.89370567,2.64406019,0.00685050,0.46778875,0.14312464,0.15563539,0.04739572,,,0.37520792,0.06558971
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w+1,fit,fit,2019-05-08,2023-12-29,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2w+1,0.02094372,0.36827047,0.02039134,0.36585549,64253.42390608,37500.00000000,26753.42390608,0.71342464,0.20427972,0.18697984,0.98544167,0.21149336,1.38713783,0.96727102,-0.21119181,337,2023,0.43136866,2022,-0.17634262,785947.44120082,261.51135372,2.47216743,0.00697364,0.47309494,0.14916334,0.15748173,0.04910483,,,0.36819841,0.06934223
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80,fit,fit,2019-05-08,2023-12-29,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,,0.00099376,0.00314094,0.00054623,0.00184310,66780.15143740,37500.00000000,29280.15143740,0.78080404,0.20678494,0.20077874,0.98547385,0.21419707,1.37880690,1.02889260,-0.20097816,324,2023,0.46459967,2022,-0.15313977,409192.96895090,134.50760241,1.31934016,0.00358687,0.47076456,0.14955055,0.15666286,0.04900583,,,0.37153969,0.09916690
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m,fit,fit,2019-05-08,2023-12-29,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2m,0.06380372,0.52264480,0.06304253,0.52070243,59916.41729403,37500.00000000,22416.41729403,0.59777113,0.15985727,0.16213524,0.74073056,0.23938920,0.99770086,0.49939734,-0.32010037,558,2023,0.39591612,2022,-0.16176501,209161.25797580,70.59645822,0.72489478,0.00188257,0.46061296,0.14986428,0.15324266,0.04935721,,,0.38455032,0.09995457
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m+1,fit,fit,2019-05-08,2023-12-29,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2m+1,0.04643703,0.30116042,0.04585161,0.30116239,62975.85496063,37500.00000000,25475.85496063,0.67935613,0.18306376,0.17981951,0.88514680,0.21665644,1.23376365,0.67408111,-0.27157527,184,2023,0.39365955,2022,-0.13373222,221469.54669156,72.45707952,0.74723281,0.00193219,0.48005825,0.16986692,0.16090829,0.05671914,,,0.35749255,0.09914678
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m,fit,fit,2019-05-08,2023-12-29,false,false,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m,0.08916869,0.58447999,0.08772076,0.57876337,51135.48164219,37500.00000000,13635.48164219,0.36361284,0.07624171,0.10649662,0.39151092,0.33414581,0.52063148,0.13561316,-0.56219991,,2023,0.44585727,2020,-0.22468845,155814.30450765,52.79868674,0.65862067,0.00140796,0.44524827,0.14971361,0.14944336,0.04863663,,,0.40263062,0.09943364
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+1,fit,fit,2019-05-08,2023-12-29,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m+1,0.07455378,0.48146086,0.07368905,0.48146295,56756.71984519,37500.00000000,19256.71984519,0.51351253,0.15297323,0.14300855,0.75412693,0.22152962,1.04464048,0.56367895,-0.27138362,184,2021,0.32843157,2022,-0.18668014,123181.55901466,41.94288590,0.42485238,0.00111848,0.48115044,0.24123996,0.16161756,0.08281254,,,0.35498790,0.09092423
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+2,fit,fit,2019-05-08,2023-12-29,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m+2,0.07136912,0.39302311,0.07078964,0.38882565,68780.76234691,37500.00000000,31280.76234691,0.83415366,0.21517116,0.21138199,0.99699732,0.22009294,1.36655671,0.68958068,-0.31203189,189,2023,0.42796684,2022,-0.14620855,225280.50865928,75.80069713,0.70271795,0.00202135,0.47959180,0.17007907,0.15947454,0.05577804,,,0.35900285,0.09995891
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,fit,fit,2019-05-08,2023-12-29,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,1w,0.03187290,0.27808630,0.03145839,0.27808978,63544.79173352,37500.00000000,26044.79173352,0.69452778,0.19352183,0.18302391,0.96783463,0.20457686,1.35216501,0.96110247,-0.20135400,324,2023,0.30448784,2022,-0.07457545,1073609.47608371,358.66380128,3.45143432,0.00956437,0.49370101,0.14895363,0.16421983,0.04872956,,,0.34097163,0.04248626
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,fit,fit,2019-05-08,2023-12-29,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2w,0.04288779,0.35666463,0.04246353,0.35666558,60515.48177527,37500.00000000,23015.48177527,0.61374618,0.16238831,0.16566005,0.81305834,0.21320946,1.13026699,0.80786530,-0.20100914,141,2023,0.31267958,2022,-0.08565358,706574.15187812,236.49103690,2.43983331,0.00630643,0.48604072,0.14312464,0.16171873,0.04739572,,,0.35101763,0.04992537
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,fit,fit,2019-05-08,2023-12-29,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2w+1,0.04672154,0.36815218,0.04625179,0.36602204,65008.05341162,37500.00000000,27508.05341162,0.73354809,0.20721107,0.19115040,1.00785314,0.20860348,1.41688095,0.98104610,-0.21121441,337,2020,0.29602349,2022,-0.05567921,693152.19857072,231.57564469,2.16466394,0.00617535,0.49461623,0.14916334,0.16466697,0.04910483,,,0.33953277,0.04713754
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2019-05-08,2023-12-29,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,,0.02487979,0.22732631,0.02451730,0.22732793,66248.64827218,37500.00000000,28748.64827218,0.76663062,0.20584351,0.19791480,0.98345522,0.21374816,1.37183905,1.02343031,-0.20113095,324,2023,0.34360488,2022,-0.07938807,373691.43624708,123.99541088,1.19625317,0.00330654,0.48884935,0.14955055,0.16263318,0.04900583,,,0.34750563,0.04594996
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,fit,fit,2019-05-08,2023-12-29,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2m,0.07916215,0.52315452,0.07850677,0.52060038,58159.39637004,37500.00000000,20659.39637004,0.55091724,0.15141273,0.15161349,0.71370882,0.23761669,0.95899271,0.47301644,-0.32010037,558,2021,0.35552003,2022,-0.12832689,214077.31666809,72.53898569,0.75051203,0.00193437,0.47781224,0.14930788,0.15901214,0.04935721,,,0.36171872,0.06046619
