label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.sigma_target,params.w_max,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL t40 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.40000000,0.80000000,QQQ<SMA200,0.07207193,0.45715544,0.07189820,0.45716311,48078.53780389,28000.00000000,20078.53780389,0.71709064,0.25971346,0.28684095,0.92537523,0.29774505,1.35526175,0.66638715,-0.38973359,605,2023,0.68281141,2022,-0.31366012,133301.50234849,51.06458273,0.93703871,0.00182374,0.44280894,0.19866304,,,,,0.55636158,0.08939268
VT TQQQ/DBMF t25 w0-50 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.25000000,0.50000000,,0.00111185,0.00316077,0.00076461,0.00222102,43741.15358120,28000.00000000,15741.15358120,0.56218406,0.21303857,0.23364220,0.92324410,0.24090017,1.33670409,0.75564498,-0.28192944,571,2023,0.55529186,2022,-0.22816111,105760.55706471,21.37189580,0.77361453,0.00076328,,,0.60679864,0.49872396,,,0.39207422,0.17326840
VT TQQQ/DBMF t25 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.25000000,0.50000000,QQQ<SMA200,0.05023143,0.29242187,0.05002341,0.29242479,43877.99629849,28000.00000000,15877.99629849,0.56707130,0.22255478,0.23537776,1.01442045,0.22282922,1.48188404,0.97434284,-0.22841527,570,2023,0.40680463,2022,-0.12658014,89461.68279595,18.41808770,0.64182128,0.00065779,,,0.65630437,0.49872396,,,0.34274074,0.04917258
VT TQQQ/DBMF t25 w0-60 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.25000000,0.60000000,,0.00099517,0.00244181,0.00074065,0.00216471,43640.49752940,28000.00000000,15640.49752940,0.55858920,0.21756647,0.23236308,0.90826315,0.25201576,1.30796011,0.75426956,-0.28844657,572,2023,0.56611074,2022,-0.22991538,165066.51372962,33.18222040,1.19092389,0.00118508,,,0.58043746,0.39893941,,,0.41854660,0.17336052
VT TQQQ/DBMF t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.25000000,0.60000000,QQQ<SMA200,0.05023564,0.29231659,0.05004111,0.29231946,43779.46438664,28000.00000000,15779.46438664,0.56355230,0.22706211,0.23412849,0.99026273,0.23475997,1.43617109,0.96490222,-0.23532136,570,2023,0.41632640,2022,-0.12845165,148583.87476596,30.18546509,1.05124848,0.00107805,,,0.62994723,0.39893941,,,0.36914116,0.04927790
VT TQQQ/DBMF t25 w0-70 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.25000000,0.70000000,,0.00113164,0.00294092,0.00076663,0.00211004,43777.82763596,28000.00000000,15777.82763596,0.56349384,0.22178612,0.23410772,0.90235049,0.25969844,1.29575657,0.75654479,-0.29315663,573,2023,0.59391654,2022,-0.23047794,208391.87945371,41.78596945,1.48803036,0.00149236,,,0.56216915,0.29947713,,,0.43667462,0.17283726
VT TQQQ/DBMF t25 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.25000000,0.70000000,QQQ<SMA200,0.04999783,0.29185044,0.04975017,0.29185345,43898.98209387,28000.00000000,15898.98209387,0.56782079,0.23098731,0.23564357,0.97780511,0.24306272,1.41278164,0.95873433,-0.24092943,570,2023,0.44158473,2022,-0.12983994,191739.58646397,38.75610081,1.34313143,0.00138415,,,0.61146994,0.29947754,,,0.38756941,0.04974392
VT TQQQ/DBMF t25 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.25000000,0.80000000,,0.00110240,0.00296928,0.00077927,0.00210172,44063.49700671,28000.00000000,16063.49700671,0.57369632,0.22915713,0.23772417,0.91010864,0.26590164,1.30627410,0.78189334,-0.29307978,573,2023,0.62186524,2022,-0.23030474,249204.54879437,49.94954161,1.75263114,0.00178391,,,0.54895601,0.19909771,,,0.44991389,0.17313879
VT TQQQ/DBMF t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.25000000,0.80000000,QQQ<SMA200,0.04991007,0.29167778,0.04971220,0.29168074,44189.12678034,28000.00000000,16189.12678034,0.57818310,0.23831259,0.23930920,0.98218903,0.24969861,1.41788713,0.98810021,-0.24118261,570,2023,0.46705032,2022,-0.13004135,232425.33026868,46.90078361,1.60375786,0.00167503,,,0.59825908,0.19909771,,,0.40088045,0.04991662
VT TQQQ/DBMF t30 w0-50 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.30000000,0.50000000,,0.00120001,0.00329464,0.00085061,0.00216891,45740.25009115,28000.00000000,17740.25009115,0.63358036,0.22993515,0.25861493,0.91524143,0.26470569,1.33268650,0.69630133,-0.33022363,571,2023,0.68217463,2022,-0.27938040,97142.85379075,19.51329924,0.70617262,0.00069690,,,0.56652405,0.49852217,,,0.43226188,0.20783405
VT TQQQ/DBMF t30 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.30000000,0.50000000,QQQ<SMA200,0.05934404,0.34866079,0.05911700,0.34866392,46063.20249935,28000.00000000,18063.20249935,0.64511437,0.24382488,0.26257460,1.04132035,0.23670499,1.53993800,0.95723584,-0.25471767,570,2023,0.49412103,2022,-0.16093524,78674.76629874,16.13549593,0.55768567,0.00057627,,,0.62516546,0.49852217,,,0.37384644,0.06125292
VT TQQQ/DBMF t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.30000000,0.60000000,,0.00112921,0.00324472,0.00082421,0.00223947,45681.26670614,28000.00000000,17681.26670614,0.63147381,0.23205124,0.25788955,0.88172917,0.28215351,1.27523122,0.65381350,-0.35491962,573,2023,0.71359516,2022,-0.30107984,123036.45916187,24.72157435,0.88797541,0.00088291,,,0.52828517,0.39886194,,,0.47056824,0.20746420
VT TQQQ/DBMF t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.30000000,0.60000000,QQQ<SMA200,0.05920028,0.34847345,0.05899243,0.34847644,45987.09992619,28000.00000000,17987.09992619,0.64239643,0.24572724,0.26164333,0.98712214,0.25611969,1.44417144,0.87165897,-0.28190754,571,2023,0.52250692,2022,-0.18688775,104654.06762431,21.34656172,0.73692297,0.00076238,,,0.58664153,0.39886194,,,0.41231711,0.06144040
VT TQQQ/DBMF t30 w0-70 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.30000000,0.70000000,,0.00114118,0.00275367,0.00079750,0.00216891,45526.10021738,28000.00000000,17526.10021738,0.62593215,0.23656689,0.25597808,0.87030753,0.29402164,1.25287550,0.65516732,-0.36107859,591,2023,0.72313477,2022,-0.30311827,188165.06089879,37.71736067,1.33875424,0.00134705,,,0.50082750,0.29870642,,,0.49800808,0.20782802
VT TQQQ/DBMF t30 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.30000000,0.70000000,QQQ<SMA200,0.05905870,0.34814457,0.05884050,0.34814767,45838.66162206,28000.00000000,17838.66162206,0.63709506,0.25018333,0.25982367,0.96537686,0.26916703,1.40285144,0.86541509,-0.28909056,572,2023,0.53132788,2022,-0.18967024,169780.97046484,34.34121628,1.17849892,0.00122647,,,0.55912398,0.29870642,,,0.43987123,0.06176917
VT TQQQ/DBMF t30 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.30000000,0.80000000,,0.00104121,0.00275367,0.00076894,0.00216891,45531.80398597,28000.00000000,17531.80398597,0.62613586,0.23897904,0.25604843,0.86077709,0.30250900,1.23500544,0.65414784,-0.36532879,601,2023,0.75109576,2022,-0.30318370,236051.36662800,47.22828693,1.66500711,0.00168672,,,0.48143426,0.19940184,,,0.51749718,0.20737448
VT TQQQ/DBMF t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.30000000,0.80000000,QQQ<SMA200,0.05906785,0.34811476,0.05884304,0.34811769,45854.16092075,28000.00000000,17854.16092075,0.63764860,0.25270578,0.26001387,0.94992150,0.27833515,1.37399483,0.86112889,-0.29345872,573,2023,0.55584663,2022,-0.18939119,217810.66245550,43.88106478,1.49857239,0.00156718,,,0.53984022,0.19940184,,,0.45922135,0.06179915
VT TQQQ/DBMF t35 w0-50 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.35000000,0.50000000,,0.00108764,0.00273655,0.00079239,0.00201926,44954.34431493,28000.00000000,16954.34431493,0.60551230,0.21524812,0.24889370,0.82861627,0.28437499,1.20127284,0.56965994,-0.37785371,601,2023,0.73344691,2022,-0.32926191,94364.96476857,19.00114155,0.70161027,0.00067861,,,0.54278486,0.49798074,,,0.45611356,0.24274662
VT TQQQ/DBMF t35 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.35000000,0.50000000,QQQ<SMA200,0.06798433,0.40404918,0.06776131,0.40405225,45499.52432738,28000.00000000,17499.52432738,0.62498301,0.23405172,0.25565023,0.98271504,0.24473842,1.45232454,0.82556098,-0.28350628,571,2023,0.51373161,2022,-0.19579576,74395.44109428,15.30523771,0.53581999,0.00054662,,,0.60995437,0.49798074,,,0.38902637,0.07418406
VT TQQQ/DBMF t35 w0-60 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.35000000,0.60000000,,0.00110094,0.00290714,0.00076508,0.00210314,47945.09968619,28000.00000000,19945.09968619,0.71232499,0.25088572,0.28525721,0.88181671,0.30797952,1.28277519,0.62692006,-0.40018774,588,2023,0.86035395,2022,-0.34955646,106221.21810231,21.24413474,0.75992988,0.00075872,,,0.48631328,0.39870648,,,0.51257024,0.24243448
VT TQQQ/DBMF t35 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.35000000,0.60000000,QQQ<SMA200,0.06792634,0.40380015,0.06766474,0.40380336,48544.96586147,28000.00000000,20544.96586147,0.73374878,0.27025278,0.29235202,1.01698850,0.27185689,1.50428836,0.87908364,-0.30742556,571,2023,0.62488241,2022,-0.22023951,86003.12932366,17.49542675,0.59625849,0.00062484,,,0.55338918,0.39870648,,,0.44556381,0.07443296
VT TQQQ/DBMF t35 w0-70 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.35000000,0.70000000,,0.00104889,0.00251412,0.00075345,0.00176248,47476.46280983,28000.00000000,19476.46280983,0.69558796,0.24844645,0.27966976,0.84560621,0.32542666,1.22185970,0.58849500,-0.42217258,601,2023,0.88166468,2022,-0.36912400,141492.86871026,28.31020515,1.00905539,0.00101108,,,0.44975338,0.29898439,,,0.54917823,0.24257272
VT TQQQ/DBMF t35 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.35000000,0.70000000,QQQ<SMA200,0.06782063,0.40390594,0.06761196,0.40390916,48048.37786687,28000.00000000,20048.37786687,0.71601350,0.26755010,0.28648327,0.96035234,0.29144540,1.40511367,0.80245614,-0.33341399,573,2023,0.64311613,2022,-0.24398009,121700.17508133,24.65542847,0.84154059,0.00088055,,,0.51691943,0.29898439,,,0.48213925,0.07432715
VT TQQQ/DBMF t35 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.35000000,0.80000000,,0.00113179,0.00363337,0.00082440,0.00204303,47177.11048280,28000.00000000,19177.11048280,0.68489680,0.25121483,0.27607975,0.83330876,0.33789081,1.19896748,0.58636238,-0.42842930,601,2023,0.89024835,2022,-0.37177999,210846.90859855,42.15919356,1.48512491,0.00150569,,,0.42166541,0.19840516,,,0.57717719,0.24288814
VT TQQQ/DBMF t35 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.35000000,0.80000000,QQQ<SMA200,0.06785777,0.40363366,0.06764952,0.40363669,47767.12848036,28000.00000000,19767.12848036,0.70596887,0.27042418,0.28313997,0.93779386,0.30532604,1.36327464,0.79394813,-0.34060687,573,2023,0.65100619,2022,-0.24719395,191378.45493064,38.56005186,1.30659416,0.00137714,,,0.48879598,0.19840516,,,0.51022128,0.07459963
VT TQQQ/DBMF t40 w0-50 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.40000000,0.50000000,,0.00112430,0.00273655,0.00080317,0.00201926,43640.42351978,28000.00000000,15640.42351978,0.55858655,0.19543218,0.23236213,0.74560044,0.30015224,1.07486475,0.47454640,-0.41182945,606,2023,0.74347867,2022,-0.36524320,90318.29174950,18.19442111,0.68985613,0.00064980,,,0.52722404,0.49798074,,,0.47163799,0.27710759
VT TQQQ/DBMF t40 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.40000000,0.50000000,QQQ<SMA200,0.07418015,0.41226548,0.07399247,0.41226883,44441.86240284,28000.00000000,16441.86240284,0.58720937,0.21802316,0.24248799,0.91536578,0.24980914,1.34618018,0.70060875,-0.31119104,591,2023,0.51977364,2022,-0.22977388,71098.97473395,14.65413996,0.52377710,0.00052336,,,0.60081562,0.49798074,,,0.39827477,0.08773117
VT TQQQ/DBMF t40 w0-60 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.40000000,0.60000000,,0.00104634,0.00306637,0.00074588,0.00231475,47469.72298508,28000.00000000,19469.72298508,0.69534725,0.23925328,0.27958911,0.81615989,0.32981964,1.18471441,0.53890868,-0.44395886,601,2023,0.93031800,2022,-0.39623633,99535.50544852,19.90038115,0.72602233,0.00071073,,,0.45918630,0.39838459,,,0.53975267,0.27712820
VT TQQQ/DBMF t40 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.40000000,0.60000000,QQQ<SMA200,0.07644343,0.45858645,0.07623119,0.45858976,48390.63459416,28000.00000000,20390.63459416,0.72823695,0.26497147,0.29053277,0.97521836,0.28211984,1.44319290,0.79428656,-0.33359682,572,2023,0.65845037,2022,-0.25265658,78483.92075594,16.00792557,0.55040787,0.00057171,,,0.53480353,0.39838459,,,0.46421008,0.08796603
VT TQQQ/DBMF t40 w0-70 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.40000000,0.70000000,,0.00102780,0.00280608,0.00071784,0.00170083,49769.55816357,28000.00000000,21769.55816357,0.77748422,0.26632682,0.30664157,0.84675989,0.35269843,1.23001475,0.57286984,-0.46489936,601,2023,1.04259622,2022,-0.41516294,111018.48247614,22.13539473,0.78509486,0.00079055,,,0.40651027,0.29888955,,,0.59244533,0.27755205
VT TQQQ/DBMF t40 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.40000000,0.70000000,QQQ<SMA200,0.07623442,0.45810578,0.07600966,0.45810891,50730.85272912,28000.00000000,22730.85272912,0.81181617,0.29230412,0.31768224,0.98627760,0.30861164,1.45622289,0.81080087,-0.36051284,572,2023,0.75553415,2022,-0.27678846,89830.01502832,18.20606659,0.61125248,0.00065022,,,0.48190977,0.29888955,,,0.51708462,0.08844687
VT TQQQ/DBMF t40 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.40000000,0.80000000,,0.00103853,0.00251633,0.00075134,0.00186884,48983.82736548,28000.00000000,20983.82736548,0.74942241,0.25998157,0.29750259,0.81031702,0.37022188,1.16963730,0.53591039,-0.48512135,605,2023,1.05934231,2022,-0.43356761,160850.00018872,32.08222376,1.13853452,0.00114579,,,0.37122900,0.19897322,,,0.62771074,0.27667972
VT TQQQ/DBMF t40 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.40000000,0.80000000,QQQ<SMA200,0.07617547,0.45835040,0.07597767,0.45835372,49907.15523815,28000.00000000,21907.15523815,0.78239840,0.28568725,0.30823127,0.93034356,0.32849455,1.35960105,0.74216121,-0.38493962,600,2023,0.76925509,2022,-0.29958001,140540.97013633,28.31885514,0.95773665,0.00101139,,,0.44682536,0.19897322,,,0.55229231,0.08820207
VT TQQQ/cash t25 w0-50 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.50000000,,0.00053185,0.00231902,0.00053689,0.00232094,40560.62381768,28000.00000000,12560.62381768,0.44859371,0.16559926,0.19214240,0.77715027,0.23207711,1.12270470,0.46162591,-0.35873043,605,2023,0.64410059,2022,-0.31964363,45301.20146277,6.79518022,0.34818933,0.00024269,,,,,,,0.39208680,0.17355750
VT TQQQ/cash t25 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.50000000,QQQ<SMA200,0.04613697,0.28701744,0.04614061,0.28701744,40779.21697441,28000.00000000,12779.21697441,0.45640061,0.17476969,0.19506910,0.90335360,0.20086454,1.31274708,0.63259770,-0.27627304,601,2023,0.50746195,2022,-0.24038747,36271.20297872,5.44068045,0.27453273,0.00019431,,,,,,,0.34648308,0.05457992
VT TQQQ/cash t25 w0-60 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.60000000,,0.00069630,0.00216441,0.00070349,0.00217389,40514.54650321,28000.00000000,12514.54650321,0.44694809,0.16921705,0.19152401,0.76259144,0.24447020,1.09481776,0.46374172,-0.36489504,606,2023,0.64843046,2022,-0.32059891,74608.33434695,11.19125015,0.56784807,0.00039969,,,,,,,0.41835669,0.17264232
VT TQQQ/cash t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.60000000,QQQ<SMA200,0.04637886,0.28710704,0.04638483,0.28710704,40732.46928540,28000.00000000,12732.46928540,0.45473105,0.17831360,0.19444417,0.87159012,0.21504779,1.25525572,0.62929076,-0.28335646,601,2023,0.51155143,2022,-0.24172145,65592.15576027,9.83882336,0.49164740,0.00035139,,,,,,,0.37267535,0.05449033
