label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.gate,params.rebalance,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.KMLM.avg,exposure.KMLM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,3m,0.10310080,0.48553321,0.10118901,0.48241387,46620.30561121,28000.00000000,18620.30561121,0.66501091,0.29613906,0.26701178,1.18468615,0.24562331,1.68142459,1.34822107,-0.21965171,156,2023,0.45490049,2022,-0.00388416,99574.97099492,39.01896161,0.57111079,0.00139353,0.37598277,0.12957326,,,0.12477057,0.04574532,,,0.49632304,0.24639679
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,3m+1,0.08800442,0.33871351,0.08682666,0.33871604,42340.10581622,28000.00000000,14340.10581622,0.51214664,0.23067603,0.21373281,1.29151396,0.17316542,1.87096212,1.37378101,-0.16791325,436,2023,0.34498378,2022,-0.00389582,119476.19490600,46.87813754,0.77608897,0.00167422,0.46755822,0.13020578,,,0.15476194,0.04524646,,,0.37436788,0.21606088
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+2,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,3m+2,0.09335721,0.43177476,0.09166518,0.42731512,45558.45458049,28000.00000000,17558.45458049,0.62708766,0.28609489,0.25413531,1.27978865,0.21582378,1.86079712,1.19165091,-0.24008280,474,2023,0.48482137,2022,-0.00389582,154963.73575462,59.80800955,0.89370046,0.00213600,0.41530665,0.13920183,,,0.13809077,0.04701847,,,0.44366447,0.20754053
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,1w,0.02189325,0.33386844,0.02120058,0.33387117,37190.03262446,28000.00000000,9190.03262446,0.32821545,0.17105970,0.14416258,0.98168764,0.17780261,1.38819198,1.08853051,-0.15714737,280,2023,0.28823296,2025,-0.02620942,626283.53189776,238.26381873,4.12956711,0.00850942,0.45262000,0.14975304,,,0.15031869,0.04742258,,,0.39523562,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,2w,0.03587583,0.35113717,0.03506158,0.35113987,40832.07386083,28000.00000000,12832.07386083,0.45828835,0.21060960,0.19403119,1.14107574,0.18304025,1.65739213,1.39966327,-0.15047162,432,2023,0.29390595,2022,0.01084122,434826.03930832,165.75180192,2.79081450,0.00591971,0.44824248,0.14965056,,,0.14870209,0.04764334,,,0.40104346,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,2w+1,0.03497204,0.27326430,0.03428989,0.27327789,37620.70080613,28000.00000000,9620.70080613,0.34359646,0.17613042,0.15024059,0.99860394,0.17944291,1.40796070,1.05597500,-0.16679412,289,2024,0.32320246,2025,-0.04200258,470036.84127875,179.10679215,3.05085087,0.00639667,0.45603469,0.14621128,,,0.15165106,0.04737242,,,0.39040918,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,,0.01768411,0.27326373,0.01707446,0.27327789,42328.48440139,28000.00000000,14328.48440139,0.51173159,0.22130300,0.21358294,1.08238348,0.20515691,1.52056979,1.25461736,-0.17639083,448,2023,0.32885526,2022,0.01084122,309001.64095777,118.44433485,2.02958127,0.00423015,0.43954848,0.14978881,,,0.14606900,0.04956413,,,0.41273569,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,2m,0.10251508,0.35778212,0.10172688,0.35454892,39716.96464531,28000.00000000,11716.96464531,0.41846302,0.19843554,0.17911974,1.07945515,0.18426649,1.56151121,0.90542295,-0.21916337,474,2023,0.27985170,2022,0.01084122,124225.81354508,49.92648703,0.81531609,0.00178309,0.46828284,0.24204353,,,0.15615493,0.07704966,,,0.37315661,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,2m+1,0.07776386,0.42804057,0.07653177,0.42574607,46008.38929461,28000.00000000,18008.38929461,0.64315676,0.26292971,0.25961759,1.12000830,0.23402439,1.58357951,1.43503100,-0.18322232,429,2023,0.33370915,2022,0.01084242,218963.89337043,85.06767671,1.36236412,0.00303813,0.40683598,0.12963792,,,0.13424996,0.04553830,,,0.45653976,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,3m,0.13091825,0.48498937,0.12896253,0.48068119,42723.99714937,28000.00000000,14723.99714937,0.52585704,0.22630406,0.21866656,0.96573438,0.24297304,1.35919219,1.03208753,-0.21926829,156,2024,0.38890653,2022,0.01084122,98048.42083607,39.63448899,0.61869873,0.00141552,0.40053316,0.12985615,,,0.13312320,0.04558017,,,0.46316131,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,3m+1,0.10101517,0.33868383,0.09979595,0.33868649,40893.98576940,28000.00000000,12893.98576940,0.46049949,0.19975401,0.19485036,1.14288104,0.17332349,1.64766200,1.19552729,-0.16708444,436,2024,0.22796293,2022,0.01084242,119915.15185783,48.02413105,0.81440736,0.00171515,0.47740921,0.13042525,,,0.15775439,0.04485177,,,0.36131361,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,3m+2,0.11272700,0.43199685,0.11104363,0.42650728,44049.99269528,28000.00000000,16049.99269528,0.57321402,0.25722881,0.23546482,1.17268518,0.21612445,1.69931882,1.07226959,-0.23989192,474,2023,0.36940054,2022,0.01084242,155935.36170544,61.43745049,0.93614387,0.00219419,0.43107747,0.13892521,,,0.14317366,0.04678731,,,0.42241724,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 1w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,1w,0.00794939,0.24989223,0.00724691,0.24989487,41755.15067078,28000.00000000,13755.15067078,0.49125538,0.23913695,0.20615217,1.27112608,0.18271533,1.80342809,1.44335015,-0.16568187,383,2023,0.42071225,2022,-0.00223324,701858.44607741,232.63351917,4.29167154,0.00830834,0.44223839,0.14988791,0.14692161,0.04920877,,,,,0.40917932,0.08361139
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2w,0.02563847,0.35200815,0.02486853,0.35201081,43963.56731976,28000.00000000,15963.56731976,0.57012740,0.26561986,0.23438119,1.35272249,0.18814455,1.95893627,1.49448891,-0.17773291,432,2023,0.45556716,2022,-0.00171205,471464.36932151,155.41845724,2.81287028,0.00555066,0.44032850,0.14970937,0.14636704,0.04962676,,,,,0.41151691,0.11143410
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2w+1,0.01627215,0.24938112,0.01553735,0.24938372,42176.09776204,28000.00000000,14176.09776204,0.50628921,0.24793390,0.21161508,1.29739530,0.18479799,1.84348114,1.46952805,-0.16871669,273,2023,0.43144958,2022,-0.00223544,517232.73001494,171.04386794,3.07988324,0.00610871,0.44160498,0.14613299,0.14681087,0.04869828,,,,,0.40972835,0.08310056
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,,0.00157121,0.00382231,0.00088695,0.00206260,45255.36236854,28000.00000000,17255.36236854,0.61626294,0.26965349,0.25042017,1.24188781,0.21127789,1.74933585,1.34032885,-0.20118458,439,2023,0.46350120,2022,-0.00171205,331309.19399073,110.17317712,2.04645694,0.00393476,0.42740039,0.14967593,0.14203587,0.04974449,,,,,0.42893844,0.21640253
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2m,0.08290905,0.36177102,0.08206462,0.35925634,42638.21211324,28000.00000000,14638.21211324,0.52279329,0.24567545,0.21756686,1.26075887,0.18936236,1.82525825,1.07382515,-0.22878534,474,2023,0.39654674,2022,-0.00171205,123024.68350993,42.24541099,0.76138925,0.00150876,0.45042966,0.24268902,0.15052050,0.08044834,,,,,0.39690935,0.21082561
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2m+1,0.06490508,0.42596853,0.06369231,0.42466217,48413.27295259,28000.00000000,20413.27295259,0.72904546,0.30165716,0.28828204,1.23574087,0.23732357,1.75019907,1.54794058,-0.19487645,429,2023,0.44699584,2022,-0.00172138,224507.17286664,75.57759846,1.32980063,0.00269920,0.39619129,0.12930057,0.13129576,0.04794795,,,,,0.47036669,0.22329788
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m,0.10315769,0.48290969,0.10129998,0.48026390,47356.52697961,28000.00000000,19356.52697961,0.69130453,0.30262156,0.27581582,1.19219038,0.24899511,1.68915332,1.32182996,-0.22894137,159,2023,0.44407929,2022,-0.00171205,101129.38846950,34.21336280,0.57798851,0.00122191,0.37578980,0.12924365,0.12504675,0.04782400,,,,,0.49636384,0.24639679
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m+1,0.08841705,0.33941254,0.08741100,0.33941523,43170.95512562,28000.00000000,15170.95512562,0.54181983,0.23935174,0.22437050,1.31148707,0.17634188,1.89432223,1.34972741,-0.17733339,436,2023,0.33459805,2022,-0.00172138,120893.61312088,41.43449611,0.77886113,0.00147980,0.46742144,0.12989306,0.15558922,0.04703341,,,,,0.37390354,0.21610213
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+2,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m+2,0.09361199,0.42949289,0.09202706,0.42546074,46581.75296992,28000.00000000,18581.75296992,0.66363403,0.29622659,0.26654800,1.29772833,0.21955633,1.87979034,1.19889208,-0.24708361,455,2023,0.47632060,2022,-0.00172138,156224.45957926,53.07002028,0.89379417,0.00189536,0.41488895,0.13875812,0.13896550,0.04891748,,,,,0.44324949,0.20668270
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,1w,0.02178639,0.33386726,0.02111835,0.33387117,38233.85927042,28000.00000000,10233.85927042,0.36549497,0.18292068,0.15880687,1.02337440,0.18103467,1.44286845,1.18353932,-0.15455395,439,2024,0.28039132,2025,-0.00296599,633775.37287799,211.31535122,4.14078023,0.00754698,0.45266063,0.14933471,0.15036254,0.04883303,,,,,0.39526795,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2w,0.03583630,0.35053672,0.03505670,0.35053960,42004.23662529,28000.00000000,14004.23662529,0.50015131,0.22339461,0.20938953,1.18164684,0.18619395,1.71047152,1.43379372,-0.15580666,432,2024,0.31275103,2022,0.01373663,441614.53667753,147.00160047,2.80217862,0.00525006,0.44820540,0.14919852,0.14891176,0.04944800,,,,,0.40103523,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2w+1,0.03512898,0.27326641,0.03442732,0.27327789,38786.03855806,28000.00000000,10786.03855806,0.38521566,0.18909337,0.16643573,1.04513474,0.18254369,1.46954118,1.18152759,-0.16004143,280,2024,0.33979017,2025,-0.01754676,476890.38891507,159.01416238,3.06419855,0.00567908,0.45599067,0.14592691,0.15162772,0.04865222,,,,,0.39039960,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,,0.01751600,0.27326611,0.01699575,0.27327789,43288.55639326,28000.00000000,15288.55639326,0.54601987,0.23130524,0.22586417,1.10901352,0.20820243,1.55538972,1.26722436,-0.18252903,447,2023,0.31899796,2022,0.01373663,313607.42665210,105.10024170,2.04161256,0.00375358,0.43968413,0.14963971,0.14611231,0.04945043,,,,,0.41278094,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2m,0.10268657,0.36137969,0.10201543,0.35908309,40759.75048744,28000.00000000,12759.75048744,0.45570537,0.20971601,0.19307312,1.11275935,0.18781935,1.60337587,0.91663808,-0.22878824,474,2023,0.27105267,2022,0.01373663,125470.60494253,44.18229772,0.81555357,0.00157794,0.46833541,0.24249357,0.15659482,0.08039263,,,,,0.37299219,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2m+1,0.07795642,0.42616742,0.07675730,0.42408448,46545.60640678,28000.00000000,18545.60640678,0.66234309,0.26759014,0.26611291,1.12561768,0.23671942,1.59097318,1.39891881,-0.19128354,429,2023,0.32113822,2022,0.01373727,220436.72009580,74.93416301,1.36608705,0.00267622,0.40654486,0.12934639,0.13460413,0.04770317,,,,,0.45656677,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,3m,0.13066026,0.48236324,0.12893883,0.47921883,43286.16811906,28000.00000000,15286.16811906,0.54593458,0.23014497,0.22583387,0.97103542,0.24554316,1.36511416,1.00659313,-0.22863753,159,2024,0.39275435,2022,0.01373663,99105.44006396,34.53475912,0.62524211,0.00123338,0.40073464,0.12939563,0.13342213,0.04777155,,,,,0.46315522,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,3m+1,0.10134100,0.33889403,0.10038356,0.33889687,41713.53276578,28000.00000000,13713.53276578,0.48976903,0.20862220,0.20560990,1.16894012,0.17623338,1.68281204,1.18678203,-0.17578814,436,2024,0.24159568,2022,0.01373727,121205.43647447,42.32643449,0.81582066,0.00151166,0.47732239,0.13009792,0.15871377,0.04668221,,,,,0.36093452,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,3m+2,0.11261400,0.42853618,0.11133098,0.42469700,45028.14829945,28000.00000000,17028.14829945,0.60814815,0.26698901,0.24762329,1.19410018,0.21935998,1.72599235,1.08112489,-0.24695483,455,2023,0.36014622,2022,0.01373727,157257.56457691,54.42691302,0.93671844,0.00194382,0.43067364,0.13922210,0.14436913,0.04903754,,,,,0.42216987,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 1w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,1w,0.00797526,0.24958269,0.00729266,0.24958533,41351.77255687,28000.00000000,13351.77255687,0.47684902,0.23421469,0.20087960,1.20704342,0.19026139,1.71607580,1.25449720,-0.18670005,224,2023,0.45021138,2022,-0.00881008,695620.16602736,262.75211281,4.30725369,0.00938400,0.29467859,0.09950411,,,0.29441620,0.09705297,,,0.40918962,0.08322765
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 2w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,2w,0.02576468,0.35161386,0.02491314,0.35161651,43288.95403355,28000.00000000,15288.95403355,0.54603407,0.25756768,0.22586922,1.27477356,0.19575751,1.84426054,1.26471378,-0.20365690,435,2023,0.48475111,2022,-0.00855721,466081.68132356,175.96983585,2.82840757,0.00628464,0.29343663,0.09958397,,,0.29309935,0.09670454,,,0.41152136,0.11093095
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 2w+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,2w+1,0.01616850,0.24939093,0.01529322,0.24939353,41578.59786979,28000.00000000,13578.59786979,0.48494992,0.24072547,0.20384902,1.22234599,0.19256929,1.74398399,1.23388997,-0.19509476,273,2023,0.46155161,2022,-0.00881253,509098.75332075,192.33101280,3.08017582,0.00686896,0.29413489,0.09754753,,,0.29439034,0.09614277,,,0.40952996,0.08326324
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,,0.00164900,0.00351981,0.00096602,0.00279403,44577.84620398,28000.00000000,16577.84620398,0.59206594,0.26289706,0.24205002,1.18168939,0.21887149,1.66980438,1.16617160,-0.22543600,448,2023,0.49706758,2022,-0.00855721,328129.29589403,124.25832735,2.05063870,0.00443780,0.28483331,0.09982457,,,0.28454472,0.09965641,,,0.42891125,0.21621335
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 2m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,2m,0.08287836,0.35640347,0.08200307,0.35349587,42151.46648741,28000.00000000,14151.46648741,0.50540952,0.24008462,0.21129652,1.19444936,0.19737604,1.73436372,1.05044878,-0.22855433,471,2023,0.42542802,2022,-0.00855721,121348.54279119,47.51000126,0.76043865,0.00169679,0.30011349,0.16176986,,,0.30072633,0.15686962,,,0.39692921,0.21295554
