label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.gate,params.rebalance,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.KMLM.avg,exposure.KMLM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
TQQQ50/BTAL50 gate QQQ<SMA200 rb 3m,sens,sens_2021-06-18,2021-06-18,2024-06-18,true,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.12520206,0.40477360,0.12514051,0.40480121,45213.77402869,28000.00000000,17213.77402869,0.61477764,0.19664948,0.24979119,1.02157489,0.19486544,1.50224348,0.65425294,-0.30057103,716,2023,0.36991217,2022,-0.25150306,56985.89600397,113.97179201,0.44719615,0.00407042,0.60445897,0.43618065,,,,,,,0.39367283,0.09519879
SPY benchmark,sens,sens_2021-06-18,2021-06-18,2024-06-18,true,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.01227409,0.03187485,0.01232684,0.03191071,36766.53301749,28000.00000000,8766.53301749,0.31309046,0.10938984,0.13807417,0.69506562,0.17078459,0.99840647,0.45237938,-0.24180995,709,2023,0.25524658,2022,-0.17924418,27661.65886100,55.32331772,0.22657961,0.00197583,,,,,,,0.98767316,0.96808929,,
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 1w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,1w,0.00930956,0.25059239,0.00862514,0.25060977,41517.18298713,28000.00000000,13517.18298713,0.48275654,0.16371606,0.20312259,0.97741639,0.17037228,1.42251557,1.02770231,-0.15930300,488,2023,0.41299585,2022,-0.14032952,550714.84290262,1101.42968581,4.03283940,0.03933677,0.49288742,0.14972316,,,0.16360529,0.04982979,,,0.34150929,0.12551930
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2w,0.02456319,0.35313786,0.02370687,0.35315540,43200.73250277,28000.00000000,15200.73250277,0.54288330,0.18293395,0.22483656,1.06237001,0.17255826,1.57023690,1.15152838,-0.15886187,484,2023,0.45441731,2022,-0.14297565,370508.13843522,741.01627687,2.65291576,0.02646487,0.49168856,0.14956170,,,0.16306750,0.04936406,,,0.34310736,0.13752285
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2w+1,0.01898444,0.24960155,0.01808563,0.24961912,42660.34457808,28000.00000000,14660.34457808,0.52358373,0.17260023,0.21793470,1.02069219,0.17068220,1.48565918,0.93000246,-0.18559115,513,2023,0.43135889,2022,-0.16924184,359497.10488582,718.99420977,2.63340643,0.02567836,0.49105361,0.19386079,,,0.16299652,0.06390259,,,0.34357647,0.12584722
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,,0.00177285,0.00546095,0.00110551,0.00249826,40391.76194430,28000.00000000,12391.76194430,0.44256293,0.15118263,0.18824817,0.84797294,0.18718861,1.18810114,0.92277504,-0.16383477,,2023,0.46973133,2022,-0.14451289,252625.66596502,505.25133193,1.85276908,0.01804469,0.47918373,0.16976379,,,0.15911841,0.05672086,,,0.35965864,0.13737908
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2m,0.07393301,0.35839880,0.07289511,0.35721252,40702.94306673,28000.00000000,12702.94306673,0.45367654,0.15438151,0.19239080,0.87318663,0.18430826,1.25157101,0.70211069,-0.21988202,,2023,0.40152837,2022,-0.15190210,107314.67400574,214.62934801,0.78690094,0.00766533,0.48726488,0.24243611,,,0.16221949,0.07692352,,,0.34809876,0.12616689
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2m+1,0.04793816,0.36891768,0.04708596,0.36642896,43169.94026375,28000.00000000,15169.94026375,0.54178358,0.17719770,0.22444496,0.93820997,0.19456452,1.33874978,1.00029942,-0.17714466,,2023,0.40530777,2022,-0.12086413,166816.05297716,333.63210595,1.21691154,0.01191543,0.47377467,0.13856791,,,0.15681849,0.04871628,,,0.36696856,0.13650822
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,3m,0.07893745,0.36872432,0.07694374,0.36692008,46324.20075186,28000.00000000,18324.20075186,0.65443574,0.20362463,0.26355134,0.95176321,0.22093206,1.36497733,0.92527780,-0.22006864,156,2023,0.45447592,2022,-0.17561782,65913.68463738,131.82736927,0.47086747,0.00470812,0.43388071,0.19400748,,,0.14449436,0.06304575,,,0.41865732,0.15502619
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,3m+1,0.08469544,0.34078716,0.08405309,0.34080477,39303.49004771,28000.00000000,11303.49004771,0.40369607,0.14380509,0.17357522,1.03812144,0.13908022,1.51211137,1.08246172,-0.13285005,505,2023,0.31429858,2022,-0.10696397,57941.96506421,115.88393013,0.43315610,0.00413871,0.53240054,0.37056453,,,0.17669570,0.12885089,,,0.28763599,0.09414698
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+2,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,3m+2,0.07296128,0.43299609,0.07191495,0.42993036,45497.33308579,28000.00000000,17497.33308579,0.62490475,0.20417703,0.25349068,1.04169143,0.19757995,1.52914618,0.84927776,-0.24041255,,2023,0.43389947,2022,-0.13257859,126840.21028507,253.68042057,0.89366066,0.00906002,0.47512193,0.13901373,,,0.15715831,0.04726991,,,0.36446410,0.13668509
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,1w,0.05158020,0.29263647,0.05123513,0.29264471,41280.64431294,28000.00000000,13280.64431294,0.47430873,0.16729097,0.20002085,0.99763229,0.16993580,1.44272874,1.37792485,-0.12140790,485,2023,0.28902481,2022,-0.04877601,500491.19656134,1000.98239312,3.65415538,0.03574937,0.52618561,0.14935981,,,0.17470096,0.04907233,,,0.29744172,0.03438685
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,2w,0.06263891,0.35311424,0.06217092,0.35313217,42402.46996723,28000.00000000,14402.46996723,0.51437393,0.17640754,0.21461876,1.03320668,0.17196893,1.50777759,1.40854045,-0.12524138,504,2023,0.30232541,2022,-0.05834900,346766.47534246,693.53295068,2.51112182,0.02476903,0.52253682,0.14934847,,,0.17320196,0.04932969,,,0.30236976,0.03671074
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,2w+1,0.06082180,0.25000802,0.06047212,0.25002531,43268.92299228,28000.00000000,15268.92299228,0.54531868,0.19061956,0.22570304,1.11693514,0.16949232,1.62262087,1.37568895,-0.13856298,156,2024,0.32301138,2022,-0.03122696,337716.56631406,675.43313263,2.41519457,0.02412261,0.52637941,0.19397912,,,0.17480126,0.06463012,,,0.29692589,0.03500964
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,,0.04114050,0.23980124,0.04090899,0.23983334,40152.94759799,28000.00000000,12152.94759799,0.43403384,0.15486136,0.18505316,0.85610492,0.18971443,1.19036364,0.94518299,-0.16384272,,2023,0.34138872,2022,-0.05364925,244386.39204619,488.77278409,1.78693663,0.01745617,0.50949530,0.17027509,,,0.16913713,0.05600570,,,0.31969769,0.03344455
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,2m,0.10111307,0.35874771,0.10045769,0.35690389,40065.22055697,28000.00000000,12065.22055697,0.43090073,0.14601420,0.18387602,0.83673345,0.18343342,1.18945486,0.66440996,-0.21976521,,2023,0.29731028,2022,-0.10348167,109905.73435122,219.81146870,0.81725572,0.00785041,0.51657697,0.24278472,,,0.17170168,0.07644155,,,0.30933022,0.04604068
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,2m+1,0.07702859,0.36845905,0.07659916,0.36670642,44405.87724564,28000.00000000,16405.87724564,0.58592419,0.20339631,0.24000655,1.03777200,0.19779175,1.47434670,1.14800656,-0.17717347,,2023,0.34848242,2022,-0.02166614,170604.07778080,341.20815556,1.20006426,0.01218601,0.49865612,0.13901898,,,0.16503867,0.04808124,,,0.33418596,0.03425980
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,3m,0.10562409,0.36858862,0.10417272,0.36623633,43643.90565057,28000.00000000,15643.90565057,0.55871092,0.16839017,0.23045027,0.83175439,0.21558566,1.17975135,0.76598250,-0.21983553,156,2024,0.41830012,2022,-0.13924664,64466.21917277,128.93243835,0.48563242,0.00460473,0.46663958,0.19389369,,,0.15538333,0.06305854,,,0.37491711,0.06020692
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,3m+1,0.10743184,0.34033022,0.10698172,0.34034751,39899.92443465,28000.00000000,11899.92443465,0.42499730,0.15693986,0.18165293,1.07311089,0.14616492,1.54437115,1.36832803,-0.11469461,,2024,0.24398113,2022,-0.02233106,61895.21906932,123.79043814,0.45376788,0.00442109,0.55222390,0.37060427,,,0.18331841,0.12861717,,,0.26181765,0.03428076
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,3m+2,0.10125698,0.43314254,0.10057585,0.43045039,46827.03460800,28000.00000000,18827.03460800,0.67239409,0.22764091,0.26960625,1.12099434,0.20159214,1.63770592,0.94650884,-0.24050584,,2023,0.38586630,2022,-0.04918988,131766.11158638,263.53222317,0.89838423,0.00941187,0.49786297,0.13882258,,,0.16470012,0.04748113,,,0.33483800,0.04170775
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 1w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,1w,0.00932834,0.25014243,0.00860738,0.25016096,41387.95218417,28000.00000000,13387.95218417,0.47814115,0.15924635,0.20142958,0.94400957,0.17274858,1.36762341,0.92711511,-0.17176545,505,2023,0.40031804,2022,-0.15198942,547531.50845332,1095.06301691,4.03595198,0.03910939,0.49283254,0.14950952,0.16361030,0.04949786,,,,,0.34159666,0.12569894
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2w,0.02463056,0.35285794,0.02378246,0.35287663,43238.53273274,28000.00000000,15238.53273274,0.54423331,0.18021744,0.22531700,1.03949426,0.17445683,1.53079743,1.05301054,-0.17114496,505,2023,0.44174520,2022,-0.15405834,370050.79450372,740.10158901,2.66364414,0.02643220,0.49149869,0.14983441,0.16321991,0.04913761,,,,,0.34309348,0.13800782
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2w+1,0.01884510,0.25042103,0.01807445,0.25043976,42659.55517593,28000.00000000,14659.55517593,0.52355554,0.16952543,0.21792457,0.99420602,0.17298214,1.44061777,0.86495583,-0.19599316,513,2023,0.41968271,2022,-0.17982228,359286.78730980,718.57357462,2.64541294,0.02566334,0.49114959,0.19400866,0.16311526,0.06461894,,,,,0.34358552,0.12597872
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,,0.00159589,0.00403263,0.00107629,0.00253085,40410.11518480,28000.00000000,12410.11518480,0.44321840,0.14862734,0.18849314,0.82910315,0.18923174,1.15905544,0.83219410,-0.17859696,513,2023,0.45805248,2022,-0.15448732,252796.44924136,505.59289848,1.86354402,0.01805689,0.47924215,0.17021765,0.15917197,0.05676443,,,,,0.35972300,0.13836773
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2m,0.07443129,0.36249878,0.07341934,0.36092906,40783.61784527,28000.00000000,12783.61784527,0.45655778,0.15275509,0.19346103,0.85641905,0.18681627,1.22332100,0.66646775,-0.22920102,,2023,0.39392975,2022,-0.16118004,107808.63416216,215.61726832,0.79277811,0.00770062,0.48742171,0.24236813,0.16197126,0.07980342,,,,,0.34801210,0.12651054
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2m+1,0.04798208,0.36816723,0.04709289,0.36688035,42873.60910708,28000.00000000,14873.60910708,0.53120033,0.17060273,0.22066605,0.90411341,0.19597803,1.28980384,0.94440331,-0.18064606,,2023,0.39247710,2022,-0.13445980,165862.77119969,331.72554240,1.22108436,0.01184734,0.47360344,0.13865877,0.15712747,0.04908280,,,,,0.36682320,0.13530111
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m,0.07892283,0.36819739,0.07689426,0.36663792,45945.59242856,28000.00000000,17945.59242856,0.64091402,0.19688300,0.25896096,0.91796885,0.22357505,1.31401474,0.85860616,-0.22930537,159,2023,0.44290454,2022,-0.18630621,65919.74823911,131.83949648,0.47482742,0.00470855,0.43455413,0.19388235,0.14337484,0.06451785,,,,,0.41889590,0.15570926
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m+1,0.08524914,0.34056051,0.08456944,0.34057927,39305.94840386,28000.00000000,11305.94840386,0.40378387,0.14101202,0.17360870,1.01318954,0.14024353,1.47448367,1.01387010,-0.13908292,513,2023,0.30517718,2022,-0.11820525,57635.32689029,115.27065378,0.43273847,0.00411681,0.53240708,0.36907194,0.17686083,0.13260438,,,,,0.28720958,0.09362025
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+2,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m+2,0.07311738,0.43044199,0.07229881,0.42789077,45436.08153890,28000.00000000,17436.08153890,0.62271720,0.20028740,0.25274018,1.01722884,0.19952680,1.48904409,0.80958028,-0.24739658,,2023,0.42475437,2022,-0.14481354,126788.68763607,253.57737527,0.89863959,0.00905633,0.47478616,0.13868190,0.15786737,0.04970546,,,,,0.36421614,0.13549836
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,1w,0.05126741,0.29252833,0.05092079,0.29254451,41186.57258874,28000.00000000,13186.57258874,0.47094902,0.16323159,0.19878370,0.97646806,0.17006402,1.41150219,1.23809928,-0.13184047,,2023,0.27827946,2022,-0.06176387,497806.35370713,995.61270741,3.65714445,0.03555760,0.52592510,0.14975352,0.17465441,0.04980712,,,,,0.29778587,0.03462046
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2w,0.06231494,0.35309366,0.06189478,0.35311276,42453.05179636,28000.00000000,14453.05179636,0.51618042,0.17379842,0.21527033,1.01970784,0.17208066,1.48796581,1.25302876,-0.13870266,513,2024,0.31128191,2022,-0.07112641,346138.02444370,692.27604889,2.51953919,0.02472414,0.52204589,0.14953560,0.17341243,0.04925449,,,,,0.30268347,0.03695800
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2w+1,0.06088286,0.24995449,0.06056718,0.24997292,43247.59567039,28000.00000000,15247.59567039,0.54455699,0.18745203,0.22543215,1.09974227,0.16975448,1.59667288,1.23472500,-0.15181683,159,2024,0.33621621,2022,-0.04287648,337312.81092276,674.62562185,2.42484461,0.02409377,0.52648588,0.19358210,0.17491879,0.06439989,,,,,0.29687241,0.03469569
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,,0.04092907,0.23958707,0.04069745,0.23961844,40152.65260103,28000.00000000,12152.65260103,0.43402331,0.15185386,0.18504921,0.84163990,0.18991785,1.16975408,0.90201710,-0.16834920,,2023,0.33085985,2022,-0.06592794,244282.13769986,488.56427540,1.79674879,0.01744872,0.50925989,0.17014343,0.16924040,0.05627460,,,,,0.31990828,0.03365946
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2m,0.10102608,0.36163815,0.10047649,0.36012454,40062.42798823,28000.00000000,12062.42798823,0.43080100,0.14290327,0.18383852,0.81914346,0.18422665,1.16422489,0.62413788,-0.22896106,,2023,0.28908919,2022,-0.11592324,109966.02473398,219.93204947,0.82186547,0.00785472,0.51647551,0.24266123,0.17175056,0.07979015,,,,,0.30961348,0.04636850
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2m+1,0.07723189,0.36819859,0.07678125,0.36663519,44126.45567822,28000.00000000,16126.45567822,0.57594485,0.19741007,0.23651605,1.01257619,0.19777056,1.43972675,1.09325992,-0.18057011,,2023,0.33545039,2022,-0.03423715,169757.19570852,339.51439142,1.20401127,0.01212551,0.49862587,0.13849064,0.16556899,0.04904922,,,,,0.33379695,0.03397085
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,3m,0.10574459,0.36829658,0.10431156,0.36605131,43172.53374829,28000.00000000,15172.53374829,0.54187621,0.16002012,0.22447795,0.79538524,0.21668045,1.12884125,0.69884752,-0.22897716,159,2024,0.42051752,2022,-0.15078745,64087.68293754,128.17536588,0.48804154,0.00457769,0.46747437,0.19374843,0.15438278,0.06423796,,,,,0.37516522,0.06005624
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,3m+1,0.10803528,0.34071504,0.10774941,0.34073347,39889.24404888,28000.00000000,11889.24404888,0.42461586,0.15406969,0.18150906,1.05841886,0.14578709,1.52744182,1.29194790,-0.11925380,,2024,0.25600968,2022,-0.03387285,61621.14263101,123.24228526,0.45379231,0.00440151,0.55261093,0.36933294,0.18349112,0.13205888,,,,,0.26121668,0.03395865
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,3m+2,0.10124853,0.43071719,0.10062099,0.42834876,46734.86279645,28000.00000000,18734.86279645,0.66910224,0.22325401,0.26849988,1.10086291,0.20211599,1.60811892,0.90174823,-0.24757910,,2024,0.38059146,2022,-0.06357149,131941.94134513,263.88388269,0.90561059,0.00942442,0.49695448,0.13863084,0.16527751,0.04969360,,,,,0.33507972,0.04204394
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 1w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,1w,0.00926313,0.25026931,0.00860860,0.25028703,41373.47443152,28000.00000000,13373.47443152,0.47762409,0.16732101,0.20123967,0.94384115,0.18186714,1.36623817,1.06098956,-0.15770279,487,2023,0.42972641,2022,-0.13138033,555827.80066006,1111.65560132,4.04411209,0.03970199,0.32848417,0.09986052,,,0.32801557,0.09925547,,,0.34155650,0.12554149
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 2w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,2w,0.02451367,0.35341090,0.02370862,0.35342874,42876.47056451,28000.00000000,14876.47056451,0.53130252,0.18501999,0.22070263,1.01530905,0.18437694,1.48846147,1.18686911,-0.15588913,486,2023,0.47112926,2022,-0.13375644,373918.70127010,747.83740254,2.66161378,0.02670848,0.32768886,0.09951428,,,0.32702131,0.09917642,,,0.34322598,0.13793623
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 2w+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,2w+1,0.01862480,0.25057050,0.01789468,0.25058840,42387.21459135,28000.00000000,14387.21459135,0.51382909,0.17515482,0.21442214,0.98090295,0.18183697,1.42133523,0.96055459,-0.18234760,511,2023,0.44957440,2022,-0.16008308,360347.65464168,720.69530928,2.62482012,0.02573912,0.32732783,0.12922376,,,0.32702564,0.12916688,,,0.34352271,0.12576642
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,,0.00168750,0.00555755,0.00104500,0.00262127,40420.09429400,28000.00000000,12420.09429400,0.44357480,0.15758315,0.18862631,0.84129061,0.19769374,1.17818809,0.94942603,-0.16597728,,2023,0.49086449,2022,-0.13228481,255581.10699397,511.16221399,1.85384263,0.01825579,0.31927481,0.11350051,,,0.31911371,0.11325790,,,0.35965642,0.13771944
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 2m,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,2m,0.07422204,0.35677280,0.07326764,0.35464527,40734.99997498,28000.00000000,12734.99997498,0.45482143,0.15979555,0.19281625,0.85727069,0.19574098,1.22644219,0.69845490,-0.22878436,,2023,0.42265778,2022,-0.14372473,107241.23724094,214.48247448,0.78009625,0.00766009,0.32462763,0.16154512,,,0.32505187,0.15581822,,,0.34790120,0.12648419
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 2m+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,2m+1,0.04840945,0.36918797,0.04741805,0.36777086,43683.12359103,28000.00000000,15683.12359103,0.56011156,0.18938549,0.23094506,0.95415738,0.20415215,1.35552372,1.06113712,-0.17847410,,2023,0.42717514,2022,-0.10467384,170131.41671510,340.26283343,1.21996051,0.01215224,0.31570707,0.09259690,,,0.31469809,0.09760200,,,0.36715348,0.13959281
