label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.sigma_target,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.KMLM.avg,exposure.KMLM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BIL75+DBMF25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+DBMF25,0.25000000,0.00932676,0.07686351,0.00774873,0.07686636,26801.62947404,19500.00000000,7301.62947404,0.37444254,0.26970718,0.28405123,0.96817025,0.29329254,1.35674069,1.15778053,-0.23295190,149,2025,0.30247368,2026,0.13580052,106093.14434571,13.21610878,1.82461331,0.00067775,0.37696222,0.14599305,,,0.12587300,0.04880301,,,,,0.49227355,0.24382736
VT TQQQ/BIL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+KMLM50,0.20000000,0.00905866,0.06623267,0.00742801,0.06624070,26177.73563919,19500.00000000,6677.73563919,0.34244798,0.24100169,0.26101368,1.01266104,0.24467727,1.40920985,1.27365354,-0.18922076,148,2025,0.23518821,2026,0.15358867,104960.81831233,25.80910224,1.86033164,0.00132354,0.29148701,0.09571573,,,,,0.29402066,0.09861794,,,0.40900382,0.19303363
VT TQQQ/BIL50+KMLM50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+KMLM50,0.25000000,0.00925560,0.07857155,0.00781584,0.07857973,27063.51265597,19500.00000000,7563.51265597,0.38787244,0.27155085,0.29366180,0.98369183,0.28884230,1.37090241,1.17507873,-0.23109162,148,2025,0.26850129,2026,0.16899742,105115.72076779,25.63866040,1.82597311,0.00131480,0.25016271,0.09712752,,,,,0.25264608,0.09962744,,,0.49238665,0.24536962
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.20000000,0.00672263,0.07461739,0.00647361,0.07463058,21961.42594567,19500.00000000,2461.42594567,0.12622697,0.09838136,0.09957676,0.61065894,0.18224281,0.83415716,0.56098219,-0.17537340,,2025,0.15359671,2026,0.01106726,96371.35996668,37.25880521,1.86567144,0.00191071,,,0.59007242,0.19932419,,,,,,,0.40838010,0.18764062
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.25000000,0.00800662,0.08941253,0.00756328,0.08942609,23446.94914423,19500.00000000,3946.94914423,0.20240765,0.15267605,0.15766993,0.76122239,0.22021201,1.04070640,0.73904707,-0.20658502,,2025,0.20326443,2026,0.04914897,97295.19979579,37.17953185,1.81774352,0.00190664,,,0.50692359,0.19897152,,,,,,,0.49101619,0.23808799
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL,0.20000000,0.00732127,0.06608094,0.00649694,0.06608217,25634.63488349,19500.00000000,6134.63488349,0.31459666,0.23139815,0.24079262,0.98586399,0.24293692,1.38120751,1.29268686,-0.17900557,134,2025,0.26925713,2026,0.10841258,105379.10548699,10.31614745,1.85467679,0.00052903,0.58783155,0.19773463,,,,,,,,,0.40910728,0.19049027
VT TQQQ/BIL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL,0.25000000,0.00866680,0.07867764,0.00772842,0.07867889,26473.41955908,19500.00000000,6973.41955908,0.35761126,0.26008406,0.27195712,0.95450859,0.28775112,1.33790162,1.17457722,-0.22142781,134,2025,0.29922058,2026,0.12452618,106147.55125890,10.47297542,1.83343110,0.00053708,0.50456823,0.19574808,,,,,,,,,0.49188405,0.24208871
VT TQQQ/BIL50+BTAL50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.20000000,0.00912305,0.07174944,0.00774949,0.07175406,23768.30440689,19500.00000000,4268.30440689,0.21888741,0.16512118,0.17005515,0.86686975,0.20121538,1.19761932,0.97413825,-0.16950487,209,2025,0.21188948,2026,0.06019015,100838.11354152,24.35386286,1.86069316,0.00124892,0.29176212,0.09724598,0.29464178,0.09920931,,,,,,,0.40868084,0.18776750
VT TQQQ/BIL50+BTAL50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.25000000,0.00932715,0.08273421,0.00801527,0.08273859,24977.36972850,19500.00000000,5477.36972850,0.28089076,0.20775538,0.21610654,0.89242190,0.24785207,1.23686867,1.01255541,-0.20517926,197,2025,0.25201113,2026,0.08851669,101284.18229781,24.26009126,1.81831336,0.00124411,0.25106321,0.09729014,0.25296006,0.09960695,,,,,,,0.49195720,0.24132932
TQQQ50/BTAL50 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.01564490,0.12486076,0.01534279,0.12487452,22178.51100039,19500.00000000,2678.51100039,0.13735954,0.09234828,0.10815507,0.52527449,0.21250728,0.73519453,0.39508664,-0.23374185,211,2026,0.09828600,2025,0.05243614,33138.11531392,12.99404339,0.65459219,0.00066636,,,0.51361750,0.49867097,,,,,,,0.48473765,0.37512548
SPY benchmark,test,test,2025-01-02,2026-08-24,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.02070958,0.04757251,0.02071231,0.04757251,24320.87863722,19500.00000000,4820.87863722,0.24722455,0.18230559,0.19120726,1.08527830,0.16854631,1.63331990,0.99826430,-0.18262257,127,2025,0.17232006,2026,0.12260919,18861.35152568,1.32029461,0.34736372,0.00006771,,,,,,,,,0.97928769,0.95242749,,
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,0.20000000,0.03887413,0.23271777,0.03848146,0.23272372,40634.86447671,28000.00000000,12634.86447671,0.45124516,0.17494013,0.19148246,0.95318787,0.18836418,1.37223931,0.91771277,-0.19062623,169,2023,0.34192278,2022,-0.06171072,157732.50255020,60.58336208,1.17857669,0.00216369,,,0.50392249,0.14979190,,,0.16747943,0.04996647,,,0.32728465,0.04055417
VT TQQQ/BTAL75+KMLM25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,0.25000000,0.04777671,0.28897993,0.04730756,0.28898598,42320.41093702,28000.00000000,14320.41093702,0.51144325,0.19689793,0.21355288,0.92247402,0.22237230,1.32413450,0.96322065,-0.20441623,557,2023,0.42460281,2022,-0.12777427,178191.88122314,67.59731623,1.31001728,0.00241419,,,0.44952766,0.14897128,,,0.14938562,0.04882742,,,0.39959067,0.05261139
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,0.20000000,0.03907943,0.23271690,0.03852217,0.23272072,40117.34744028,28000.00000000,12117.34744028,0.43276241,0.16747072,0.18457270,0.91557374,0.18929838,1.32271855,0.87827026,-0.19068245,167,2023,0.33195622,2022,-0.07342515,156590.86117114,52.45232719,1.18282804,0.00187330,,,0.50378821,0.14872668,0.16747807,0.04898819,,,,,0.32717340,0.04055717
VT TQQQ/BTAL75+DBMF25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,0.25000000,0.04779627,0.28894590,0.04727760,0.28895001,41853.29971200,28000.00000000,13853.29971200,0.49476070,0.19044448,0.20750151,0.89407125,0.22368960,1.28711621,0.87801911,-0.21690243,570,2023,0.41540396,2022,-0.13791244,176738.66772233,58.57367096,1.31141075,0.00209192,,,0.44957283,0.14933277,0.14932937,0.04866455,,,,,0.39957584,0.05264735
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,0.20000000,0.03987453,0.23306855,0.03931524,0.23307415,42051.37206960,28000.00000000,14051.37206960,0.50183472,0.20115592,0.21007347,1.04518951,0.19402619,1.49292955,1.24776413,-0.16121310,157,2023,0.36380585,2022,-0.04669946,163976.20831074,63.16464106,1.17748412,0.00225588,,,0.33621823,0.09988652,,,0.33599355,0.09942933,,,0.32629680,0.04020374
VT TQQQ/BTAL50+KMLM50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,0.25000000,0.04872332,0.28921128,0.04813392,0.28921699,43768.49405039,28000.00000000,15768.49405039,0.56316050,0.22222216,0.23200988,0.99615479,0.22840346,1.42354181,1.10279853,-0.20150748,553,2023,0.44843042,2022,-0.11498342,184435.44731934,70.07767973,1.30604189,0.00250277,,,0.29988144,0.09904697,,,0.29978895,0.09903835,,,0.39877450,0.05238038
VT TQQQ/BIL37.5+BTAL37.5+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL37.5+BTAL37.5+KMLM25,0.20000000,0.04006452,0.23127420,0.03909511,0.23127730,40842.40637935,28000.00000000,12842.40637935,0.45865737,0.17930072,0.19423552,0.98454322,0.18562431,1.41728749,1.05311424,-0.17025762,553,2023,0.39595911,2022,-0.11117512,160297.63206316,43.85734883,1.19875572,0.00156633,0.25026805,0.07341834,0.25162137,0.07474232,,,0.16737419,0.04986398,,,0.32748768,0.04200059
VT TQQQ/BIL37.5+BTAL37.5+KMLM25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL37.5+BTAL37.5+KMLM25,0.25000000,0.04940791,0.28720080,0.04819554,0.28720382,42566.90168824,28000.00000000,14566.90168824,0.52024649,0.20123617,0.21672662,0.93386070,0.22392761,1.34069913,0.84667827,-0.23767725,571,2023,0.48068674,2022,-0.17152713,180514.16643327,48.98718989,1.32735115,0.00174954,0.22256833,0.07100603,0.22450365,0.07408057,,,0.14910021,0.04903641,,,0.39985665,0.05439354
VT TQQQ/BIL37.5+BTAL37.5+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL37.5+BTAL37.5+DBMF25,0.20000000,0.04009466,0.23128988,0.03905294,0.23129139,40326.06595973,28000.00000000,12326.06595973,0.44021664,0.17193587,0.18736722,0.94204727,0.18773846,1.36128542,0.93453883,-0.18397937,570,2023,0.38519805,2022,-0.12249431,159492.54016989,36.06395879,1.20532871,0.00128800,0.25020902,0.07367952,0.25161018,0.07341230,0.16744021,0.04888735,,,,,0.32739935,0.04198650
VT TQQQ/BIL37.5+BTAL37.5+DBMF25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL37.5+BTAL37.5+DBMF25,0.25000000,0.04871324,0.28680654,0.04772645,0.28680808,42096.07346131,28000.00000000,14096.07346131,0.50343120,0.19478414,0.21065270,0.90267399,0.22625042,1.29938896,0.77879319,-0.25011022,573,2023,0.47134560,2022,-0.18168927,179572.84761748,40.39663721,1.33250314,0.00144274,0.22275248,0.07086667,0.22434926,0.07456003,0.14922495,0.04859523,,,,,0.40019507,0.05478929
VT TQQQ/BIL25+BTAL25+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL25+KMLM50,0.20000000,0.04131279,0.23210208,0.04019646,0.23210717,42169.72604128,28000.00000000,14169.72604128,0.50606164,0.20377414,0.21160610,1.05341031,0.19471496,1.50621299,1.21559758,-0.16763289,546,2023,0.39981267,2022,-0.08081590,165277.94741265,51.00945912,1.18798443,0.00182177,0.16606968,0.04385963,0.16779945,0.04908396,,,0.33600080,0.09929471,,,0.32653379,0.04117072
VT TQQQ/BIL25+BTAL25+KMLM50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL25+KMLM50,0.25000000,0.05031623,0.28800553,0.04914693,0.28801013,43901.28184686,28000.00000000,15901.28184686,0.56790292,0.22472842,0.23368010,0.99653749,0.23097544,1.42558816,1.01758698,-0.22084443,557,2023,0.48563852,2022,-0.14535311,186266.48824805,57.01075012,1.31980111,0.00203610,0.14780471,0.04370529,0.14970239,0.04891123,,,0.29969984,0.09889846,,,0.39889002,0.05358724
VT TQQQ/BIL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+KMLM25,0.20000000,0.03959754,0.22964571,0.03885250,0.22964799,40875.82679208,28000.00000000,12875.82679208,0.45985096,0.18119121,0.19467789,0.95176713,0.19574314,1.36272505,0.85102833,-0.21290855,572,2023,0.44930775,2022,-0.16096207,162014.60581350,27.38785678,1.21517387,0.00097814,0.50186774,0.14653941,,,,,0.16736011,0.04976303,,,0.32774298,0.04362990
VT TQQQ/BIL75+KMLM25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+KMLM25,0.25000000,0.04837527,0.28481388,0.04749212,0.28481610,42640.84062130,28000.00000000,14640.84062130,0.52288717,0.20326657,0.21767603,0.90791880,0.23500707,1.29715187,0.74408448,-0.27317674,600,2023,0.53672969,2022,-0.21639520,182455.52859615,30.78346662,1.34458365,0.00109941,0.44697625,0.14591829,,,,,0.14914319,0.04920448,,,0.40044901,0.05678126
VT TQQQ/BIL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+DBMF25,0.20000000,0.03944613,0.22929800,0.03863442,0.22929916,40360.90764151,28000.00000000,12360.90764151,0.44146099,0.17382520,0.18783269,0.90744705,0.19911489,1.30026699,0.76759045,-0.22645565,601,2023,0.43835500,2022,-0.17219109,160769.06332311,19.99975490,1.21843098,0.00071428,0.50150673,0.14705967,,,0.16716984,0.04878803,,,,,0.32806942,0.04397873
VT TQQQ/BIL75+DBMF25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+DBMF25,0.25000000,0.04801193,0.28479527,0.04718835,0.28479658,42181.82370678,28000.00000000,14181.82370678,0.50649370,0.19687076,0.21176258,0.87668004,0.23811390,1.25351466,0.69251054,-0.28428558,601,2023,0.52671241,2022,-0.22505727,181849.26646099,22.69639671,1.35222022,0.00081059,0.44718484,0.14627137,,,0.14917283,0.04852650,,,,,0.40053552,0.05680078
VT TQQQ/BIL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+KMLM50,0.20000000,0.04056985,0.23063707,0.03986721,0.23064077,42147.20038461,28000.00000000,14147.20038461,0.50525716,0.20443398,0.21131464,1.03008689,0.20083787,1.47269805,1.10386526,-0.18519831,553,2023,0.43580498,2022,-0.11694896,165627.46137476,39.35083973,1.19421224,0.00140539,0.33402669,0.09490070,,,,,0.33569564,0.09916044,,,0.32702977,0.04263712
VT TQQQ/BIL50+KMLM50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+KMLM50,0.25000000,0.04941508,0.28630165,0.04851688,0.28630541,43935.73843082,28000.00000000,15935.73843082,0.56913352,0.22585015,0.23411290,0.97875427,0.23773705,1.39960610,0.92072973,-0.24529473,570,2023,0.52326354,2022,-0.17659268,187145.75502399,44.15438825,1.32883234,0.00157694,0.29801669,0.09460665,,,,,0.29935452,0.09864117,,,0.39937895,0.05529196
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.20000000,0.03806083,0.23263291,0.03788013,0.23263898,39178.41629509,28000.00000000,11178.41629509,0.39922915,0.14742093,0.17186869,0.81898858,0.19071592,1.18040356,0.67144010,-0.21955932,209,2023,0.31913819,2022,-0.07745348,151208.86209781,57.85395558,1.17747432,0.00206621,,,0.67139510,0.19859073,,,,,,,0.32767546,0.04063892
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.25000000,0.04662389,0.28865319,0.04638782,0.28865936,40843.58396904,28000.00000000,12843.58396904,0.45869943,0.17054075,0.19425111,0.82188583,0.22238200,1.18061452,0.75991959,-0.22441946,167,2023,0.40068933,2022,-0.14273284,171245.44215907,64.66781803,1.30868029,0.00230956,,,0.59861428,0.19877942,,,,,,,0.40042140,0.05293801
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL,0.20000000,0.03802903,0.22818416,0.03762760,0.22818469,39583.97319147,28000.00000000,11583.97319147,0.41371333,0.15703393,0.17738293,0.84252713,0.19672725,1.20401396,0.64117587,-0.24491553,605,2023,0.46313485,2022,-0.20582666,156506.07002171,15.41380852,1.22207599,0.00055049,0.66882612,0.19854900,,,,,,,,,0.32872566,0.04509320
VT TQQQ/BIL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL,0.25000000,0.04669971,0.28322340,0.04621384,0.28322394,41334.80099999,28000.00000000,13334.80099999,0.47624289,0.17995471,0.20072669,0.81969664,0.23687224,1.16894712,0.59650567,-0.30168147,606,2023,0.54991509,2022,-0.25594220,177758.91775727,17.64244865,1.36018630,0.00063009,0.59590130,0.19503772,,,,,,,,,0.40150103,0.05837343
VT TQQQ/BIL50+BTAL50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.20000000,0.03871702,0.23038519,0.03820051,0.23038668,39516.03027361,28000.00000000,11516.03027361,0.41128680,0.15423149,0.17646201,0.88111621,0.18221428,1.27204489,0.81376411,-0.18952851,572,2023,0.39179309,2022,-0.14211697,155273.25130740,36.51675822,1.20877556,0.00130417,0.33357913,0.09585802,0.33523352,0.09902413,,,,,,,0.32843888,0.04289122
