label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.assets,params.score.months,params.filter,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.ACWX.avg,exposure.ACWX.min,exposure.AGG.avg,exposure.AGG.min,exposure.EFA.avg,exposure.EFA.min,exposure.SPY.avg,exposure.SPY.min,exposure.VEU.avg,exposure.VEU.min
ROT SPY+EFA top1 10M>BIL fb AGG,sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,SPY+EFA,10,>BIL,0.00429826,0.01794132,0.00431600,0.01797569,57678.64584403,40000.00000000,17678.64584403,0.44196615,0.12187163,0.11922320,0.76201262,0.17006640,1.02274973,0.36184679,-0.33680451,341,2017,0.20432315,2020,0.02255600,945539.95232888,80.04559541,3.07695807,0.00200114,,,0.08181276,0.00000000,0.19648007,0.00000000,0.71739117,0.00000000,,
ROT SPY+EFA top1 12M@SPY>BIL fb AGG,sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,SPY+EFA,12,@SPY>BIL,0.00397842,0.01794132,0.00398794,0.01797569,56664.29292622,40000.00000000,16664.29292622,0.41660732,0.10772481,0.11338181,0.68052039,0.17234484,0.91444653,0.32051890,-0.33609503,337,2017,0.18554925,2018,-0.07773676,360395.86095809,30.26881171,1.24914968,0.00075672,,,0.06547724,0.00000000,0.18021792,0.00000000,0.75031690,0.00000000,,
ROT SPY+EFA top1 12M>BIL fb AGG,sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,SPY+EFA,12,>BIL,0.00397842,0.01794132,0.00398794,0.01797569,56664.29292622,40000.00000000,16664.29292622,0.41660732,0.10772481,0.11338181,0.68052039,0.17234484,0.91444653,0.32051890,-0.33609503,337,2017,0.18554925,2018,-0.07773676,360395.86095809,30.26881171,1.24914968,0.00075672,,,0.06547724,0.00000000,0.18021792,0.00000000,0.75031690,0.00000000,,
ROT SPY+EFA top1 14M@SPY>BIL fb AGG,sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,SPY+EFA,14,@SPY>BIL,0.00431637,0.01794132,0.00432857,0.01797569,60013.10147320,40000.00000000,20013.10147320,0.50032754,0.12432905,0.13231361,0.75800499,0.17496039,1.02210593,0.36935864,-0.33660794,302,2019,0.22133757,2018,-0.07335049,455984.63556495,38.30486398,1.53331909,0.00095762,,,0.03275000,0.00000000,0.11465034,0.00000000,0.84827108,0.00000000,,
ROT SPY+EFA top1 14M>BIL fb AGG,sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,SPY+EFA,14,>BIL,0.00431637,0.01794132,0.00432857,0.01797569,60013.10147320,40000.00000000,20013.10147320,0.50032754,0.12432905,0.13231361,0.75800499,0.17496039,1.02210593,0.36935864,-0.33660794,302,2019,0.22133757,2018,-0.07335049,455984.63556495,38.30486398,1.53331909,0.00095762,,,0.03275000,0.00000000,0.11465034,0.00000000,0.84827108,0.00000000,,
ROT SPY+ACWX top1 10M@SPY>BIL fb AGG,sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,SPY+ACWX,10,@SPY>BIL,0.00343783,0.01794132,0.00346272,0.01797569,56035.90679123,40000.00000000,16035.90679123,0.40089767,0.11713871,0.10971426,0.73381876,0.17106862,0.98516371,0.34826144,-0.33635280,337,2017,0.22320496,2020,0.02306217,840247.24670690,112.79703220,2.71396248,0.00281993,0.22929357,0.00000000,0.08185469,0.00000000,,,0.68538901,0.00000000,,
ROT SPY+ACWX top1 10M>BIL fb AGG,sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,SPY+ACWX,10,>BIL,0.00343783,0.01794132,0.00346272,0.01797569,56035.90679123,40000.00000000,16035.90679123,0.40089767,0.11713871,0.10971426,0.73381876,0.17106862,0.98516371,0.34826144,-0.33635280,337,2017,0.22320496,2020,0.02306217,840247.24670690,112.79703220,2.71396248,0.00281993,0.22929357,0.00000000,0.08185469,0.00000000,,,0.68538901,0.00000000,,
ROT SPY+ACWX top1 12M@SPY>BIL fb AGG,sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,SPY+ACWX,12,@SPY>BIL,0.00397826,0.01794132,0.00399745,0.01797569,55349.01001182,40000.00000000,15349.01001182,0.38372525,0.10366150,0.10566125,0.65503589,0.17383223,0.88042195,0.30766848,-0.33692595,341,2017,0.20344033,2018,-0.08306537,576516.58423271,79.94320909,1.98801100,0.00199858,0.21293505,0.00000000,0.06546362,0.00000000,,,0.71760388,0.00000000,,
ROT SPY+ACWX top1 12M>BIL fb AGG,sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,SPY+ACWX,12,>BIL,0.00397826,0.01794132,0.00399745,0.01797569,55349.01001182,40000.00000000,15349.01001182,0.38372525,0.10366150,0.10566125,0.65503589,0.17383223,0.88042195,0.30766848,-0.33692595,341,2017,0.20344033,2018,-0.08306537,576516.58423271,79.94320909,1.98801100,0.00199858,0.21293505,0.00000000,0.06546362,0.00000000,,,0.71760388,0.00000000,,
ROT SPY+ACWX top1 14M@SPY>BIL fb AGG,sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,SPY+ACWX,14,@SPY>BIL,0.00413574,0.01794132,0.00415465,0.01797569,59627.51553085,40000.00000000,19627.51553085,0.49068789,0.12167623,0.13018424,0.74209162,0.17570207,1.00151395,0.36135913,-0.33671828,302,2019,0.22141565,2018,-0.08190727,451886.71150289,56.49119810,1.52944962,0.00141228,0.13099457,0.00000000,0.03272479,0.00000000,,,0.83212599,0.00000000,,
ROT SPY+ACWX top1 14M>BIL fb AGG,sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,SPY+ACWX,14,>BIL,0.00413574,0.01794132,0.00415465,0.01797569,59627.51553085,40000.00000000,19627.51553085,0.49068789,0.12167623,0.13018424,0.74209162,0.17570207,1.00151395,0.36135913,-0.33671828,302,2019,0.22141565,2018,-0.08190727,451886.71150289,56.49119810,1.52944962,0.00141228,0.13099457,0.00000000,0.03272479,0.00000000,,,0.83212599,0.00000000,,
SPY60/AGG40,sens,sens_2016-07-05,2016-07-05,2021-07-02,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,,0.00706216,0.02094778,0.00546632,0.01805967,58919.57041136,40000.00000000,18919.57041136,0.47298926,0.11584766,0.12624136,1.03384519,0.11214091,1.40604068,0.53684241,-0.21579454,152,2019,0.21410098,2018,-0.02734670,54626.70253259,4.65733643,0.18150152,0.00011643,,,0.39814860,0.39278876,,,0.59478746,0.58194033,,
EW SPY/VEU/AGG,sens,sens_2016-07-05,2016-07-05,2021-07-02,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,,0.00875974,0.02280870,0.00598565,0.01599450,56530.78895323,40000.00000000,16530.78895323,0.41326972,0.10505813,0.11260579,0.90519362,0.11812925,1.21028499,0.44898089,-0.23399243,175,2019,0.19833989,2018,-0.06438911,52076.29544891,6.26711241,0.17724845,0.00015668,,,0.33133759,0.32747960,,,0.32749521,0.31733884,0.33240494,0.33079754
ROT SPY top1 12M@SPY>BIL fb AGG,sens,sens_2016-07-05,2016-07-05,2021-07-02,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,,0.00454726,0.01794132,0.00455400,0.01797569,58318.87222805,40000.00000000,18318.87222805,0.45797181,0.11949022,0.12286131,0.73362575,0.17487842,0.98661068,0.35489806,-0.33668884,351,2017,0.21216838,2018,-0.04856393,285377.22378231,23.72277004,0.95988049,0.00059307,,,0.06547792,0.00000000,,,0.92996807,0.00000000,,
ROT SPY+VEU top1 12M all fb AGG,sens,sens_2016-07-05,2016-07-05,2021-07-02,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,,0.00453415,0.01794132,0.00454438,0.01797569,66982.38368680,40000.00000000,26982.38368680,0.67455959,0.15872965,0.16877919,0.89110355,0.18457814,1.22840363,0.47210107,-0.33621965,173,2019,0.30659625,2018,-0.08274051,385053.44152305,50.27867334,1.19881169,0.00125697,,,0.00000000,0.00000000,,,0.78260861,0.00000000,0.21284702,0.00000000
SPY benchmark,sens,sens_2016-07-05,2016-07-05,2021-07-02,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,,0.00428837,0.01794132,0.00428959,0.01797569,70801.76735332,40000.00000000,30801.76735332,0.77004418,0.17586286,0.18731559,0.96389823,0.18618663,1.32910053,0.52185180,-0.33699771,173,2019,0.30761491,2018,-0.04840182,39646.81537657,2.77527708,0.12020701,0.00006938,,,,,,,0.99571041,0.98202431,,
ROT SPY+VEU top1 10M@SPY>BIL fb AGG,sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,SPY+VEU,10,@SPY>BIL,0.00377706,0.01698335,0.00380426,0.01698468,55008.42203339,40000.00000000,15008.42203339,0.37521055,0.10256824,0.10340454,0.65114055,0.17335680,0.87218690,0.30464996,-0.33667569,352,2017,0.21294546,2018,0.00043019,873478.53145260,100.18748594,2.96031829,0.00250469,,,0.08190613,0.00000000,,,0.65227373,0.00000000,0.26201588,0.00000000
ROT SPY+VEU top1 10M>BIL fb AGG,sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,SPY+VEU,10,>BIL,0.00377706,0.01698335,0.00380426,0.01698468,55008.42203339,40000.00000000,15008.42203339,0.37521055,0.10256824,0.10340454,0.65114055,0.17335680,0.87218690,0.30464996,-0.33667569,352,2017,0.21294546,2018,0.00043019,873478.53145260,100.18748594,2.96031829,0.00250469,,,0.08190613,0.00000000,,,0.65227373,0.00000000,0.26201588,0.00000000
ROT SPY+VEU top1 12M@SPY>BIL fb AGG,sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,SPY+VEU,12,@SPY>BIL,0.00382186,0.01698335,0.00383766,0.01698468,57815.52852800,40000.00000000,17815.52852800,0.44538821,0.10693592,0.11973853,0.66866325,0.17520640,0.89970607,0.31865921,-0.33558083,336,2021,0.24858264,2018,-0.08328784,500099.56516675,55.72280578,1.73346054,0.00139307,,,0.06550431,0.00000000,,,0.71772287,0.00000000,0.21293516,0.00000000
ROT SPY+VEU top1 12M>BIL fb AGG,sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,SPY+VEU,12,>BIL,0.00382186,0.01698335,0.00383766,0.01698468,57815.52852800,40000.00000000,17815.52852800,0.44538821,0.10693592,0.11973853,0.66866325,0.17520640,0.89970607,0.31865921,-0.33558083,336,2021,0.24858264,2018,-0.08328784,500099.56516675,55.72280578,1.73346054,0.00139307,,,0.06550431,0.00000000,,,0.71772287,0.00000000,0.21293516,0.00000000
ROT SPY+VEU top1 14M@SPY>BIL fb AGG,sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,SPY+VEU,14,@SPY>BIL,0.00501083,0.01698335,0.00503066,0.01698468,61881.85825271,40000.00000000,21881.85825271,0.54704646,0.12416905,0.14214345,0.74964342,0.17743514,1.01229424,0.36910767,-0.33640333,302,2021,0.28404228,2018,-0.08401114,431382.23636956,46.27899308,1.45337353,0.00115697,,,0.03271849,0.00000000,,,0.81492478,0.00000000,0.14732607,0.00000000
ROT SPY+VEU top1 14M>BIL fb AGG,sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,SPY+VEU,14,>BIL,0.00501083,0.01698335,0.00503066,0.01698468,61881.85825271,40000.00000000,21881.85825271,0.54704646,0.12416905,0.14214345,0.74964342,0.17743514,1.01229424,0.36910767,-0.33640333,302,2021,0.28404228,2018,-0.08401114,431382.23636956,46.27899308,1.45337353,0.00115697,,,0.03271849,0.00000000,,,0.81492478,0.00000000,0.14732607,0.00000000
ROT SPY+EFA top1 10M@SPY>BIL fb AGG,sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,SPY+EFA,10,@SPY>BIL,0.00437383,0.01698335,0.00439155,0.01698468,59785.42872072,40000.00000000,19785.42872072,0.49463572,0.12506761,0.13076796,0.77326544,0.17177825,1.03880729,0.37195233,-0.33624633,351,2021,0.21602622,2022,0.00575622,816963.33093110,69.12380684,2.68229016,0.00172810,,,0.08182357,0.00000000,0.19650150,0.00000000,0.71728338,0.00000000,,
ROT SPY+EFA top1 10M>BIL fb AGG,sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,SPY+EFA,10,>BIL,0.00437383,0.01698335,0.00439155,0.01698468,59785.42872072,40000.00000000,19785.42872072,0.49463572,0.12506761,0.13076796,0.77326544,0.17177825,1.03880729,0.37195233,-0.33624633,351,2021,0.21602622,2022,0.00575622,816963.33093110,69.12380684,2.68229016,0.00172810,,,0.08182357,0.00000000,0.19650150,0.00000000,0.71728338,0.00000000,,
