label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,0.01459849,0.39697141,0.01460129,0.39727119,91186.17639415,40000.00000000,51186.17639415,1.27965441,0.28232869,0.27255975,1.23206225,0.22216626,1.73356607,1.25281086,-0.22535620,577,2017,0.58811649,2016,-0.02483681,220898.03288928,88.08548709,0.53666962,0.00220214,0.43996167,0.39883814,,,0.55970372,0.00000000
50/50,sens,sens_2013-01-03,2013-01-03,2018-01-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00033302,0.00171230,0.00032341,0.00170573,93427.09886823,40000.00000000,53427.09886823,1.33567747,0.28554044,0.28089878,1.38677132,0.19508397,1.97618216,1.66962266,-0.17102094,213,2017,0.47759038,2018,0.03244308,140932.44546947,54.96569462,0.33458128,0.00137414,0.49967812,0.49829427,,,0.49997538,0.49991688
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00675178,0.10616621,0.00674088,0.10617002,89651.08041952,40000.00000000,49651.08041952,1.24127701,0.27255972,0.26674137,1.36010351,0.19083487,1.92623343,1.65977746,-0.16421462,141,2017,0.47757166,2018,0.03244403,113909.57602680,45.49192650,0.27783134,0.00113730,0.50607322,0.49829427,,,0.49356086,0.39382998
SPY benchmark,sens,sens_2013-01-03,2013-01-03,2018-01-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00287082,0.00832314,0.00287203,0.00832416,62544.27894207,40000.00000000,22544.27894207,0.56360697,0.15059183,0.14566483,1.25082739,0.11780405,1.78798867,1.14321205,-0.13172695,334,2013,0.28753949,2015,0.00897591,39936.41762853,2.79554923,0.12315887,0.00006989,,,0.99712797,0.99167584,,
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00036908,0.00134883,0.00036181,0.00135191,98790.66573117,40000.00000000,58790.66573117,1.46976664,0.31442648,0.30042147,1.29266836,0.23278843,1.82456382,1.52676989,-0.20594229,430,2017,0.58815299,2016,0.02549635,288001.94583313,109.45226966,0.65569761,0.00273631,0.43076934,0.39864809,,,0.56884081,0.25576278
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200,0.00697385,0.22173483,0.00696701,0.22173899,90743.86701783,40000.00000000,50743.86701783,1.26859668,0.28504762,0.27113340,1.20291032,0.23099480,1.68626502,1.26211156,-0.22584978,577,2017,0.58813356,2016,-0.02517383,272342.20291667,104.15722887,0.66222691,0.00260393,0.43743124,0.39864809,,,0.56219992,0.22956937
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200 off0,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200 off0,0.00037204,0.00134883,0.00037446,0.00135191,78605.08221215,40000.00000000,38605.08221215,0.96512706,0.23650040,0.22223709,1.03258249,0.23195799,1.44330959,0.65433790,-0.36143467,681,2017,0.58814023,2016,-0.13945217,401183.24388687,152.28599551,1.08077619,0.00380715,0.46553501,0.39864809,,,0.53405713,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@1>=1.00,0.00071881,0.01348820,0.00070972,0.01349671,98577.82912927,40000.00000000,58577.82912927,1.46444573,0.31340061,0.29967451,1.28981606,0.23267663,1.82026835,1.52173679,-0.20594929,430,2017,0.58811084,2016,0.02549991,286670.00487988,109.08766183,0.65422472,0.00272719,0.43121263,0.39864809,,,0.56843239,0.25579237
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00 off0,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@1>=1.00 off0,0.00034722,0.00134883,0.00034914,0.00135191,90723.08780078,40000.00000000,50723.08780078,1.26807720,0.27051935,0.27105483,1.15348676,0.23101458,1.62410092,1.31352903,-0.20594851,99,2017,0.58813438,2016,0.02548170,380255.60012444,143.77141284,0.95810979,0.00359429,0.45436827,0.39864809,,,0.54524683,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@10>=1.00<0.95,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@10>=1.00<0.95,0.00295610,0.15849867,0.00294597,0.15850304,94381.46681151,40000.00000000,54381.46681151,1.35953667,0.29814148,0.28464752,1.24126299,0.23227146,1.74852417,1.35537147,-0.21997031,555,2017,0.58813757,2015,0.02048276,279821.98425731,106.58463817,0.66140874,0.00266462,0.43337945,0.39864809,,,0.56623980,0.22956937
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@10>=1.00<0.95 off0,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@10>=1.00<0.95 off0,0.00036224,0.00134883,0.00036476,0.00135191,98950.90596741,40000.00000000,58950.90596741,1.47377265,0.30730008,0.30098289,1.28101667,0.23018198,1.80975838,1.13343558,-0.27112267,576,2017,0.58813538,2015,-0.04643532,462351.19499491,174.80110924,1.11343831,0.00437003,0.45480796,0.39864809,,,0.54479761,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@10>=0.95<0.90,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@10>=0.95<0.90,0.02094392,0.59970066,0.02093602,0.60000000,83891.28719737,40000.00000000,43891.28719737,1.09728218,0.24685730,0.24430749,1.07918949,0.22906677,1.50543207,1.10345741,-0.22371258,576,2017,0.58811841,2016,-0.02238490,275401.39889795,108.06063644,0.70934380,0.00270152,0.45149964,0.39901559,,,0.54814629,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@1>=1.00,0.00735242,0.22174565,0.00734498,0.22175000,90551.54697468,40000.00000000,50551.54697468,1.26378867,0.28403533,0.27040557,1.19996527,0.23088222,1.68187520,1.25756334,-0.22586165,577,2017,0.58815138,2016,-0.02521699,270985.69076437,103.78003454,0.66049973,0.00259450,0.43785215,0.39864809,,,0.56178877,0.22958633
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,0.01080848,0.38806750,0.01080538,0.38807241,78117.11228137,40000.00000000,38117.11228137,0.95292781,0.21797069,0.22013302,0.97368797,0.22999141,1.35747931,0.78716366,-0.27690645,640,2017,0.58814340,2015,-0.04643224,355542.64381581,135.06021846,1.01027553,0.00337651,0.46479656,0.39864809,,,0.53478916,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,0.00697385,0.22173483,0.00696701,0.22173899,90743.86701783,40000.00000000,50743.86701783,1.26859668,0.28504762,0.27113340,1.20291032,0.23099480,1.68626502,1.26211156,-0.22584978,577,2017,0.58813356,2016,-0.02517383,272342.20291667,104.15722887,0.66222691,0.00260393,0.43743124,0.39864809,,,0.56219992,0.22956937
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95 off0,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95 off0,0.00965530,0.54047114,0.00965580,0.54047566,90051.23464801,40000.00000000,50051.23464801,1.25128087,0.27534666,0.26850568,1.17644289,0.22943064,1.65307920,0.87598989,-0.31432630,651,2017,0.58812913,2016,-0.07597387,437304.74533752,165.75231850,1.12645385,0.00414381,0.46408922,0.39864809,,,0.53550403,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,0.02134699,0.59970066,0.02134101,0.60000000,83696.29495108,40000.00000000,43696.29495108,1.09240737,0.24611587,0.24351586,1.07723049,0.22889399,1.50215127,1.08901229,-0.22599917,577,2017,0.58812748,2016,-0.02528409,272939.47048612,107.29617514,0.70410928,0.00268240,0.45191843,0.39901559,,,0.54773393,0.00000000
50/50,sens,sens_2013-07-03,2013-07-03,2018-07-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00030606,0.00155266,0.00028801,0.00152380,91943.39034868,40000.00000000,51943.39034868,1.29858476,0.28536652,0.27564220,1.31895933,0.20680753,1.86929250,1.66828635,-0.17105368,213,2017,0.47759388,2016,0.06831863,145059.19789964,56.16130513,0.34364904,0.00140403,0.49971389,0.49847620,,,0.49996638,0.49978988
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00684461,0.10846345,0.00682481,0.10846794,88414.59295087,40000.00000000,48414.59295087,1.21036482,0.27209826,0.26222426,1.29005917,0.20274150,1.81787694,1.65700339,-0.16421105,141,2017,0.47756434,2016,0.04668743,122434.22299500,48.36184010,0.29909821,0.00120905,0.50623699,0.49847620,,,0.49342452,0.39153206
SPY benchmark,sens,sens_2013-07-03,2013-07-03,2018-07-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00333273,0.01120590,0.00333396,0.01120708,58377.87129095,40000.00000000,18377.87129095,0.45944678,0.12783394,0.12304346,1.04054177,0.12299664,1.46440622,0.97652677,-0.13090674,334,2017,0.21310750,2015,0.00996807,39770.47898550,2.78393353,0.12552873,0.00006960,,,0.99666604,0.98879292,,
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00035668,0.00133194,0.00033810,0.00134174,72569.80509106,40000.00000000,32569.80509106,0.81424513,0.20853975,0.19518450,0.90082968,0.24376838,1.25059087,0.80981799,-0.25751435,,2017,0.58810984,2019,-0.02431604,295470.30796246,111.89570829,0.73058614,0.00279739,0.44584804,0.39865826,,,0.55377259,0.25573676
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200,0.01018769,0.22332060,0.01016351,0.22332642,70434.32480524,40000.00000000,30434.32480524,0.76085812,0.19223218,0.18518767,0.85461394,0.23994198,1.18167157,0.84761408,-0.22679211,577,2017,0.58814637,2016,-0.02587006,255876.97965066,97.80809322,0.67726962,0.00244520,0.45564621,0.39865826,,,0.54394663,0.19334695
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200 off0,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200 off0,0.00042365,0.00133194,0.00042047,0.00134174,68738.02963876,40000.00000000,28738.02963876,0.71845074,0.17115213,0.17704854,0.78053718,0.23975183,1.07763810,0.47353010,-0.36143876,681,2017,0.58814768,2016,-0.13942986,380312.68813536,144.34694628,1.11924522,0.00360867,0.49531334,0.39865826,,,0.50422454,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@1>=1.00,0.00081390,0.01783953,0.00080281,0.01784917,72420.92918792,40000.00000000,32420.92918792,0.81052323,0.20738272,0.19449628,0.89719299,0.24365591,1.24533250,0.80531555,-0.25751734,,2017,0.58811704,2019,-0.02431506,294239.74584759,111.56964610,0.72936336,0.00278924,0.44635284,0.39899038,,,0.55329230,0.25573366
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00 off0,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@1>=1.00 off0,0.00041713,0.00174397,0.00042147,0.00197192,70078.23317006,40000.00000000,30078.23317006,0.75195583,0.17460036,0.18349397,0.78824211,0.24174678,1.09138619,0.69158420,-0.25246435,,2017,0.58815072,2019,-0.00361747,467689.84754274,176.25659159,1.25279324,0.00440641,0.47787874,0.39864029,,,0.52165990,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@10>=1.00<0.95,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@10>=1.00<0.95,0.00608301,0.15978461,0.00606091,0.15979040,72984.04155834,40000.00000000,32984.04155834,0.82460104,0.20453513,0.19709271,0.89400548,0.24121279,1.24187549,0.92811719,-0.22037641,555,2017,0.58814643,2019,-0.01915651,262761.65490207,100.06427275,0.67445217,0.00250161,0.45152147,0.39865826,,,0.54806820,0.19339614
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@10>=1.00<0.95 off0,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@10>=1.00<0.95 off0,0.00038478,0.00133194,0.00037737,0.00134174,84821.43542555,40000.00000000,44821.43542555,1.12053589,0.23817904,0.24786889,1.01858994,0.23807892,1.42007237,0.87847615,-0.27112750,576,2017,0.58812491,2015,-0.04643563,448836.85130523,169.60598771,1.15230820,0.00424015,0.48461841,0.39865826,,,0.51496203,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@10>=0.95<0.90,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@10>=0.95<0.90,0.01444499,0.22674174,0.01442978,0.22674404,68053.91461248,40000.00000000,28053.91461248,0.70134787,0.18323504,0.17371419,0.82519042,0.23903632,1.13879090,0.81727021,-0.22420375,576,2017,0.58813694,2016,-0.02261416,258795.79115391,99.15544824,0.69167632,0.00247889,0.46002273,0.39912532,,,0.53961185,0.19319862
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@1>=1.00,0.01063659,0.22336555,0.01062745,0.22337139,70289.92796260,40000.00000000,30289.92796260,0.75724820,0.19106588,0.18450181,0.85081414,0.23982882,1.17619849,0.84237850,-0.22681714,577,2017,0.58811714,2016,-0.02589680,254699.96831378,97.48940236,0.67585661,0.00243724,0.45615504,0.39899038,,,0.54346677,0.19331088
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,0.01718601,0.38806577,0.01718980,0.38807241,69297.12362263,40000.00000000,29297.12362263,0.73242809,0.15337044,0.17975117,0.72047783,0.23781716,0.99205694,0.55268449,-0.27750089,640,2017,0.58812750,2015,-0.04644118,340527.21655440,129.26722960,1.02937309,0.00323168,0.49460892,0.39864029,,,0.50490129,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,0.01018769,0.22332060,0.01016351,0.22332642,70434.32480524,40000.00000000,30434.32480524,0.76085812,0.19223218,0.18518767,0.85461394,0.23994198,1.18167157,0.84761408,-0.22679211,577,2017,0.58814637,2016,-0.02587006,255876.97965066,97.80809322,0.67726962,0.00244520,0.45564621,0.39865826,,,0.54394663,0.19334695
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95 off0,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95 off0,0.00971659,0.54046959,0.00971069,0.54047566,77972.34554102,40000.00000000,37972.34554102,0.94930864,0.20785105,0.21933344,0.91641682,0.23730600,1.27109942,0.66073020,-0.31457780,651,2017,0.58813120,2016,-0.07631078,422921.88261177,160.17807884,1.16746916,0.00400445,0.49395968,0.39865826,,,0.50561657,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,0.01487022,0.22675094,0.01485301,0.22675324,67894.16865300,40000.00000000,27894.16865300,0.69735422,0.18245324,0.17293119,0.82286201,0.23885596,1.13514893,0.80474128,-0.22672286,577,2017,0.58812108,2016,-0.02583261,256954.60111819,98.59498698,0.68807352,0.00246487,0.46049532,0.39912532,,,0.53915842,0.19320377
50/50,sens,sens_2014-01-03,2014-01-03,2019-01-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00033501,0.00115937,0.00030555,0.00113796,66173.47078014,40000.00000000,26173.47078014,0.65433677,0.18489834,0.16438891,0.87078090,0.22410635,1.20856349,0.66180815,-0.27938359,,2017,0.47755053,2019,-0.04379239,149663.70191117,57.23473650,0.37571685,0.00143087,0.49969967,0.49886204,,,0.49995137,0.49989648
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2014-01-03,2014-01-03,2019-01-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.01329843,0.18525232,0.01327304,0.18525453,67270.61904515,40000.00000000,27270.61904515,0.68176548,0.18469044,0.16985870,0.89825109,0.21476999,1.24671934,0.77733406,-0.23759468,,2017,0.47758912,2019,-0.02890656,107495.29633269,42.71708616,0.27870732,0.00106793,0.51267908,0.49886204,,,0.48697094,0.31474547
SPY benchmark,sens,sens_2014-01-03,2014-01-03,2019-01-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00365583,0.01291590,0.00365709,0.01291736,49038.74707454,40000.00000000,9038.74707454,0.22596868,0.07717736,0.06592361,0.63076599,0.13185498,0.86984000,0.39713771,-0.19433399,,2017,0.21301839,2018,-0.04830958,39846.10862632,2.78922760,0.13007717,0.00006973,,,0.99634291,0.98708264,,
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00036817,0.00129021,0.00033955,0.00125393,84857.90136052,40000.00000000,44857.90136052,1.12144753,0.23536112,0.24822602,0.99720060,0.24178209,1.38982495,0.91406543,-0.25748827,307,2017,0.58807977,2016,0.02551593,295018.04605219,111.46413666,0.76084307,0.00278660,0.44914657,0.39874607,,,0.55046093,0.25578824
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200,0.01316677,0.22512791,0.01314465,0.22513541,79756.40617746,40000.00000000,39756.40617746,0.99391015,0.20843236,0.22717256,0.91831814,0.23734461,1.27301885,0.91465238,-0.22788151,578,2017,0.58812695,2016,-0.02660519,271563.90548346,103.62027420,0.74800886,0.00259051,0.46191392,0.39874607,,,0.53767139,0.19282171
