label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.sigma_target,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.KMLM.avg,exposure.KMLM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BIL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL50+KMLM50,0.20000000,0.00901780,0.06627571,0.00719516,0.06628295,26311.69500636,19500.00000000,6811.69500636,0.34931769,0.24576032,0.26597726,1.02940212,0.24437746,1.43325467,1.30405918,-0.18845795,148,2025,0.24095635,2026,0.15545610,105445.27217148,25.89171551,1.86325760,0.00132778,0.29226054,0.09513024,,,,,0.29406389,0.09897376,,,0.40869716,0.19261076
VT TQQQ/BIL50+KMLM50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL50+KMLM50,0.25000000,0.00943419,0.07865515,0.00767012,0.07866326,27163.31349615,19500.00000000,7663.31349615,0.39299044,0.27518690,0.29731516,0.99475266,0.28839655,1.38663792,1.19498596,-0.23028463,148,2025,0.27383580,2026,0.16956607,105844.74527483,25.79089704,1.83428255,0.00132261,0.25114580,0.09639503,,,,,0.25252139,0.09874948,,,0.49180276,0.24481657
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BTAL,0.20000000,0.00704743,0.07455204,0.00662749,0.07456569,22032.38998884,19500.00000000,2532.38998884,0.12986615,0.10096060,0.10238441,0.62397449,0.18210256,0.85261286,0.58268734,-0.17326720,,2025,0.15673552,2026,0.01220972,96327.50023407,37.23037618,1.86213224,0.00190925,,,0.58991222,0.19972690,,,,,,,0.40814402,0.18735833
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BTAL,0.25000000,0.00788779,0.08930183,0.00762353,0.08931588,23490.46806344,19500.00000000,3990.46806344,0.20463939,0.15432132,0.15935085,0.76810584,0.22007034,1.05008208,0.75521061,-0.20434210,,2025,0.20641574,2026,0.04885902,97539.67142500,37.26103604,1.82028283,0.00191082,,,0.50726046,0.19920622,,,,,,,0.49088558,0.23776392
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL,0.20000000,0.00897329,0.06619332,0.00764094,0.06619474,25762.42320027,19500.00000000,6262.42320027,0.32114991,0.23620606,0.24556474,1.00346944,0.24248158,1.40679244,1.32783645,-0.17788792,134,2025,0.27497543,2026,0.11051566,106004.20480216,10.35467962,1.85950023,0.00053101,0.58668041,0.19620606,,,,,,,,,0.40866210,0.18997861
VT TQQQ/BIL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL,0.25000000,0.00881264,0.07872930,0.00809124,0.07873054,26626.33057534,19500.00000000,7126.33057534,0.36545285,0.26544277,0.27759859,0.96960526,0.28765991,1.35976522,1.20163309,-0.22090168,134,2025,0.30406232,2026,0.12817525,106250.71842506,10.49346421,1.82949441,0.00053813,0.50447847,0.19420202,,,,,,,,,0.49198381,0.24153142
VT TQQQ/BIL50+BTAL50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL50+BTAL50,0.20000000,0.00878962,0.06909258,0.00762053,0.06909683,23868.76857769,19500.00000000,4368.76857769,0.22403941,0.16882466,0.17391432,0.88217990,0.20139182,1.21929735,1.00732633,-0.16759679,209,2025,0.21620242,2026,0.06194308,101139.50142970,24.40773006,1.86196945,0.00125168,0.29235982,0.09661342,0.29448162,0.09920626,,,,,,,0.40887578,0.18987767
VT TQQQ/BIL50+BTAL50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL50+BTAL50,0.25000000,0.00976076,0.08274762,0.00820616,0.08275234,25051.62502948,19500.00000000,5551.62502948,0.28469872,0.21048119,0.21890748,0.90270853,0.24742979,1.25157102,1.03662528,-0.20304462,196,2025,0.25527707,2026,0.08970596,101406.30758550,24.32275447,1.81730360,0.00124732,0.25081542,0.09662398,0.25295123,0.09916319,,,,,,,0.49146359,0.24084837
TQQQ50/BTAL50 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,,,0.01635233,0.12552813,0.01593789,0.12554183,22213.64572941,19500.00000000,2713.64572941,0.13916132,0.09372903,0.10954051,0.53204030,0.21199584,0.74458171,0.40208096,-0.23310983,211,2026,0.09813058,2025,0.05476794,33105.54290086,12.98209109,0.65331931,0.00066575,,,0.51376664,0.49847216,,,,,,,0.48406211,0.37445817
SPY benchmark,test,test,2025-01-02,2026-08-24,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,,,0.01831062,0.04380826,0.01831335,0.04380826,24361.35959063,19500.00000000,4861.35959063,0.24930049,0.18376426,0.19274979,1.07178899,0.17242465,1.61733537,0.98277092,-0.18698585,127,2025,0.17344814,2026,0.12380008,18819.40827271,1.31735858,0.34630912,0.00006756,,,,,,,,,0.98168665,0.95619174,,
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BTAL75+KMLM25,0.20000000,0.03888541,0.23311952,0.03845849,0.23312522,40878.19038794,28000.00000000,12878.19038794,0.45993537,0.17791026,0.19470917,0.96650933,0.18839704,1.39166093,0.93329070,-0.19062684,169,2023,0.34257763,2022,-0.05647746,158226.43130952,60.77365360,1.17848160,0.00217049,,,0.50389995,0.14998239,,,0.16754959,0.04999126,,,0.32723667,0.04035281
VT TQQQ/BTAL75+KMLM25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BTAL75+KMLM25,0.25000000,0.04786693,0.28957714,0.04742125,0.28958316,42572.26159745,28000.00000000,14572.26159745,0.52043791,0.19985485,0.21679548,0.93352835,0.22239964,1.34013804,1.00537275,-0.19878681,553,2023,0.42534544,2022,-0.12288662,178581.55865620,67.72413167,1.30885777,0.00241872,,,0.44966532,0.14914544,,,0.14935217,0.04971230,,,0.39952122,0.05226438
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BTAL75+DBMF25,0.20000000,0.03899017,0.23308802,0.03852472,0.23309229,40332.61123805,28000.00000000,12332.61123805,0.44045040,0.17034776,0.18745468,0.92882750,0.18924711,1.34220562,0.89451338,-0.19043623,167,2023,0.33255349,2022,-0.07018805,157065.73075567,52.58215698,1.18234072,0.00187793,,,0.50397025,0.14892907,0.16749717,0.04831064,,,,,0.32714272,0.04038574
VT TQQQ/BTAL75+DBMF25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BTAL75+DBMF25,0.25000000,0.04757068,0.28909838,0.04709988,0.28910260,42051.98172483,28000.00000000,14051.98172483,0.50185649,0.19283132,0.21008137,0.90278893,0.22378006,1.29964100,0.90591274,-0.21285861,570,2023,0.41703554,2022,-0.13549089,177116.59702411,58.70129696,1.31098248,0.00209647,,,0.44934459,0.14949941,0.14941401,0.04880425,,,,,0.39989230,0.05274494
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BTAL50+KMLM50,0.20000000,0.03965457,0.23336116,0.03916095,0.23336695,42490.25041543,28000.00000000,14490.25041543,0.51750894,0.20646501,0.21574111,1.06750227,0.19413961,1.52526159,1.28032289,-0.16126011,157,2023,0.36459577,2022,-0.03808408,164815.79171065,63.42912753,1.17670648,0.00226533,,,0.33613687,0.09948609,,,0.33584640,0.09948039,,,0.32658217,0.04011108
VT TQQQ/BTAL50+KMLM50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BTAL50+KMLM50,0.25000000,0.04845580,0.28977358,0.04808343,0.28977914,44231.20191402,28000.00000000,16231.20191402,0.57968578,0.22770965,0.23781409,1.01600992,0.22835697,1.45230746,1.14380930,-0.19908009,552,2023,0.44913851,2022,-0.10648958,185448.93355413,70.49031932,1.30546196,0.00251751,,,0.29998687,0.09908815,,,0.29976968,0.09908246,,,0.39888882,0.05206840
VT TQQQ/BIL37.5+BTAL37.5+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL37.5+BTAL37.5+KMLM25,0.20000000,0.03992116,0.23169431,0.03903132,0.23169685,41158.10925154,28000.00000000,13158.10925154,0.46993247,0.18306120,0.19840389,1.00165147,0.18564964,1.44230502,1.11685763,-0.16390737,553,2023,0.39891630,2022,-0.10606890,161074.54511594,43.99327848,1.20006561,0.00157119,0.25024873,0.07152308,0.25160855,0.07483756,,,0.16751296,0.04988885,,,0.32747063,0.04178118
VT TQQQ/BIL37.5+BTAL37.5+KMLM25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL37.5+BTAL37.5+KMLM25,0.25000000,0.04897613,0.28747508,0.04797182,0.28747765,42889.58412692,28000.00000000,14889.58412692,0.53177086,0.20502498,0.22086128,0.94779062,0.22398689,1.36088304,0.88197807,-0.23246041,570,2023,0.48390042,2022,-0.16729060,181487.31891603,49.13364837,1.32949945,0.00175477,0.22251356,0.07116962,0.22444662,0.07446772,,,0.14924359,0.04858531,,,0.40008570,0.05436989
VT TQQQ/BIL37.5+BTAL37.5+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL37.5+BTAL37.5+DBMF25,0.20000000,0.03973254,0.23129173,0.03879479,0.23129307,40590.42040517,28000.00000000,12590.42040517,0.44965787,0.17514010,0.19089158,0.95651819,0.18777042,1.38246996,0.97881027,-0.17893161,570,2023,0.38867568,2022,-0.11964705,159505.78887251,36.13134310,1.20158609,0.00129041,0.25015860,0.07176786,0.25159665,0.07352923,0.16746202,0.04993316,,,,,0.32759785,0.04218496
VT TQQQ/BIL37.5+BTAL37.5+DBMF25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL37.5+BTAL37.5+DBMF25,0.25000000,0.04861529,0.28739269,0.04768316,0.28739406,42380.80904605,28000.00000000,14380.80904605,0.51360032,0.19826169,0.21433179,0.91553636,0.22626243,1.31810594,0.80928808,-0.24498283,573,2023,0.47405693,2022,-0.17806889,180168.46534045,40.59096086,1.33203575,0.00144968,0.22285248,0.07133829,0.22438596,0.07438627,0.14935123,0.04881795,,,,,0.40019900,0.05445348
VT TQQQ/BIL25+BTAL25+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL25+BTAL25+KMLM50,0.20000000,0.04094452,0.23238596,0.04000955,0.23238937,42643.52901978,28000.00000000,14643.52901978,0.52298318,0.20939425,0.21771053,1.07760171,0.19467705,1.54125506,1.26734098,-0.16522329,545,2023,0.40220126,2022,-0.07266655,165428.32724946,51.12334497,1.18222964,0.00182583,0.16627902,0.04984847,0.16781273,0.04967478,,,0.33594885,0.09934386,,,0.32666254,0.04108866
VT TQQQ/BIL25+BTAL25+KMLM50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL25+BTAL25+KMLM50,0.25000000,0.04978984,0.28856093,0.04876660,0.28856448,44400.61811988,28000.00000000,16400.61811988,0.58573636,0.23048921,0.23992825,1.01657804,0.23108182,1.45458251,1.08227403,-0.21296751,553,2023,0.48801018,2022,-0.13712385,186877.67669402,57.18543576,1.31641028,0.00204234,0.14819476,0.04836604,0.14970971,0.04949771,,,0.29962853,0.09898973,,,0.39913130,0.05328306
VT TQQQ/BIL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL75+KMLM25,0.20000000,0.03954277,0.23009739,0.03877899,0.23009861,41271.07208532,28000.00000000,13271.07208532,0.47396686,0.18582239,0.19988974,0.97233984,0.19561662,1.39269779,0.90126496,-0.20617954,571,2023,0.45471116,2022,-0.15565155,162590.47708925,27.39732313,1.21417872,0.00097848,0.50192730,0.14989471,,,,,0.16735695,0.04978795,,,0.32765545,0.04337942
VT TQQQ/BIL75+KMLM25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL75+KMLM25,0.25000000,0.04803734,0.28547985,0.04730495,0.28548146,43035.35151470,28000.00000000,15035.35151470,0.53697684,0.20778100,0.22272166,0.92388083,0.23502015,1.32031364,0.77711638,-0.26737436,573,2023,0.54203281,2022,-0.21155268,183409.79375160,30.83316693,1.34592609,0.00110118,0.44741660,0.14917218,,,,,0.14914700,0.04872740,,,0.40048571,0.05636608
VT TQQQ/BIL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL75+DBMF25,0.20000000,0.03911030,0.22969613,0.03838819,0.22969721,40709.80914888,28000.00000000,12709.80914888,0.45392176,0.17805152,0.19247778,0.92579935,0.19905173,1.32702584,0.80737977,-0.22053007,573,2023,0.44381791,2022,-0.16843168,161829.09826069,20.11106017,1.22140826,0.00071825,0.50203681,0.14324445,,,0.16733125,0.04983184,,,,,0.32794601,0.04378082
VT TQQQ/BIL75+DBMF25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL75+DBMF25,0.25000000,0.04767884,0.28502075,0.04699831,0.28502184,42512.95661091,28000.00000000,14512.95661091,0.51831988,0.20086408,0.21603318,0.89062098,0.23815206,1.27379511,0.71810959,-0.27971229,601,2023,0.53171407,2022,-0.22233860,182358.15083016,22.74706373,1.35058936,0.00081240,0.44714497,0.14890925,,,0.14914714,0.04884440,,,,,0.40078073,0.05682570
VT TQQQ/BIL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL50+KMLM50,0.20000000,0.04026564,0.23134081,0.03958970,0.23134320,42726.27875565,28000.00000000,14726.27875565,0.52593853,0.21133045,0.21877161,1.05874593,0.20081123,1.51443800,1.16061025,-0.18208563,553,2023,0.43960393,2022,-0.10718394,167318.58187242,39.51030586,1.19787201,0.00141108,0.33460470,0.09956327,,,,,0.33572202,0.09921067,,,0.32698157,0.04213483
VT TQQQ/BIL50+KMLM50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL50+KMLM50,0.25000000,0.04894888,0.28725409,0.04824222,0.28725652,44497.09600076,28000.00000000,16497.09600076,0.58918200,0.23232320,0.24112960,1.00086806,0.23777849,1.43155882,0.98867867,-0.23498353,570,2023,0.52679740,2022,-0.16796988,188358.06938328,44.45117473,1.32878736,0.00158754,0.29849232,0.09924867,,,,,0.29949110,0.09889718,,,0.39942157,0.05459102
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BTAL,0.20000000,0.03794506,0.23283194,0.03778657,0.23283789,39264.23088903,28000.00000000,11264.23088903,0.40229396,0.14852359,0.17303895,0.82378348,0.19079444,1.18752288,0.67647841,-0.21955408,191,2023,0.32014560,2022,-0.07632879,151339.35439069,57.90755962,1.17710949,0.00206813,,,0.67140168,0.19940821,,,,,,,0.32782656,0.04064015
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BTAL,0.25000000,0.04656290,0.28898167,0.04639355,0.28898772,40925.12473732,28000.00000000,12925.12473732,0.46161160,0.17146646,0.19532995,0.82548471,0.22237100,1.18586414,0.76431865,-0.22433898,167,2023,0.40186498,2022,-0.14140931,171444.29395411,64.75116409,1.30909355,0.00231254,,,0.59868156,0.19938294,,,,,,,0.40044114,0.05285982
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL,0.20000000,0.03841248,0.22837322,0.03800010,0.22837374,39811.17060166,28000.00000000,11811.17060166,0.42182752,0.15948769,0.18045408,0.85320641,0.19676670,1.21959449,0.65571783,-0.24322610,605,2023,0.47022832,2022,-0.20462579,156684.55493951,15.43926824,1.22138852,0.00055140,0.66840700,0.19342022,,,,,,,,,0.32878026,0.04510429
VT TQQQ/BIL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL,0.25000000,0.04666254,0.28357615,0.04631709,0.28357676,41564.28225138,28000.00000000,13564.28225138,0.48443865,0.18242600,0.20373272,0.82833533,0.23696404,1.18156607,0.60758347,-0.30024846,606,2023,0.55683354,2022,-0.25479022,177803.79593030,17.67045507,1.35802418,0.00063109,0.59568560,0.19904444,,,,,,,,,0.40161394,0.05827078
VT TQQQ/BIL50+BTAL50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL50+BTAL50,0.20000000,0.03918167,0.23098068,0.03857992,0.23098214,39700.67637537,28000.00000000,11700.67637537,0.41788130,0.15640190,0.17896207,0.89195435,0.18208891,1.28818425,0.83679414,-0.18690606,571,2023,0.39532431,2022,-0.13949896,155582.35434454,36.61295140,1.20872739,0.00130761,0.33370667,0.09338329,0.33534406,0.09865034,,,,,,,0.32810042,0.04249590
VT TQQQ/BIL50+BTAL50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL50+BTAL50,0.25000000,0.04723830,0.28630114,0.04674813,0.28630261,41386.04607436,28000.00000000,13386.04607436,0.47807307,0.17895418,0.20139901,0.85774248,0.22115896,1.23270330,0.70199361,-0.25492280,601,2023,0.47973459,2022,-0.19799902,175416.96314971,40.96658688,1.33725741,0.00146309,0.29733903,0.09587426,0.29880445,0.09954973,,,,,,,0.40119799,0.05554493
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,,,0.09090145,0.39664415,0.09061933,0.39665119,38674.27348923,28000.00000000,10674.27348923,0.38122405,0.13985408,0.16495565,0.69975186,0.22335893,1.01247017,0.45242030,-0.30912424,683,2023,0.47256367,2022,-0.25745401,69708.93793126,28.08230483,0.55344508,0.00100294,,,0.58947091,0.49900540,,,,,,,0.40943537,0.10334881
