label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.gate,params.rebalance,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.KMLM.avg,exposure.KMLM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
TQQQ50/BTAL50 gate QQQ<SMA200 rb 1w,sens,sens_2021-06-18,2021-06-18,2024-06-18,true,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.09073622,0.39182110,0.09055879,0.39182110,46581.63198458,28000.00000000,18581.63198458,0.66362971,0.20828568,0.26641975,1.02399459,0.20608455,1.50878863,0.62092539,-0.33544398,693,2023,0.43626263,2022,-0.28417692,120555.97899749,0.00000000,0.93491527,0.00000000,0.58862785,0.46379918,,,,,,,0.41036640,0.10817890
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2021-06-18,2021-06-18,2024-06-18,true,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.09342262,0.40492002,0.09318127,0.40492002,48360.62483406,28000.00000000,20360.62483406,0.72716517,0.23143313,0.28752720,1.14438797,0.19994169,1.71336803,0.75997152,-0.30452869,680,2023,0.46377276,2022,-0.25018775,74551.54925402,0.00000000,0.56188667,0.00000000,0.59216310,0.49857540,,,,,,,0.40689490,0.09507998
TQQQ50/BTAL50 gate QQQ<SMA200 rb 3m,sens,sens_2021-06-18,2021-06-18,2024-06-18,true,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.12549068,0.40511715,0.12537803,0.40511715,45429.04742604,28000.00000000,17429.04742604,0.62246598,0.19902073,0.25243208,1.03207297,0.19479445,1.51861179,0.66533568,-0.29912830,715,2023,0.37346215,2022,-0.24986846,57293.19297111,0.00000000,0.44787196,0.00000000,0.60468398,0.43619811,,,,,,,0.39349938,0.09488285
SPY benchmark,sens,sens_2021-06-18,2021-06-18,2024-06-18,true,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.01312198,0.03362338,0.01312198,0.03362338,36800.53576053,28000.00000000,8800.53576053,0.31430485,0.10960353,0.13855974,0.69680485,0.17058738,1.00088408,0.45502142,-0.24087554,709,2023,0.25564830,2022,-0.17932890,27684.44040194,0.00000000,0.22646805,0.00000000,,,,,,,0.98687802,0.96637662,,
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 1w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,1w,0.00939757,0.25034454,0.00859387,0.25034454,42945.53326855,28000.00000000,14945.53326855,0.53376905,0.18055449,0.22158498,1.06111172,0.17053906,1.55098322,1.19333906,-0.15130192,484,2023,0.43846016,2022,-0.13285928,561976.98885764,0.00000000,4.03107568,0.00000000,0.49288465,0.14948170,,,0.16359989,0.04992728,,,0.34156246,0.12540514
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2w,0.02489580,0.35312645,0.02376413,0.35312645,44154.24569826,28000.00000000,16154.24569826,0.57693735,0.19360726,0.23686392,1.11377816,0.17270529,1.65017715,1.25381096,-0.15441504,484,2023,0.47102053,2022,-0.13882199,375362.15202857,0.00000000,2.65359225,0.00000000,0.49160125,0.14986598,,,0.16293819,0.04987732,,,0.34314786,0.13713377
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2w+1,0.01888509,0.25046899,0.01799165,0.25046899,43603.21443600,28000.00000000,15603.21443600,0.55725766,0.18341469,0.22993656,1.07490037,0.17063193,1.56925324,1.01573429,-0.18057349,512,2023,0.44513465,2022,-0.16414986,364635.84220302,0.00000000,2.63643721,0.00000000,0.49112084,0.19365335,,,0.16308990,0.06384105,,,0.34359123,0.12597189
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,,0.00181004,0.00414344,0.00103895,0.00240884,41016.48404634,28000.00000000,13016.48404634,0.46487443,0.15844135,0.19654162,0.88231844,0.18700520,1.23935806,0.96786940,-0.16370117,,2023,0.47619172,2022,-0.14061255,255057.92814357,0.00000000,1.85494553,0.00000000,0.47927385,0.17014793,,,0.15910521,0.05638702,,,0.35981090,0.13841491
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2m,0.07440593,0.35939389,0.07307492,0.35647253,40977.78880572,28000.00000000,12977.78880572,0.46349246,0.15759377,0.19603060,0.88900681,0.18412485,1.27543304,0.71765691,-0.21959487,,2023,0.40404221,2022,-0.14953691,107746.33655898,0.00000000,0.78646246,0.00000000,0.48718312,0.24274499,,,0.16201105,0.07660162,,,0.34788558,0.12580325
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2m+1,0.04833859,0.36888702,0.04708968,0.36670368,43590.40768087,28000.00000000,15590.40768087,0.55680027,0.18159042,0.22977481,0.95770828,0.19448550,1.36904618,1.02530508,-0.17710867,,2023,0.40884641,2022,-0.11909316,167875.46734238,0.00000000,1.21802671,0.00000000,0.47353319,0.13853584,,,0.15666505,0.04850861,,,0.36699428,0.13712063
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,3m,0.07943325,0.36926537,0.07688032,0.36686624,46517.53715200,28000.00000000,18517.53715200,0.66134061,0.20579639,0.26588500,0.96083130,0.22066812,1.37846837,0.93644932,-0.21976244,156,2023,0.45645757,2022,-0.17340995,66079.92363292,0.00000000,0.47034678,0.00000000,0.43370349,0.19382871,,,0.14433260,0.06282036,,,0.41832176,0.15457167
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,3m+1,0.08489523,0.34030792,0.08410257,0.34030792,39461.02042118,28000.00000000,11461.02042118,0.40932216,0.14549698,0.17571734,1.04931758,0.13899774,1.53001599,1.10570510,-0.13158751,505,2023,0.31603850,2022,-0.10580956,58097.85405866,0.00000000,0.43306115,0.00000000,0.53225936,0.37013436,,,0.17675968,0.12849306,,,0.28750158,0.09393114
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+2,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,3m+2,0.07350941,0.43340892,0.07197278,0.43019934,45848.82537926,28000.00000000,17848.82537926,0.63745805,0.20785281,0.25778334,1.05746474,0.19751086,1.55345174,0.86486834,-0.24032884,,2023,0.43846105,2022,-0.13063080,127579.16685286,0.00000000,0.89429178,0.00000000,0.47490487,0.13888104,,,0.15702310,0.04703745,,,0.36423791,0.13631071
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,1w,0.05181786,0.29278164,0.05131025,0.29278164,42559.56358114,28000.00000000,14559.56358114,0.51998441,0.18176671,0.21664052,1.06945613,0.17010879,1.55229018,1.50810885,-0.12052625,484,2023,0.31199640,2022,-0.04650776,509493.37449461,0.00000000,3.65770898,0.00000000,0.52623661,0.14977888,,,0.17464303,0.04940126,,,0.29737022,0.03427379
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,2w,0.06275793,0.35330260,0.06218708,0.35330260,43295.56104454,28000.00000000,15295.56104454,0.54627004,0.18629337,0.22604126,1.08102504,0.17215583,1.58114244,1.50446817,-0.12382673,485,2023,0.31760074,2022,-0.05589837,351302.24009299,0.00000000,2.51488850,0.00000000,0.52248867,0.14988715,,,0.17330200,0.04992955,,,0.30238261,0.03658870
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,2w+1,0.06107322,0.25054943,0.06057716,0.25054943,44135.84911405,28000.00000000,16135.84911405,0.57628033,0.20006229,0.23663365,1.16367563,0.16949317,1.69488113,1.45535585,-0.13746624,156,2024,0.33836175,2022,-0.02875014,342080.73943554,0.00000000,2.41976103,0.00000000,0.52649262,0.19360369,,,0.17482272,0.06467124,,,0.29677992,0.03489947
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,,0.04098299,0.23936660,0.04051678,0.23936660,40713.02805989,28000.00000000,12713.02805989,0.45403672,0.16089160,0.19252467,0.88482727,0.18938607,1.23301789,0.98283897,-0.16370088,,2023,0.34884192,2022,-0.05349213,246133.22750689,0.00000000,1.78783708,0.00000000,0.50921375,0.17024544,,,0.16905857,0.05576646,,,0.32008937,0.03391129
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,2m,0.10127387,0.35912429,0.10050598,0.35687516,40350.11322560,28000.00000000,12350.11322560,0.44107547,0.14930579,0.18769196,0.85264636,0.18336959,1.21302050,0.67942364,-0.21975360,,2023,0.30129395,2022,-0.10198960,110417.32688715,0.00000000,0.81722546,0.00000000,0.51640911,0.24244594,,,0.17198529,0.07704314,,,0.30920535,0.04592631
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,2m+1,0.07731448,0.36945566,0.07657315,0.36676105,44836.62252536,28000.00000000,16836.62252536,0.60130795,0.20786179,0.24535638,1.05697385,0.19769286,1.50401242,1.17375011,-0.17709203,,2023,0.35258438,2022,-0.02000029,171549.94611892,0.00000000,1.20010620,0.00000000,0.49857654,0.13839680,,,0.16515663,0.04878656,,,0.33401715,0.03417730
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,3m,0.10590936,0.36924844,0.10420135,0.36599425,43845.44791397,28000.00000000,15845.44791397,0.56590885,0.17073781,0.23298958,0.84140124,0.21547967,1.19373595,0.77675712,-0.21980849,156,2024,0.41970098,2022,-0.13721407,64715.29166087,0.00000000,0.48562646,0.00000000,0.46672747,0.19365279,,,0.15528204,0.06280341,,,0.37477039,0.06002354
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,3m+1,0.10787115,0.34088484,0.10726173,0.34088484,40065.17038601,28000.00000000,12065.17038601,0.43089894,0.15886041,0.18387535,1.08505399,0.14607719,1.56287572,1.38630784,-0.11459245,,2024,0.24606651,2022,-0.02050843,62121.95595080,0.00000000,0.45391461,0.00000000,0.55204253,0.37066213,,,0.18321243,0.12822888,,,0.26159261,0.03419288
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,3m+2,0.10166468,0.43360017,0.10060975,0.43046887,47195.45855719,28000.00000000,19195.45855719,0.68555209,0.23131052,0.27401298,1.13612275,0.20153238,1.66102586,0.96245273,-0.24033442,,2023,0.39131697,2022,-0.04792325,132459.27014074,0.00000000,0.89855595,0.00000000,0.49774257,0.13865133,,,0.16429603,0.04724095,,,0.33472694,0.04161630
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 1w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,1w,0.00947867,0.25081781,0.00860467,0.25081781,42857.35002211,28000.00000000,14857.35002211,0.53061964,0.17669777,0.22045816,1.03049706,0.17280069,1.49971037,1.06802914,-0.16544284,504,2023,0.42523324,2022,-0.14355612,559193.68758200,0.00000000,4.03450233,0.00000000,0.49284219,0.14990867,0.16366100,0.04941570,,,,,0.34147962,0.12546927
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2w,0.02463550,0.35354344,0.02371094,0.35354344,44196.30480676,28000.00000000,16196.30480676,0.57843946,0.19084663,0.23739009,1.09030896,0.17459617,1.60954677,1.14299883,-0.16697010,504,2023,0.45841120,2022,-0.15015495,374994.79773616,0.00000000,2.66515586,0.00000000,0.49157204,0.14949981,0.16331960,0.04949465,,,,,0.34311785,0.13766987
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2w+1,0.01889874,0.25052967,0.01802318,0.25052967,43624.05907464,28000.00000000,15624.05907464,0.55800211,0.18055339,0.23019976,1.04867127,0.17297169,1.52403425,0.94501632,-0.19105849,513,2023,0.43405074,2022,-0.17482284,364091.12313655,0.00000000,2.64525606,0.00000000,0.49111368,0.19370567,0.16314928,0.06444100,,,,,0.34365103,0.12610725
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,,0.00193896,0.00608174,0.00100768,0.00328124,41024.35746435,28000.00000000,13024.35746435,0.46515562,0.15557609,0.19664556,0.86194231,0.18898222,1.20809965,0.88271836,-0.17624657,506,2023,0.46524703,2022,-0.15176428,255138.99461977,0.00000000,1.86589037,0.00000000,0.47918327,0.16999360,0.15919854,0.05645642,,,,,0.35967924,0.13795174
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2m,0.07469181,0.36256742,0.07329452,0.36044345,41039.33382775,28000.00000000,13039.33382775,0.46569049,0.15557306,0.19684321,0.86989260,0.18671587,1.24344831,0.67926658,-0.22903094,,2023,0.39649955,2022,-0.15966369,108032.26722546,0.00000000,0.79124037,0.00000000,0.48735343,0.24280567,0.16179629,0.07950899,,,,,0.34799607,0.12624186
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2m+1,0.04810207,0.36821383,0.04703094,0.36633943,43279.72038702,28000.00000000,15279.72038702,0.54570430,0.17495147,0.22584015,0.92371918,0.19580527,1.32013606,0.96961252,-0.18043442,,2023,0.39533933,2022,-0.13224903,166981.54356487,0.00000000,1.22266254,0.00000000,0.47366319,0.13865647,0.15718433,0.04969634,,,,,0.36670107,0.13585364
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m,0.07924856,0.36866784,0.07680232,0.36675675,46134.12525009,28000.00000000,18134.12525009,0.64764733,0.19891567,0.26125020,0.92632292,0.22333914,1.32637186,0.86860877,-0.22900490,159,2023,0.44488598,2022,-0.18454752,66060.04479898,0.00000000,0.47423337,0.00000000,0.43455434,0.19375025,0.14326529,0.06430772,,,,,0.41859420,0.15529946
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m+1,0.08518307,0.34073266,0.08458575,0.34073266,39447.81396084,28000.00000000,11447.81396084,0.40885050,0.14259439,0.17553799,1.02309830,0.14024347,1.49026038,1.03738978,-0.13745498,513,2023,0.30588513,2022,-0.11663006,57785.02260443,0.00000000,0.43266331,0.00000000,0.53231676,0.36883247,0.17716301,0.13230109,,,,,0.28723554,0.09337394
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+2,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m+2,0.07343945,0.43086913,0.07230219,0.42818099,45789.58104142,28000.00000000,17789.58104142,0.63534218,0.20392129,0.25706148,1.03269438,0.19946223,1.51280989,0.82460489,-0.24729576,,2023,0.42960417,2022,-0.14316261,127603.78013876,0.00000000,0.89985659,0.00000000,0.47470898,0.13855118,0.15784469,0.04945674,,,,,0.36403360,0.13516588
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,1w,0.05147253,0.29268180,0.05100217,0.29268180,42464.37470989,28000.00000000,14464.37470989,0.51658481,0.17771319,0.21541610,1.04868147,0.17020940,1.52165549,1.36322630,-0.13036221,504,2023,0.30174877,2022,-0.05958683,507390.22186911,0.00000000,3.66448703,0.00000000,0.52600286,0.14946300,0.17471263,0.04994063,,,,,0.29767177,0.03450826
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2w,0.06256588,0.35311295,0.06198551,0.35311295,43351.40601035,28000.00000000,15351.40601035,0.54826450,0.18353142,0.22674981,1.06705067,0.17223174,1.56089003,1.35221727,-0.13572628,506,2024,0.32539762,2022,-0.06968402,350835.09616062,0.00000000,2.52511045,0.00000000,0.52207459,0.14943635,0.17339129,0.04969731,,,,,0.30261253,0.03686272
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2w+1,0.06116763,0.25047710,0.06070550,0.25047710,44142.14042546,28000.00000000,16142.14042546,0.57650502,0.19710943,0.23671241,1.14794604,0.16969403,1.67133621,1.31330152,-0.15008696,159,2024,0.35249966,2022,-0.04067901,341556.13697510,0.00000000,2.42832932,0.00000000,0.52647691,0.19372614,0.17495716,0.06437280,,,,,0.29667950,0.03459428
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,,0.04114330,0.23971085,0.04071470,0.23971085,40740.86497065,28000.00000000,12740.86497065,0.45503089,0.15846732,0.19289406,0.87268721,0.18968783,1.21576404,0.94256588,-0.16812334,,2023,0.33810619,2022,-0.06408916,246406.93003015,0.00000000,1.79884978,0.00000000,0.50936009,0.16996505,0.16921081,0.05598234,,,,,0.31981063,0.03356705
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2m,0.10129569,0.36267498,0.10048600,0.36020315,40339.70630066,28000.00000000,12339.70630066,0.44070380,0.14612385,0.18755291,0.83459775,0.18418783,1.18714706,0.63832134,-0.22891895,,2023,0.29298612,2022,-0.11434953,110469.25242724,0.00000000,0.82178379,0.00000000,0.51642873,0.24232636,0.17162404,0.07943604,,,,,0.30953534,0.04624659
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2m+1,0.07749385,0.36913217,0.07678433,0.36684768,44549.62641130,28000.00000000,16549.62641130,0.59105809,0.20175974,0.24179606,1.03142030,0.19766012,1.46886888,1.11765102,-0.18052123,,2023,0.33922241,2022,-0.03269595,170790.52507425,0.00000000,1.20487273,0.00000000,0.49869383,0.13844952,0.16541433,0.04962860,,,,,0.33365830,0.03388925
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,3m,0.10620123,0.36877726,0.10435649,0.36623122,43355.37239382,28000.00000000,15355.37239382,0.54840616,0.16204076,0.22680011,0.80354286,0.21664318,1.14063628,0.70725458,-0.22911235,159,2024,0.42214485,2022,-0.14942706,64339.71971326,0.00000000,0.48830377,0.00000000,0.46743217,0.19361842,0.15424949,0.06401752,,,,,0.37505431,0.05990629
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,3m+1,0.10835635,0.34114829,0.10786933,0.34114829,40048.04485854,28000.00000000,12048.04485854,0.43028732,0.15584701,0.18364533,1.06924312,0.14574929,1.54430766,1.30801266,-0.11914793,,2024,0.25814255,2022,-0.03229175,61711.78367111,0.00000000,0.45304820,0.00000000,0.55248284,0.36888992,0.18347346,0.13254319,,,,,0.26106869,0.03387590
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,3m+2,0.10162459,0.43109547,0.10057579,0.42794395,47085.16616897,28000.00000000,19085.16616897,0.68161308,0.22672059,0.27269637,1.11533733,0.20202098,1.63019332,0.91684004,-0.24728479,,2024,0.38561173,2022,-0.06228075,132590.90700289,0.00000000,0.90575805,0.00000000,0.49698862,0.13852560,0.16533844,0.04946038,,,,,0.33483906,0.04195115
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 1w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,1w,0.00941985,0.25043295,0.00859915,0.25043295,42822.86563990,28000.00000000,14822.86563990,0.52938806,0.18477077,0.22001705,1.02504489,0.18200145,1.48971961,1.24560406,-0.14833828,486,2023,0.45530681,2022,-0.12246184,567657.10570170,0.00000000,4.04293409,0.00000000,0.32842372,0.09984235,,,0.32803596,0.09938027,,,0.34156075,0.12600602
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 2w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,2w,0.02466376,0.35370608,0.02371161,0.35370608,43863.62609540,28000.00000000,15863.62609540,0.56655807,0.19627396,0.23321820,1.06635962,0.18445394,1.56695946,1.30382037,-0.15053758,472,2023,0.48798602,2022,-0.12864779,378769.82973419,0.00000000,2.66030633,0.00000000,0.32767541,0.09964562,,,0.32702282,0.09904187,,,0.34315968,0.13746542
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 2w+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,2w+1,0.01890083,0.25067982,0.01793521,0.25067982,43318.62448880,28000.00000000,15318.62448880,0.54709373,0.18581696,0.22633396,1.03094082,0.18178938,1.49768094,1.04673217,-0.17752102,507,2023,0.46410471,2022,-0.15537550,365469.31696740,0.00000000,2.62795803,0.00000000,0.32722423,0.12886784,,,0.32701025,0.12897568,,,0.34347918,0.12592259
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,,0.00187723,0.00533374,0.00103181,0.00259720,41010.59475688,28000.00000000,13010.59475688,0.46466410,0.16416361,0.19646387,0.87055927,0.19753999,1.22189054,0.99646134,-0.16474659,,2023,0.49819070,2022,-0.13017854,257886.99889779,0.00000000,1.85666720,0.00000000,0.31932860,0.11292280,,,0.31896762,0.11268143,,,0.35982655,0.13882744
