label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.SCZ.avg,exposure.SCZ.min,exposure.SPY.avg,exposure.SPY.min,exposure.TIP.avg,exposure.TIP.min,exposure.TLT.avg,exposure.TLT.min
SPY benchmark,sens,sens_2018-01-03,2018-01-03,2023-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00599019,0.01202681,0.00599144,0.01202812,50772.82943411,40000.00000000,10772.82943411,0.26932074,0.08572069,0.07723556,0.49193175,0.21439699,0.67745590,0.25514055,-0.33597439,173,2019,0.30575270,2022,-0.18346109,39839.06163598,2.78873431,0.12439080,0.00006972,,,0.99400856,0.98797188,,,,
ROT SPY+SCZ top1 1-3U fb best(TIP+TLT@1M),sens,sens_2018-07-03,2018-07-03,2023-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3U,0.00475900,0.02286424,0.00484303,0.02289844,52272.88588260,40000.00000000,12272.88588260,0.30682215,0.09319270,0.08682013,0.63778780,0.16016300,0.90024639,0.41367398,-0.22528055,,2021,0.19733631,2022,-0.15222583,1452430.07686801,292.51481112,4.80107467,0.00731287,0.22926543,0.00000000,0.50422080,0.00000000,0.16357123,0.00000000,0.09809950,0.00000000
ROT SPY+SCZ top1 1-3-6U fb best(TIP+TLT@1M),sens,sens_2018-07-03,2018-07-03,2023-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6U,0.00440128,0.02286424,0.00447409,0.02289844,50563.36017921,40000.00000000,10563.36017921,0.26408400,0.09334745,0.07596454,0.63167880,0.16257295,0.88037736,0.36249170,-0.25751610,,2020,0.28926537,2022,-0.23634607,1440855.84963373,286.89068766,4.51605282,0.00717227,0.26206345,0.00000000,0.50441702,0.00000000,0.13089143,0.00000000,0.09815400,0.00000000
ROT SPY+SCZ top1 1-3-6-12U fb best(TIP+TLT@1M),sens,sens_2018-07-03,2018-07-03,2023-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00550111,0.02286424,0.00555797,0.02289844,48282.61241664,40000.00000000,8282.61241664,0.20706531,0.06827137,0.06093169,0.47679115,0.16872982,0.66234175,0.27614232,-0.24723255,,2020,0.32803866,2022,-0.22612856,1190434.39350957,247.51556450,3.88194599,0.00618789,0.16375352,0.00000000,0.58538947,0.00000000,0.14724474,0.00000000,0.09805430,0.00000000
SPY60/TLT40,sens,sens_2018-07-03,2018-07-03,2023-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00894607,0.02178111,0.00700758,0.02080429,47011.44728485,40000.00000000,7011.44728485,0.17528618,0.06935956,0.05225980,0.59202492,0.12724476,0.81691416,0.25058906,-0.27678606,,2019,0.24381492,2022,-0.23439412,55099.44019694,4.74176353,0.18507600,0.00011854,,,0.59334117,0.57919571,,,0.39771086,0.39176049
EW SPY/SCZ/TIP/TLT,sens,sens_2018-07-03,2018-07-03,2023-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01184221,0.03186262,0.00701591,0.02265944,43049.12856807,40000.00000000,3049.12856807,0.07622821,0.03729649,0.02372437,0.40336090,0.10458272,0.54922642,0.13970263,-0.26697056,,2019,0.19118607,2022,-0.20898497,53999.01697053,11.73066284,0.19367801,0.00029327,0.24900410,0.24619036,0.24332455,0.22734056,0.24762567,0.24212637,0.24819857,0.24376996
SPY benchmark,sens,sens_2018-07-03,2018-07-03,2023-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00662307,0.02286424,0.00662431,0.02289844,57483.56015721,40000.00000000,17483.56015721,0.43708900,0.11996352,0.11797416,0.64113422,0.21252607,0.89248723,0.35904377,-0.33411949,173,2019,0.30679729,2022,-0.18242534,39722.57226327,2.78058006,0.12311025,0.00006951,,,0.99337569,0.97710156,,,,
ROT SPY+SCZ top1 1-3U fb best(TIP+TLT@1M),sens,sens_2019-01-03,2019-01-03,2024-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3U,0.00412441,0.01569046,0.00421309,0.01596351,49827.88134256,40000.00000000,9827.88134256,0.24569703,0.07698520,0.07112530,0.54751585,0.15867233,0.77261365,0.34240459,-0.22483694,,2021,0.19727430,2022,-0.15189927,1480697.91685086,295.89023615,5.02116655,0.00739726,0.24557662,0.00000000,0.48865282,0.00000000,0.18001584,0.00000000,0.08154163,0.00000000
ROT SPY+SCZ top1 1-3-6U fb best(TIP+TLT@1M),sens,sens_2019-01-03,2019-01-03,2024-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6U,0.00394734,0.02073208,0.00402486,0.02073281,48110.00716366,40000.00000000,8110.00716366,0.20275018,0.07721112,0.05971390,0.54297529,0.16113523,0.75652364,0.29985749,-0.25749272,,2020,0.28800346,2022,-0.23634032,1460346.64429929,290.79114524,4.76332992,0.00726978,0.27845794,0.00000000,0.48848332,0.00000000,0.14734543,0.00000000,0.08168846,0.00000000
ROT SPY+SCZ top1 1-3-6-12U fb best(TIP+TLT@1M),sens,sens_2019-01-03,2019-01-03,2024-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00504803,0.02073208,0.00509944,0.02073281,51151.41650212,40000.00000000,11151.41650212,0.27878541,0.09664649,0.07966752,0.64365076,0.16465104,0.90097552,0.39098378,-0.24718797,,2020,0.32617086,2022,-0.22609222,1031116.69127714,221.56455604,3.25932436,0.00553911,0.16374078,0.00000000,0.60227113,0.00000000,0.13092241,0.00000000,0.09796624,0.00000000
SPY60/TLT40,sens,sens_2019-01-03,2019-01-03,2024-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00762634,0.02085660,0.00597091,0.01685297,48005.52328902,40000.00000000,8005.52328902,0.20013808,0.08534298,0.05900751,0.69910492,0.12931635,0.97047290,0.30893841,-0.27624592,,2019,0.25426670,2022,-0.23373586,52515.07698655,4.52598482,0.17520116,0.00011315,,,0.59432744,0.58314703,,,0.39804441,0.39194812
EW SPY/SCZ/TIP/TLT,sens,sens_2019-01-03,2019-01-03,2024-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01172631,0.03212895,0.00679666,0.02023164,44334.86095232,40000.00000000,4334.86095232,0.10837152,0.05549995,0.03321847,0.55748739,0.10741007,0.76636806,0.20808983,-0.26671149,,2019,0.19452632,2022,-0.20869986,55609.06153723,11.67666942,0.19693737,0.00029192,0.24892088,0.24681536,0.24359860,0.22976836,0.24785199,0.24297206,0.24789742,0.24247009
SPY benchmark,sens,sens_2019-01-03,2019-01-03,2024-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00587216,0.01874792,0.00587334,0.01874861,60616.98696768,40000.00000000,20616.98696768,0.51542467,0.15530550,0.13535588,0.79973859,0.20800019,1.11920167,0.46539218,-0.33370886,170,2019,0.33710726,2022,-0.18233140,39744.05943331,2.78208416,0.11612921,0.00006955,,,0.99412666,0.98125139,,,,
ROT SPY+SCZ top1 1-3U fb best(TIP+TLT@1M),sens,sens_2019-07-03,2019-07-03,2024-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3U,0.00438254,0.01372864,0.00447282,0.01376316,51234.53980413,40000.00000000,11234.53980413,0.28086350,0.08531201,0.08021108,0.59451708,0.15936544,0.84153736,0.37953388,-0.22478102,767,2021,0.19734622,2022,-0.15239436,1504467.51095751,326.09165842,5.09768407,0.00815229,0.24555175,0.00000000,0.52100893,0.00000000,0.17998136,0.00000000,0.04898514,0.00000000
ROT SPY+SCZ top1 1-3-6U fb best(TIP+TLT@1M),sens,sens_2019-07-03,2019-07-03,2024-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6U,0.00464024,0.02215821,0.00471799,0.02243197,52749.35352483,40000.00000000,12749.35352483,0.31873384,0.09770389,0.08972405,0.65994256,0.16129884,0.92466078,0.38083912,-0.25654898,,2020,0.28812541,2022,-0.23538231,1288902.84853608,269.85611130,4.27598538,0.00674640,0.27827295,0.00000000,0.52071129,0.00000000,0.14732657,0.00000000,0.04897120,0.00000000
ROT SPY+SCZ top1 1-3-6-12U fb best(TIP+TLT@1M),sens,sens_2019-07-03,2019-07-03,2024-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00513766,0.01882444,0.00518484,0.01882524,57559.75517556,40000.00000000,17559.75517556,0.43899388,0.12547214,0.11832824,0.80133848,0.16479870,1.13054641,0.50826931,-0.24686154,891,2020,0.32945675,2022,-0.22579963,842362.01528406,188.86193393,2.68399974,0.00472155,0.16366769,0.00000000,0.63483027,0.00000000,0.13095036,0.00000000,0.06536684,0.00000000
SPY60/TLT40,sens,sens_2019-07-03,2019-07-03,2024-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00956126,0.03111565,0.00748847,0.02506283,48119.20743531,40000.00000000,8119.20743531,0.20298019,0.06599440,0.05978715,0.55535253,0.13073811,0.76923923,0.23873114,-0.27643816,,2020,0.19359820,2022,-0.23375696,47507.62788528,4.11603624,0.17142728,0.00010290,,,0.59272509,0.57493717,,,0.39771189,0.39215564
EW SPY/SCZ/TIP/TLT,sens,sens_2019-07-03,2019-07-03,2024-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01300828,0.02660593,0.00784397,0.01635390,43814.66007581,40000.00000000,3814.66007581,0.09536650,0.03700721,0.02940652,0.38872342,0.10898877,0.53136247,0.13910598,-0.26603610,,2020,0.15290847,2022,-0.20845313,52027.22771662,10.86873111,0.19648062,0.00027172,0.24889210,0.24718561,0.24265469,0.23364610,0.24789238,0.24271075,0.24754780,0.24134757
SPY benchmark,sens,sens_2019-07-03,2019-07-03,2024-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00648914,0.01882444,0.00649037,0.01882524,63889.29601020,40000.00000000,23889.29601020,0.59723240,0.14498274,0.15276562,0.76045722,0.20664864,1.06215380,0.43559571,-0.33283784,173,2021,0.28279000,2022,-0.18309715,39924.31580107,2.79470211,0.12473889,0.00006987,,,0.99350963,0.98117476,,,,
ROT SPY+SCZ top1 1-3U fb best(TIP+TLT@1M),sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3U,0.00508011,0.02232925,0.00518958,0.02241107,48784.70173000,40000.00000000,8784.70173000,0.21961754,0.06923761,0.06420021,0.49825144,0.16050413,0.70311199,0.30855459,-0.22439340,767,2021,0.19702234,2022,-0.15135322,1727210.38004366,394.68333530,5.99572721,0.00986708,0.24555294,0.00000000,0.50408718,0.00000000,0.19631454,0.00000000,0.04885576,0.00000000
ROT SPY+SCZ top1 1-3-6U fb best(TIP+TLT@1M),sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6U,0.00471204,0.02232925,0.00478887,0.02241107,50959.53147734,40000.00000000,10959.53147734,0.27398829,0.08753686,0.07839254,0.59936669,0.16230954,0.83992944,0.34136690,-0.25643041,,2020,0.29136785,2022,-0.23524362,1226361.19182763,270.92380670,4.15651470,0.00677310,0.27831731,0.00000000,0.52073801,0.00000000,0.14725857,0.00000000,0.04889725,0.00000000
ROT SPY+SCZ top1 1-3-6-12U fb best(TIP+TLT@1M),sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00483421,0.02107503,0.00488142,0.02107579,57951.84464322,40000.00000000,17951.84464322,0.44879612,0.12386840,0.12046659,0.78710948,0.16626960,1.11144417,0.50227477,-0.24661482,891,2020,0.32574761,2022,-0.22550695,710188.16186672,159.81214237,2.30590935,0.00399530,0.16371564,0.00000000,0.63515786,0.00000000,0.13093466,0.00000000,0.06531043,0.00000000
SPY60/TLT40,sens,sens_2020-01-03,2020-01-03,2025-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01025562,0.02507253,0.00790448,0.02038371,47639.37900139,40000.00000000,7639.37900139,0.19098448,0.05821976,0.05648478,0.49417000,0.13256730,0.68311034,0.21237253,-0.27413977,994,2020,0.17950682,2022,-0.23160475,48464.53786707,4.15512652,0.17784194,0.00010388,,,0.59225961,0.57961629,,,0.39748297,0.39052630
EW SPY/SCZ/TIP/TLT,sens,sens_2020-01-03,2020-01-03,2025-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01520114,0.04232713,0.00942677,0.02468198,42979.04509878,40000.00000000,2979.04509878,0.07447613,0.02766653,0.02316140,0.30421793,0.10970955,0.41657128,0.10388021,-0.26633105,,2020,0.14946489,2022,-0.20741264,47402.22203677,10.31802811,0.18235761,0.00025795,0.24879035,0.24539588,0.24089871,0.22531802,0.24780135,0.24256012,0.24730378,0.23852890
SPY benchmark,sens,sens_2020-01-03,2020-01-03,2025-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00727444,0.01837760,0.00727567,0.01837842,64098.60236288,40000.00000000,24098.60236288,0.60246506,0.14320158,0.15373261,0.74743375,0.20874618,1.04471353,0.42536576,-0.33665516,173,2021,0.28286123,2022,-0.18106724,39528.67319861,2.76700712,0.12301764,0.00006918,,,0.99272433,0.98162158,,,,
