label,kind,window,start,end,is_baseline,feasible,params.vol.lam,params.sigma_target,params.w_max,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,exposure.BTAL.avg,exposure.BTAL.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.25000000,0.70000000,QQQ<SMA200,0.00873374,0.19444007,0.00867147,0.19444007,89686.02283100,39500.00000000,50186.02283100,1.27053222,0.26549095,0.26943093,1.03051977,0.26220148,1.40133882,1.10732154,-0.23975958,,2017,0.65300108,2016,0.03969773,0.47447472,0.29920994,,,0.52514352,0.12423209
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.25000000,0.80000000,,0.00043364,0.00192751,0.00036338,0.00186936,93520.12138700,39500.00000000,54020.12138700,1.36759801,0.28928770,0.28376211,1.04405773,0.28184271,1.42194368,0.98961079,-0.29232472,469,2017,0.74850141,2018,0.02881696,0.43293048,0.19872704,,,0.56663588,0.12428364
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.25000000,0.80000000,QQQ<SMA200,0.00877757,0.19444007,0.00870805,0.19444007,92088.86456700,39500.00000000,52588.86456700,1.33136366,0.27914611,0.27847418,1.02103115,0.27993419,1.38862057,1.05061923,-0.26569675,453,2017,0.74856035,2016,0.06132529,0.44129588,0.19896122,,,0.55826891,0.12429288
VT TQQQ/BTAL t25 w0-90 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.25000000,0.90000000,,0.00043111,0.00192751,0.00035988,0.00186936,94387.66184000,39500.00000000,54887.66184000,1.38956106,0.29679794,0.28693263,1.01759088,0.30025421,1.38406177,0.92266571,-0.32167440,479,2017,0.81988711,2018,0.00953537,0.40424701,0.09874622,,,0.59532188,0.12423566
VT TQQQ/BTAL t25 w0-90 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.25000000,0.90000000,QQQ<SMA200,0.00874648,0.19444007,0.00867886,0.19444007,92909.00871650,39500.00000000,53409.00871650,1.35212680,0.28658615,0.28151310,0.99539075,0.29846433,1.35217269,0.92622166,-0.30941422,479,2017,0.81992537,2018,0.04410571,0.41262415,0.09856953,,,0.58695843,0.12422895
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.30000000,0.70000000,,0.00046173,0.00210197,0.00038984,0.00198520,103210.31484850,39500.00000000,63710.31484850,1.61291936,0.31273339,0.31779531,1.08646727,0.28949921,1.47581833,1.09157360,-0.28649776,320,2017,0.68713279,2018,0.04660399,0.42090094,0.29865366,,,0.57863734,0.14911331
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.30000000,0.70000000,QQQ<SMA200,0.01114158,0.23249687,0.01107227,0.23249687,101305.33526050,39500.00000000,61805.33526050,1.56469203,0.29974097,0.31133356,1.06117311,0.28610073,1.43716813,1.10429157,-0.27143282,140,2017,0.68712370,2016,0.03580510,0.43159350,0.29871377,,,0.56792120,0.14909930
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.30000000,0.80000000,,0.00044960,0.00210197,0.00038283,0.00198520,105890.29063950,39500.00000000,66390.29063950,1.68076685,0.32439530,0.32671091,1.05469305,0.31363469,1.43114261,1.02776163,-0.31563281,443,2017,0.78658137,2018,0.02156095,0.37459877,0.19849542,,,0.62495163,0.14909341
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.30000000,0.80000000,QQQ<SMA200,0.01094225,0.23249687,0.01087473,0.23249687,103946.07374700,39500.00000000,64446.07374700,1.63154617,0.31159541,0.32026303,1.03082231,0.31053239,1.39524939,1.14572625,-0.27196323,440,2017,0.78656109,2016,0.04285252,0.38512405,0.19868988,,,0.61441584,0.14915082
VT TQQQ/BTAL t30 w0-90 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.30000000,0.90000000,,0.00044841,0.00210197,0.00037908,0.00198520,108815.76415250,39500.00000000,69315.76415250,1.75482947,0.33755489,0.33622026,1.04225473,0.33298465,1.41474011,0.97944205,-0.34463998,474,2017,0.88856653,2018,-0.00025053,0.33862081,0.09893817,,,0.66093078,0.14913431
VT TQQQ/BTAL t30 w0-90 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.30000000,0.90000000,QQQ<SMA200,0.01029030,0.23249687,0.01023308,0.23249687,106959.30507850,39500.00000000,67459.30507850,1.70783051,0.32568828,0.33021215,1.02101216,0.33031006,1.38333416,1.05878062,-0.30760695,471,2017,0.88857068,2018,0.04157561,0.34860917,0.09920615,,,0.65099346,0.14912813
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.35000000,0.70000000,,0.00043882,0.00191567,0.00037110,0.00187117,113667.63399850,39500.00000000,74167.63399850,1.87766162,0.34233029,0.35150945,1.10578632,0.31040477,1.49906549,1.07065754,-0.31973836,141,2017,0.71614797,2018,0.04038200,0.38953253,0.29859524,,,0.61002865,0.17398710
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.35000000,0.70000000,QQQ<SMA200,0.01341714,0.27048216,0.01335933,0.27048216,110410.31176050,39500.00000000,70910.31176050,1.79519777,0.32502091,0.34130958,1.07640758,0.30537784,1.45282821,1.01644270,-0.31976314,141,2017,0.71607852,2016,0.03978533,0.40258350,0.29877928,,,0.59700307,0.17401559
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.35000000,0.80000000,,0.00039296,0.00191567,0.00033157,0.00187117,119518.44372250,39500.00000000,80018.44372250,2.02578339,0.36149511,0.36920676,1.08349304,0.33843573,1.46765698,1.06682221,-0.33885225,432,2017,0.82183514,2018,0.02075617,0.33315603,0.19861090,,,0.66645100,0.17397712
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.35000000,0.80000000,QQQ<SMA200,0.01259035,0.27048216,0.01253718,0.27048216,117157.45908950,39500.00000000,77657.45908950,1.96601162,0.34683376,0.36215818,1.06060540,0.33417736,1.43198788,1.08475537,-0.31973454,141,2017,0.82179711,2016,0.04495094,0.34549480,0.19857426,,,0.65417185,0.17400283
VT TQQQ/BTAL t35 w0-90 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.35000000,0.90000000,,0.00042303,0.00191567,0.00036046,0.00187117,122219.45040550,39500.00000000,82719.45040550,2.09416330,0.37204808,0.37712341,1.05306174,0.36440828,1.42546444,1.01401653,-0.36690534,453,2017,0.92939450,2018,-0.00600154,0.28501833,0.09840095,,,0.71455863,0.17395906
VT TQQQ/BTAL t35 w0-90 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.35000000,0.90000000,QQQ<SMA200,0.01264163,0.27048216,0.01258198,0.27048216,119761.30835550,39500.00000000,80261.30835550,2.03193186,0.35729237,0.36992493,1.03071595,0.36040826,1.39120750,1.11750313,-0.31972382,141,2017,0.92929037,2018,0.04343938,0.29733057,0.09832318,,,0.70227805,0.17397289
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.40000000,0.70000000,,0.00041351,0.00208648,0.00035243,0.00200526,121595.75471250,39500.00000000,82095.75471250,2.07837354,0.36178148,0.37530897,1.11412507,0.32529367,1.51407331,1.03198101,-0.35056990,141,2017,0.73112540,2018,0.01830957,0.36741191,0.29874191,,,0.63217458,0.19882871
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.40000000,0.70000000,QQQ<SMA200,0.01523663,0.28747782,0.01517263,0.28747782,117454.42199950,39500.00000000,77954.42199950,1.97352967,0.34225074,0.36305151,1.08528786,0.31865510,1.46724023,0.97627926,-0.35056644,141,2017,0.73107709,2016,0.04283035,0.38218708,0.29863359,,,0.61734664,0.19887207
VT TQQQ/BTAL t40 w0-80 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.40000000,0.80000000,,0.00039191,0.00225736,0.00033118,0.00218676,130624.42325800,39500.00000000,91124.42325800,2.30694742,0.38935796,0.40082246,1.09672697,0.35980121,1.48361118,1.06612550,-0.36520838,142,2017,0.85281720,2018,0.01282148,0.30241680,0.19873515,,,0.69719129,0.19886346
VT TQQQ/BTAL t40 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.40000000,0.80000000,QQQ<SMA200,0.01466184,0.30811041,0.01460564,0.30811041,127346.85810450,39500.00000000,87846.85810450,2.22397109,0.37191223,0.39174270,1.07301973,0.35406630,1.44544511,1.01834733,-0.36521158,142,2017,0.85278781,2016,0.04810798,0.31659157,0.19853886,,,0.68294535,0.19883165
VT TQQQ/BTAL t40 w0-90 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.40000000,0.90000000,,0.00046727,0.00225736,0.00039796,0.00218676,136828.38438700,39500.00000000,97328.38438700,2.46400973,0.40748814,0.41748227,1.07628181,0.38912477,1.45546135,1.04732075,-0.38907674,443,2017,0.96555830,2018,-0.00796031,0.24563620,0.09867397,,,0.75389653,0.19882750
VT TQQQ/BTAL t40 w0-90 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.40000000,0.90000000,QQQ<SMA200,0.01421393,0.30811041,0.01415592,0.30811041,134044.48869650,39500.00000000,94544.48869650,2.39353136,0.39145911,0.41008908,1.05561546,0.38402383,1.42271454,1.07191795,-0.36519503,142,2017,0.96557236,2018,0.04954913,0.25943721,0.09893980,,,0.74009170,0.19883278
VT TQQQ/BTAL t20 w0-70 QQQ:VOL_EWMA85,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.20000000,0.70000000,,0.00045604,0.00176747,0.00038972,0.00167731,77784.60204250,39500.00000000,38284.60204250,0.96923043,0.23299777,0.22119086,1.01874296,0.23231668,1.39383770,1.00962676,-0.23077615,469,2017,0.61600970,2018,0.06847733,0.53325329,0.29870721,,,0.46629067,0.09172302
VT TQQQ/BTAL t20 w0-70 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.20000000,0.70000000,QQQ<SMA200,0.00647902,0.12673003,0.00640850,0.12673003,76770.57543450,39500.00000000,37270.57543450,0.94355887,0.22548649,0.21678187,0.99568891,0.23132356,1.36142110,1.00854511,-0.22357601,,2017,0.61598380,2016,0.06260834,0.53942691,0.29919487,,,0.46017708,0.09172474
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA85,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.20000000,0.80000000,,0.00044020,0.00176747,0.00037445,0.00167731,80541.29560850,39500.00000000,41041.29560850,1.03902014,0.24712439,0.23292219,1.03966817,0.24047863,1.42536939,1.07071645,-0.23080283,472,2017,0.66620713,2018,0.09586962,0.51611229,0.19928836,,,0.48344751,0.09180217
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.20000000,0.80000000,QQQ<SMA200,0.00643557,0.12673003,0.00637820,0.12673003,79482.66738750,39500.00000000,39982.66738750,1.01221943,0.23957858,0.22846019,1.01747260,0.23953249,1.39413765,1.06136373,-0.22572713,472,2017,0.66615813,2016,0.07479113,0.52228934,0.19923784,,,0.47735261,0.09177461
VT TQQQ/BTAL t20 w0-90 QQQ:VOL_EWMA85,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.20000000,0.90000000,,0.00046360,0.00176747,0.00039712,0.00167731,83064.23635400,39500.00000000,43564.23635400,1.10289206,0.25873200,0.24334873,1.06654186,0.24388650,1.46768270,1.12089950,-0.23082533,472,2017,0.69321781,2016,0.11434889,0.50783625,0.09909037,,,0.49170014,0.09172950
VT TQQQ/BTAL t20 w0-90 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.20000000,0.90000000,QQQ<SMA200,0.00643486,0.12673003,0.00637491,0.12673003,81960.08084550,39500.00000000,42460.08084550,1.07493876,0.25112590,0.23882083,1.04479196,0.24293683,1.43700379,1.11277018,-0.22567634,472,2017,0.69318983,2016,0.08250485,0.51403226,0.09938174,,,0.48560755,0.09175324
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA85,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.25000000,0.70000000,,0.00038678,0.00135070,0.00032009,0.00134879,88661.38822750,39500.00000000,49161.38822750,1.24459211,0.26849020,0.26550925,1.03603105,0.26338828,1.41120458,1.03758115,-0.25876549,436,2017,0.65977614,2018,0.05585557,0.46920338,0.29865121,,,0.53040983,0.11475266
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.25000000,0.70000000,QQQ<SMA200,0.00786308,0.15773214,0.00779784,0.15773214,87352.31152200,39500.00000000,47852.31152200,1.21145092,0.25951345,0.26044002,1.01402187,0.26164563,1.37953272,1.09944053,-0.23604137,141,2017,0.65979484,2016,0.04597133,0.47668536,0.29910956,,,0.52291041,0.11470349
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA85,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.25000000,0.80000000,,0.00044136,0.00143135,0.00037351,0.00139414,90585.93612550,39500.00000000,51085.93612550,1.29331484,0.28092829,0.27284265,1.02392339,0.28071097,1.39421406,0.97194234,-0.28903802,474,2017,0.75575410,2018,0.03737198,0.43737856,0.19860586,,,0.56218007,0.11472255
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.25000000,0.80000000,QQQ<SMA200,0.00785295,0.15773214,0.00778005,0.15773214,89244.48714450,39500.00000000,49744.48714450,1.25935410,0.27199651,0.26774589,1.00318075,0.27907978,1.36454716,1.02359800,-0.26572591,474,2017,0.75573418,2018,0.06837674,0.44486440,0.19876340,,,0.55471143,0.11472827
VT TQQQ/BTAL t25 w0-90 QQQ:VOL_EWMA85,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.25000000,0.90000000,,0.00035905,0.00156190,0.00029670,0.00145714,92999.66924150,39500.00000000,53499.66924150,1.35442201,0.29389881,0.28184757,1.02154242,0.29546272,1.39184162,0.96011192,-0.30610891,481,2017,0.83626663,2018,0.03648716,0.41133932,0.09914728,,,0.58830163,0.11471833
VT TQQQ/BTAL t25 w0-90 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.25000000,0.90000000,QQQ<SMA200,0.00783996,0.15773214,0.00776859,0.15773214,91601.72371950,39500.00000000,52101.72371950,1.31903098,0.28490562,0.27665781,1.00159963,0.29392370,1.36340928,0.95582715,-0.29807233,481,2017,0.83622570,2018,0.06734920,0.41872725,0.09906339,,,0.58084469,0.11472703
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA85,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.30000000,0.70000000,,0.00046146,0.00206909,0.00038065,0.00206041,100721.65994350,39500.00000000,61221.65994350,1.54991544,0.30542954,0.30933235,1.07096986,0.28808048,1.45523674,1.05530363,-0.28942338,166,2017,0.69503044,2018,0.05751932,0.42343085,0.29856559,,,0.57610769,0.13764715
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.30000000,0.70000000,QQQ<SMA200,0.00996778,0.18864826,0.00990355,0.18864826,98903.18002150,39500.00000000,59403.18002150,1.50387798,0.29384257,0.30303139,1.04769109,0.28517117,1.42018201,1.01535589,-0.28939859,166,2017,0.69497561,2016,0.03671251,0.43303104,0.29885261,,,0.56652762,0.13766666
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA85,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.30000000,0.80000000,,0.00043607,0.00206909,0.00037456,0.00206041,102572.46003900,39500.00000000,63072.46003900,1.59677114,0.31554210,0.31564343,1.03594154,0.31246913,1.40571851,1.01233489,-0.31169735,446,2017,0.79529941,2018,0.03226217,0.37777103,0.19875050,,,0.62179290,0.13765409
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.30000000,0.80000000,QQQ<SMA200,0.00979612,0.18864826,0.00973765,0.18864826,100723.54189750,39500.00000000,61223.54189750,1.54996309,0.30408512,0.30933882,1.01395262,0.30979247,1.37307557,1.05075381,-0.28939711,166,2017,0.79529324,2016,0.04940915,0.38724353,0.19892044,,,0.61234976,0.13763733
VT TQQQ/BTAL t30 w0-90 QQQ:VOL_EWMA85,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.30000000,0.90000000,,0.00039276,0.00206909,0.00033118,0.00206041,104806.86283400,39500.00000000,65306.86283400,1.65333830,0.32739147,0.32313071,1.02251755,0.33143240,1.38741508,0.96039314,-0.34089318,474,2017,0.89779989,2018,0.00991103,0.34397472,0.09886412,,,0.65563252,0.13770372
VT TQQQ/BTAL t30 w0-90 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.30000000,0.90000000,QQQ<SMA200,0.00916833,0.18864826,0.00911147,0.18864826,103093.54186000,39500.00000000,63593.54186000,1.60996309,0.31703614,0.31740224,1.00345854,0.32917282,1.35963626,1.03026368,-0.30772330,474,2017,0.89781106,2018,0.04659525,0.35279080,0.09854504,,,0.64682270,0.13766188
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA85,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.35000000,0.70000000,,0.00043522,0.00165350,0.00036307,0.00151879,111185.29612750,39500.00000000,71685.29612750,1.81481762,0.33497491,0.34375993,1.08996327,0.30965314,1.47624920,0.98676356,-0.33946826,169,2017,0.72173505,2018,0.05139007,0.39138578,0.29851156,,,0.60817900,0.16062419
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.35000000,0.70000000,QQQ<SMA200,0.01186163,0.21919398,0.01179834,0.21919398,108364.74375400,39500.00000000,68864.74375400,1.74341123,0.32020234,0.33476891,1.06432913,0.30543198,1.43653490,0.94300766,-0.33955434,169,2017,0.72174938,2016,0.04044764,0.40290001,0.29846550,,,0.59668127,0.16060617
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA85,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.35000000,0.80000000,,0.00039626,0.00190217,0.00033140,0.00186033,116148.75384700,39500.00000000,76648.75384700,1.94047478,0.35255893,0.35910898,1.06783239,0.33664217,1.44643676,1.03843858,-0.33950870,169,2017,0.83163746,2018,0.03334132,0.33611971,0.19813967,,,0.66348403,0.16060321
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.35000000,0.80000000,QQQ<SMA200,0.01132596,0.21919398,0.01126993,0.21919398,113919.78632850,39500.00000000,74419.78632850,1.88404522,0.33959561,0.35228834,1.04692748,0.33299454,1.41438650,1.00019049,-0.33953093,169,2017,0.83162708,2016,0.04554302,0.34706343,0.19832858,,,0.65251928,0.16060514
VT TQQQ/BTAL t35 w0-90 QQQ:VOL_EWMA85,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.35000000,0.90000000,,0.00038139,0.00182728,0.00031695,0.00169878,117643.53046050,39500.00000000,78143.53046050,1.97831723,0.36041907,0.36361936,1.03110341,0.36361874,1.39508042,0.99413918,-0.36254388,455,2017,0.94033536,2018,0.00629708,0.28762377,0.09891138,,,0.71199484,0.16064919
VT TQQQ/BTAL t35 w0-90 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.35000000,0.90000000,QQQ<SMA200,0.01136129,0.21919398,0.01130024,0.21919398,115353.30331100,39500.00000000,75853.30331100,1.92033679,0.34742613,0.35668810,1.01082208,0.36018770,1.36445342,1.02332855,-0.33950595,169,2017,0.94034120,2018,0.04968294,0.29853673,0.09839140,,,0.70102626,0.16065829
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA85,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.40000000,0.70000000,,0.00044340,0.00229434,0.00037612,0.00212916,120979.38037500,39500.00000000,81479.38037500,2.06276912,0.35926987,0.37350785,1.10884246,0.32514178,1.50561737,0.99427406,-0.36133887,166,2017,0.73109063,2018,0.02701178,0.36927118,0.29841602,,,0.63028542,0.18358580
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.40000000,0.70000000,QQQ<SMA200,0.01403634,0.24951934,0.01398118,0.24951934,116711.79776600,39500.00000000,77211.79776600,1.95472906,0.34041857,0.36081383,1.07961833,0.31924347,1.45907361,0.94208429,-0.36134619,166,2017,0.73113124,2016,0.04352783,0.38293717,0.29867005,,,0.61662288,0.18359118
VT TQQQ/BTAL t40 w0-80 QQQ:VOL_EWMA85,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.40000000,0.80000000,,0.00048573,0.00229434,0.00042855,0.00212916,127353.06434400,39500.00000000,87853.06434400,2.22412821,0.38070702,0.39176009,1.08114681,0.35891119,1.46082872,0.98489788,-0.38654466,181,2017,0.85968496,2018,0.02534554,0.30443002,0.19838081,,,0.69508424,0.18359076
VT TQQQ/BTAL t40 w0-80 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.40000000,0.80000000,QQQ<SMA200,0.01289367,0.24951934,0.01283290,0.24951934,124631.51332700,39500.00000000,85131.51332700,2.15522819,0.36611736,0.38406570,1.06089083,0.35414704,1.42877909,0.94719082,-0.38652967,181,2017,0.85975544,2016,0.04859223,0.31690255,0.19846944,,,0.68260542,0.18354857
VT TQQQ/BTAL t40 w0-90 QQQ:VOL_EWMA85,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.40000000,0.90000000,,0.00043906,0.00229434,0.00037267,0.00212916,132690.65508250,39500.00000000,93190.65508250,2.35925709,0.39751680,0.40644562,1.06157387,0.38701727,1.43511256,1.02842893,-0.38652822,181,2017,0.97761089,2018,0.00630805,0.24890412,0.09829440,,,0.75065682,0.18360000
VT TQQQ/BTAL t40 w0-90 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.85000000,0.40000000,0.90000000,QQQ<SMA200,0.01270186,0.24951934,0.01264646,0.24951934,130078.80166650,39500.00000000,90578.80166650,2.29313422,0.38341548,0.39932473,1.04277897,0.38265419,1.40584873,0.99198721,-0.38651253,181,2017,0.97755976,2016,0.05338043,0.26117775,0.09878128,,,0.73836544,0.18356043
VT TQQQ/BTAL t20 w0-70 QQQ:VOL_EWMA90,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.90000000,0.20000000,0.70000000,,0.00043675,0.00192842,0.00036456,0.00173765,74774.57612000,39500.00000000,35274.57612000,0.89302724,0.22245203,0.20794861,0.99792074,0.22740631,1.36510068,1.03580505,-0.21476245,472,2017,0.61647503,2016,0.08859234,0.54649230,0.29923842,,,0.45307095,0.08736479
VT TQQQ/BTAL t20 w0-70 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.90000000,0.20000000,0.70000000,QQQ<SMA200,0.00612622,0.09336307,0.00606078,0.09336307,73655.34135600,39500.00000000,34155.34135600,0.86469219,0.21462525,0.20290244,0.97314325,0.22634486,1.32972469,1.00913171,-0.21268308,,2017,0.61651119,2016,0.05880461,0.55221678,0.29919002,,,0.44734854,0.08736115
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA90,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.90000000,0.20000000,0.80000000,,0.00042806,0.00192842,0.00036597,0.00173765,77663.03437500,39500.00000000,38163.03437500,0.96615277,0.23690461,0.22066501,1.03155375,0.23254738,1.41535340,1.10306089,-0.21477020,472,2017,0.66195666,2020,0.09196766,0.53378882,0.19901164,,,0.46578312,0.08738721
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.90000000,0.20000000,0.80000000,QQQ<SMA200,0.00611074,0.09309253,0.00604048,0.09309253,76485.09018850,39500.00000000,36985.09018850,0.93633140,0.22899340,0.21553117,1.00739083,0.23151379,1.38077071,1.06823890,-0.21436534,472,2017,0.66189978,2016,0.06681002,0.53950465,0.19910707,,,0.46006356,0.08737184
VT TQQQ/BTAL t20 w0-90 QQQ:VOL_EWMA90,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.90000000,0.20000000,0.90000000,,0.00045414,0.00192842,0.00038745,0.00173765,78617.34797750,39500.00000000,39117.34797750,0.99031261,0.24201835,0.22477335,1.04210191,0.23462330,1.43194646,1.12692195,-0.21476052,472,2017,0.68193630,2020,0.09207672,0.52843306,0.09950582,,,0.47111281,0.08741079
