label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.k,params.canary.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.AGG.avg,exposure.AGG.min,exposure.BIL.avg,exposure.BIL.min,exposure.DBC.avg,exposure.DBC.min,exposure.EWJ.avg,exposure.EWJ.min,exposure.GLD.avg,exposure.GLD.min,exposure.HYG.avg,exposure.HYG.min,exposure.IEF.avg,exposure.IEF.min,exposure.IWM.avg,exposure.IWM.min,exposure.LQD.avg,exposure.LQD.min,exposure.QQQ.avg,exposure.QQQ.min,exposure.SPY.avg,exposure.SPY.min,exposure.TIP.avg,exposure.TIP.min,exposure.TLT.avg,exposure.TLT.min,exposure.VGK.avg,exposure.VGK.min,exposure.VNQ.avg,exposure.VNQ.min,exposure.VWO.avg,exposure.VWO.min
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top5 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2018-08-01,2018-08-01,2023-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,13612W,0.00796636,0.02951838,0.00390025,0.01375367,47770.03784939,40000.00000000,7770.03784939,0.19425095,0.06750078,0.05751278,0.72039347,0.09749790,0.98791067,0.51362734,-0.13141975,,2020,0.16803543,2023,-0.01023415,1473766.22075429,201.10779496,4.95412984,0.00502769,0.01625745,0.00000000,0.26717160,0.00000000,0.12994182,0.00000000,0.02288908,0.00000000,0.03859452,0.00000000,0.00647624,0.00000000,0.05975337,0.00000000,0.01942235,0.00000000,0.08779669,0.00000000,0.05093083,0.00000000,0.05395419,0.00000000,0.07067509,0.00000000,0.09643326,0.00000000,0.01957534,0.00000000,0.02921722,0.00000000,0.02289105,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top5 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2018-08-01,2018-08-01,2023-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,1-3-6-12U,0.00735070,0.02837312,0.00363392,0.01135609,53020.83946772,40000.00000000,13020.83946772,0.32552099,0.09295055,0.09154502,0.96520179,0.09721141,1.34313744,0.68113292,-0.13646462,185,2020,0.17270798,2018,0.00521089,1015797.01143133,140.07452444,3.28569303,0.00350186,0.02167209,0.00000000,0.29443924,0.00000000,0.12995803,0.00000000,0.02611465,0.00000000,0.03218310,0.00000000,0.00000000,0.00000000,0.05962359,0.00000000,0.01279628,0.00000000,0.07906985,0.00000000,0.06092447,0.00000000,0.05430708,0.00000000,0.05981164,0.00000000,0.09653890,0.00000000,0.01631733,0.00000000,0.02273295,0.00000000,0.02612107,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top6 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2018-08-01,2018-08-01,2023-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,6,13612W,0.00963061,0.04350382,0.00445065,0.01839439,47832.71031009,40000.00000000,7832.71031009,0.19581776,0.06959801,0.05793936,0.75349225,0.09557950,1.03711802,0.54802758,-0.12699727,,2020,0.16156500,2023,-0.01239091,1512480.52644415,206.53660153,5.05580281,0.00516342,0.01628686,0.00000000,0.26717868,0.00000000,0.12830790,0.00000000,0.02443898,0.00000000,0.03479812,0.00000000,0.01893928,0.00000000,0.05955617,0.00000000,0.02144969,0.00000000,0.08664607,0.00000000,0.04465256,0.00000000,0.04979519,0.00000000,0.07069599,0.00000000,0.09441977,0.00000000,0.02716620,0.00000000,0.02423528,0.00000000,0.02174839,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top6 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2018-08-01,2018-08-01,2023-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,6,1-3-6-12U,0.00927929,0.03817273,0.00427425,0.01370809,52802.70809633,40000.00000000,12802.70809633,0.32006770,0.09264618,0.09019556,0.97427896,0.09588763,1.35654926,0.68083588,-0.13607711,185,2020,0.17139429,2018,0.00521089,1049466.91926202,145.11297850,3.38766168,0.00362782,0.02165553,0.00000000,0.29442676,0.00000000,0.12829089,0.00000000,0.02720497,0.00000000,0.02933792,0.00000000,0.00811693,0.00000000,0.05937981,0.00000000,0.02150380,0.00000000,0.07840760,0.00000000,0.05003841,0.00000000,0.05023250,0.00000000,0.05986680,0.00000000,0.09446485,0.00000000,0.02173847,0.00000000,0.02154015,0.00000000,0.02447512,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top7 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2018-08-01,2018-08-01,2023-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,7,13612W,0.00969730,0.04068641,0.00441183,0.01355111,48242.54333508,40000.00000000,8242.54333508,0.20606358,0.07425337,0.06071596,0.81473828,0.09349571,1.12621806,0.59918889,-0.12392314,,2020,0.16135933,2023,-0.01374016,1493010.98726122,206.20374612,4.93163709,0.00515509,0.01629302,0.00000000,0.26713004,0.00000000,0.12947783,0.00000000,0.03018797,0.00000000,0.02990975,0.00000000,0.02325098,0.00000000,0.05956020,0.00000000,0.01822013,0.00000000,0.09514400,0.00000000,0.04039362,0.00000000,0.04473873,0.00000000,0.07075132,0.00000000,0.09552243,0.00000000,0.02327297,0.00000000,0.02079299,0.00000000,0.02560363,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top7 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2018-08-01,2018-08-01,2023-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,7,1-3-6-12U,0.00952308,0.04024349,0.00430003,0.01715967,52924.01966695,40000.00000000,12924.01966695,0.32310049,0.09408964,0.09094669,1.00880958,0.09371283,1.40672261,0.66223655,-0.14207860,185,2020,0.15704875,2018,0.00521089,1032984.57855188,143.87540908,3.32194334,0.00359689,0.02166791,0.00000000,0.29441554,0.00000000,0.12948724,0.00000000,0.03256795,0.00000000,0.02510712,0.00000000,0.01392707,0.00000000,0.05941880,0.00000000,0.01824246,0.00000000,0.08958254,0.00000000,0.04295704,0.00000000,0.04250242,0.00000000,0.05990221,0.00000000,0.09332094,0.00000000,0.02325314,0.00000000,0.01846217,0.00000000,0.02562277,0.00000000
EW-12,sens,sens_2018-08-01,2018-08-01,2023-08-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.02918284,0.07082534,0.00789610,0.01850473,47626.75029192,40000.00000000,7626.75029192,0.19066876,0.05998290,0.05653549,0.50277900,0.13412310,0.68152126,0.25160505,-0.23840100,161,2019,0.20974006,2022,-0.15894355,61355.56957521,9.29550994,0.21450058,0.00023239,,,,,0.08306353,0.08236153,0.08220006,0.07996180,0.08039280,0.07296634,0.08188616,0.07758586,,,0.07949378,0.07014848,0.08101711,0.07614114,0.07790094,0.06744999,0.07703838,0.06482860,,,0.08106667,0.07503437,0.08238285,0.07911238,0.08185402,0.07948286,0.08251730,0.08080053
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2018-08-01,2018-08-01,2023-08-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00420039,0.01633621,0.00421819,0.01633680,61414.34272661,40000.00000000,21414.34272661,0.53535857,0.14606976,0.13990377,1.18934662,0.12111020,1.65490948,1.09487682,-0.13341205,107,2021,0.28284841,2022,-0.00645253,780838.72417147,66.52341787,2.24045506,0.00166309,,,0.31101486,0.00000000,,,,,,,,,0.06545092,0.00000000,,,,,,,0.61931603,0.00000000,,,,,,,,,,
SPY benchmark,sens,sens_2018-08-01,2018-08-01,2023-08-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00604774,0.01558648,0.00604899,0.01558703,57936.27652094,40000.00000000,17936.27652094,0.44840691,0.11719960,0.12065771,0.62860427,0.21297746,0.87438736,0.34886244,-0.33594789,173,2019,0.30594202,2022,-0.18346882,40020.28749555,2.80142012,0.12581845,0.00007004,,,,,,,,,,,,,,,,,,,,,0.99395101,0.98441297,,,,,,,,,,
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top5 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2019-02-01,2019-02-01,2024-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,13612W,0.00960792,0.04186061,0.00485831,0.01890309,48682.39439544,40000.00000000,8682.39439544,0.21705986,0.07572990,0.06361460,0.78625479,0.09926974,1.08401169,0.57615971,-0.13143907,,2020,0.16947862,2024,-0.00095568,1535986.67374241,210.62096274,5.17355512,0.00526552,0.01628344,0.00000000,0.25092838,0.00000000,0.11901685,0.00000000,0.02937738,0.00000000,0.04161676,0.00000000,0.00649246,0.00000000,0.05428054,0.00000000,0.02258680,0.00000000,0.09287384,0.00000000,0.05751798,0.00000000,0.05984572,0.00000000,0.07059463,0.00000000,0.09084116,0.00000000,0.02287531,0.00000000,0.03236932,0.00000000,0.02283576,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top5 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2019-02-01,2019-02-01,2024-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,1-3-6-12U,0.00874132,0.03477791,0.00481861,0.01957133,53643.77493035,40000.00000000,13643.77493035,0.34109437,0.10165164,0.09528767,1.03069054,0.09882671,1.44202820,0.74441363,-0.13655263,185,2020,0.17201306,2024,-0.00087787,1166573.04030328,161.45133795,3.73449903,0.00403628,0.02172662,0.00000000,0.27823358,0.00000000,0.11902431,0.00000000,0.03259652,0.00000000,0.03549382,0.00000000,0.00000000,0.00000000,0.05404183,0.00000000,0.01611793,0.00000000,0.08438777,0.00000000,0.06749831,0.00000000,0.05985799,0.00000000,0.05985402,0.00000000,0.09080306,0.00000000,0.01958322,0.00000000,0.02589615,0.00000000,0.02610149,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top6 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2019-02-01,2019-02-01,2024-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,6,13612W,0.01084142,0.04535100,0.00488268,0.02277324,48525.68218371,40000.00000000,8525.68218371,0.21314205,0.07677530,0.06256547,0.81197834,0.09705433,1.12283904,0.60448472,-0.12700950,,2020,0.16145111,2024,-0.00203945,1559365.92975796,213.58496408,5.23695049,0.00533962,0.01629198,0.00000000,0.25091961,0.00000000,0.11737754,0.00000000,0.02989542,0.00000000,0.03743488,0.00000000,0.02153888,0.00000000,0.05403344,0.00000000,0.02431093,0.00000000,0.09205085,0.00000000,0.04972682,0.00000000,0.05467045,0.00000000,0.07063258,0.00000000,0.08904051,0.00000000,0.03256182,0.00000000,0.02683596,0.00000000,0.02178068,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top6 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2019-02-01,2019-02-01,2024-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,6,1-3-6-12U,0.01023644,0.04233250,0.00452196,0.01857794,53393.51483019,40000.00000000,13393.51483019,0.33483787,0.10151788,0.09375709,1.04386081,0.09732161,1.46155655,0.74836727,-0.13565248,185,2020,0.17510275,2024,-0.00217349,1190270.24907366,164.48193820,3.79993613,0.00411205,0.02172279,0.00000000,0.27827497,0.00000000,0.11739225,0.00000000,0.03253640,0.00000000,0.03185408,0.00000000,0.01080414,0.00000000,0.05420314,0.00000000,0.02419946,0.00000000,0.08374979,0.00000000,0.05492162,0.00000000,0.05550809,0.00000000,0.05975001,0.00000000,0.08895092,0.00000000,0.02716105,0.00000000,0.02424048,0.00000000,0.02445140,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top7 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2019-02-01,2019-02-01,2024-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,7,13612W,0.01129620,0.05692862,0.00513732,0.02331516,48863.51000925,40000.00000000,8863.51000925,0.22158775,0.08153543,0.06482315,0.87646658,0.09469587,1.21705149,0.65550547,-0.12438558,,2020,0.16114221,2024,-0.00118630,1540357.33671301,213.93226063,5.11725484,0.00534831,0.01635857,0.00000000,0.25089473,0.00000000,0.11854107,0.00000000,0.03484050,0.00000000,0.03187230,0.00000000,0.02773937,0.00000000,0.05417974,0.00000000,0.02050666,0.00000000,0.10066830,0.00000000,0.04495978,0.00000000,0.04859528,0.00000000,0.07063312,0.00000000,0.09000703,0.00000000,0.02794030,0.00000000,0.02300809,0.00000000,0.02790390,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top7 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2019-02-01,2019-02-01,2024-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,7,1-3-6-12U,0.01098325,0.04108183,0.00465561,0.01766529,53295.92971975,40000.00000000,13295.92971975,0.33239824,0.10165789,0.09315844,1.06950162,0.09488864,1.49751740,0.71550795,-0.14207794,185,2020,0.15439922,2024,-0.00104384,1164907.21541896,163.12953261,3.71944582,0.00407824,0.02167918,0.00000000,0.27837897,0.00000000,0.11855676,0.00000000,0.03723679,0.00000000,0.02732134,0.00000000,0.01851911,0.00000000,0.05425479,0.00000000,0.02053404,0.00000000,0.09463574,0.00000000,0.04734427,0.00000000,0.04665887,0.00000000,0.05982724,0.00000000,0.08745711,0.00000000,0.02785233,0.00000000,0.02077564,0.00000000,0.02794219,0.00000000
EW-12,sens,sens_2019-02-01,2019-02-01,2024-02-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.03000851,0.06761204,0.00823316,0.01612898,48386.17879513,40000.00000000,8386.17879513,0.20965447,0.07063005,0.06162885,0.57914588,0.13349498,0.79002230,0.29884587,-0.23634274,161,2023,0.14680324,2022,-0.15838181,59025.37881702,9.05321413,0.20544782,0.00022633,,,,,0.08294957,0.08239654,0.08223209,0.07965401,0.08024570,0.07440247,0.08207564,0.07836183,,,0.08036236,0.07338570,0.08117091,0.07553610,0.07725865,0.07150441,0.07635014,0.06720435,,,0.08089545,0.07441497,0.08225095,0.07990191,0.08169844,0.07829155,0.08249813,0.08076798
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2019-02-01,2019-02-01,2024-02-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00506025,0.01729864,0.00507512,0.01733303,62957.17512482,40000.00000000,22957.17512482,0.57392938,0.15477838,0.14799737,1.24599669,0.12165737,1.73703716,1.15239941,-0.13430967,107,2021,0.28347624,2022,-0.00667581,729927.66221140,61.79813668,2.10176360,0.00154495,,,0.31121536,0.00000000,,,,,,,,,0.04892543,0.00000000,,,,,,,0.63478409,0.00000000,,,,,,,,,,
