label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.score,params.canary.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.AGG.avg,exposure.AGG.min,exposure.BIL.avg,exposure.BIL.min,exposure.BND.avg,exposure.BND.min,exposure.DBC.avg,exposure.DBC.min,exposure.IEF.avg,exposure.IEF.min,exposure.LQD.avg,exposure.LQD.min,exposure.QQQ.avg,exposure.QQQ.min,exposure.SPY.avg,exposure.SPY.min,exposure.TIP.avg,exposure.TIP.min,exposure.TLT.avg,exposure.TLT.min,exposure.VEA.avg,exposure.VEA.min,exposure.VWO.avg,exposure.VWO.min
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2016-07-05,2016-07-05,2021-07-02,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00424141,0.01794132,0.00426607,0.01797569,72284.31083371,40000.00000000,32284.31083371,0.80710777,0.17628204,0.19426659,1.41557251,0.11980507,1.93544271,1.31419448,-0.13413695,107,2020,0.24396545,2016,0.06120774,903698.58965596,77.35375114,2.74088956,0.00193384,,,0.16364864,0.00000000,,,,,0.06550522,0.00000000,,,,,0.76658007,0.00000000,,,,,,,,
SPY benchmark,sens,sens_2016-07-05,2016-07-05,2021-07-02,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00428837,0.01794132,0.00428959,0.01797569,70801.76735332,40000.00000000,30801.76735332,0.77004418,0.17586286,0.18731559,0.96389823,0.18618663,1.32910053,0.52185180,-0.33699771,173,2019,0.30761491,2018,-0.04840182,39646.81537657,2.77527708,0.12020701,0.00006938,,,,,,,,,,,,,,,0.99571041,0.98202431,,,,,,,,
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,13612W,0.00333012,0.01020216,0.00267244,0.01020369,61582.40791258,40000.00000000,21582.40791258,0.53956020,0.14136961,0.14054052,1.16754462,0.11949506,1.60633532,1.12059392,-0.12615597,239,2020,0.27267782,2022,-0.00935868,1834190.93601697,253.31201037,5.43755352,0.00633280,0.01629375,0.00000000,0.16333705,0.00000000,0.03274527,0.00000000,0.12554749,0.00000000,0.05987493,0.00000000,0.07076240,0.00000000,0.32663482,0.00000000,,,0.07617987,0.00000000,0.07613048,0.00000000,0.01635891,0.00000000,0.03273997,0.00000000
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,1-3-6-12U,0.00346256,0.01020216,0.00281377,0.01020369,63406.36707382,40000.00000000,23406.36707382,0.58515918,0.14457463,0.15019509,1.10461569,0.13004133,1.51299113,0.70522899,-0.20500381,181,2020,0.26397182,2022,-0.00937476,1437098.94995245,200.32220659,4.33405590,0.00500806,0.02177286,0.00000000,0.16337072,0.00000000,0.00000000,0.00000000,0.11465323,0.00000000,0.05981947,0.00000000,0.05990937,0.00000000,0.37555359,0.00000000,,,0.06527382,0.00000000,0.07065685,0.00000000,0.01635891,0.00000000,0.04911371,0.00000000
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,13612W,0.00339140,0.01020216,0.00272063,0.01020369,63094.81459549,40000.00000000,23094.81459549,0.57737036,0.15030991,0.14856420,1.22782119,0.12004320,1.69971589,1.19420144,-0.12586647,237,2020,0.27702922,2022,-0.00065821,1990540.32983810,271.95826937,5.81167141,0.00679896,0.02178227,0.00000000,0.15249543,0.00000000,0.03272851,0.00000000,0.12557023,0.00000000,0.05438474,0.00000000,0.07618015,0.00000000,0.34291503,0.00000000,,,0.08165181,0.00000000,0.07610662,0.00000000,0.00000000,0.00000000,0.03272734,0.00000000
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1 fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,1-3-6-12U,0.00374853,0.01020216,0.00293338,0.01020369,64223.74692803,40000.00000000,24223.74692803,0.60559367,0.15133973,0.15443916,1.14199917,0.13106874,1.56982941,0.73722241,-0.20528367,181,2020,0.26297658,2022,-0.00065461,1461952.24739657,194.41950347,4.34430153,0.00486049,0.01634397,0.00000000,0.15234133,0.00000000,0.00000000,0.00000000,0.11463575,0.00000000,0.05981022,0.00000000,0.06525767,0.00000000,0.40830296,0.00000000,,,0.07072492,0.00000000,0.07605182,0.00000000,0.00000000,0.00000000,0.03273016,0.00000000
QQQ25/VWO25/VEA25/BND25,sens,sens_2017-01-03,2017-01-03,2022-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00670557,0.01544435,0.00387820,0.00985874,58872.18131865,40000.00000000,18872.18131865,0.47180453,0.12433927,0.12569714,0.90648586,0.14035657,1.21908360,0.51799618,-0.24003898,145,2019,0.22058240,2018,-0.07565108,57549.75157390,8.67492619,0.18402806,0.00021687,,,,,0.24851185,0.24505446,,,,,,,0.24626046,0.24014126,,,,,,,0.24925510,0.24786318,0.24926377,0.24746937
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2017-01-03,2017-01-03,2022-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00416406,0.01427598,0.00418748,0.01427711,74670.05330243,40000.00000000,34670.05330243,0.86675133,0.18609613,0.20473302,1.44762645,0.12328730,1.98469245,1.38838130,-0.13403820,107,2021,0.28403265,2022,0.00576928,737745.91479177,63.38066780,2.15442473,0.00158452,,,0.14711502,0.00000000,,,,,0.06549231,0.00000000,,,,,0.78320519,0.00000000,,,,,,,,
SPY benchmark,sens,sens_2017-01-03,2017-01-03,2022-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00468473,0.01698335,0.00468596,0.01698468,72418.68531396,40000.00000000,32418.68531396,0.81046713,0.17924495,0.19446028,0.97214809,0.18806899,1.34124968,0.53135831,-0.33733348,173,2019,0.30750436,2018,-0.04757823,39723.78785113,2.78066515,0.11821748,0.00006952,,,,,,,,,,,,,,,0.99531404,0.98301532,,,,,,,,
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,13612W,0.00297964,0.01171313,0.00235200,0.01171498,62887.05170159,40000.00000000,22887.05170159,0.57217629,0.15451940,0.14786077,1.25197492,0.12067525,1.73449603,1.22908580,-0.12571897,239,2020,0.27375136,2021,0.06480102,1619235.60190369,221.90358030,4.71274323,0.00554759,0.01636001,0.00000000,0.19622384,0.00000000,0.03273554,0.00000000,0.14194168,0.00000000,0.05983503,0.00000000,0.07077782,0.00000000,0.27768933,0.00000000,,,0.07624481,0.00000000,0.07604824,0.00000000,0.01637646,0.00000000,0.03272968,0.00000000
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,1-3-6-12U,0.00347140,0.01171313,0.00258211,0.01171498,64679.13192302,40000.00000000,24679.13192302,0.61697830,0.15738958,0.15719341,1.18049621,0.13121827,1.62555100,0.76797289,-0.20494158,181,2020,0.26273114,2022,0.06703068,1272604.71396552,175.81997328,3.73805836,0.00439550,0.02171868,0.00000000,0.19623670,0.00000000,0.00000000,0.00000000,0.13105184,0.00000000,0.05964580,0.00000000,0.05977582,0.00000000,0.32659474,0.00000000,,,0.06540277,0.00000000,0.07058363,0.00000000,0.01637646,0.00000000,0.04909424,0.00000000
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,13612W,0.00336508,0.01171313,0.00256498,0.01171498,64238.79990109,40000.00000000,24238.79990109,0.60597000,0.16339028,0.15492247,1.31247239,0.12097726,1.82537961,1.29648269,-0.12602581,237,2020,0.27584338,2021,0.06667641,1795174.66860755,245.84478662,5.14702468,0.00614612,0.02174409,0.00000000,0.19079735,0.00000000,0.03272403,0.00000000,0.14196714,0.00000000,0.05429862,0.00000000,0.07604812,0.00000000,0.29386100,0.00000000,,,0.07626059,0.00000000,0.07616997,0.00000000,0.00000000,0.00000000,0.03270353,0.00000000
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1 fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,1-3-6-12U,0.00365332,0.01171313,0.00280555,0.01171498,65515.93246567,40000.00000000,25515.93246567,0.63789831,0.16486890,0.16147029,1.22430085,0.13185856,1.69042846,0.80531883,-0.20472500,181,2020,0.26343398,2022,0.07777381,1333917.79373950,178.28641443,3.86292687,0.00445716,0.01625122,0.00000000,0.19078128,0.00000000,0.00000000,0.00000000,0.13105536,0.00000000,0.05976295,0.00000000,0.06516459,0.00000000,0.35917691,0.00000000,,,0.06534065,0.00000000,0.07602864,0.00000000,0.00000000,0.00000000,0.03273840,0.00000000
QQQ25/VWO25/VEA25/BND25,sens,sens_2017-07-03,2017-07-03,2022-07-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00762354,0.01778269,0.00468282,0.01148338,45147.71557069,40000.00000000,5147.71557069,0.12869289,0.05694647,0.03919786,0.44271996,0.15114620,0.59109570,0.23728545,-0.23999143,145,2019,0.22038747,2022,-0.18291947,58383.45983051,8.64081708,0.19392708,0.00021602,,,,,0.24832580,0.24506087,,,,,,,0.24544642,0.23851662,,,,,,,0.24934139,0.24749754,0.24925951,0.24693963
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2017-07-03,2017-07-03,2022-07-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00335598,0.00929928,0.00338083,0.00930049,67838.76518752,40000.00000000,27838.76518752,0.69596913,0.16459915,0.17308565,1.25794699,0.12772349,1.72832392,1.22518375,-0.13434650,107,2021,0.28395159,2022,-0.01744954,954509.26287265,81.71066871,2.75058685,0.00204277,,,0.21277019,0.00000000,,,,,0.06546482,0.00000000,,,,,0.71838417,0.00000000,,,,,,,,
SPY benchmark,sens,sens_2017-07-03,2017-07-03,2022-07-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00584130,0.01606926,0.00584253,0.01607070,54369.01966217,40000.00000000,14369.01966217,0.35922549,0.11140674,0.09984374,0.62410530,0.20232808,0.85103039,0.33176814,-0.33579697,173,2019,0.30803090,2022,-0.19139933,39932.74426649,2.79529210,0.11962748,0.00006988,,,,,,,,,,,,,,,0.99415747,0.98392930,,,,,,,,
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,13612W,0.00353828,0.01367673,0.00261146,0.00794515,54624.17401982,40000.00000000,14624.17401982,0.36560435,0.10977441,0.10112097,0.92590157,0.12055526,1.26609183,0.86959569,-0.12623615,239,2020,0.27206594,2023,0.00010951,1522009.76887099,213.17270099,4.63407300,0.00532932,0.01626933,0.00000000,0.26160746,0.00000000,0.03270159,0.00000000,0.15288806,0.00000000,0.05975216,0.00000000,0.06503412,0.00000000,0.22866237,0.00000000,,,0.07612209,0.00000000,0.07060657,0.00000000,0.01637873,0.00000000,0.01638632,0.00000000
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,1-3-6-12U,0.00378818,0.01396040,0.00271205,0.00794515,57392.60564663,40000.00000000,17392.60564663,0.43481514,0.11919003,0.11733921,0.93635888,0.12944122,1.27878298,0.57990378,-0.20553415,181,2020,0.26199843,2023,0.00010941,1084528.74161888,156.94251870,3.28609145,0.00392356,0.02166236,0.00000000,0.27258041,0.00000000,0.00000000,0.00000000,0.15287610,0.00000000,0.05967568,0.00000000,0.05960894,0.00000000,0.26130385,0.00000000,,,0.06529801,0.00000000,0.07039614,0.00000000,0.00000000,0.00000000,0.03276799,0.00000000
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,13612W,0.00362956,0.01174549,0.00265870,0.00829534,54859.55267285,40000.00000000,14859.55267285,0.37148882,0.11096890,0.10252926,0.93747889,0.12016630,1.28056292,0.87821460,-0.12635738,237,2020,0.27673411,2023,-0.00790550,1673496.74676831,237.90138420,5.07009541,0.00594753,0.02175161,0.00000000,0.25057447,0.00000000,0.03270725,0.00000000,0.15833223,0.00000000,0.05425945,0.00000000,0.07053233,0.00000000,0.22869487,0.00000000,,,0.07607952,0.00000000,0.07061292,0.00000000,0.01638112,0.00000000,0.01638632,0.00000000
