label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.sigma_target,params.w_max,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.BTAL.avg,exposure.BTAL.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BIL50+BTAL50 t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.20000000,0.60000000,0.00765452,0.14892193,0.00753526,0.14893413,64935.05183013,40000.00000000,24935.05183013,0.62337630,0.16173576,0.15822509,0.83709666,0.20464534,1.15786320,0.70461436,-0.22953798,576,2013,0.51510248,2015,-0.07536655,467089.19975276,934.17839951,1.37438923,0.02335446,0.25230641,0.19430778,0.25339748,0.19897835,,,0.49237142,0.15450780
VT TQQQ/BIL50+BTAL50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.20000000,0.80000000,0.00776756,0.14899413,0.00778518,0.14900626,68648.30822424,40000.00000000,28648.30822424,0.71620771,0.17438820,0.17673533,0.80035123,0.23641721,1.10674476,0.70211474,-0.24837564,804,2013,0.58661900,2015,-0.10014984,789439.42109439,1578.87884219,2.32848555,0.03947197,0.21934446,0.09642060,0.22069140,0.09947995,,,0.55771257,0.15444267
VT TQQQ/BIL50+BTAL50 t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.25000000,0.60000000,0.00873172,0.18488248,0.00847683,0.18489345,72285.12314375,40000.00000000,32285.12314375,0.80712808,0.20291216,0.19400037,0.94460382,0.22235058,1.31686724,0.81322747,-0.24951464,576,2013,0.63569082,2015,-0.03440764,337337.81797162,674.67563594,0.89579199,0.01686689,0.22826650,0.19497462,0.22917196,0.19845310,,,0.54073948,0.19424007
VT TQQQ/BIL50+BTAL50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.25000000,0.80000000,0.00869836,0.18510181,0.00865198,0.18511364,74397.78675393,40000.00000000,34397.78675393,0.85994467,0.20800043,0.20367107,0.83554752,0.27086615,1.15720311,0.67499074,-0.30815302,575,2013,0.72193775,2015,-0.11178053,732798.73773075,1465.59747546,1.98076059,0.03663994,0.18065571,0.09624575,0.18130542,0.09840972,,,0.63634320,0.19422749
VT TQQQ/BIL50+BTAL50 t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.30000000,0.60000000,0.00925738,0.22045770,0.00901289,0.22046794,78272.68725536,40000.00000000,38272.68725536,0.95681718,0.23138116,0.22078033,1.01844947,0.23125358,1.42674969,0.89589094,-0.25826934,576,2013,0.65676137,2016,-0.01471974,235632.11741263,471.26423483,0.58568279,0.01178161,0.21589732,0.19481287,0.21697022,0.19840566,,,0.56533103,0.23427498
VT TQQQ/BIL50+BTAL50 t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.30000000,0.80000000,0.01025478,0.22061432,0.01016243,0.22062463,81641.85517741,40000.00000000,41641.85517741,1.04104638,0.24525260,0.23504710,0.89534026,0.29423442,1.24514120,0.71612287,-0.34247279,578,2013,0.86233087,2015,-0.08550196,600339.83576014,1200.67967152,1.47447323,0.03001699,0.15178640,0.09560588,0.15270632,0.09879893,,,0.69369871,0.23441797
VT TQQQ/BIL75+BTAL25 t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.20000000,0.60000000,0.00753659,0.14900187,0.00740838,0.14901492,65646.99889971,40000.00000000,25646.99889971,0.64117497,0.16728404,0.16184777,0.84941020,0.20816817,1.17453473,0.67040301,-0.24952758,576,2013,0.54516240,2015,-0.07356392,473997.24016806,947.99448034,1.37869227,0.02369986,0.37929226,0.29533769,0.12650034,0.09895041,,,0.49240736,0.15581175
VT TQQQ/BIL75+BTAL25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.20000000,0.80000000,0.00760022,0.14910007,0.00756527,0.14911352,69455.63970107,40000.00000000,29455.63970107,0.73639099,0.18069158,0.18063861,0.81603022,0.23930440,1.12833242,0.68690017,-0.26305363,804,2013,0.62034803,2015,-0.09770678,803338.85570868,1606.67771142,2.33577136,0.04016694,0.33020192,0.14618196,0.11006494,0.04956765,,,0.55769270,0.15578479
VT TQQQ/BIL75+BTAL25 t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.25000000,0.60000000,0.00865952,0.18497928,0.00849754,0.18499102,73008.47755532,40000.00000000,33008.47755532,0.82521194,0.20757324,0.19734001,0.94936104,0.22625248,1.32305141,0.77868246,-0.26656982,576,2013,0.66106954,2015,-0.03343017,340389.50846053,680.77901692,0.89592631,0.01701948,0.34307185,0.29512600,0.11447604,0.09891228,,,0.54070865,0.19581158
VT TQQQ/BIL75+BTAL25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.25000000,0.80000000,0.00887671,0.18517053,0.00888398,0.18518080,75170.86849135,40000.00000000,35170.86849135,0.87927171,0.21316919,0.20714780,0.84505967,0.27386125,1.17043228,0.66283296,-0.32160319,576,2013,0.74988951,2015,-0.10848428,743276.74084410,1486.55348169,1.98607193,0.03716384,0.27116635,0.14538427,0.09049086,0.04904937,,,0.63637357,0.19584504
VT TQQQ/BIL75+BTAL25 t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.30000000,0.60000000,0.00894233,0.22059030,0.00872315,0.22060127,78973.47988578,40000.00000000,38973.47988578,0.97433700,0.23551728,0.22379275,1.01913918,0.23534095,1.42740858,0.86019737,-0.27379447,575,2013,0.68021744,2016,-0.00896862,236585.04342310,473.17008685,0.58371183,0.01182925,0.32492965,0.29491404,0.10829320,0.09854496,,,0.56529283,0.23608227
VT TQQQ/BIL75+BTAL25 t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.30000000,0.80000000,0.01035346,0.22072005,0.01022765,0.22072984,82533.24451408,40000.00000000,42533.24451408,1.06333111,0.24987030,0.23873311,0.90192859,0.29717722,1.25447999,0.70997492,-0.35194243,578,2013,0.88445566,2015,-0.08280962,607780.84826518,1215.56169653,1.47918355,0.03038904,0.22832230,0.14483872,0.07610985,0.04840805,,,0.69369536,0.23622178
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.20000000,0.60000000,0.00738933,0.14908068,0.00757039,0.14909407,66325.02489269,40000.00000000,26325.02489269,0.65812562,0.17261577,0.16526458,0.85580409,0.21320259,1.18311419,0.64098115,-0.26929929,576,2013,0.57564647,2015,-0.07202973,479773.60066583,959.54720133,1.37981141,0.02398868,0.50597256,0.39348772,,,,,0.49239173,0.15713714
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.20000000,0.80000000,0.00724002,0.14917347,0.00758604,0.14918525,70207.53517023,40000.00000000,30207.53517023,0.75518838,0.18666631,0.18423689,0.82716774,0.24341111,1.14370953,0.67145360,-0.27800330,805,2013,0.65466079,2015,-0.09549723,816436.18134906,1632.87236270,2.34120568,0.04082181,0.44062008,0.19694642,,,,,0.55769294,0.15711873
VT TQQQ/BIL t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.25000000,0.60000000,0.00838376,0.18505343,0.00850455,0.18506378,73679.15178596,40000.00000000,33679.15178596,0.84197879,0.21197306,0.20040976,0.94948299,0.23128858,1.32270534,0.74743801,-0.28359951,575,2013,0.68647451,2015,-0.03272047,343048.84440615,686.09768881,0.89530263,0.01715244,0.45779471,0.39501556,,,,,0.54069101,0.19740084
VT TQQQ/BIL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.25000000,0.80000000,0.00878586,0.18524868,0.00909234,0.18526156,75930.83326919,40000.00000000,35930.83326919,0.89827083,0.21821583,0.21053418,0.85245449,0.27758686,1.18080782,0.65166181,-0.33486054,576,2013,0.77805302,2015,-0.10539912,752944.28065833,1505.88856132,1.98923372,0.03764721,0.36183837,0.19426995,,,,,0.63635303,0.19741890
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.30000000,0.60000000,0.00881794,0.22067826,0.00888733,0.22068793,79627.48024909,40000.00000000,39627.48024909,0.99068701,0.23942902,0.22658239,1.01598189,0.24038290,1.42238380,0.82786765,-0.28921171,575,2013,0.70389255,2016,-0.00357990,237148.94621523,474.29789243,0.58096210,0.01185745,0.43330156,0.39404952,,,,,0.56530147,0.23787038
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.30000000,0.80000000,0.00989581,0.22083926,0.01008277,0.22084932,83386.40557732,40000.00000000,43386.40557732,1.08466014,0.25430542,0.24222775,0.90691120,0.30060228,1.26165285,0.70346687,-0.36150305,576,2013,0.90661392,2015,-0.08031063,614357.66535202,1228.71533070,1.48196669,0.03071788,0.30492324,0.19683431,,,,,0.69368165,0.23800848
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,true,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,,,,0.00794192,0.10496657,0.00796874,0.10497740,77688.39517776,40000.00000000,37688.39517776,0.94220988,0.21767919,0.21825007,1.11525869,0.19396155,1.57383893,1.32517914,-0.16426397,141,2013,0.46408956,2012,-0.03013549,113539.31838495,227.07863677,0.29369591,0.00567697,,,0.50719467,0.49842425,,,0.49236646,0.39502260
TQQQ50/BIL50 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,true,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,,,,0.00827663,0.08945781,0.00831561,0.08946785,79747.34233582,40000.00000000,39747.34233582,0.99368356,0.23331005,0.22709143,1.10680970,0.20992723,1.56586396,0.98700804,-0.23638110,430,2013,0.56727630,2012,0.00565894,104465.05676059,208.93011352,0.26270703,0.00522325,0.50517332,0.49328394,,,,,0.49315474,0.41053215
SPY benchmark,sens,sens_2012-07-03,2012-07-03,2017-07-03,true,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,,,,0.00295519,0.00834145,0.00298977,0.00837751,59478.41811243,40000.00000000,19478.41811243,0.48696045,0.13894718,0.12918209,1.12559239,0.12255148,1.62277154,1.05641802,-0.13152671,334,2013,0.31761335,2015,0.00898775,39793.46422517,79.58692845,0.12159156,0.00198967,,,,,0.99701023,0.99162249,,
VT TQQQ/BTAL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.20000000,0.60000000,0.00466733,0.14905689,0.00483946,0.14907068,74389.97077623,40000.00000000,34389.97077623,0.85974927,0.20603947,0.20347031,1.03010280,0.20189891,1.43602364,1.05442540,-0.19540450,576,2017,0.52106619,2015,-0.08011855,504467.81096166,1008.93562192,1.43916140,0.02522339,,,0.50012947,0.39853535,,,0.49914936,0.15174154
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.20000000,0.80000000,0.00481740,0.14920191,0.00513508,0.14921634,81209.27034597,40000.00000000,41209.27034597,1.03023176,0.22634249,0.23305893,0.98426101,0.23588549,1.37154087,1.01479311,-0.22304299,805,2017,0.64152915,2015,-0.10597912,886857.90476036,1773.71580952,2.51616558,0.04434290,,,0.42793630,0.19926768,,,0.57101112,0.15165398
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.25000000,0.60000000,0.00595888,0.18505670,0.00607050,0.18506920,83750.44964729,40000.00000000,43750.44964729,1.09376124,0.25422846,0.24351559,1.16013735,0.21555691,1.62818107,1.17817693,-0.21578122,578,2017,0.55757148,2015,-0.03739713,340188.42627916,680.37685256,0.87545658,0.01700942,,,0.45439285,0.39902906,,,0.54509321,0.19089175
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.25000000,0.80000000,0.00579520,0.18532716,0.00606342,0.18534081,90281.85546284,40000.00000000,50281.85546284,1.25704639,0.27000785,0.26914281,1.03295597,0.26608334,1.43875405,0.95794431,-0.28186174,575,2017,0.73699490,2015,-0.11915257,808625.43412986,1617.25086826,2.10620725,0.04043127,,,0.35287378,0.19910024,,,0.64617610,0.19083995
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.30000000,0.60000000,0.00692167,0.22070543,0.00697842,0.22071726,91407.04917120,40000.00000000,51407.04917120,1.28517623,0.28496896,0.27338972,1.23903079,0.22266997,1.74368232,1.25091976,-0.22780755,578,2017,0.58701450,2016,-0.02754162,216640.94195054,433.28188390,0.52324822,0.01083205,,,0.43216450,0.39861803,,,0.56739302,0.23045884
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.30000000,0.80000000,0.00679598,0.22094872,0.00697188,0.22096074,100076.51124627,40000.00000000,60076.51124627,1.50191278,0.31421058,0.30463808,1.09940334,0.28630053,1.53451026,0.96946660,-0.32410666,582,2017,0.77921690,2015,-0.09153765,629924.92645137,1259.84985290,1.49463910,0.03149625,,,0.29904508,0.19893308,,,0.70024864,0.23052535
VT TQQQ/BIL25+BTAL75 t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.20000000,0.60000000,0.00559294,0.14914212,0.00547290,0.14915483,75414.45357487,40000.00000000,35414.45357487,0.88536134,0.21074073,0.20806783,1.04981966,0.20180409,1.46140930,1.00526659,-0.20963666,576,2017,0.52838591,2015,-0.07759538,509842.62688033,1019.68525376,1.44642083,0.02549213,0.12388939,0.09485990,0.37509964,0.29845527,,,0.49929235,0.15296982
VT TQQQ/BIL25+BTAL75 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.20000000,0.80000000,0.00569156,0.14928973,0.00569581,0.14930296,82292.02739155,40000.00000000,42292.02739155,1.05730068,0.23156586,0.23754974,1.00183312,0.23603877,1.39439997,0.98846563,-0.23426799,805,2017,0.65297167,2015,-0.10303132,897383.59457802,1794.76718916,2.52674308,0.04486918,0.10570891,0.04378149,0.32103557,0.14862762,,,0.57125996,0.15289477
VT TQQQ/BIL25+BTAL75 t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.25000000,0.60000000,0.00716457,0.18517712,0.00696038,0.18519005,84766.59609963,40000.00000000,44766.59609963,1.11916490,0.25816778,0.24761749,1.16972890,0.21668882,1.63923706,1.10925228,-0.23274037,577,2013,0.57491060,2015,-0.03572704,342836.04751726,685.67209503,0.87869404,0.01714180,0.11237029,0.09414338,0.34068454,0.29827455,,,0.54519200,0.19239939
VT TQQQ/BIL25+BTAL75 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.25000000,0.80000000,0.00687703,0.18546978,0.00682921,0.18548228,91357.58907161,40000.00000000,51357.58907161,1.28393973,0.27447495,0.27320402,1.04283483,0.26723902,1.45107837,0.93080767,-0.29487826,575,2017,0.74464241,2015,-0.11525712,817334.66458185,1634.66932916,2.11519178,0.04086673,0.08681460,0.04375508,0.26469277,0.14853798,,,0.64641131,0.19235685
VT TQQQ/BIL25+BTAL75 t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.30000000,0.60000000,0.00813751,0.22085683,0.00791601,0.22086905,92425.54140126,40000.00000000,52425.54140126,1.31063854,0.28857292,0.27719397,1.24435501,0.22426299,1.74932510,1.18704916,-0.24310107,576,2017,0.59200314,2016,-0.02106998,216950.49911342,433.90099823,0.52228215,0.01084752,0.10681382,0.09406874,0.32404403,0.29848803,,,0.56744748,0.23217048
VT TQQQ/BIL25+BTAL75 t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.30000000,0.80000000,0.00774764,0.22105922,0.00767770,0.22107210,101235.10655384,40000.00000000,61235.10655384,1.53087766,0.31828124,0.30863078,1.10563753,0.28791746,1.54200405,0.95478790,-0.33335282,578,2017,0.78436450,2015,-0.08849511,636396.00519830,1272.79201040,1.50142522,0.03181980,0.07361892,0.04372761,0.22429006,0.14844472,,,0.70039791,0.23227826
VT TQQQ/BIL50+BTAL50 t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.20000000,0.60000000,0.00579486,0.14927374,0.00567696,0.14928961,76369.04076512,40000.00000000,36369.04076512,0.90922602,0.21508303,0.21230118,1.06139777,0.20326524,1.47500367,0.93644304,-0.22968084,576,2017,0.53558189,2015,-0.07549450,514773.17648329,1029.54635297,1.45322095,0.02573866,0.24883798,0.19536773,0.24994768,0.19827390,,,0.49931706,0.15426050
VT TQQQ/BIL50+BTAL50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.20000000,0.80000000,0.00548043,0.14934175,0.00556332,0.14935598,83304.80137221,40000.00000000,43304.80137221,1.08262003,0.23646412,0.24170256,1.01459198,0.23728704,1.41042957,0.95071287,-0.24872296,804,2017,0.66416408,2015,-0.10031748,907182.42288814,1814.36484578,2.53628399,0.04535912,0.21300097,0.09462454,0.21390822,0.09824383,,,0.57131242,0.15415624
VT TQQQ/BIL50+BTAL50 t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.25000000,0.60000000,0.00710685,0.18527069,0.00696692,0.18528263,85718.57215715,40000.00000000,45718.57215715,1.14296430,0.26179918,0.25142061,1.17305300,0.21896489,1.64132481,1.04830089,-0.24973667,576,2013,0.59301187,2015,-0.03453593,344585.99620473,689.17199241,0.88009685,0.01722930,0.22600459,0.19462492,0.22708369,0.19904305,,,0.54517177,0.19391760
VT TQQQ/BIL50+BTAL50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.25000000,0.80000000,0.00651052,0.18554162,0.00657170,0.18555562,92343.16861583,40000.00000000,52343.16861583,1.30857922,0.27860624,0.27688768,1.04959792,0.26908715,1.45923032,0.90336257,-0.30841021,576,2017,0.75200700,2015,-0.11182195,825172.31707614,1650.34463415,2.12282672,0.04125862,0.17544450,0.09430125,0.17640713,0.09926729,,,0.64642365,0.19389658
VT TQQQ/BIL50+BTAL50 t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.30000000,0.60000000,0.00810841,0.22098684,0.00791383,0.22099861,93387.21629326,40000.00000000,53387.21629326,1.33468041,0.29194368,0.28075193,1.24418765,0.22687690,1.74684497,1.12906677,-0.25857078,576,2013,0.60026909,2016,-0.01494770,217327.76325495,434.65552651,0.52170099,0.01086639,0.21495879,0.19450389,0.21593967,0.19892241,,,0.56744267,0.23391046
VT TQQQ/BIL50+BTAL50 t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.30000000,0.80000000,0.00766732,0.22115448,0.00762438,0.22116631,102362.94416971,40000.00000000,62362.94416971,1.55907360,0.32222936,0.31247890,1.11012159,0.29000665,1.54727391,0.94020775,-0.34272145,578,2013,0.79874701,2015,-0.08562339,641419.49894118,1282.83899788,1.50494339,0.03207097,0.14846821,0.09455005,0.14943994,0.09861693,,,0.70042260,0.23403361
VT TQQQ/BIL75+BTAL25 t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.20000000,0.60000000,0.00568494,0.14933585,0.00558991,0.14935063,77285.69894144,40000.00000000,37285.69894144,0.93214247,0.21923932,0.21632161,1.06548666,0.20628218,1.47833235,0.87834227,-0.24960580,576,2017,0.54270949,2015,-0.07359454,517899.75262460,1035.79950525,1.45526680,0.02589499,0.37402619,0.29585187,0.12479054,0.09893963,,,0.49935007,0.15552127
VT TQQQ/BIL75+BTAL25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.20000000,0.80000000,0.00564136,0.14944216,0.00570233,0.14945460,84288.95003387,40000.00000000,44288.95003387,1.10722375,0.24122021,0.24569488,1.02281143,0.23971402,1.42033933,0.91580612,-0.26339659,804,2017,0.67549424,2015,-0.09792614,915993.61974671,1831.98723949,2.54337476,0.04579968,0.31994965,0.14521593,0.10672133,0.04946781,,,0.57134013,0.15549038
VT TQQQ/BIL75+BTAL25 t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.25000000,0.60000000,0.00706060,0.18541247,0.00690753,0.18542538,86613.18679328,40000.00000000,46613.18679328,1.16532967,0.26518801,0.25496030,1.17052835,0.22238522,1.63512925,0.99386592,-0.26682474,576,2013,0.61134395,2015,-0.03351629,345737.99794351,691.47599589,0.88031638,0.01728690,0.33979223,0.29517193,0.11338649,0.09884955,,,0.54516554,0.19547318
VT TQQQ/BIL75+BTAL25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.25000000,0.80000000,0.00640662,0.18563810,0.00644575,0.18565194,93332.45879220,40000.00000000,53332.45879220,1.33331147,0.28269072,0.28055022,1.05400722,0.27166381,1.46426893,0.87846393,-0.32180117,576,2017,0.75955793,2015,-0.10857028,832069.36599253,1664.13873199,2.12821535,0.04160347,0.26390112,0.14442780,0.08794377,0.04902253,,,0.64647814,0.19544555
VT TQQQ/BIL75+BTAL25 t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.30000000,0.60000000,0.00804469,0.22109419,0.00784720,0.22110453,94291.99969347,40000.00000000,54291.99969347,1.35729999,0.29507905,0.28406981,1.23888578,0.23048101,1.73685401,1.07675040,-0.27404592,575,2013,0.61796487,2016,-0.00922489,216693.03897898,433.38607796,0.51890544,0.01083465,0.32307805,0.29505124,0.10784614,0.09920647,,,0.56744695,0.23567651
