label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.vol.lam,params.sigma_target,params.w_max,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.QQQ.avg,exposure.QQQ.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA94,sens,sens_2019-07-03,2019-07-03,2024-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.80000000,,0.00196895,0.00685913,0.00173230,0.00621985,75877.43590698,40000.00000000,35877.43590698,0.89693590,0.19175559,0.21019724,0.93106341,0.21343462,1.28492612,0.65745658,-0.29166275,601,2023,0.50933330,2022,-0.25362520,213091.44403394,21.05831234,0.64475131,0.00052646,0.64877124,0.26439475,,,,,0.34925350,0.09013340
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2019-07-03,2019-07-03,2024-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.80000000,QQQ<SMA200,0.01697897,0.17756175,0.01674588,0.17756209,74781.79186675,40000.00000000,34781.79186675,0.86954480,0.18796501,0.20530454,0.94700935,0.20449446,1.30159437,0.66254307,-0.28370233,324,2023,0.42955361,2022,-0.22394124,201716.01853728,19.65063901,0.61364397,0.00049127,0.66413508,0.26439475,,,,,0.33396116,0.06672429
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA94,sens,sens_2019-07-03,2019-07-03,2024-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.60000000,,0.00160204,0.00544053,0.00135930,0.00504548,91811.97600244,40000.00000000,51811.97600244,1.29529940,0.24866182,0.27498835,0.89712812,0.29791478,1.24251058,0.61037613,-0.40739113,606,2023,0.78067668,2022,-0.36776525,181749.41817300,17.94775706,0.50622861,0.00044869,0.52338434,0.39663503,,,,,0.47500817,0.13556365
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2019-07-03,2019-07-03,2024-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.60000000,QQQ<SMA200,0.02254759,0.25607032,0.02231959,0.25607066,90122.80962645,40000.00000000,50122.80962645,1.25307024,0.24380689,0.26861943,0.91207713,0.28444707,1.25751568,0.65950773,-0.36968012,196,2023,0.64953796,2022,-0.33063349,167629.49006891,16.26134202,0.47012326,0.00040653,0.54448633,0.39663503,,,,,0.45392048,0.11035891
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA94,sens,sens_2019-07-03,2019-07-03,2024-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.80000000,,0.00182827,0.00606045,0.00156570,0.00573541,96210.05938517,40000.00000000,56210.05938517,1.40525148,0.26311071,0.29109485,0.89940922,0.31641572,1.24065295,0.63884639,-0.41185285,752,2023,0.78670079,2022,-0.36751652,325568.11633692,32.70449255,0.89256836,0.00081761,0.48407068,0.19748894,,,,,0.51409266,0.13566090
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2019-07-03,2019-07-03,2024-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.80000000,QQQ<SMA200,0.02265090,0.25579352,0.02245077,0.25579391,94430.45057904,40000.00000000,54430.45057904,1.36076126,0.25815368,0.28465804,0.91087737,0.30380796,1.25111817,0.64856192,-0.39804015,336,2023,0.65582171,2022,-0.33081464,308548.75339804,30.75601216,0.85189542,0.00076890,0.50514476,0.19748894,,,,,0.49307949,0.11063566
TQQQ buy-and-hold,sens,sens_2019-07-03,2019-07-03,2024-07-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00022604,0.00073772,0.00022843,0.00074131,126744.40439720,40000.00000000,86744.40439720,2.16861011,0.37346498,0.38779599,0.80656975,0.74725107,1.13610063,0.45730899,-0.81665785,,2023,1.97256194,2022,-0.79097843,39965.76737793,5.99486511,0.08427951,0.00014987,,,,,,,0.99977157,0.99925869
TQQQ50/BIL50 gate QQQ<SMA200,sens,sens_2019-07-03,2019-07-03,2024-07-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.05105515,0.35737407,0.05086450,0.35737440,90913.32783588,40000.00000000,50913.32783588,1.27283320,0.26299073,0.27161316,0.90828618,0.31166388,1.25489138,0.64167668,-0.40984929,142,2023,0.65931703,2022,-0.37491204,159120.71033549,15.18641093,0.41237638,0.00037966,0.54826546,0.49428219,,,,,0.45010121,0.14262560
QQQ,sens,sens_2019-07-03,2019-07-03,2024-07-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00506040,0.01620439,0.00506207,0.01620615,76240.43558075,40000.00000000,36240.43558075,0.90601089,0.21319785,0.21180418,0.89729104,0.25116523,1.27257116,0.60795083,-0.35068272,754,2023,0.54449511,2022,-0.32572547,39704.78912639,3.97047891,0.11019738,0.00009926,,,0.99493793,0.98379385,,,,
SPY benchmark,sens,sens_2019-07-03,2019-07-03,2024-07-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00648914,0.01882444,0.00649037,0.01882524,63889.29601020,40000.00000000,23889.29601020,0.59723240,0.14498274,0.15276562,0.76045722,0.20664864,1.06215380,0.43559571,-0.33283784,173,2021,0.28279000,2022,-0.18309715,39924.31580107,2.79470211,0.12473889,0.00006987,,,,,0.99350963,0.98117476,,
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.60000000,,0.00182705,0.00715196,0.00148662,0.00639642,70074.97678753,40000.00000000,30074.97678753,0.75187442,0.17368093,0.18338134,0.82264364,0.22645914,1.12197740,0.55442329,-0.31326413,606,2023,0.54641293,2022,-0.26828896,521862.39364323,52.06511523,1.53521177,0.00130163,0.63769845,0.39803193,,,,,0.36046274,0.09906986
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.60000000,QQQ<SMA200,0.02277928,0.22401088,0.02250461,0.22401132,70230.67054354,40000.00000000,30230.67054354,0.75576676,0.17599036,0.18412247,0.86379614,0.21503017,1.17295159,0.71298321,-0.24683660,605,2023,0.44439256,2022,-0.20885958,500884.55220648,49.66525939,1.46289725,0.00124163,0.65910028,0.39803193,,,,,0.33921032,0.04926657
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.80000000,,0.00187674,0.00715196,0.00158146,0.00639642,70726.22059494,40000.00000000,30726.22059494,0.76815551,0.17676291,0.18647148,0.81218183,0.23507214,1.10952927,0.56396696,-0.31342778,606,2023,0.58449869,2022,-0.26848536,619300.26673698,61.81014804,1.80726148,0.00154525,0.62621229,0.19700570,,,,,0.37189732,0.09906986
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.80000000,QQQ<SMA200,0.02289161,0.22399218,0.02261490,0.22399262,70904.74240290,40000.00000000,30904.74240290,0.77261856,0.17916272,0.18731405,0.84996872,0.22404544,1.15666817,0.72593786,-0.24680173,605,2023,0.47995584,2022,-0.20882731,597715.31770662,59.36838325,1.73142558,0.00148421,0.64757666,0.19700570,,,,,0.35059954,0.04928527
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.60000000,,0.00175775,0.00747070,0.00144652,0.00660221,84056.68843728,40000.00000000,44056.68843728,1.10141721,0.22950482,0.24465781,0.83769001,0.30209975,1.14847019,0.53473424,-0.42919418,753,2023,0.79976579,2022,-0.38677291,385546.15898228,38.43160246,1.03469514,0.00096079,0.52447319,0.39339779,,,,,0.47375953,0.14869013
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.60000000,QQQ<SMA200,0.03217649,0.32937574,0.03193047,0.32937612,84860.52760489,40000.00000000,44860.52760489,1.12151319,0.23514494,0.24789439,0.89050499,0.28308164,1.21491864,0.67986676,-0.34586916,606,2023,0.63173439,2022,-0.30804754,354719.98828420,35.04582962,0.93835913,0.00087615,0.55509656,0.39339779,,,,,0.44315977,0.08054072
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.80000000,,0.00167476,0.00567759,0.00132647,0.00543854,84655.56599561,40000.00000000,44655.56599561,1.11638915,0.23471744,0.24707174,0.80630420,0.33034936,1.10078891,0.53373641,-0.43976285,754,2023,0.82486550,2022,-0.38877618,777928.72302284,77.96139599,2.04830360,0.00194903,0.47267019,0.19817587,,,,,0.52563930,0.14892764
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.80000000,QQQ<SMA200,0.03203408,0.32926870,0.03174361,0.32926914,85473.47123096,40000.00000000,45473.47123096,1.13683678,0.24036382,0.25034395,0.84770883,0.31303417,1.15217059,0.67158628,-0.35790460,753,2023,0.65453380,2022,-0.31023732,750079.70333091,74.85848267,1.94641665,0.00187146,0.50340444,0.19817587,,,,,0.49501200,0.08064770
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA94,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.60000000,,0.00199021,0.00603583,0.00164075,0.00597483,68803.68115110,40000.00000000,28803.68115110,0.72009203,0.15510843,0.17727304,0.78037326,0.21494725,1.06621226,0.53231139,-0.29138665,601,2023,0.50920038,2022,-0.25341302,208595.01273514,20.75802719,0.64443089,0.00051895,0.66149883,0.40126574,,,,,0.33650514,0.09041693
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.60000000,QQQ<SMA200,0.01746896,0.18029325,0.01714079,0.18029366,67970.17123619,40000.00000000,27970.17123619,0.69925428,0.15195911,0.17321218,0.79217870,0.20587976,1.07721680,0.53570461,-0.28366213,324,2023,0.42841049,2022,-0.22186077,199616.05407190,19.60099595,0.62059086,0.00049002,0.67720153,0.40126574,,,,,0.32079418,0.06399273
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA94,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.80000000,,0.00199021,0.00603583,0.00164075,0.00597483,68803.68115110,40000.00000000,28803.68115110,0.72009203,0.15510843,0.17727304,0.78037326,0.21494725,1.06621226,0.53231139,-0.29138665,601,2023,0.50920038,2022,-0.25341302,208595.01273514,20.75802719,0.64443089,0.00051895,0.66149883,0.40126574,,,,,0.33650514,0.09041693
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.80000000,QQQ<SMA200,0.01746896,0.18029325,0.01714079,0.18029366,67970.17123619,40000.00000000,27970.17123619,0.69925428,0.15195911,0.17321218,0.79217870,0.20587976,1.07721680,0.53570461,-0.28366213,324,2023,0.42841049,2022,-0.22186077,199616.05407190,19.60099595,0.62059086,0.00049002,0.67720153,0.40126574,,,,,0.32079418,0.06399273
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA94,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.60000000,,0.00194385,0.00747070,0.00162675,0.00660221,83463.33041613,40000.00000000,43463.33041613,1.08658326,0.21196268,0.24225088,0.78730683,0.30371840,1.08361538,0.52079291,-0.40699993,606,2023,0.78048672,2022,-0.36732697,196328.25258989,19.45545096,0.54993504,0.00048639,0.52865158,0.39339779,,,,,0.46939904,0.13531071
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.60000000,QQQ<SMA200,0.02316034,0.25959135,0.02288940,0.25959177,82019.55958970,40000.00000000,42019.55958970,1.05048899,0.20732438,0.23632960,0.79663064,0.29035154,1.09107279,0.56106320,-0.36952055,196,2023,0.64793584,2022,-0.32935622,184612.44597730,18.03217742,0.52212547,0.00045080,0.55020342,0.39339779,,,,,0.44792379,0.10683781
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA94,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.80000000,,0.00213037,0.00720130,0.00183130,0.00712355,84047.99930450,40000.00000000,44047.99930450,1.10119998,0.21316584,0.24462267,0.76489599,0.32119653,1.04664871,0.51756633,-0.41186188,752,2023,0.78665627,2022,-0.36756859,342041.25238433,34.49399530,0.95310410,0.00086235,0.49653307,0.19669889,,,,,0.50132827,0.13547285
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.80000000,QQQ<SMA200,0.02321584,0.25969523,0.02296850,0.25969565,82638.11887174,40000.00000000,42638.11887174,1.06595297,0.20870530,0.23887783,0.77132803,0.30857457,1.05046353,0.52420911,-0.39813368,336,2023,0.65368784,2022,-0.32919527,328726.81966270,32.90784719,0.92454454,0.00082270,0.51828156,0.19669889,,,,,0.47982722,0.10673393
TQQQ buy-and-hold,sens,sens_2020-01-03,2020-01-03,2025-01-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00030006,0.00111041,0.00030254,0.00118532,108507.78695846,40000.00000000,68507.78695846,1.71269467,0.30898780,0.33267265,0.74228730,0.75818928,1.04248965,0.37836853,-0.81663188,1111,2023,1.97269650,2022,-0.79094646,39990.49784241,5.99857468,0.09179279,0.00014996,,,,,,,0.99969746,0.99881468
TQQQ50/BIL50 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.05224393,0.36360621,0.05203478,0.36360661,83194.10490895,40000.00000000,43194.10490895,1.07985262,0.23447613,0.24115372,0.82517467,0.31757811,1.13499258,0.57208791,-0.40986031,142,2023,0.65621592,2022,-0.37112906,142648.14192790,13.66433571,0.37708350,0.00034161,0.54915294,0.49387916,,,,,0.44897545,0.13639339
QQQ,sens,sens_2020-01-03,2020-01-03,2025-01-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00519657,0.01635507,0.00519825,0.01635686,72710.98005547,40000.00000000,32710.98005547,0.81777450,0.19872293,0.19573230,0.84015467,0.25511607,1.18815089,0.56822517,-0.34972567,716,2023,0.54382718,2022,-0.32405725,39968.79256551,3.99687926,0.11321105,0.00009992,,,0.99480175,0.98364314,,,,
SPY benchmark,sens,sens_2020-01-03,2020-01-03,2025-01-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00727444,0.01837760,0.00727567,0.01837842,64098.60236288,40000.00000000,24098.60236288,0.60246506,0.14320158,0.15373261,0.74743375,0.20874618,1.04471353,0.42536576,-0.33665516,173,2021,0.28286123,2022,-0.18106724,39528.67319861,2.76700712,0.12301764,0.00006918,,,,,0.99272433,0.98162158,,
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.60000000,,0.00209729,0.00781977,0.00170904,0.00671621,67589.41505061,40000.00000000,27589.41505061,0.68973538,0.16519659,0.17169141,0.79774153,0.22356653,1.10617768,0.52701537,-0.31345687,606,2023,0.54630858,2022,-0.26851242,478938.44428620,47.67781287,1.43310315,0.00119195,0.63184016,0.39550246,,,,,0.36605140,0.13817228
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.60000000,QQQ<SMA200,0.02430543,0.22583932,0.02397168,0.22583977,67712.49628682,40000.00000000,27712.49628682,0.69281241,0.16777236,0.17229828,0.84728031,0.20952433,1.17014777,0.68139809,-0.24621783,605,2023,0.44338810,2022,-0.20776760,453276.98213679,44.76032463,1.34744955,0.00111901,0.65456207,0.39550246,,,,,0.34344385,0.04743812
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.80000000,,0.00210192,0.00781977,0.00163273,0.00671621,68167.52119409,40000.00000000,28167.52119409,0.70418803,0.16834895,0.17453317,0.78822717,0.23221384,1.09357283,0.53757821,-0.31316179,606,2023,0.58432103,2022,-0.26823618,560753.25657296,55.86912890,1.66379776,0.00139673,0.62048389,0.19775123,,,,,0.37740118,0.13817252
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.80000000,QQQ<SMA200,0.02445323,0.22573704,0.02405575,0.22573756,68273.78514761,40000.00000000,28273.78514761,0.70684463,0.17083447,0.17505313,0.83258990,0.21876217,1.15089810,0.69407263,-0.24613341,605,2023,0.47909991,2022,-0.20772844,535421.94098824,52.98304896,1.57852655,0.00132458,0.64306886,0.19775123,,,,,0.35483971,0.04754033
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.60000000,,0.00193128,0.00772798,0.00155588,0.00739071,79268.06249633,40000.00000000,39268.06249633,0.98170156,0.21533114,0.22524545,0.80458371,0.29860008,1.12690195,0.50216873,-0.42880236,753,2023,0.79987912,2022,-0.38641800,375826.90160255,37.30141204,1.03234305,0.00093254,0.51722507,0.39569896,,,,,0.48083487,0.20776145
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.60000000,QQQ<SMA200,0.03401430,0.33332736,0.03374244,0.33332782,80140.61116633,40000.00000000,40140.61116633,1.00351528,0.22206797,0.22895428,0.86847457,0.27534963,1.21176809,0.64526606,-0.34414946,606,2023,0.62973284,2022,-0.30545090,336065.04208586,32.98697595,0.91050678,0.00082467,0.54981985,0.39569896,,,,,0.44837804,0.07658902
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.80000000,,0.00184840,0.00772798,0.00151927,0.00739071,80015.79519682,40000.00000000,40015.79519682,1.00039488,0.22032079,0.22842597,0.77509178,0.32678652,1.07714115,0.50104855,-0.43971945,754,2023,0.82482726,2022,-0.38872035,716743.65963406,71.60886111,1.94317227,0.00179022,0.46402699,0.19703218,,,,,0.53410970,0.20816136
