label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.sigma_target,params.w_max,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.BTAL.avg,exposure.BTAL.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.25000000,0.80000000,0.01550579,0.20464229,0.01554194,0.20464287,274697.62238558,75500.00000000,199197.62238558,2.63837910,0.21455043,0.19514878,0.85368548,0.27138602,1.17998612,0.77722534,-0.27604662,574,2017,0.74656580,2022,-0.15644819,4448707.96770588,1672.16034073,1.65685843,0.02214782,,,0.44822190,0.19928420,,,0.55148074,0.07959949
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.30000000,0.60000000,0.01760252,0.24145328,0.01760811,0.24145379,300365.15959686,75500.00000000,224865.15959686,2.97834648,0.22658619,0.20822268,0.95482680,0.24606958,1.32162123,0.83412680,-0.27164478,140,2013,0.61174426,2022,-0.21789894,2215018.94721764,836.37961322,0.75109094,0.01107788,,,0.49055306,0.39900717,,,0.50923390,0.09963704
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.30000000,0.80000000,0.01813026,0.24132935,0.01815987,0.24132982,328996.72761033,75500.00000000,253496.72761033,3.35757255,0.24393035,0.22154083,0.88240139,0.29859096,1.21700321,0.76493850,-0.31888884,578,2013,0.82277043,2022,-0.22100177,4621965.30263409,1736.94448425,1.44474488,0.02300589,,,0.39103226,0.19863239,,,0.60872744,0.09976101
VT TQQQ/BIL25+BTAL75 t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.20000000,0.60000000,0.01343532,0.16546055,0.01327411,0.16546147,215023.78336931,75500.00000000,139523.78336931,1.84799713,0.17414572,0.15920881,0.88022875,0.20706974,1.21801805,0.83212451,-0.20927844,324,2017,0.53446093,2022,-0.12069243,2624450.21906652,799.79307808,1.20907983,0.01059329,0.14197977,0.09645568,0.42837928,0.29826958,,,0.42853459,0.06193242
VT TQQQ/BIL25+BTAL75 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.20000000,0.80000000,0.01327820,0.16537602,0.01314654,0.16537696,230159.54307843,75500.00000000,154659.54307843,2.04847077,0.18653317,0.16920990,0.84864226,0.23430148,1.17379145,0.77883680,-0.23950226,472,2017,0.66519117,2022,-0.12074506,4095405.31782365,1248.82562004,1.76367486,0.01654074,0.13028049,0.04722348,0.39288814,0.14913479,,,0.47585450,0.06201693
VT TQQQ/BIL25+BTAL75 t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.25000000,0.60000000,0.01590756,0.20342318,0.01576673,0.20342417,261668.50378247,75500.00000000,186168.50378247,2.46580800,0.20597833,0.18803140,0.93093160,0.23000645,1.28695806,0.88381224,-0.23305666,140,2013,0.61240136,2022,-0.18412767,2448909.49510238,747.09064725,0.94023822,0.00989524,0.12961545,0.09514187,0.39092771,0.29852048,,,0.47851464,0.08081819
VT TQQQ/BIL25+BTAL75 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.25000000,0.80000000,0.01593705,0.20332013,0.01582201,0.20332114,279732.41262293,75500.00000000,204232.41262293,2.70506507,0.21805411,0.19780794,0.86561392,0.27080612,1.19431381,0.75438719,-0.28904800,574,2017,0.75453602,2022,-0.18423913,4613433.89887844,1408.20979081,1.67626930,0.01865179,0.11142310,0.04589299,0.33610691,0.14905400,,,0.55161031,0.08092122
VT TQQQ/BIL25+BTAL75 t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.30000000,0.60000000,0.01816401,0.23987359,0.01800587,0.23987460,300617.28749396,75500.00000000,225117.28749396,2.98168593,0.22760711,0.20834544,0.95631436,0.24673997,1.32031837,0.80445299,-0.28293400,141,2013,0.63502430,2022,-0.24237206,2285417.78788355,698.72663741,0.76512840,0.00925466,0.12195876,0.09480630,0.36779362,0.29878346,,,0.50934832,0.10121623
VT TQQQ/BIL25+BTAL75 t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.30000000,0.80000000,0.01851369,0.23971644,0.01839252,0.23971749,333570.13678861,75500.00000000,258070.13678861,3.41814751,0.24654275,0.22355994,0.88819389,0.29924103,1.22313678,0.75172564,-0.32796906,576,2013,0.84505188,2022,-0.24531397,4783806.89392466,1460.79073617,1.46303331,0.01934822,0.09721458,0.04503233,0.29317099,0.14852819,,,0.60885979,0.10137334
VT TQQQ/BIL50+BTAL50 t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.20000000,0.60000000,0.01333832,0.16433173,0.01317404,0.16433336,216803.44780817,75500.00000000,141303.44780817,1.87156885,0.17660588,0.16042164,0.89011493,0.20715179,1.22731093,0.78620790,-0.22462999,574,2017,0.54197554,2022,-0.15229387,2701320.40695843,638.38244365,1.22128406,0.00845540,0.28481419,0.19488369,0.28547808,0.19880932,,,0.42862588,0.06306053
VT TQQQ/BIL50+BTAL50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.20000000,0.80000000,0.01319127,0.16422366,0.01307402,0.16422532,234419.72573117,75500.00000000,158919.72573117,2.10489703,0.19039530,0.17190339,0.86253126,0.23431472,1.18998733,0.77894461,-0.24442726,477,2017,0.67706120,2022,-0.15238713,4225165.79155957,999.22277171,1.77276273,0.01323474,0.26127077,0.09744184,0.26185057,0.09940466,,,0.47594723,0.06316857
VT TQQQ/BIL50+BTAL50 t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.25000000,0.60000000,0.01570709,0.20199461,0.01557804,0.20199626,262425.30505779,75500.00000000,186925.30505779,2.47583186,0.20739098,0.18845455,0.93088953,0.23171076,1.28283930,0.82468959,-0.25147763,,2013,0.63765312,2022,-0.21209282,2510429.26794952,594.91877082,0.94954516,0.00787972,0.26003006,0.19623572,0.26052981,0.19870155,,,0.47861306,0.08224610
VT TQQQ/BIL50+BTAL50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.25000000,0.80000000,0.01586698,0.20188633,0.01573963,0.20188798,283756.23503446,75500.00000000,208256.23503446,2.75836073,0.22104727,0.19989859,0.87179131,0.27213499,1.20043707,0.73155282,-0.30216174,574,2017,0.76244177,2022,-0.21219406,4751274.14687785,1126.12274659,1.68649630,0.01491553,0.22342379,0.09568044,0.22396390,0.09887974,,,0.55172077,0.08235438
VT TQQQ/BIL50+BTAL50 t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.30000000,0.60000000,0.01798442,0.23811929,0.01782984,0.23812092,299659.17164655,75500.00000000,224159.17164655,2.96899565,0.22809657,0.20787840,0.95035428,0.24942183,1.30850012,0.75594543,-0.30173682,,2013,0.65844107,2022,-0.26710039,2327639.05638473,554.48305482,0.77066661,0.00734415,0.24459896,0.19467311,0.24507511,0.19859451,,,0.50947066,0.10296991
VT TQQQ/BIL50+BTAL50 t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.30000000,0.80000000,0.01852114,0.23796187,0.01839437,0.23796352,337018.04679338,75500.00000000,261518.04679338,3.46381519,0.24870343,0.22506394,0.88992053,0.30133301,1.22358311,0.73753414,-0.33720938,576,2013,0.86737948,2022,-0.26981576,4917245.36721131,1166.76734077,1.47316693,0.01545387,0.19478720,0.09398012,0.19533965,0.09929725,,,0.60898601,0.10312731
VT TQQQ/BIL75+BTAL25 t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.20000000,0.60000000,0.01311412,0.16310584,0.01295625,0.16310717,217601.37893550,75500.00000000,142101.37893550,1.88213747,0.17845677,0.16096211,0.88725122,0.21036389,1.21858798,0.72995805,-0.24447539,574,2013,0.55146303,2022,-0.18391931,2746415.82877815,463.42893381,1.22068236,0.00613813,0.42772481,0.29532006,0.14263511,0.09906543,,,0.42872117,0.06428671
VT TQQQ/BIL75+BTAL25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.20000000,0.80000000,0.01316943,0.16299505,0.01304140,0.16299641,237741.27654712,75500.00000000,162241.27654712,2.14889108,0.19368911,0.17396891,0.86718693,0.23698937,1.19305973,0.76177054,-0.25426175,708,2017,0.68891555,2022,-0.18401490,4321383.10364963,729.02827180,1.76921001,0.00965600,0.39213997,0.14441692,0.13081331,0.04910866,,,0.47604281,0.06439747
VT TQQQ/BIL75+BTAL25 t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.25000000,0.60000000,0.01562574,0.20041694,0.01546580,0.20041827,262092.02800363,75500.00000000,186592.02800363,2.47141759,0.20825996,0.18826835,0.92192761,0.23579762,1.26637735,0.75896054,-0.27440157,,2013,0.66318053,2022,-0.24018923,2539117.24865436,429.95013706,0.94764586,0.00569470,0.39030807,0.29645969,0.13012928,0.09833096,,,0.47872364,0.08382409
VT TQQQ/BIL75+BTAL25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.25000000,0.80000000,0.01565592,0.20030806,0.01553457,0.20030940,286699.18085510,75500.00000000,211199.18085510,2.79734014,0.22352525,0.20140878,0.87226312,0.27534050,1.19861590,0.70871220,-0.31539636,574,2017,0.77035872,2022,-0.24025347,4855948.33244947,820.84300805,1.68619197,0.01087209,0.33549024,0.14599903,0.11186886,0.04830293,,,0.55184524,0.08393296
VT TQQQ/BIL75+BTAL25 t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.30000000,0.60000000,0.01788766,0.23623004,0.01773998,0.23623135,297598.55587100,75500.00000000,222098.55587100,2.94170273,0.22811525,0.20686881,0.93778606,0.25403896,1.28772781,0.70692512,-0.32268658,,2013,0.68203911,2022,-0.29194211,2338992.16291453,398.33047682,0.76697751,0.00527590,0.36706357,0.29675210,0.12242528,0.09844093,,,0.50960352,0.10485948
VT TQQQ/BIL75+BTAL25 t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.30000000,0.80000000,0.01831660,0.23604308,0.01821345,0.23604440,339319.88771539,75500.00000000,263819.88771539,3.49430315,0.25040771,0.22605948,0.88771740,0.30483756,1.21870712,0.72248371,-0.34659288,576,2013,0.88987249,2022,-0.29448197,5014256.00296495,848.79977576,1.47342549,0.01124238,0.29248362,0.14640946,0.09758145,0.04913440,,,0.60912554,0.10504642
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL,0.20000000,0.60000000,0.01298431,0.16175503,0.01297202,0.16175509,217391.32150311,75500.00000000,141891.32150311,1.87935525,0.17970046,0.16082003,0.87296834,0.21654530,1.19492833,0.67983235,-0.26433055,574,2013,0.58233129,2022,-0.21557705,2771883.29618974,276.09176793,1.21335504,0.00365684,0.57028093,0.39415773,,,,,0.42882964,0.06563880
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL,0.20000000,0.80000000,0.01287401,0.16164628,0.01286814,0.16164633,240015.46963778,75500.00000000,164515.46963778,2.17901284,0.19636845,0.17536619,0.86301495,0.24220305,1.18439496,0.72453222,-0.27102790,708,2017,0.70077067,2022,-0.21563697,4395349.23189238,438.71698002,1.75892225,0.00581082,0.52303720,0.19707887,,,,,0.47614757,0.06574756
VT TQQQ/BIL t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL,0.25000000,0.60000000,0.01538123,0.19874133,0.01536898,0.19874138,260688.07034667,75500.00000000,185188.07034667,2.45282212,0.20859494,0.18748136,0.90533680,0.24211305,1.24027890,0.68758926,-0.30337144,,2013,0.68874531,2022,-0.26823137,2542216.53505669,253.06087078,0.93777663,0.00335180,0.52047642,0.39503079,,,,,0.47883753,0.08550098
VT TQQQ/BIL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL,0.25000000,0.80000000,0.01551381,0.19860063,0.01551129,0.19860067,288559.29924148,75500.00000000,213059.29924148,2.82197747,0.22549370,0.20235526,0.86747115,0.28034178,1.19003016,0.68594072,-0.32873643,574,2013,0.79021278,2022,-0.26832918,4931388.34166350,492.25921020,1.67758198,0.00651999,0.44727316,0.19416768,,,,,0.55197873,0.08564169
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL,0.30000000,0.60000000,0.01763446,0.23416393,0.01762111,0.23416398,294407.61627614,75500.00000000,218907.61627614,2.89943863,0.22762888,0.20529146,0.91952469,0.26047622,1.25986339,0.65159104,-0.34934318,,2013,0.70575408,2022,-0.31685130,2321474.06649976,230.89665682,0.75513902,0.00305823,0.48947682,0.39541430,,,,,0.50974656,0.10692685
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL,0.30000000,0.80000000,0.01805698,0.23396487,0.01805440,0.23396490,340467.77862320,75500.00000000,264967.77862320,3.50950700,0.25167572,0.22655342,0.88196677,0.30969152,1.20936896,0.69612881,-0.36153614,,2013,0.91239383,2022,-0.31920698,5079140.64835630,507.10781240,1.46564463,0.00671666,0.39003973,0.19723219,,,,,0.60927520,0.10712593
TQQQ50/BTAL50 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,,0.02770073,0.33400397,0.02769542,0.33400453,285398.87829334,75500.00000000,209898.87829334,2.78011759,0.21616778,0.20074346,0.92693077,0.24361259,1.29047523,0.57289860,-0.37732293,138,2019,0.51184467,2022,-0.29178920,848427.42592301,324.67668338,0.29079608,0.00430035,,,0.52733038,0.49808932,,,0.47245948,0.16599547
TQQQ50/BIL50 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,,0.02574688,0.31548561,0.02572975,0.31548565,261573.40123648,75500.00000000,186073.40123648,2.46454836,0.20953694,0.18797813,0.84923342,0.26641471,1.16736707,0.50553170,-0.41448824,,2013,0.56954555,2022,-0.38770495,776005.18794343,76.14583550,0.26339269,0.00100855,0.52426554,0.49339173,,,,,0.47494018,0.18451435
SPY benchmark,fit,fit,2012-01-03,2022-12-30,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,,0.00181713,0.00887397,0.00181778,0.00887535,155037.99589010,75500.00000000,79537.99589010,1.05348339,0.12272174,0.11077065,0.76728635,0.16992121,1.07071696,0.36376365,-0.33736669,173,2013,0.31819168,2022,-0.18365528,75481.94120423,5.28373588,0.04442562,0.00006998,,,,,0.99818222,0.99112465,,
VT TQQQ/BTAL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.20000000,0.60000000,0.00962432,0.29805569,0.00945300,0.29835514,43465.51945552,31500.00000000,11965.51945552,0.37985776,0.15367647,0.13815672,0.90235035,0.17668419,1.25264001,0.90529802,-0.16975236,,2023,0.23334285,2026,0.01213492,286403.62012484,110.10256292,1.45286245,0.00349532,,,0.60219545,0.39915592,,,0.39683220,0.00000000
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.20000000,0.80000000,0.00969314,0.29805569,0.00949111,0.29835514,45388.06375426,31500.00000000,13888.06375426,0.44089091,0.17122563,0.15735096,0.91455391,0.19460348,1.26994359,0.97497570,-0.17562041,,2023,0.28797348,2026,0.01225147,378628.07931385,144.64250017,1.87880550,0.00459183,,,0.58361583,0.19982163,,,0.41535112,0.00000000
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.25000000,0.60000000,0.01158481,0.37264447,0.01137879,0.37294392,48555.81380414,31500.00000000,17055.81380414,0.54145441,0.20426861,0.18758832,0.99762446,0.20945965,1.39689482,0.99939078,-0.20439313,,2023,0.29551477,2026,0.04439858,271581.28613376,104.80593999,1.28255245,0.00332717,,,0.53536395,0.39937729,,,0.46365422,0.00000000
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.25000000,0.80000000,0.01154492,0.37264447,0.01134158,0.37294392,51465.42281675,31500.00000000,19965.42281675,0.63382295,0.22773429,0.21399213,0.97911814,0.24045160,1.36126450,1.10170179,-0.20671138,,2023,0.36204536,2026,0.04931265,421175.59235423,160.51980964,1.93416109,0.00509587,,,0.49606586,0.19929619,,,0.50295832,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.30000000,0.60000000,0.01321262,0.44723326,0.01304420,0.44753271,54033.90471771,31500.00000000,22533.90471771,0.71536205,0.25680423,0.23632305,1.09095538,0.23642736,1.55403220,1.11185727,-0.23096870,209,2023,0.38916999,2026,0.08372336,243181.20386189,94.68170284,1.06253772,0.00300577,,,0.48569395,0.39912755,,,0.51350055,0.00000000
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.30000000,0.80000000,0.01329713,0.44723326,0.01312268,0.44753271,57970.04497004,31500.00000000,26470.04497004,0.84031889,0.28292502,0.26895267,1.02790478,0.28299447,1.43664169,1.14407509,-0.24729585,239,2023,0.42591478,2026,0.08160364,429137.37338375,163.78977196,1.82845440,0.00519968,,,0.42110110,0.19941015,,,0.57798633,0.00000000
