label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,params.vol.lam,params.sigma_target,params.w_max,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL t40 w0-60 QQQ:VOL_EWMA75,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.75000000,0.40000000,0.60000000,,0.00052512,0.00194878,0.00055903,0.00198795,109157.64362056,39500.00000000,69657.64362056,1.76348465,0.32041186,0.33731691,1.10791812,0.28896689,1.51297142,1.01588931,-0.31540036,140,2019,0.61118248,2018,0.00440298,346730.40096800,693.46080194,0.76824489,0.01755597,0.44014808,0.39809079,,,0.55919806,0.21626971
VT TQQQ/BTAL t40 w0-60 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.75000000,0.40000000,0.60000000,QQQ<SMA200,0.01404364,0.22047975,0.01407423,0.22049089,105989.72393119,39500.00000000,66489.72393119,1.68328415,0.30586712,0.32703787,1.08967327,0.28174257,1.48232710,0.96976704,-0.31540268,140,2017,0.59892330,2016,0.03847600,317145.29109300,634.29058219,0.71955616,0.01605799,0.45396645,0.39888351,,,0.54550603,0.20130762
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA75,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.75000000,0.40000000,0.70000000,,0.00045349,0.00140451,0.00052416,0.00173074,119856.82889101,39500.00000000,80356.82889101,2.03435010,0.35753312,0.37020704,1.10251738,0.32612759,1.49780615,1.03523705,-0.34536352,141,2017,0.73005612,2018,0.00343158,489080.75660350,978.16151321,0.99806840,0.02476358,0.36576788,0.29852125,,,0.63361663,0.21631959
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.75000000,0.40000000,0.70000000,QQQ<SMA200,0.01561099,0.28864963,0.01568859,0.28869865,115501.99019280,39500.00000000,76001.99019280,1.92410102,0.33754647,0.35714172,1.07368045,0.31889866,1.45090997,0.97735758,-0.34536640,141,2017,0.73000655,2016,0.04307729,452710.16685050,905.42033370,0.95518892,0.02292203,0.38102328,0.29889432,,,0.61840427,0.20153109
VT TQQQ/BTAL t40 w0-80 QQQ:VOL_EWMA75,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.75000000,0.40000000,0.80000000,,0.00049689,0.00155356,0.00059584,0.00209592,129311.29415580,39500.00000000,89811.29415580,2.27370365,0.38743816,0.39720869,1.09149524,0.36045998,1.47810234,1.05103334,-0.36862594,429,2017,0.84429754,2018,-0.00540670,713901.19958550,1427.80239917,1.36726445,0.03614690,0.30091631,0.19873614,,,0.69837711,0.21628002
VT TQQQ/BTAL t40 w0-80 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.75000000,0.40000000,0.80000000,QQQ<SMA200,0.01610400,0.36167167,0.01622054,0.36172068,124970.11361126,39500.00000000,85470.11361126,2.16380034,0.36595090,0.38503088,1.06141721,0.35369653,1.42972772,1.03703693,-0.35288126,141,2017,0.84439813,2016,0.04693964,678985.24744100,1357.97049488,1.34776300,0.03437900,0.31660156,0.19877717,,,0.68270715,0.20170104
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.80000000,0.25000000,0.60000000,,0.00054209,0.00191544,0.00062287,0.00188311,86986.22711246,39500.00000000,47486.22711246,1.20218296,0.25734732,0.25901035,1.06500104,0.24303102,1.45145496,1.07023411,-0.24045890,,2017,0.55730883,2018,0.06367738,472406.78121650,944.81356243,1.12292826,0.02391933,0.50872744,0.39818981,,,0.49054329,0.12427697
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.80000000,0.25000000,0.60000000,QQQ<SMA200,0.00958037,0.19425076,0.00967337,0.19429702,85550.92921525,39500.00000000,46050.92921525,1.16584631,0.24619498,0.25335302,1.03647022,0.24053994,1.40909304,1.02396889,-0.24043209,,2017,0.55731583,2016,0.02150743,461180.22188800,922.36044378,1.11915363,0.02335090,0.51776176,0.39840025,,,0.48146748,0.12428901
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.80000000,0.25000000,0.70000000,,0.00052550,0.00160293,0.00067599,0.00189370,89035.27138630,39500.00000000,49535.27138630,1.25405750,0.26832181,0.26694488,1.03310258,0.26422591,1.40592826,1.01589569,-0.26412339,436,2017,0.64558380,2018,0.03935014,639430.01254350,1278.86002509,1.47764307,0.03237620,0.46583634,0.29887223,,,0.53338593,0.12424249
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.80000000,0.25000000,0.70000000,QQQ<SMA200,0.00893075,0.19425076,0.00905246,0.19429702,87717.58444347,39500.00000000,48217.58444347,1.22069834,0.25829540,0.26186123,1.00882977,0.26217698,1.37063967,1.07451690,-0.24038282,,2017,0.64555291,2016,0.03437411,625723.95564250,1251.44791129,1.47304883,0.03168223,0.47414606,0.29881827,,,0.52500436,0.12425631
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.80000000,0.25000000,0.80000000,,0.00060551,0.00191165,0.00080202,0.00223183,90870.48620528,39500.00000000,51370.48620528,1.30051864,0.27973074,0.27391518,1.01759638,0.28186096,1.38440729,0.94884278,-0.29481253,474,2017,0.73683953,2018,0.01927607,823307.24158500,1646.61448317,1.84265290,0.04168644,0.43262317,0.19929687,,,0.56644706,0.12424582
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.80000000,0.25000000,0.80000000,QQQ<SMA200,0.00897092,0.19425076,0.00915599,0.19429702,89494.72722373,39500.00000000,49994.72722373,1.26568930,0.26964763,0.26870179,0.99432830,0.27995890,1.35081880,1.01176737,-0.26651149,474,2017,0.73677353,2016,0.05340481,805325.37620900,1610.65075242,1.83678882,0.04077597,0.44090544,0.19884006,,,0.55810814,0.12426214
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.80000000,0.30000000,0.60000000,,0.00045016,0.00116626,0.00050674,0.00198520,96720.07833670,39500.00000000,57220.07833670,1.44860958,0.28898821,0.29533093,1.09805927,0.26305378,1.49291658,1.06094703,-0.27238703,140,2017,0.58659164,2018,0.06049487,438426.01118200,876.85202236,0.99351191,0.02219879,0.47660757,0.39885636,,,0.52278395,0.14911511
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.80000000,0.30000000,0.60000000,QQQ<SMA200,0.01209581,0.23247773,0.01217196,0.23252497,93879.30008399,39500.00000000,54379.30008399,1.37669114,0.27286403,0.28507791,1.06297701,0.25885853,1.43906631,1.00164224,-0.27241666,140,2017,0.58662304,2016,0.02640658,417563.76476250,835.12752952,0.97455711,0.02114247,0.48813080,0.39821981,,,0.51117895,0.14909238
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.80000000,0.30000000,0.70000000,,0.00045905,0.00156445,0.00056189,0.00213765,101251.31298108,39500.00000000,61751.31298108,1.56332438,0.30651567,0.31114876,1.07018013,0.28945327,1.45270415,1.06403273,-0.28806978,329,2017,0.68316001,2018,0.04021142,597513.18259550,1195.02636519,1.30518493,0.03025383,0.42080527,0.29897252,,,0.57852354,0.14909188
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.80000000,0.30000000,0.70000000,QQQ<SMA200,0.01116350,0.23247773,0.01127926,0.23252497,99402.12797313,39500.00000000,59902.12797313,1.51650957,0.29360725,0.30477030,1.04473311,0.28606109,1.41396395,1.07769445,-0.27244017,140,2017,0.68314414,2016,0.03100134,580088.43011450,1160.17686023,1.29705239,0.02937157,0.43143573,0.29866486,,,0.56783695,0.14910495
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.80000000,0.30000000,0.80000000,,0.00055724,0.00239677,0.00071642,0.00318913,103261.65361528,39500.00000000,63761.65361528,1.61421908,0.31606142,0.31796800,1.03461507,0.31360726,1.40277132,0.99447712,-0.31781668,443,2017,0.77883811,2018,0.01320212,776800.22225300,1553.60044451,1.65409610,0.03933166,0.37439037,0.19888064,,,0.62477590,0.14910683
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.80000000,0.30000000,0.80000000,QQQ<SMA200,0.01100510,0.23247773,0.01118928,0.23252497,101378.45064071,39500.00000000,61878.45064071,1.56654305,0.30332505,0.31158353,1.01048715,0.31051093,1.36663249,1.10670520,-0.27407936,443,2017,0.77897683,2016,0.03666482,754475.41447050,1508.95082894,1.64417831,0.03820129,0.38492940,0.19872739,,,0.61426153,0.14915379
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.80000000,0.35000000,0.60000000,,0.00048943,0.00179837,0.00052985,0.00179489,103815.96893079,39500.00000000,64315.96893079,1.62825238,0.30862754,0.31982778,1.11089457,0.27706586,1.51486230,1.01831075,-0.30307796,141,2017,0.59895259,2018,0.03861099,369095.77473000,738.19154946,0.82044338,0.01868839,0.45503464,0.39827373,,,0.54433676,0.17395608
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.80000000,0.35000000,0.60000000,QQQ<SMA200,0.01361869,0.23967151,0.01365730,0.23971974,100348.02312185,39500.00000000,60848.02312185,1.54045628,0.29104862,0.30804592,1.07859508,0.27137192,1.46364737,0.96055849,-0.30299937,141,2017,0.59889096,2016,0.03133621,339113.17596450,678.22635193,0.77805836,0.01717029,0.46828753,0.39850472,,,0.53110849,0.17399413
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.80000000,0.35000000,0.70000000,,0.00052943,0.00189964,0.00061673,0.00231145,111781.86523863,39500.00000000,72281.86523863,1.82992064,0.33698017,0.34563603,1.09303381,0.31035610,1.48092167,1.05029055,-0.32084471,141,2017,0.71455418,2018,0.03498332,554098.01084500,1108.19602169,1.15555569,0.02805560,0.38936627,0.29827229,,,0.60992406,0.17394545
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.80000000,0.35000000,0.70000000,QQQ<SMA200,0.01347668,0.27022503,0.01355459,0.27027326,108636.60077710,39500.00000000,69136.60077710,1.75029369,0.31984808,0.33564436,1.06374307,0.30531606,1.43493376,0.99688904,-0.32084622,141,2017,0.71454972,2016,0.03565031,529249.93138950,1058.49986278,1.13795968,0.02679746,0.40240043,0.29849451,,,0.59690882,0.17399228
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.80000000,0.35000000,0.80000000,,0.00051999,0.00165656,0.00065304,0.00201691,116908.33967029,39500.00000000,77408.33967029,1.95970480,0.35419360,0.36140725,1.06771291,0.33837967,1.44533757,1.04004244,-0.34055687,432,2017,0.81750975,2018,0.01368555,744885.06289300,1489.77012579,1.49953141,0.03771570,0.33294891,0.19883356,,,0.66629240,0.17395745
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.80000000,0.35000000,0.80000000,QQQ<SMA200,0.01274659,0.27022503,0.01286533,0.27027326,114643.95300785,39500.00000000,75143.95300785,1.90237856,0.33970261,0.35451696,1.04480198,0.33413282,1.40975013,1.05857196,-0.32090649,141,2017,0.81755885,2016,0.03964430,720042.33540350,1440.08467081,1.48703580,0.03645784,0.34515687,0.19896018,,,0.65405648,0.17400496
VT TQQQ/BTAL t40 w0-60 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.80000000,0.40000000,0.60000000,,0.00048936,0.00196002,0.00053080,0.00184855,109018.23515619,39500.00000000,69518.23515619,1.75995532,0.31960216,0.33687009,1.10510408,0.28921385,1.50920607,0.99248603,-0.32202182,140,2019,0.60981513,2018,0.00979616,332938.64437900,665.87728876,0.73969007,0.01685765,0.44014322,0.39815145,,,0.55924149,0.19885438
VT TQQQ/BTAL t40 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.80000000,0.40000000,0.60000000,QQQ<SMA200,0.01363500,0.23226008,0.01367542,0.23227172,106203.43274096,39500.00000000,66703.43274096,1.68869450,0.30587990,0.32773971,1.08694466,0.28271327,1.47898482,0.94981502,-0.32204155,140,2017,0.59891126,2016,0.03637237,304017.00696300,608.03401393,0.69177212,0.01539327,0.45340836,0.39840000,,,0.54602347,0.19883002
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.80000000,0.40000000,0.70000000,,0.00047238,0.00166805,0.00055066,0.00202316,119857.55863506,39500.00000000,80357.55863506,2.03436857,0.35707299,0.37020920,1.10347797,0.32529032,1.49886261,1.01555800,-0.35160275,141,2017,0.73007465,2018,0.01339315,477244.91175400,954.48982351,0.97505882,0.02416430,0.36724096,0.29797684,,,0.63212730,0.19888300
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.80000000,0.40000000,0.70000000,QQQ<SMA200,0.01518933,0.28736154,0.01526385,0.28741083,115862.62664551,39500.00000000,76362.62664551,1.93323105,0.33783366,0.35823984,1.07496773,0.31864212,1.45261010,0.96080402,-0.35161558,141,2017,0.73003255,2016,0.03909752,441338.74294400,882.67748589,0.93266381,0.02234627,0.38211740,0.29848783,,,0.61730085,0.19886244
VT TQQQ/BTAL t40 w0-80 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.80000000,0.40000000,0.80000000,,0.00052272,0.00203932,0.00064397,0.00252312,128143.51963508,39500.00000000,88643.51963508,2.24413974,0.38305353,0.39396814,1.08414699,0.35976658,1.46575592,1.04526596,-0.36646514,152,2017,0.85121513,2018,0.00683581,689066.97631000,1378.13395262,1.32736739,0.03488947,0.30218709,0.19826844,,,0.69708616,0.19884515
VT TQQQ/BTAL t40 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.80000000,0.40000000,0.80000000,QQQ<SMA200,0.01465622,0.30799414,0.01476363,0.30804343,124986.63912402,39500.00000000,85486.63912402,2.16421871,0.36571582,0.38507793,1.06028609,0.35403588,1.42749048,0.99800911,-0.36644537,152,2017,0.85111212,2016,0.04285573,660431.89646200,1320.86379292,1.31091893,0.03343959,0.31645809,0.19834047,,,0.68286544,0.19883317
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA85,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.85000000,0.25000000,0.60000000,,0.00050743,0.00215179,0.00059431,0.00259700,85267.64229298,39500.00000000,45767.64229298,1.15867449,0.25161484,0.25222648,1.04952509,0.24201639,1.43121029,1.06197763,-0.23693045,141,2017,0.56406765,2016,0.06402315,429305.57200600,858.61114401,1.02351963,0.02173699,0.51081482,0.39841779,,,0.48850211,0.11467762
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.85000000,0.25000000,0.60000000,QQQ<SMA200,0.00860162,0.15773124,0.00869372,0.15777764,83887.06944475,39500.00000000,44387.06944475,1.12372328,0.24163978,0.24668825,1.02331022,0.23989289,1.39273958,1.01976205,-0.23695702,141,2017,0.56411265,2016,0.02249944,421005.76669850,842.01153340,1.02275194,0.02131675,0.51893609,0.39890046,,,0.48037455,0.11474212
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA85,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.85000000,0.25000000,0.70000000,,0.00057258,0.00166509,0.00071661,0.00206777,86788.51063684,39500.00000000,47288.51063684,1.19717748,0.26156381,0.25823598,1.01530014,0.26336395,1.38186803,1.00316785,-0.26073783,441,2017,0.65299157,2018,0.04831264,589740.58931000,1179.48117862,1.36864299,0.02986028,0.46894279,0.29821007,,,0.53024383,0.11475319
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.85000000,0.25000000,0.70000000,QQQ<SMA200,0.00797416,0.15773124,0.00811946,0.15777764,85537.37051776,39500.00000000,46037.37051776,1.16550305,0.25269964,0.25329918,0.99327767,0.26164565,1.35025100,1.06603035,-0.23704732,141,2017,0.65306331,2016,0.04049006,579478.50734800,1158.95701470,1.36743508,0.02934068,0.47641043,0.29859111,,,0.52279239,0.11473195
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA85,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.85000000,0.25000000,0.80000000,,0.00056719,0.00166509,0.00077923,0.00216050,88126.37502274,39500.00000000,48626.37502274,1.23104747,0.27179315,0.26344556,0.99839520,0.28071767,1.35806126,0.93214713,-0.29157753,474,2017,0.74466502,2018,0.02784886,771249.94387800,1542.49988776,1.73563741,0.03905063,0.43716503,0.19884108,,,0.56195705,0.11474807
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.85000000,0.25000000,0.80000000,QQQ<SMA200,0.00795722,0.15773124,0.00814948,0.15777764,86852.48084841,39500.00000000,47352.48084841,1.19879698,0.26299336,0.25848669,0.97765594,0.27910343,1.32847858,0.98680050,-0.26651117,474,2017,0.74487413,2018,0.05892375,757368.70016850,1514.73740034,1.73312768,0.03834778,0.44455772,0.19912940,,,0.55455596,0.11475529
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA85,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.85000000,0.30000000,0.60000000,,0.00048702,0.00212964,0.00053922,0.00240407,95019.45074849,39500.00000000,55519.45074849,1.40555572,0.28339389,0.28922543,1.08329999,0.26248125,1.47200503,0.97577487,-0.29042958,166,2017,0.59136730,2018,0.07006401,407057.66358200,814.11532716,0.92790620,0.02061051,0.47816124,0.39858236,,,0.52120160,0.13762938
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.85000000,0.30000000,0.60000000,QQQ<SMA200,0.01074626,0.18851740,0.01080169,0.18856480,92468.83333482,39500.00000000,52968.83333482,1.34098312,0.26925529,0.27988506,1.05181191,0.25891898,1.42437019,0.92732643,-0.29035654,166,2017,0.59142891,2016,0.02768319,392537.56834250,785.07513668,0.91853818,0.01987532,0.48848512,0.39871887,,,0.51087214,0.13762864
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA85,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.85000000,0.30000000,0.70000000,,0.00051582,0.00212964,0.00062626,0.00216322,98956.14355462,39500.00000000,59456.14355462,1.50521882,0.29974287,0.30321634,1.05594380,0.28802812,1.43400679,1.03198526,-0.29045266,166,2017,0.69175967,2018,0.05147550,538250.90480850,1076.50180962,1.17922985,0.02725321,0.42329735,0.29862662,,,0.57598895,0.13763274
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.85000000,0.30000000,0.70000000,QQQ<SMA200,0.01006141,0.18851740,0.01015337,0.18856480,97172.02843812,39500.00000000,57672.02843812,1.46005135,0.28813900,0.29693757,1.03229526,0.28513041,1.39848333,0.99216579,-0.29041417,166,2017,0.69170664,2016,0.03198871,525261.26989500,1050.52253979,1.17559712,0.02659551,0.43284176,0.29861290,,,0.56641103,0.13769968
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA85,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.85000000,0.30000000,0.80000000,,0.00053760,0.00212964,0.00069578,0.00267997,100187.44197742,39500.00000000,60687.44197742,1.53639094,0.30779518,0.30749175,1.01706329,0.31245314,1.37910267,0.98088332,-0.31379388,453,2017,0.78854004,2018,0.02413498,708105.37387750,1416.21074776,1.51539989,0.03585344,0.37757999,0.19888875,,,0.62162226,0.13769164
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.85000000,0.30000000,0.80000000,QQQ<SMA200,0.00999498,0.18851740,0.01014126,0.18856480,98403.67161719,39500.00000000,58903.67161719,1.49123219,0.29644834,0.30128277,0.99500416,0.30978257,1.34643353,1.02015211,-0.29059229,166,2017,0.78851014,2016,0.04374309,690608.77964600,1381.21755929,1.50929738,0.03496753,0.38694607,0.19877433,,,0.61217611,0.13766477
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA85,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.85000000,0.35000000,0.60000000,,0.00043284,0.00169167,0.00046483,0.00194906,103522.37601217,39500.00000000,64022.37601217,1.62081965,0.30739016,0.31884383,1.10776907,0.27697367,1.51003556,0.98263903,-0.31282103,142,2017,0.59889730,2018,0.04664278,356045.95778500,712.09191557,0.79324539,0.01802764,0.45654691,0.39881868,,,0.54288642,0.16064640
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.85000000,0.35000000,0.60000000,QQQ<SMA200,0.01279089,0.21906879,0.01282709,0.21911725,99810.96366022,39500.00000000,60310.96366022,1.52685984,0.28953931,0.30618944,1.07294079,0.27183055,1.45568469,0.92565195,-0.31279501,142,2017,0.59888180,2016,0.03185897,328933.63704550,657.86727409,0.75713870,0.01665487,0.46896708,0.39876877,,,0.53047623,0.16057995
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA85,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.85000000,0.35000000,0.70000000,,0.00048596,0.00189098,0.00056027,0.00226243,109461.75289107,39500.00000000,69961.75289107,1.77118362,0.33001834,0.33828987,1.07805345,0.30960790,1.45940614,0.96887830,-0.34061898,169,2017,0.72052736,2018,0.04632064,513192.78026700,1026.38556053,1.07815645,0.02598444,0.39125151,0.29874177,,,0.60809140,0.16064417
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.85000000,0.35000000,0.70000000,QQQ<SMA200,0.01187487,0.21906879,0.01195106,0.21911725,106703.18746342,39500.00000000,67203.18746342,1.70134652,0.31527474,0.32937611,1.05217019,0.30539382,1.41944308,0.92553435,-0.34064078,169,2017,0.72052883,2016,0.03640262,496078.06682850,992.15613366,1.07027428,0.02511788,0.40276499,0.29865181,,,0.59661908,0.16064697
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA85,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.85000000,0.35000000,0.80000000,,0.00049849,0.00166138,0.00062886,0.00233006,113803.22126346,39500.00000000,74303.22126346,1.88109421,0.34586122,0.35192846,1.05313662,0.33661311,1.42571426,1.01519438,-0.34068473,169,2017,0.82835500,2018,0.02654884,666906.26476100,1333.81252952,1.34778815,0.03376741,0.33592886,0.19854754,,,0.66335052,0.16062373
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.85000000,0.35000000,0.80000000,QQQ<SMA200,0.01141292,0.21906879,0.01153014,0.21911725,111629.42445420,39500.00000000,72129.42445420,1.82606138,0.33291087,0.34515746,1.03198291,0.33295187,1.39337504,0.97724521,-0.34066258,169,2017,0.82826526,2016,0.04019663,647598.93465700,1295.19786931,1.33953631,0.03278982,0.34692184,0.19872047,,,0.65236416,0.16063257
VT TQQQ/BTAL t40 w0-60 QQQ:VOL_EWMA85,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.85000000,0.40000000,0.60000000,,0.00051190,0.00233863,0.00053724,0.00231684,108933.71646373,39500.00000000,69433.71646373,1.75781561,0.32017842,0.33659896,1.10379942,0.29022100,1.50800980,0.96103532,-0.33315989,141,2019,0.61019471,2018,0.01529097,316432.46456200,632.86492912,0.70276460,0.01602190,0.43987695,0.39822047,,,0.55949070,0.18359625
VT TQQQ/BTAL t40 w0-60 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,20.00000000,0.03000000,0.85000000,0.40000000,0.60000000,QQQ<SMA200,0.01302967,0.22630150,0.01305782,0.22631262,105651.69353904,39500.00000000,66151.69353904,1.67472642,0.30513652,0.32592523,1.08051524,0.28428693,1.47051720,0.91594919,-0.33313695,141,2017,0.59889651,2016,0.04298024,289345.82869750,578.69165739,0.66010050,0.01465042,0.45262843,0.39840000,,,0.54684571,0.18360517
