label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.sigma_target,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.KMLM.avg,exposure.KMLM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BIL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BIL75+KMLM25,0.20000000,0.00911795,0.06480844,0.00731380,0.06481294,25987.93911179,19500.00000000,6487.93911179,0.33271483,0.23915049,0.25396496,1.01191952,0.24294518,1.41237107,1.29541072,-0.18461364,148,2025,0.25481434,2026,0.13276918,105573.85219188,18.19386559,1.86146158,0.00093302,0.43924278,0.14548731,,,,,0.14634893,0.04834338,,,0.40903669,0.19294829
VT TQQQ/BIL75+KMLM25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BIL75+KMLM25,0.25000000,0.00961444,0.07727618,0.00769395,0.07728077,26842.84145567,19500.00000000,7342.84145567,0.37655597,0.26845783,0.28556594,0.97790578,0.28768943,1.36666015,1.18535967,-0.22647796,148,2025,0.28593850,2026,0.14854938,105478.86867095,18.13246517,1.82439598,0.00092987,0.37752656,0.14650838,,,,,0.12579447,0.04855877,,,0.49185729,0.24490736
VT TQQQ/BIL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BIL75+DBMF25,0.20000000,0.00885084,0.06458984,0.00703846,0.06459234,26118.86395231,19500.00000000,6618.86395231,0.33942892,0.24670159,0.25882933,1.01802460,0.24896955,1.42597885,1.28697547,-0.19169098,148,2025,0.27763296,2026,0.12367778,106058.69059726,13.15367801,1.85163888,0.00067455,0.43912450,0.14440964,,,0.14658131,0.04844205,,,,,0.40907458,0.19186027
VT TQQQ/BIL75+DBMF25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BIL75+DBMF25,0.25000000,0.00927492,0.07698589,0.00756309,0.07698874,26908.81288613,19500.00000000,7408.81288613,0.37993912,0.27342467,0.28798885,0.97826488,0.29327669,1.37139863,1.17628568,-0.23244751,149,2025,0.30558938,2026,0.13853573,106291.74372111,13.22453366,1.82419284,0.00067818,0.37731210,0.14503850,,,0.12587271,0.04873286,,,,,0.49231161,0.24364982
VT TQQQ/BIL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BIL50+KMLM50,0.20000000,0.00851073,0.06630436,0.00680876,0.06631238,26215.59417687,19500.00000000,6715.59417687,0.34438944,0.24243911,0.26241741,1.01778910,0.24456445,1.41653891,1.28379807,-0.18884521,148,2025,0.23699832,2026,0.15408952,105257.45146912,25.81288793,1.86372445,0.00132374,0.29273240,0.09514504,,,,,0.29384743,0.09853328,,,0.40893376,0.19292864
VT TQQQ/BIL50+KMLM50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BIL50+KMLM50,0.25000000,0.00910473,0.07865238,0.00778694,0.07866056,27106.59328223,19500.00000000,7606.59328223,0.39008171,0.27310204,0.29523945,0.98817414,0.28874960,1.37730565,1.18352270,-0.23075353,148,2025,0.27019093,2026,0.16977893,105677.04038798,25.66721915,1.83396705,0.00131627,0.25081999,0.09646329,,,,,0.25265422,0.09955723,,,0.49240116,0.24524869
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BTAL,0.20000000,0.00672263,0.07461739,0.00647361,0.07463058,21961.42594567,19500.00000000,2461.42594567,0.12622697,0.09838136,0.09957676,0.61065894,0.18224281,0.83415716,0.56098219,-0.17537340,,2025,0.15359671,2026,0.01106726,96371.35996668,37.25880521,1.86567144,0.00191071,,,0.59007242,0.19932419,,,,,,,0.40838010,0.18764062
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BTAL,0.25000000,0.00800662,0.08941253,0.00756328,0.08942609,23446.94914423,19500.00000000,3946.94914423,0.20240765,0.15267605,0.15766993,0.76122239,0.22021201,1.04070640,0.73904707,-0.20658502,,2025,0.20326443,2026,0.04914897,97295.19979579,37.17953185,1.81774352,0.00190664,,,0.50692359,0.19897152,,,,,,,0.49101619,0.23808799
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BIL,0.20000000,0.00886969,0.06622119,0.00777638,0.06622241,25747.00943041,19500.00000000,6247.00943041,0.32035946,0.23562067,0.24498960,1.00113975,0.24259553,1.40349418,1.32172638,-0.17826736,134,2025,0.27422038,2026,0.11031091,106025.02205670,10.34860795,1.86058446,0.00053070,0.58607867,0.19623822,,,,,,,,,0.40900043,0.19029036
VT TQQQ/BIL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BIL,0.25000000,0.00969658,0.07883913,0.00873101,0.07884037,26604.90908334,19500.00000000,7104.90908334,0.36435431,0.26467536,0.27680900,0.96741439,0.28768577,1.35668041,1.19897108,-0.22075208,134,2025,0.30305607,2026,0.12792379,106007.67311208,10.46630109,1.82626173,0.00053673,0.50356075,0.19427927,,,,,,,,,0.49200424,0.24185418
VT TQQQ/BIL50+BTAL50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BIL50+BTAL50,0.20000000,0.00934684,0.07181581,0.00780855,0.07182062,23812.56635940,19500.00000000,4312.56635940,0.22115725,0.16680271,0.17175614,0.87481312,0.20100156,1.20882782,0.98894832,-0.16866676,209,2025,0.21369968,2026,0.06111563,100911.41476063,24.37068521,1.85995817,0.00124978,0.29239538,0.09667273,0.29460709,0.09913088,,,,,,,0.40832301,0.18766816
VT TQQQ/BIL50+BTAL50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BIL50+BTAL50,0.25000000,0.00903861,0.08281130,0.00787903,0.08281547,25022.60745764,19500.00000000,5522.60745764,0.28321064,0.20944479,0.21781329,0.89848371,0.24770893,1.24565619,1.02466384,-0.20440342,196,2025,0.25367448,2026,0.08956733,101349.65296629,24.31230007,1.81740656,0.00124678,0.25094809,0.09662351,0.25301687,0.09953700,,,,,,,0.49197855,0.24121377
TQQQ50/BTAL50 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,,,0.01564490,0.12486076,0.01534279,0.12487452,22178.51100039,19500.00000000,2678.51100039,0.13735954,0.09234828,0.10815507,0.52527449,0.21250728,0.73519453,0.39508664,-0.23374185,211,2026,0.09828600,2025,0.05243614,33138.11531392,12.99404339,0.65459219,0.00066636,,,0.51361750,0.49867097,,,,,,,0.48473765,0.37512548
SPY benchmark,test,test,2025-01-02,2026-08-24,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,,,0.02070958,0.04757251,0.02071231,0.04757251,24320.87863722,19500.00000000,4820.87863722,0.24722455,0.18230559,0.19120726,1.08527830,0.16854631,1.63331990,0.99826430,-0.18262257,127,2025,0.17232006,2026,0.12260919,18861.35152568,1.32029461,0.34736372,0.00006771,,,,,,,,,0.97928769,0.95242749,,
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BTAL75+KMLM25,0.20000000,0.03887413,0.23271777,0.03848146,0.23272372,40634.86447671,28000.00000000,12634.86447671,0.45124516,0.17494013,0.19148246,0.95318787,0.18836418,1.37223931,0.91771277,-0.19062623,169,2023,0.34192278,2022,-0.06171072,157732.50255020,60.58336208,1.17857669,0.00216369,,,0.50392249,0.14979190,,,0.16747943,0.04996647,,,0.32728465,0.04055417
VT TQQQ/BTAL75+KMLM25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BTAL75+KMLM25,0.25000000,0.04777671,0.28897993,0.04730756,0.28898598,42320.41093702,28000.00000000,14320.41093702,0.51144325,0.19689793,0.21355288,0.92247402,0.22237230,1.32413450,0.96322065,-0.20441623,557,2023,0.42460281,2022,-0.12777427,178191.88122314,67.59731623,1.31001728,0.00241419,,,0.44952766,0.14897128,,,0.14938562,0.04882742,,,0.39959067,0.05261139
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BTAL75+DBMF25,0.20000000,0.03907943,0.23271690,0.03852217,0.23272072,40117.34744028,28000.00000000,12117.34744028,0.43276241,0.16747072,0.18457270,0.91557374,0.18929838,1.32271855,0.87827026,-0.19068245,167,2023,0.33195622,2022,-0.07342515,156590.86117114,52.45232719,1.18282804,0.00187330,,,0.50378821,0.14872668,0.16747807,0.04898819,,,,,0.32717340,0.04055717
VT TQQQ/BTAL75+DBMF25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BTAL75+DBMF25,0.25000000,0.04779627,0.28894590,0.04727760,0.28895001,41853.29971200,28000.00000000,13853.29971200,0.49476070,0.19044448,0.20750151,0.89407125,0.22368960,1.28711621,0.87801911,-0.21690243,570,2023,0.41540396,2022,-0.13791244,176738.66772233,58.57367096,1.31141075,0.00209192,,,0.44957283,0.14933277,0.14932937,0.04866455,,,,,0.39957584,0.05264735
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BTAL50+KMLM50,0.20000000,0.03987453,0.23306855,0.03931524,0.23307415,42051.37206960,28000.00000000,14051.37206960,0.50183472,0.20115592,0.21007347,1.04518951,0.19402619,1.49292955,1.24776413,-0.16121310,157,2023,0.36380585,2022,-0.04669946,163976.20831074,63.16464106,1.17748412,0.00225588,,,0.33621823,0.09988652,,,0.33599355,0.09942933,,,0.32629680,0.04020374
VT TQQQ/BTAL50+KMLM50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BTAL50+KMLM50,0.25000000,0.04872332,0.28921128,0.04813392,0.28921699,43768.49405039,28000.00000000,15768.49405039,0.56316050,0.22222216,0.23200988,0.99615479,0.22840346,1.42354181,1.10279853,-0.20150748,553,2023,0.44843042,2022,-0.11498342,184435.44731934,70.07767973,1.30604189,0.00250277,,,0.29988144,0.09904697,,,0.29978895,0.09903835,,,0.39877450,0.05238038
VT TQQQ/BIL37.5+BTAL37.5+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BIL37.5+BTAL37.5+KMLM25,0.20000000,0.04021527,0.23129966,0.03915744,0.23130299,40915.79383240,28000.00000000,12915.79383240,0.46127835,0.18009410,0.19520657,0.98815341,0.18563063,1.42262074,1.06209300,-0.16956529,553,2023,0.39787925,2022,-0.11061168,160521.96181432,43.83010961,1.19974447,0.00156536,0.25001988,0.07152294,0.25163190,0.07474258,,,0.16734215,0.04986415,,,0.32747382,0.04197490
VT TQQQ/BIL37.5+BTAL37.5+KMLM25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BIL37.5+BTAL37.5+KMLM25,0.25000000,0.04923716,0.28724160,0.04795869,0.28724438,42644.41798684,28000.00000000,14644.41798684,0.52301493,0.20207063,0.21772193,0.93700197,0.22391896,1.34531347,0.85296930,-0.23690259,571,2023,0.48260498,2022,-0.17087441,180775.66347823,49.00823119,1.32838567,0.00175029,0.22268309,0.07117613,0.22452565,0.07408075,,,0.14910520,0.04903653,,,0.39983196,0.05435299
VT TQQQ/BIL37.5+BTAL37.5+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BIL37.5+BTAL37.5+DBMF25,0.20000000,0.03994404,0.23131851,0.03894521,0.23131994,40407.75541704,28000.00000000,12407.75541704,0.44313412,0.17282952,0.18845809,0.94599280,0.18777080,1.36715010,0.94323752,-0.18323012,570,2023,0.38737504,2022,-0.12186381,159454.66443085,36.11081773,1.20424747,0.00128967,0.25011059,0.07177739,0.25161944,0.07341256,0.16742199,0.04888752,,,,,0.32744162,0.04195796
VT TQQQ/BIL37.5+BTAL37.5+DBMF25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BIL37.5+BTAL37.5+DBMF25,0.25000000,0.04877969,0.28684523,0.04773872,0.28684668,42168.89945877,28000.00000000,14168.89945877,0.50603212,0.19557344,0.21159540,0.90563123,0.22624157,1.30374772,0.78416970,-0.24940194,573,2023,0.47315967,2022,-0.18108784,179483.45004231,40.43063956,1.33100584,0.00144395,0.22251183,0.07134860,0.22440185,0.07456040,0.14923625,0.04859547,,,,,0.40016983,0.05475069
VT TQQQ/BIL25+BTAL25+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BIL25+BTAL25+KMLM50,0.20000000,0.04111899,0.23212039,0.04013713,0.23212548,42220.42946813,28000.00000000,14220.42946813,0.50787248,0.20431685,0.21226173,1.05575070,0.19471134,1.50963661,1.21883195,-0.16763332,546,2023,0.40105712,2022,-0.08038077,165161.45727493,51.03515393,1.18666562,0.00182268,0.16616088,0.04984824,0.16781391,0.04908382,,,0.33603292,0.09929442,,,0.32653899,0.04115241
VT TQQQ/BIL25+BTAL25+KMLM50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BIL25+BTAL25+KMLM50,0.25000000,0.04996772,0.28803099,0.04874715,0.28803616,43954.89173799,28000.00000000,15954.89173799,0.56981756,0.22528936,0.23435337,0.99852625,0.23097602,1.42851560,1.02245121,-0.22034241,557,2023,0.48692704,2022,-0.14492055,186133.04263353,57.00953779,1.31831253,0.00203605,0.14822368,0.04835969,0.14968355,0.04891152,,,0.29967929,0.09889871,,,0.39889597,0.05356121
VT TQQQ/BIL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BIL75+KMLM25,0.20000000,0.03943153,0.22970495,0.03870574,0.22970713,41047.43421433,28000.00000000,13047.43421433,0.46597979,0.18304361,0.19694525,0.95975166,0.19575661,1.37451428,0.86593610,-0.21138235,571,2023,0.45406471,2022,-0.15975310,162053.96603301,27.37301052,1.21388027,0.00097761,0.50201035,0.14989464,,,,,0.16738878,0.04976338,,,0.32775771,0.04357076
VT TQQQ/BIL75+KMLM25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BIL75+KMLM25,0.25000000,0.04815512,0.28488943,0.04731334,0.28489173,42786.56139171,28000.00000000,14786.56139171,0.52809148,0.20481815,0.21954366,0.91345087,0.23499794,1.30523633,0.75351114,-0.27181835,600,2023,0.54052639,2022,-0.21528539,182723.81870451,30.80437396,1.34499063,0.00110016,0.44732698,0.14836620,,,,,0.14909105,0.04920534,,,0.40044029,0.05670564
VT TQQQ/BIL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BIL75+DBMF25,0.20000000,0.03914476,0.22935757,0.03843848,0.22935895,40520.60670524,28000.00000000,12520.60670524,0.44716453,0.17557572,0.18996245,0.91491008,0.19912895,1.31123365,0.78035283,-0.22499530,600,2023,0.44273024,2022,-0.17099887,161331.40147054,20.04476462,1.22111409,0.00071588,0.50164583,0.14326363,,,0.16723525,0.04878837,,,,,0.32807590,0.04391895
VT TQQQ/BIL75+DBMF25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BIL75+DBMF25,0.25000000,0.04785071,0.28486965,0.04708539,0.28487082,42324.49931170,28000.00000000,14324.49931170,0.51158926,0.19840243,0.21360563,0.88207327,0.23811374,1.26138966,0.70115587,-0.28296481,601,2023,0.53047606,2022,-0.22398691,182026.36455809,22.72140038,1.35196453,0.00081148,0.44750352,0.14802284,,,0.14919533,0.04852659,,,,,0.40052475,0.05672655
VT TQQQ/BIL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BIL50+KMLM50,0.20000000,0.04007134,0.23067624,0.03947171,0.23067966,42257.73211769,28000.00000000,14257.73211769,0.50920472,0.20561340,0.21274371,1.03500197,0.20083260,1.47993007,1.11025490,-0.18519477,553,2023,0.43865652,2022,-0.11609334,166104.40237344,39.35026293,1.19663404,0.00140537,0.33431672,0.09956216,,,,,0.33576351,0.09916064,,,0.32702389,0.04259823
VT TQQQ/BIL50+KMLM50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BIL50+KMLM50,0.25000000,0.04894669,0.28635085,0.04812571,0.28635468,44043.03223295,28000.00000000,16043.03223295,0.57296544,0.22696802,0.23545902,0.98261826,0.23773252,1.40530163,0.92884400,-0.24435537,570,2023,0.52601852,2022,-0.17581047,187117.21045185,44.19006109,1.32755677,0.00157822,0.29864737,0.09858987,,,,,0.29930401,0.09864262,,,0.39939309,0.05524269
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BTAL,0.20000000,0.03806083,0.23263291,0.03788013,0.23263898,39178.41629509,28000.00000000,11178.41629509,0.39922915,0.14742093,0.17186869,0.81898858,0.19071592,1.18040356,0.67144010,-0.21955932,209,2023,0.31913819,2022,-0.07745348,151208.86209781,57.85395558,1.17747432,0.00206621,,,0.67139510,0.19859073,,,,,,,0.32767546,0.04063892
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15-bil0,BTAL,0.25000000,0.04662389,0.28865319,0.04638782,0.28865936,40843.58396904,28000.00000000,12843.58396904,0.45869943,0.17054075,0.19425111,0.82188583,0.22238200,1.18061452,0.75991959,-0.22441946,167,2023,0.40068933,2022,-0.14273284,171245.44215907,64.66781803,1.30868029,0.00230956,,,0.59861428,0.19877942,,,,,,,0.40042140,0.05293801
