label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.sigma_target,params.w_max,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL25+DBMF75 t40 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-11-09,2020-11-09,2023-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75,0.40000000,0.70000000,QQQ<SMA200,0.07335056,0.44995576,0.07292041,0.44995902,42754.17729074,28000.00000000,14754.17729074,0.52693490,0.23880524,0.22090951,0.85306419,0.30645555,1.23320938,0.65939751,-0.36215673,573,2021,0.56837270,2022,-0.28390361,114707.18520289,29.02006441,0.77088492,0.00103643,0.12350658,0.07389323,0.37106964,0.22382054,,,0.50414749,0.09659677
VT TQQQ/BTAL25+DBMF75 t40 w0-80 QQQ:VOL_EWMA80,sens,sens_2020-11-09,2020-11-09,2023-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75,0.40000000,0.80000000,,0.00126309,0.00262124,0.00071967,0.00130369,41129.67925136,28000.00000000,13129.67925136,0.46891712,0.21190493,0.19964944,0.70889139,0.36627727,1.00843799,0.44060082,-0.48094539,606,2023,0.69039885,2022,-0.43416112,195064.34648375,47.56106663,1.36333058,0.00169861,0.09755053,0.04926923,0.29324440,0.14918242,,,0.60791184,0.27751288
VT TQQQ/BTAL25+DBMF75 t40 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-11-09,2020-11-09,2023-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75,0.40000000,0.80000000,QQQ<SMA200,0.07328838,0.45026944,0.07296093,0.45027259,41964.75390791,28000.00000000,13964.75390791,0.49874121,0.23214329,0.21065311,0.80387654,0.32642363,1.15119365,0.59834141,-0.38797798,601,2021,0.59728198,2022,-0.30725929,165004.88949560,40.99029012,1.10901061,0.00146394,0.11571334,0.04926923,0.34766474,0.14918242,,,0.53557122,0.09628319
50/50,sens,sens_2020-11-09,2020-11-09,2023-11-08,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.00099099,0.00283483,0.00072613,0.00169835,34865.75848821,28000.00000000,6865.75848821,0.24520566,0.10087101,0.11140886,0.47160928,0.29881388,0.66665686,0.22527446,-0.44776941,,2023,0.58132615,2022,-0.42541351,76040.91341215,28.92638044,0.62618410,0.00103309,0.49953690,0.49867754,,,,,0.49945055,0.49830165
TQQQ50/DBMF50,sens,sens_2020-11-09,2020-11-09,2023-11-08,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.00112611,0.00298496,0.00080870,0.00159441,35725.64922899,28000.00000000,7725.64922899,0.27591604,0.14134869,0.12417901,0.55594392,0.34591373,0.78430948,0.30135523,-0.46904344,,2023,0.55168209,2022,-0.42702738,77181.51529624,15.49110140,0.58201797,0.00055325,,,0.49942901,0.49860368,,,0.49943404,0.49840559
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2020-11-09,2020-11-09,2023-11-08,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.09005484,0.39415879,0.08983640,0.39416531,37178.31498291,28000.00000000,9178.31498291,0.32779696,0.14076261,0.14524715,0.69713284,0.22566809,1.00489735,0.45211711,-0.31134103,,2023,0.36704713,2022,-0.26057211,67253.84199023,27.21185717,0.52289185,0.00097185,0.58880552,0.49867754,,,,,0.41026180,0.10583469
TQQQ50/BTAL25/DBMF25,sens,sens_2020-11-09,2020-11-09,2023-11-08,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.00136572,0.00319906,0.00080273,0.00157917,35341.96653040,28000.00000000,7341.96653040,0.26221309,0.12211577,0.11850932,0.52155958,0.31869787,0.73684658,0.26949653,-0.45312559,,2023,0.56790682,2022,-0.42573001,76753.93280311,22.72049200,0.60443722,0.00081145,0.24957606,0.24842083,0.24955675,0.24849227,,,0.49948511,0.49847882
SPY benchmark,sens,sens_2020-11-09,2020-11-09,2023-11-08,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.00937307,0.02370740,0.00937486,0.02370838,32082.05496851,28000.00000000,4082.05496851,0.14578768,0.08435315,0.06840109,0.55155897,0.17464157,0.78765688,0.34453374,-0.24483277,,2021,0.28040953,2022,-0.18327166,27799.17347394,1.94594214,0.21953546,0.00006950,,,,,0.99062514,0.97629162,,
VT TQQQ/BTAL t20 w0-40 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.20000000,0.40000000,,0.00088825,0.00282394,0.00066608,0.00229843,40697.86297847,28000.00000000,12697.86297847,0.45349511,0.18218370,0.19398121,1.25478365,0.14152618,1.91659391,0.90991423,-0.20022074,505,2023,0.34056115,2022,-0.15205163,85832.68527888,34.31904156,0.63664735,0.00122568,0.68550432,0.59911552,,,,,0.31358229,0.13792999
VT TQQQ/BTAL t20 w0-40 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.20000000,0.40000000,QQQ<SMA200,0.03834419,0.23405853,0.03821133,0.23406529,40267.52549755,28000.00000000,12267.52549755,0.43812591,0.18122179,0.18820003,1.20052654,0.14803389,1.80230378,1.15096164,-0.15745250,506,2021,0.28331148,2022,-0.07342824,72598.48123738,30.72794500,0.53667202,0.00109743,0.72322791,0.59911552,,,,,0.27600090,0.03921261
VT TQQQ/BTAL t20 w0-50 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.20000000,0.50000000,,0.00103554,0.00306937,0.00072308,0.00220271,40369.88381785,28000.00000000,12369.88381785,0.44178156,0.18161572,0.18957919,1.16539052,0.15348510,1.74881351,0.89599131,-0.20269808,506,2023,0.35549914,2022,-0.15473282,132139.04645427,50.55916855,0.97434726,0.00180568,0.66050300,0.49882892,,,,,0.33842829,0.13794896
VT TQQQ/BTAL t20 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.20000000,0.50000000,QQQ<SMA200,0.03832706,0.23390541,0.03816058,0.23391213,39946.42093984,28000.00000000,11946.42093984,0.42665789,0.18066656,0.18385680,1.12252618,0.15946941,1.66248090,1.12872604,-0.16006236,512,2021,0.30212728,2022,-0.07652556,118187.48888570,46.66182780,0.86847779,0.00166649,0.69818707,0.49882892,,,,,0.30093931,0.03936576
VT TQQQ/BTAL t20 w0-60 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.20000000,0.60000000,,0.00102689,0.00299691,0.00076518,0.00211157,40575.31365705,28000.00000000,12575.31365705,0.44911834,0.18669617,0.19233944,1.13599204,0.16249575,1.69143615,0.92236254,-0.20241083,506,2023,0.39124182,2022,-0.15437603,171052.10021503,64.99247320,1.24735734,0.00232116,0.64440151,0.39906314,,,,,0.35453193,0.13877993
VT TQQQ/BTAL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.20000000,0.60000000,QQQ<SMA200,0.03840430,0.23381767,0.03821805,0.23382434,40136.76241688,28000.00000000,12136.76241688,0.43345580,0.18559298,0.18643440,1.09798438,0.16812637,1.61668201,1.16241553,-0.15966148,512,2021,0.31749480,2022,-0.07618765,156815.13507953,60.97156687,1.13972741,0.00217756,0.68198829,0.39906314,,,,,0.31703038,0.03945355
VT TQQQ/BTAL t20 w0-70 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.20000000,0.70000000,,0.00102447,0.00298841,0.00078191,0.00202603,40666.11671998,28000.00000000,12666.11671998,0.45236131,0.18945443,0.19355626,1.10768297,0.16985548,1.63882851,0.93657843,-0.20228357,506,2023,0.42695618,2022,-0.15417486,205097.64175221,77.76736085,1.48376522,0.00277741,0.63479915,0.29968644,,,,,0.36413185,0.13809972
VT TQQQ/BTAL t20 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.20000000,0.70000000,QQQ<SMA200,0.03848343,0.23399870,0.03832973,0.23400534,40248.23985887,28000.00000000,12248.23985887,0.43743714,0.18862403,0.18793989,1.07470253,0.17529751,1.57470051,1.18438597,-0.15925892,506,2021,0.32605015,2022,-0.07544429,190277.83162413,73.59469765,1.37161801,0.00262838,0.67263068,0.29959354,,,,,0.32650152,0.03927255
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.20000000,0.80000000,,0.00102280,0.00298841,0.00078540,0.00202603,40994.96717216,28000.00000000,12994.96717216,0.46410597,0.19304976,0.19794653,1.11053711,0.17256103,1.63916003,0.95435214,-0.20228357,506,2023,0.45302291,2022,-0.15417486,222948.41950839,84.46230851,1.60695463,0.00301651,0.63171117,0.22660125,,,,,0.36721926,0.13809972
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.20000000,0.80000000,QQQ<SMA200,0.03850098,0.23399870,0.03834723,0.23400534,40569.65455860,28000.00000000,12569.65455860,0.44891623,0.19217861,0.19226354,1.07833539,0.17791161,1.57701784,1.20670549,-0.15925892,506,2023,0.32625062,2022,-0.07544429,207860.40016715,80.19519148,1.49294935,0.00286411,0.66954312,0.22695923,,,,,0.32956929,0.03927255
VT TQQQ/BTAL t25 w0-40 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.25000000,0.40000000,,0.00091387,0.00241052,0.00068488,0.00217651,42742.71947462,28000.00000000,14742.71947462,0.52652570,0.20205782,0.22085823,1.22384315,0.16117135,1.87319563,0.81044977,-0.24931566,513,2023,0.45754362,2022,-0.20443303,92969.35162975,35.92745978,0.68226005,0.00128312,0.64743420,0.59885665,,,,,0.35162691,0.17315479
VT TQQQ/BTAL t25 w0-40 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.25000000,0.40000000,QQQ<SMA200,0.04712992,0.29080634,0.04697975,0.29081323,42355.45687828,28000.00000000,14355.45687828,0.51269489,0.20345461,0.21584122,1.26740470,0.15589352,1.93300683,1.14185219,-0.17817946,513,2021,0.30635579,2022,-0.10766753,76654.90197743,31.15869914,0.55865418,0.00111281,0.69393406,0.59885665,,,,,0.30526125,0.05078413
VT TQQQ/BTAL t25 w0-50 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.25000000,0.50000000,,0.00095051,0.00239277,0.00068619,0.00162515,42831.17858757,28000.00000000,14831.17858757,0.52968495,0.20374788,0.22199958,1.11300937,0.18163752,1.67198211,0.74375579,-0.27394459,530,2023,0.48895134,2022,-0.23044721,100595.94578993,39.25368215,0.73690332,0.00140192,0.60691595,0.49922219,,,,,0.39210532,0.17273178
VT TQQQ/BTAL t25 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.25000000,0.50000000,QQQ<SMA200,0.04699356,0.29075813,0.04685202,0.29076508,42407.32101338,28000.00000000,14407.32101338,0.51454718,0.20467527,0.21651505,1.14173112,0.17702374,1.70853997,0.98908689,-0.20693356,530,2021,0.34307969,2022,-0.13782807,84464.67841899,34.52082706,0.61499699,0.00123289,0.65335920,0.49922219,,,,,0.34590637,0.05083228
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.25000000,0.60000000,,0.00097996,0.00248373,0.00070945,0.00188235,42340.54508868,28000.00000000,14340.54508868,0.51216232,0.20213164,0.21564737,1.03792142,0.19612798,1.53489827,0.73213953,-0.27608349,530,2023,0.49836743,2022,-0.23272831,156028.06428850,59.21638180,1.13628972,0.00211487,0.58044388,0.39895170,,,,,0.41853832,0.17331432
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.25000000,0.60000000,QQQ<SMA200,0.04705369,0.29073845,0.04691382,0.29074562,41918.81698625,28000.00000000,13918.81698625,0.49710061,0.20299512,0.21014429,1.06066569,0.19181694,1.56252565,0.97003509,-0.20926575,530,2021,0.36566381,2022,-0.14035341,139160.23080210,54.23515108,1.00727061,0.00193697,0.62694809,0.39895170,,,,,0.37225217,0.05085175
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.25000000,0.70000000,,0.00092787,0.00222954,0.00070697,0.00223675,42385.54313007,28000.00000000,14385.54313007,0.51376940,0.20441178,0.21623218,1.00325399,0.20698981,1.47073123,0.72807734,-0.28075559,571,2023,0.53699912,2022,-0.23269004,198355.65645238,74.88894715,1.43340588,0.00267461,0.56233591,0.29961562,,,,,0.43669124,0.17355900
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.25000000,0.70000000,QQQ<SMA200,0.04727577,0.29095836,0.04714667,0.29096524,41984.89425180,28000.00000000,13984.89425180,0.49946051,0.20559091,0.21100918,1.02410740,0.20292336,1.49576080,0.96183996,-0.21374752,570,2023,0.37457032,2022,-0.13954437,181166.79971777,69.77149687,1.30065319,0.00249184,0.60895399,0.29959369,,,,,0.39017086,0.05063213
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.25000000,0.80000000,,0.00092842,0.00284261,0.00071626,0.00195192,42597.31667493,28000.00000000,14597.31667493,0.52133274,0.21035698,0.21897842,0.99233455,0.21620789,1.45064994,0.74748548,-0.28141949,571,2023,0.57552498,2022,-0.23318354,237870.30475305,89.67645744,1.69618294,0.00320273,0.54906664,0.19978263,,,,,0.44995412,0.17355858
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.25000000,0.80000000,QQQ<SMA200,0.04712295,0.29068038,0.04698506,0.29068719,42190.41329888,28000.00000000,14190.41329888,0.50680047,0.21145155,0.21369291,1.01092961,0.21230451,1.47271545,0.98574104,-0.21451024,571,2023,0.40936136,2022,-0.14035901,220136.80695320,84.37911775,1.55955229,0.00301354,0.59556240,0.19968092,,,,,0.40358103,0.05091018
VT TQQQ/BTAL t30 w0-40 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.30000000,0.40000000,,0.00090984,0.00264548,0.00065796,0.00175371,41855.65239860,28000.00000000,13855.65239860,0.49484473,0.18671269,0.20931660,1.05232905,0.17791052,1.57795985,0.62931545,-0.29669173,533,2023,0.49472730,2022,-0.25403356,91392.14087092,35.39973756,0.68620191,0.00126428,0.62724155,0.59870452,,,,,0.37182336,0.20802387
VT TQQQ/BTAL t30 w0-40 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.30000000,0.40000000,QQQ<SMA200,0.05525987,0.33683899,0.05508408,0.33684611,41637.17031790,28000.00000000,13637.17031790,0.48704180,0.19170113,0.20644661,1.18953143,0.15812866,1.80242268,0.92395178,-0.20747958,530,2023,0.31569311,2022,-0.14184757,73420.19877163,29.98707691,0.54465687,0.00107097,0.68192108,0.59870452,,,,,0.31730203,0.06315389
VT TQQQ/BTAL t30 w0-50 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.30000000,0.50000000,,0.00114644,0.00320386,0.00080346,0.00216891,45209.91109259,28000.00000000,17209.91109259,0.61463968,0.22615740,0.25206834,1.09073858,0.20674281,1.64278072,0.70322847,-0.32159875,530,2023,0.62411993,2022,-0.27932277,102615.14910839,39.12949482,0.74181602,0.00139748,0.56662423,0.49886055,,,,,0.43220221,0.20821841
VT TQQQ/BTAL t30 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.30000000,0.50000000,QQQ<SMA200,0.05598800,0.34704712,0.05572481,0.34705420,44890.58601862,28000.00000000,16890.58601862,0.60323521,0.23043776,0.24809965,1.18941691,0.18968333,1.80535013,0.97388391,-0.23661728,530,2023,0.42444663,2022,-0.16973354,84116.36042120,33.53412910,0.60173493,0.00119765,0.62182302,0.49886055,,,,,0.37718233,0.06286264
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.30000000,0.60000000,,0.00106874,0.00320386,0.00076573,0.00216891,44798.78328830,28000.00000000,16798.78328830,0.59995655,0.22191344,0.24695490,0.99257094,0.22846460,1.46913422,0.64290808,-0.34517133,533,2023,0.64742785,2022,-0.30435906,115922.23026937,44.20084914,0.84076967,0.00157860,0.52838766,0.39904524,,,,,0.47051219,0.20778448
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.30000000,0.60000000,QQQ<SMA200,0.05582375,0.34716712,0.05564390,0.34717429,44473.49386533,28000.00000000,16473.49386533,0.58833907,0.22619542,0.24288491,1.06435146,0.21317845,1.58070122,0.85268885,-0.26527311,533,2023,0.44456970,2022,-0.19831313,97529.47390999,38.65705560,0.70009174,0.00138061,0.58360970,0.39904524,,,,,0.41552961,0.06274255
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.30000000,0.70000000,,0.00104687,0.00320386,0.00074494,0.00216891,44180.99965697,28000.00000000,16180.99965697,0.57789284,0.21938654,0.23920676,0.93535838,0.24422603,1.36755426,0.62254181,-0.35240450,601,2023,0.65364576,2022,-0.30693185,178298.94642313,67.22707712,1.28629386,0.00240097,0.50094886,0.29888551,,,,,0.49796201,0.20806177
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.30000000,0.70000000,QQQ<SMA200,0.05574624,0.34678374,0.05550541,0.34679086,43845.12413892,28000.00000000,15845.12413892,0.56589729,0.22334796,0.23496120,0.99278331,0.22996754,1.45333054,0.81505874,-0.27402683,573,2023,0.45042341,2022,-0.20211728,159348.35584881,61.48738489,1.13810933,0.00219598,0.55588748,0.29888551,,,,,0.44313532,0.06312598
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-05-10,2021-05-10,2024-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.30000000,0.80000000,,0.00096225,0.00320386,0.00068262,0.00216891,43999.70925501,28000.00000000,15999.70925501,0.57141819,0.21868104,0.23691812,0.90101228,0.25625908,1.30644478,0.60855404,-0.35934532,605,2023,0.69055725,2022,-0.30720716,224899.74995328,84.39052245,1.61463690,0.00301395,0.48148984,0.19886008,,,,,0.51749793,0.20774998
