label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.sigma_target,params.w_max,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.KMLM.avg,exposure.KMLM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/KMLM t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,KMLM,0.30000000,0.60000000,,0.00114588,0.00310868,0.00082808,0.00177119,45048.28734431,28000.00000000,17048.28734431,0.60886741,0.24074500,0.24795719,0.91554539,0.27906139,1.30919108,0.72041742,-0.33417432,560,2023,0.73177201,2022,-0.27479286,139430.79884651,52.08459095,0.97017818,0.00186016,,,,,0.53450117,0.39840283,,,0.46431992,0.20802740
VT TQQQ/KMLM t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,KMLM,0.30000000,0.60000000,QQQ<SMA200,0.05903767,0.34540431,0.05879330,0.34541022,45533.95020077,28000.00000000,17533.95020077,0.62621251,0.25435276,0.25392319,1.00070219,0.26152150,1.42784029,0.98811598,-0.25741185,553,2023,0.54207127,2022,-0.15850782,113066.04653028,43.51709340,0.76270265,0.00155418,,,,,0.59258057,0.39840283,,,0.40631558,0.06450662
VT TQQQ/KMLM t30 w0-70 QQQ:VOL_EWMA80,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,KMLM,0.30000000,0.70000000,,0.00115931,0.00301153,0.00081118,0.00178424,45784.24296496,28000.00000000,17784.24296496,0.63515153,0.25081780,0.25697992,0.91635964,0.29160863,1.30594964,0.73901683,-0.33939389,570,2023,0.74170456,2022,-0.27795673,190317.92722093,70.53291292,1.31042071,0.00251903,,,,,0.50572370,0.29821576,,,0.49307562,0.20824522
VT TQQQ/KMLM t30 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,KMLM,0.30000000,0.70000000,QQQ<SMA200,0.05894266,0.34519963,0.05864661,0.34520581,46309.63724729,28000.00000000,18309.63724729,0.65391562,0.26475458,0.26335730,0.99550283,0.27482809,1.41546809,0.99993363,-0.26477215,553,2023,0.55154207,2022,-0.16208319,163883.95564983,61.95317161,1.09359530,0.00221261,,,,,0.56387458,0.29821576,,,0.43506486,0.06471102
VT TQQQ/KMLM t30 w0-80 QQQ:VOL_EWMA80,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,KMLM,0.30000000,0.80000000,,0.00108102,0.00239740,0.00077006,0.00171360,46683.16852060,28000.00000000,18683.16852060,0.66725602,0.25949188,0.26785963,0.91888703,0.30161461,1.30712757,0.76014037,-0.34137364,570,2023,0.77096413,2022,-0.27756844,222835.38595293,82.12122590,1.53007102,0.00293290,,,,,0.48363815,0.19850720,,,0.51523270,0.20751150
VT TQQQ/KMLM t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,KMLM,0.30000000,0.80000000,QQQ<SMA200,0.05884816,0.34504081,0.05859628,0.34504698,47187.28492721,28000.00000000,19187.28492721,0.68526018,0.27312712,0.27389495,0.99213416,0.28546825,1.40792238,1.02218883,-0.26719830,553,2023,0.57738606,2022,-0.16230087,196524.00771103,73.66995720,1.30828185,0.00263107,,,,,0.54159129,0.19850720,,,0.45736193,0.06486986
VT TQQQ/KMLM t35 w0-50 QQQ:VOL_EWMA80,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,KMLM,0.35000000,0.50000000,,0.00113129,0.00308357,0.00078296,0.00187506,43555.77243665,28000.00000000,15555.77243665,0.55556330,0.21953017,0.22932659,0.84555922,0.28295661,1.21132072,0.61334358,-0.35792365,570,2023,0.75707646,2022,-0.30129487,108265.01029898,41.15957406,0.77295346,0.00146998,,,,,0.54548620,0.49830427,,,0.45335567,0.24258982
VT TQQQ/KMLM t35 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,KMLM,0.35000000,0.50000000,QQQ<SMA200,0.06750237,0.39981096,0.06722791,0.39981705,44286.78607259,28000.00000000,16286.78607259,0.58167093,0.23769147,0.23850838,0.97268745,0.25295513,1.39850091,0.95157475,-0.24978749,553,2023,0.53880837,2022,-0.16603771,79658.91705613,31.76606407,0.54750972,0.00113450,,,,,0.61207413,0.49830427,,,0.38684241,0.07841926
VT TQQQ/KMLM t35 w0-60 QQQ:VOL_EWMA80,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,KMLM,0.35000000,0.60000000,,0.00125218,0.00276236,0.00093306,0.00178544,46621.83666454,28000.00000000,18621.83666454,0.66506560,0.25346469,0.26712216,0.89488243,0.30560937,1.28667626,0.66429109,-0.38155666,570,2023,0.87392167,2022,-0.32528634,126389.65619262,47.14430197,0.88052869,0.00168373,,,,,0.49222670,0.39888193,,,0.50649062,0.24251207
VT TQQQ/KMLM t35 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,KMLM,0.35000000,0.60000000,QQQ<SMA200,0.06764492,0.39985492,0.06740703,0.39986095,47451.53237387,28000.00000000,19451.53237387,0.69469758,0.27250551,0.27703999,1.00907101,0.27804262,1.45641924,0.98150518,-0.27764042,553,2023,0.64187503,2022,-0.19432460,97596.02526004,37.69171331,0.65450211,0.00134613,,,,,0.55891744,0.39888193,,,0.43992167,0.07837536
VT TQQQ/KMLM t35 w0-70 QQQ:VOL_EWMA80,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,KMLM,0.35000000,0.70000000,,0.00127172,0.00301153,0.00091086,0.00178424,46649.48160169,28000.00000000,18649.48160169,0.66605291,0.25299611,0.26745466,0.86321415,0.32262204,1.23347510,0.62390501,-0.40550422,572,2023,0.89246339,2022,-0.34909249,158404.94237942,58.52952261,1.10850769,0.00209034,,,,,0.45694028,0.29821576,,,0.54175133,0.24233555
VT TQQQ/KMLM t35 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,KMLM,0.35000000,0.70000000,QQQ<SMA200,0.06769425,0.40003023,0.06743641,0.40003633,47456.35211174,28000.00000000,19456.35211174,0.69486972,0.27191529,0.27709723,0.96239248,0.29663650,1.37817007,0.88701457,-0.30655109,570,2023,0.65758431,2022,-0.22270984,130250.78824774,49.33794571,0.87780685,0.00176207,,,,,0.52367717,0.29821576,,,0.47515072,0.07819998
VT TQQQ/KMLM t35 w0-80 QQQ:VOL_EWMA80,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,KMLM,0.35000000,0.80000000,,0.00113567,0.00226661,0.00085974,0.00149280,47330.40244509,28000.00000000,19330.40244509,0.69037152,0.26229659,0.27559989,0.86418329,0.33598894,1.23141424,0.63873726,-0.41064864,573,2023,0.90151586,2022,-0.35245914,212958.55599074,78.45028968,1.47581827,0.00280180,,,,,0.42781048,0.19850720,,,0.57100840,0.24239054
VT TQQQ/KMLM t35 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,KMLM,0.35000000,0.80000000,QQQ<SMA200,0.06732596,0.39946874,0.06708841,0.39947478,48128.53834546,28000.00000000,20128.53834546,0.71887637,0.28094422,0.28504043,0.95464086,0.31114152,1.36231834,0.89709513,-0.31317104,570,2023,0.66578773,2022,-0.22760256,185003.58434183,69.30493729,1.23513581,0.00247518,,,,,0.49431787,0.19850720,,,0.50460283,0.07876153
VT TQQQ/KMLM t40 w0-50 QQQ:VOL_EWMA80,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,KMLM,0.40000000,0.50000000,,0.00116158,0.00280622,0.00084397,0.00170103,42037.81737711,28000.00000000,14037.81737711,0.50135062,0.19910486,0.20989774,0.75729070,0.30021632,1.07914957,0.50561018,-0.39379125,600,2023,0.76619912,2022,-0.33942461,101976.13824656,38.65774474,0.74701799,0.00138063,,,,,0.52720744,0.49829897,,,0.47160531,0.27688399
VT TQQQ/KMLM t40 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,KMLM,0.40000000,0.50000000,QQQ<SMA200,0.07336353,0.40678769,0.07313544,0.40679402,43028.90237405,28000.00000000,15028.90237405,0.53674651,0.22085181,0.22263945,0.90104102,0.25973962,1.29272562,0.78807843,-0.28024091,570,2023,0.54496706,2022,-0.20302598,74283.13819066,29.63353306,0.52217239,0.00105834,,,,,0.59994403,0.49829897,,,0.39906137,0.09320598
VT TQQQ/KMLM t40 w0-60 QQQ:VOL_EWMA80,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,KMLM,0.40000000,0.60000000,,0.00111414,0.00248991,0.00079215,0.00177119,45786.70005776,28000.00000000,17786.70005776,0.63523929,0.23896604,0.25700986,0.81875622,0.32872266,1.17425690,0.55882645,-0.42762121,573,2023,0.94654321,2022,-0.37427741,115734.54307295,43.44150247,0.82562679,0.00155148,,,,,0.46375165,0.39854600,,,0.53510560,0.27769791
VT TQQQ/KMLM t40 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,KMLM,0.40000000,0.60000000,QQQ<SMA200,0.07575733,0.45329450,0.07549858,0.45330076,46942.00266967,28000.00000000,18942.00266967,0.67650010,0.26365604,0.27096425,0.95558711,0.28973761,1.38167347,0.85895061,-0.30695134,560,2023,0.67857570,2022,-0.23016832,85692.91474082,33.50490290,0.58415462,0.00119660,,,,,0.53858814,0.39854600,,,0.46031722,0.09325503
VT TQQQ/KMLM t40 w0-70 QQQ:VOL_EWMA80,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,KMLM,0.40000000,0.70000000,,0.00114719,0.00301153,0.00083122,0.00178424,48194.67530945,28000.00000000,20194.67530945,0.72123840,0.26475507,0.28581764,0.84708650,0.35118048,1.21614572,0.58847278,-0.44990199,573,2023,1.04775712,2022,-0.39665117,135197.45334055,49.85256346,0.94720672,0.00178045,,,,,0.41362451,0.29821576,,,0.58519575,0.27717624
VT TQQQ/KMLM t40 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,KMLM,0.40000000,0.70000000,QQQ<SMA200,0.07559231,0.45296147,0.07534144,0.45296807,49407.61725983,28000.00000000,21407.61725983,0.76455776,0.28981163,0.29993734,0.96854517,0.31500671,1.40046950,0.85783021,-0.33784265,570,2023,0.76586064,2022,-0.25795100,104929.54768425,39.85223353,0.70278530,0.00142329,,,,,0.48836541,0.29821576,,,0.51055800,0.09358772
VT TQQQ/KMLM t40 w0-80 QQQ:VOL_EWMA80,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,KMLM,0.40000000,0.80000000,,0.00109741,0.00267748,0.00081040,0.00162635,48003.64733371,28000.00000000,20003.64733371,0.71441598,0.26161891,0.28357067,0.81738497,0.36865027,1.16709190,0.55472801,-0.47161656,601,2023,1.06114872,2022,-0.41838731,178398.56144824,65.48304943,1.25863446,0.00233868,,,,,0.37945714,0.19850720,,,0.61940487,0.27712804
VT TQQQ/KMLM t40 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,KMLM,0.40000000,0.80000000,QQQ<SMA200,0.07569823,0.45353270,0.07547759,0.45353902,49194.24184318,28000.00000000,21194.24184318,0.75693721,0.28660917,0.29747168,0.92394445,0.33437765,1.32583837,0.78632137,-0.36449368,572,2023,0.77719258,2022,-0.28460390,149312.22542153,55.93057122,1.00760942,0.00199752,,,,,0.45445966,0.19850720,,,0.54459484,0.09301676
VT TQQQ/cash t25 w0-50 QQQ:VOL_EWMA80,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.50000000,,0.00045179,0.00177762,0.00045735,0.00177804,39653.85651121,28000.00000000,11653.85651121,0.41620916,0.15522304,0.17832894,0.73261815,0.23552071,1.04892068,0.43262933,-0.35878990,605,2023,0.63269566,2022,-0.31955591,51456.37602269,7.71845640,0.40336033,0.00027566,,,,,,,,,0.38697003,0.17310864
VT TQQQ/cash t25 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.50000000,QQQ<SMA200,0.04515800,0.28385994,0.04516234,0.28385994,39901.42322200,28000.00000000,11901.42322200,0.42505083,0.16343446,0.18167053,0.84299620,0.20518890,1.20982306,0.58801185,-0.27794417,601,2023,0.49863371,2022,-0.24277643,40629.45025723,6.09441754,0.31315357,0.00021766,,,,,,,,,0.34226504,0.05773742
VT TQQQ/cash t25 w0-60 QQQ:VOL_EWMA80,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.60000000,,0.00067190,0.00193656,0.00067939,0.00193792,40009.88985439,28000.00000000,12009.88985439,0.42892464,0.16158939,0.18312982,0.72974085,0.24825513,1.03991037,0.44221828,-0.36540639,606,2023,0.63513675,2022,-0.32118031,73960.12995608,11.09401949,0.57524912,0.00039621,,,,,,,,,0.41470152,0.17321141
VT TQQQ/cash t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.60000000,QQQ<SMA200,0.04545873,0.28398774,0.04546402,0.28398774,40275.89998239,28000.00000000,12275.89998239,0.43842500,0.16998462,0.18669651,0.82723523,0.21964482,1.17976184,0.59586914,-0.28527173,601,2023,0.50111497,2022,-0.24443700,63092.50206803,9.46387531,0.48241076,0.00033800,,,,,,,,,0.36991689,0.05760963
VT TQQQ/cash t25 w0-70 QQQ:VOL_EWMA80,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.70000000,,0.00057697,0.00173095,0.00058617,0.00173122,40644.03463538,28000.00000000,12644.03463538,0.45157267,0.16880350,0.19160432,0.73586619,0.25801084,1.04689536,0.45645585,-0.36981342,752,2023,0.65671435,2022,-0.32113728,89321.35803698,13.39820371,0.69237338,0.00047851,,,,,,,,,0.43525797,0.17349180
VT TQQQ/cash t25 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.70000000,QQQ<SMA200,0.04528365,0.28377705,0.04529092,0.28377705,40904.87237383,28000.00000000,12904.87237383,0.46088830,0.17709507,0.19506214,0.82496942,0.23063930,1.17398205,0.60966856,-0.29047761,605,2023,0.52098578,2022,-0.24471955,78349.81523266,11.75247228,0.59715796,0.00041973,,,,,,,,,0.39055322,0.05782031
VT TQQQ/cash t25 w0-80 QQQ:VOL_EWMA80,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.80000000,,0.00058665,0.00188074,0.00059645,0.00191314,41528.29746995,28000.00000000,13528.29746995,0.48315348,0.18013135,0.20326214,0.76262346,0.26354848,1.08783213,0.48634765,-0.37037570,752,2023,0.67865126,2022,-0.32178441,99536.56964612,14.93048545,0.76402742,0.00053323,,,,,,,,,0.44614248,0.17318903
VT TQQQ/cash t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.80000000,QQQ<SMA200,0.04528920,0.28365096,0.04529683,0.28365096,41807.54884554,28000.00000000,13807.54884554,0.49312674,0.18863971,0.20690618,0.85096579,0.23679922,1.21495545,0.64869244,-0.29079992,605,2023,0.54086738,2022,-0.24505339,88532.40935716,13.27986140,0.66794268,0.00047428,,,,,,,,,0.40144210,0.05794641
VT TQQQ/cash t30 w0-50 QQQ:VOL_EWMA80,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.30000000,0.50000000,,0.00049810,0.00177089,0.00050333,0.00177403,41180.07335789,28000.00000000,13180.07335789,0.47071691,0.17094564,0.19869302,0.72934614,0.26544387,1.05037875,0.42913617,-0.39834824,605,2023,0.75632615,2022,-0.36018228,47933.39361469,7.19000904,0.37286225,0.00025679,,,,,,,,,0.42762291,0.20812367
VT TQQQ/cash t30 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.30000000,0.50000000,QQQ<SMA200,0.05333725,0.33803963,0.05334106,0.33803963,41621.37349996,28000.00000000,13621.37349996,0.48647762,0.18269305,0.20447869,0.85655202,0.22654975,1.23994135,0.59949079,-0.30474706,601,2023,0.58802431,2022,-0.27087612,35581.51901643,5.33722785,0.27084410,0.00019062,,,,,,,,,0.37478519,0.07187721
VT TQQQ/cash t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.30000000,0.60000000,,0.00059419,0.00193656,0.00060087,0.00193792,41415.05916616,28000.00000000,13415.05916616,0.47910926,0.17389995,0.20177939,0.71008991,0.28303510,1.01588318,0.41349565,-0.42056054,752,2023,0.77608342,2022,-0.37877028,62241.95953877,9.33629393,0.48373822,0.00033344,,,,,,,,,0.46431198,0.20775045
VT TQQQ/cash t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.30000000,0.60000000,QQQ<SMA200,0.05351309,0.33837659,0.05351835,0.33837659,41845.83643040,28000.00000000,13845.83643040,0.49449416,0.18555345,0.20740443,0.81537962,0.24690551,1.16896722,0.55902637,-0.33192253,605,2023,0.60561478,2022,-0.29215923,50076.11893756,7.51141784,0.38097141,0.00026826,,,,,,,,,0.41139450,0.07154024
VT TQQQ/cash t30 w0-70 QQQ:VOL_EWMA80,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.30000000,0.70000000,,0.00057930,0.00166706,0.00058754,0.00167743,41755.86912390,28000.00000000,13755.86912390,0.49128104,0.18027802,0.20623313,0.70986211,0.29619625,1.01172600,0.42173332,-0.42746924,754,2023,0.77728397,2022,-0.38133805,86968.70211962,13.04530532,0.67035976,0.00046590,,,,,,,,,0.49302774,0.20741270
VT TQQQ/cash t30 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.30000000,0.70000000,QQQ<SMA200,0.05350191,0.33827463,0.05350875,0.33827463,42221.87389269,28000.00000000,14221.87389269,0.50792407,0.19234336,0.21228040,0.80532733,0.26186454,1.14886885,0.56675665,-0.33937557,605,2023,0.60687792,2022,-0.29454497,74806.47995221,11.22097199,0.56414458,0.00040075,,,,,,,,,0.44010653,0.07164221
VT TQQQ/cash t30 w0-80 QQQ:VOL_EWMA80,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.30000000,0.80000000,,0.00055303,0.00167083,0.00056301,0.00168078,42294.88347197,28000.00000000,14294.88347197,0.51053155,0.18599504,0.21322343,0.71208103,0.30646711,1.01272332,0.43097746,-0.43156559,754,2023,0.79794261,2022,-0.38101121,103371.45828989,15.50571874,0.79535227,0.00055378,,,,,,,,,0.51519138,0.20803569
