label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.rebalance,params.w_min,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL75+DBMF25 t20 w20-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.20000000,0.04043379,0.23195307,0.03996182,0.23195803,46760.16606831,28000.00000000,18760.16606831,0.67000593,0.24042950,0.26856400,1.30385728,0.17792779,1.91944061,1.61093026,-0.14924886,553,2023,0.34089193,2022,-0.08018573,217159.02599397,72.51970629,1.56477680,0.00258999,0.49367246,0.17020101,0.16405269,0.05610411,,,0.34075244,0.04131986
VT TQQQ/BTAL75+DBMF25 t20 w30-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.30000000,0.04885528,0.23373305,0.04843810,0.23373835,44799.01065821,28000.00000000,16799.01065821,0.59996467,0.21052926,0.24467731,1.15676868,0.17964857,1.69046683,1.00546532,-0.20938491,691,2023,0.35313206,2022,-0.15277891,205060.86056021,68.55425527,1.54206396,0.00244837,0.47991342,0.16986430,0.15957746,0.05638080,,,0.35907572,0.06626165
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2m,0.00000000,0.09314236,0.34250233,0.09212107,0.34250398,46803.92753536,28000.00000000,18803.92753536,0.67156884,0.24225392,0.26908869,1.31177906,0.17795326,1.98649529,1.31779012,-0.18383346,534,2024,0.30472200,2022,-0.12121259,97562.67141788,33.74820522,0.70113567,0.00120529,0.49508268,0.24269805,0.16425261,0.07972220,,,0.33855173,0.05201073
VT TQQQ/BTAL75+DBMF25 t20 w10-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2m,0.10000000,0.09314236,0.34250233,0.09212107,0.34250398,46803.92753536,28000.00000000,18803.92753536,0.67156884,0.24225392,0.26908869,1.31177906,0.17795326,1.98649529,1.31779012,-0.18383346,534,2024,0.30472200,2022,-0.12121259,97562.67141788,33.74820522,0.70113567,0.00120529,0.49508268,0.24269805,0.16425261,0.07972220,,,0.33855173,0.05201073
VT TQQQ/BTAL75+DBMF25 t20 w20-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2m,0.20000000,0.09544137,0.34250233,0.09442007,0.34250398,46803.92753536,28000.00000000,18803.92753536,0.67156884,0.24225392,0.26908869,1.31177906,0.17795326,1.98649529,1.31779012,-0.18383346,534,2024,0.30472200,2022,-0.12121259,97562.67141788,33.74820522,0.70113567,0.00120529,0.49508268,0.24269805,0.16425261,0.07972220,,,0.33855173,0.05201073
VT TQQQ/BTAL75+DBMF25 t20 w30-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2m,0.30000000,0.10443935,0.34196483,0.10341456,0.34196652,45504.28697271,28000.00000000,17504.28697271,0.62515311,0.22285813,0.25335295,1.21976718,0.17850783,1.84507443,1.00847881,-0.22098444,676,2024,0.30474820,2022,-0.16771722,92328.44935417,31.98856792,0.68203270,0.00114245,0.48570441,0.24270284,0.16099811,0.07938229,,,0.35101129,0.07212225
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,3m+2,0.00000000,0.08969587,0.43255370,0.08876208,0.43018998,54707.09086261,28000.00000000,26707.09086261,0.95382467,0.31638042,0.35856085,1.64531082,0.17713659,2.59700992,2.27810016,-0.13887906,545,2024,0.40783490,2022,-0.07628845,132404.89530138,45.37705476,0.91112553,0.00162061,0.49143982,0.13842233,0.16323688,0.04934132,,,0.34249341,0.04953060
VT TQQQ/BTAL75+DBMF25 t20 w10-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,3m+2,0.10000000,0.08969587,0.43255370,0.08876208,0.43018998,54707.09086261,28000.00000000,26707.09086261,0.95382467,0.31638042,0.35856085,1.64531082,0.17713659,2.59700992,2.27810016,-0.13887906,545,2024,0.40783490,2022,-0.07628845,132404.89530138,45.37705476,0.91112553,0.00162061,0.49143982,0.13842233,0.16323688,0.04934132,,,0.34249341,0.04953060
VT TQQQ/BTAL75+DBMF25 t20 w20-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,3m+2,0.20000000,0.09196345,0.43255370,0.09106109,0.43018998,54707.09086261,28000.00000000,26707.09086261,0.95382467,0.31638042,0.35856085,1.64531082,0.17713659,2.59700992,2.27810016,-0.13887906,545,2024,0.40783490,2022,-0.07628845,132404.89530138,45.37705476,0.91112553,0.00162061,0.49143982,0.13842233,0.16323688,0.04934132,,,0.34249341,0.04953060
VT TQQQ/BTAL75+DBMF25 t20 w30-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,3m+2,0.30000000,0.11700279,0.43255245,0.11622650,0.43019506,54706.84195829,28000.00000000,26706.84195829,0.95381578,0.31637751,0.35855818,1.64534676,0.17713074,2.59709190,2.27993332,-0.13876612,545,2024,0.40783745,2022,-0.07628845,132369.47744262,45.35563484,0.91088494,0.00161984,0.49141803,0.13842326,0.16323734,0.04934165,,,0.34250916,0.04953060
TQQQ50/BTAL50 rb 1w,sens,sens_2021-06-18,2021-06-18,2024-06-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.00267347,0.05007768,0.00239011,0.05008441,45238.11158853,28000.00000000,17238.11158853,0.61564684,0.17937305,0.25009021,0.71456992,0.29090675,1.02178598,0.39628668,-0.45263456,753,2023,0.66991415,2022,-0.42699641,153981.34089288,57.85763761,1.24282410,0.00206634,0.49958715,0.46358420,,,,,0.49916697,0.44991559
50/50,sens,sens_2021-06-18,2021-06-18,2024-06-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.00111389,0.00321693,0.00081019,0.00229827,45738.21451787,28000.00000000,17738.21451787,0.63350766,0.18460877,0.25620903,0.74653938,0.28034497,1.07144921,0.41271883,-0.44729913,752,2023,0.69906779,2022,-0.42484210,77248.91197345,29.23815044,0.62080402,0.00104422,0.49948983,0.49857540,,,,,0.49937409,0.49770173
TQQQ50/BTAL50 rb 3m,sens,sens_2021-06-18,2021-06-18,2024-06-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.03656218,0.15220905,0.03645676,0.15221530,46188.87077842,28000.00000000,18188.87077842,0.64960253,0.19427364,0.26168159,0.78325139,0.27603019,1.13549728,0.44521604,-0.43635814,722,2023,0.73204338,2022,-0.41219288,58991.18575135,22.23365230,0.46548994,0.00079406,0.49541485,0.39895056,,,,,0.50249336,0.34778470
TQQQ50/BTAL50 gate QQQ<SMA200 rb 1w,sens,sens_2021-06-18,2021-06-18,2024-06-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.09062495,0.39168037,0.09043845,0.39168888,46497.68547326,28000.00000000,18497.68547326,0.66063162,0.20726879,0.26540947,1.01954793,0.20617256,1.50180621,0.61658803,-0.33615442,693,2023,0.43502256,2022,-0.28476178,120589.24280736,46.84597760,0.93645685,0.00167307,0.58853732,0.46388675,,,,,0.41047805,0.10831112
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2021-06-18,2021-06-18,2024-06-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.09329671,0.40484730,0.09311067,0.40485554,48319.32223696,28000.00000000,20319.32223696,0.72569008,0.23098554,0.28704355,1.14226479,0.20000492,1.71011089,0.75713731,-0.30507748,680,2023,0.46316941,2022,-0.25060475,74399.42673963,29.76371495,0.56116786,0.00106299,0.59208368,0.49857540,,,,,0.40699396,0.09514446
TQQQ50/BTAL50 gate QQQ<SMA200 rb 3m,sens,sens_2021-06-18,2021-06-18,2024-06-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.12532106,0.40504684,0.12525356,0.40505542,45399.64432115,28000.00000000,17399.64432115,0.62141587,0.19869049,0.25207191,1.03046928,0.19483740,1.51623741,0.66349448,-0.29946066,715,2023,0.37299713,2022,-0.25026688,57288.52696577,23.20354185,0.44812508,0.00082870,0.60458002,0.43633506,,,,,0.39360185,0.09494458
SPY benchmark,sens,sens_2021-06-18,2021-06-18,2024-06-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.01305644,0.03356229,0.01305829,0.03356354,36798.47644478,28000.00000000,8798.47644478,0.31423130,0.10958263,0.13853035,0.69665576,0.17059980,1.00066295,0.45487298,-0.24090819,709,2023,0.25564345,2022,-0.17936457,27684.44040194,1.93791083,0.22648326,0.00006921,,,,,0.98694171,0.96643646,,
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1w,0.00000000,0.05143584,0.29264833,0.05098525,0.29265178,42236.70100427,28000.00000000,14236.70100427,0.50845361,0.17512985,0.21247945,1.03589524,0.17017935,1.50207350,1.34151483,-0.13054634,504,2023,0.29746023,2022,-0.06011118,505590.15702796,168.98796387,3.66285390,0.00603528,0.52602185,0.14990349,0.17469888,0.04917713,,,0.29768811,0.03453201
VT TQQQ/BTAL75+DBMF25 t20 w10-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1w,0.10000000,0.05143584,0.29264833,0.05098525,0.29265178,42236.70100427,28000.00000000,14236.70100427,0.50845361,0.17512985,0.21247945,1.03589524,0.17017935,1.50207350,1.34151483,-0.13054634,504,2023,0.29746023,2022,-0.06011118,505590.15702796,168.98796387,3.66285390,0.00603528,0.52602185,0.14990349,0.17469888,0.04917713,,,0.29768811,0.03453201
VT TQQQ/BTAL75+DBMF25 t20 w20-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1w,0.20000000,0.05226499,0.28857425,0.05183377,0.28857773,42039.41884556,28000.00000000,14039.41884556,0.50140782,0.17112990,0.20992551,1.01816093,0.16970517,1.47557126,1.27721604,-0.13398665,504,2023,0.29952056,2022,-0.07133211,502126.46584080,167.84669382,3.65906212,0.00599452,0.52408595,0.14941004,0.17406726,0.04946493,,,0.30029072,0.03797195
VT TQQQ/BTAL75+DBMF25 t20 w30-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1w,0.30000000,0.06826374,0.27683335,0.06785651,0.27683654,42289.51045547,28000.00000000,14289.51045547,0.51033966,0.16826069,0.21316164,0.99293614,0.17191930,1.43814877,1.03137627,-0.16314190,513,2024,0.32169260,2022,-0.10229188,475381.74626209,159.43822528,3.50784618,0.00569422,0.51511701,0.14978666,0.17105503,0.04935042,,,0.31221775,0.04790843
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2w,0.00000000,0.06250138,0.35312505,0.06192580,0.35312716,43190.73898034,28000.00000000,15190.73898034,0.54252639,0.18175079,0.22470949,1.05841879,0.17220539,1.54750075,1.33187328,-0.13646252,512,2024,0.32312533,2022,-0.07026713,349881.55704469,117.35289833,2.52365445,0.00419117,0.52208135,0.14973252,0.17337310,0.04979580,,,0.30261189,0.03688994
VT TQQQ/BTAL75+DBMF25 t20 w10-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2w,0.10000000,0.06250138,0.35312505,0.06192580,0.35312716,43190.73898034,28000.00000000,15190.73898034,0.54252639,0.18175079,0.22470949,1.05841879,0.17220539,1.54750075,1.33187328,-0.13646252,512,2024,0.32312533,2022,-0.07026713,349881.55704469,117.35289833,2.52365445,0.00419117,0.52208135,0.14973252,0.17337310,0.04979580,,,0.30261189,0.03688994
VT TQQQ/BTAL75+DBMF25 t20 w20-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2w,0.20000000,0.06267957,0.35324752,0.06213876,0.35324964,42973.65992823,28000.00000000,14973.65992823,0.53477357,0.17761504,0.22194404,1.04046246,0.17171639,1.52080955,1.22053609,-0.14552216,513,2024,0.32277831,2022,-0.08153245,347481.63609970,116.49117881,2.52104995,0.00416040,0.51992204,0.14988573,0.17263825,0.04913694,,,0.30551507,0.04091315
VT TQQQ/BTAL75+DBMF25 t20 w30-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2w,0.30000000,0.08198123,0.35280659,0.08150373,0.35280873,43670.63017218,28000.00000000,15670.63017218,0.55966536,0.18090436,0.23078747,1.04594933,0.17384118,1.52935015,1.08687770,-0.16644408,517,2024,0.35844018,2022,-0.10275339,337689.37655594,114.07925590,2.46442580,0.00407426,0.51337435,0.14942697,0.17046303,0.04968970,,,0.31434657,0.04792682
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2w+1,0.00000000,0.06108010,0.25038636,0.06066252,0.25038840,43987.91444298,28000.00000000,15987.91444298,0.57099694,0.19542434,0.23477948,1.13942474,0.16972830,1.65814864,1.29787792,-0.15057220,159,2024,0.34963250,2022,-0.04139462,341130.16151564,114.71962681,2.42998630,0.00409713,0.52655784,0.19360617,0.17492222,0.06450135,,,0.29675461,0.03462161
VT TQQQ/BTAL75+DBMF25 t20 w10-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2w+1,0.10000000,0.06108010,0.25038636,0.06066252,0.25038840,43987.91444298,28000.00000000,15987.91444298,0.57099694,0.19542434,0.23477948,1.13942474,0.16972830,1.65814864,1.29787792,-0.15057220,159,2024,0.34963250,2022,-0.04139462,341130.16151564,114.71962681,2.42998630,0.00409713,0.52655784,0.19360617,0.17492222,0.06450135,,,0.29675461,0.03462161
VT TQQQ/BTAL75+DBMF25 t20 w20-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2w+1,0.20000000,0.06199434,0.25075682,0.06152280,0.25075887,43793.85836171,28000.00000000,15793.85836171,0.56406637,0.19157856,0.23234039,1.12329649,0.16920928,1.63392949,1.27326241,-0.15046275,159,2024,0.34997841,2022,-0.05243335,338807.52620561,113.91741985,2.42682184,0.00406848,0.52461609,0.19359107,0.17428061,0.06406392,,,0.29929099,0.03801312
VT TQQQ/BTAL75+DBMF25 t20 w30-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2w+1,0.30000000,0.07640799,0.25204393,0.07596637,0.25205164,43898.01295011,28000.00000000,15898.01295011,0.56778618,0.18674507,0.23365048,1.08939785,0.17101394,1.58249035,1.09324799,-0.17081675,513,2024,0.37211265,2022,-0.08736386,324137.92146858,109.64156402,2.35172294,0.00391577,0.51560090,0.19385699,0.17128775,0.06422405,,,0.31117749,0.04794836
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00000000,0.04114125,0.23968615,0.04073958,0.23969312,40639.21499055,28000.00000000,12639.21499055,0.45140054,0.15732160,0.19154429,0.86747600,0.18968257,1.20803842,0.93543237,-0.16818063,,2023,0.33653273,2022,-0.06445245,245956.07408714,82.78566604,1.79804412,0.00295663,0.50935136,0.17016577,0.16921726,0.05604845,,,0.31978643,0.03358477
VT TQQQ/BTAL75+DBMF25 t20 w10-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.10000000,0.04114125,0.23968615,0.04073958,0.23969312,40639.21499055,28000.00000000,12639.21499055,0.45140054,0.15732160,0.19154429,0.86747600,0.18968257,1.20803842,0.93543237,-0.16818063,,2023,0.33653273,2022,-0.06445245,245956.07408714,82.78566604,1.79804412,0.00295663,0.50935136,0.17016577,0.16921726,0.05604845,,,0.31978643,0.03358477
VT TQQQ/BTAL75+DBMF25 t20 w20-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.20000000,0.04181181,0.23680779,0.04139687,0.23681426,40465.88304792,28000.00000000,12465.88304792,0.44521011,0.15371883,0.18923702,0.85209022,0.18936754,1.18571742,0.91426106,-0.16813450,,2023,0.33874066,2022,-0.07447076,244624.14277604,82.33271126,1.79759843,0.00294045,0.50769962,0.17028899,0.16878294,0.05632274,,,0.32208719,0.03646364
VT TQQQ/BTAL75+DBMF25 t20 w30-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.30000000,0.05148690,0.24216122,0.05099607,0.24216844,39190.96124653,28000.00000000,11190.96124653,0.39967719,0.12806439,0.17204121,0.72633656,0.19172475,1.00578367,0.63793647,-0.20074787,566,2023,0.34819327,2022,-0.14381871,222599.04942718,74.92206427,1.69786310,0.00267579,0.49253195,0.17006313,0.16367116,0.05649154,,,0.34223904,0.05783156
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2m,0.00000000,0.10130210,0.36280879,0.10051026,0.35980630,40300.30471377,28000.00000000,12300.30471377,0.43929660,0.14563042,0.18702623,0.83239812,0.18414643,1.18396375,0.63648217,-0.22880519,,2023,0.29223595,2022,-0.11475419,110266.89219050,38.64891146,0.82098426,0.00138032,0.51638851,0.24252277,0.17161330,0.07950516,,,0.30950622,0.04627506
VT TQQQ/BTAL75+DBMF25 t20 w10-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2m,0.10000000,0.10130210,0.36280879,0.10051026,0.35980630,40300.30471377,28000.00000000,12300.30471377,0.43929660,0.14563042,0.18702623,0.83239812,0.18414643,1.18396375,0.63648217,-0.22880519,,2023,0.29223595,2022,-0.11475419,110266.89219050,38.64891146,0.82098426,0.00138032,0.51638851,0.24252277,0.17161330,0.07950516,,,0.30950622,0.04627506
VT TQQQ/BTAL75+DBMF25 t20 w20-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2m,0.20000000,0.10360111,0.36280879,0.10280927,0.35980630,40300.30471377,28000.00000000,12300.30471377,0.43929660,0.14563042,0.18702623,0.83239812,0.18414643,1.18396375,0.63648217,-0.22880519,,2023,0.29223595,2022,-0.11475419,110266.89219050,38.64891146,0.82098426,0.00138032,0.51638851,0.24252277,0.17161330,0.07950516,,,0.30950622,0.04627506
VT TQQQ/BTAL75+DBMF25 t20 w30-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2m,0.30000000,0.11286929,0.34078061,0.11227714,0.34078271,39648.15008960,28000.00000000,11648.15008960,0.41600536,0.13257707,0.17825387,0.76889862,0.18448740,1.09336014,0.57897523,-0.22898574,,2023,0.29971243,2022,-0.15341465,106197.97737387,37.15648909,0.80603317,0.00132702,0.50833175,0.24230337,0.16904670,0.08016357,,,0.32047995,0.06108315
