label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.sigma_target,params.w_max,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t25 w0-70 QQQ:VOL_EWMA80,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.25000000,0.70000000,,0.00173287,0.00551571,0.00100453,0.00317480,42191.05124953,28000.00000000,14191.05124953,0.50682326,0.14495623,0.21324514,0.66025309,0.25461640,0.92333865,0.50951536,-0.28449825,573,2023,0.58140477,2022,-0.23278778,279299.45153856,77.87021399,2.13576877,0.00278108,0.17100368,0.07403361,0.39650394,0.15145094,,,0.43070796,0.17289106
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t25 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.25000000,0.70000000,QQQ<SMA200,0.05192447,0.29895148,0.05145305,0.29895584,42063.59151490,28000.00000000,14063.59151490,0.50227113,0.15330038,0.21158556,0.71414221,0.24079778,0.99837607,0.65651674,-0.23350567,,2023,0.42225240,2022,-0.12821808,274511.80844969,77.78997037,2.08049403,0.00277821,0.18542924,0.07403361,0.43272214,0.15129401,,,0.38010634,0.04264153
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t25 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.25000000,0.80000000,,0.00166084,0.00516182,0.00099432,0.00370405,42341.23772021,28000.00000000,14341.23772021,0.51218706,0.14622349,0.21519594,0.65101421,0.26349340,0.90897286,0.50855814,-0.28752560,573,2023,0.61126009,2022,-0.23355879,316209.31542220,86.77991148,2.41131711,0.00309928,0.16779529,0.04938712,0.38694294,0.14908281,,,0.44354573,0.17316514
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.25000000,0.80000000,QQQ<SMA200,0.05185437,0.29889301,0.05139704,0.29889738,42224.41227925,28000.00000000,14224.41227925,0.50801472,0.15476265,0.21367891,0.70175717,0.25015764,0.97940776,0.64242387,-0.24090427,,2023,0.44967072,2022,-0.12882658,311652.76389278,86.81110080,2.35466614,0.00310040,0.18227438,0.04953737,0.42313275,0.14923999,,,0.39292440,0.04269999
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t30 w0-40 QQQ:VOL_EWMA80,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.30000000,0.40000000,,0.00183449,0.00502939,0.00093033,0.00200197,41288.81372300,28000.00000000,13288.81372300,0.47460049,0.13481741,0.20141795,0.67681059,0.22441010,0.96407972,0.45899893,-0.29372053,573,2023,0.53451956,2022,-0.25836286,131801.06013229,42.96829561,1.02612251,0.00153458,0.18485733,0.14870896,0.44329740,0.14989188,,,0.36997580,0.20731517
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t30 w0-40 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.30000000,0.40000000,QQQ<SMA200,0.06058551,0.34630475,0.06015936,0.34630874,41356.23281374,28000.00000000,13356.23281374,0.47700831,0.14800150,0.20230821,0.80648770,0.19502701,1.15955525,0.69005958,-0.21447641,570,2023,0.35973091,2022,-0.13361062,128148.70056599,43.39035135,0.98218441,0.00154966,0.20188166,0.14870896,0.48607384,0.14965266,,,0.31060422,0.05369126
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t30 w0-50 QQQ:VOL_EWMA80,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.30000000,0.50000000,,0.00177026,0.00474540,0.00093937,0.00270876,44900.86252421,28000.00000000,16900.86252421,0.60360223,0.16695452,0.24769448,0.73723449,0.25335776,1.05587396,0.52048239,-0.32076881,571,2023,0.66876053,2022,-0.28154270,150909.52724629,47.04084233,1.13537198,0.00168003,0.16935801,0.12423001,0.40058095,0.13204389,,,0.42825395,0.20676038
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t30 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.30000000,0.50000000,QQQ<SMA200,0.06101900,0.35683428,0.06060498,0.35683874,44890.89594569,28000.00000000,16890.89594569,0.60324628,0.17986965,0.24757058,0.84211524,0.22751236,1.21561432,0.74194821,-0.24242886,560,2023,0.47304624,2022,-0.15881054,147008.37838363,47.37964932,1.09129836,0.00169213,0.18642081,0.12423001,0.44363566,0.13207553,,,0.36846547,0.05307810
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.30000000,0.60000000,,0.00174542,0.00457852,0.00092742,0.00238275,44871.36492362,28000.00000000,16871.36492362,0.60254875,0.15924152,0.24732772,0.67524854,0.27551024,0.95694602,0.45826668,-0.34748659,573,2023,0.69811273,2022,-0.30406102,182956.32570315,53.94583862,1.39031481,0.00192664,0.15987840,0.09871148,0.37230216,0.13213783,,,0.46603290,0.20792117
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.30000000,0.60000000,QQQ<SMA200,0.06126434,0.35739615,0.06079365,0.35740071,44835.89936981,28000.00000000,16835.89936981,0.60128212,0.17206382,0.24688654,0.75760738,0.25187149,1.07818174,0.63213993,-0.27219261,571,2023,0.49885089,2022,-0.18493250,178975.40501184,54.22522616,1.34274871,0.00193662,0.17696366,0.09871148,0.41540833,0.13222979,,,0.40594222,0.05251613
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t30 w0-70 QQQ:VOL_EWMA80,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.30000000,0.70000000,,0.00192769,0.00589756,0.00104902,0.00297703,44472.63337196,28000.00000000,16472.63337196,0.58830833,0.15382580,0.24235292,0.63938009,0.29018590,0.89948983,0.43461281,-0.35393757,601,2023,0.70670246,2022,-0.30560217,246393.24297099,68.77902583,1.88209890,0.00245639,0.15370337,0.07403361,0.35366538,0.13212183,,,0.49065556,0.20729090
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t30 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.30000000,0.70000000,QQQ<SMA200,0.06155870,0.35781306,0.06112138,0.35781762,44430.36667049,28000.00000000,16430.36667049,0.58679881,0.16660213,0.24182368,0.71063050,0.26783221,1.00198278,0.59672172,-0.27919569,572,2023,0.50589714,2022,-0.18637236,242729.17709467,69.13282270,1.83062729,0.00246903,0.17098821,0.07403361,0.39695718,0.13223646,,,0.43036841,0.05209921
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t30 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.30000000,0.80000000,,0.00194034,0.00524188,0.00103833,0.00289559,44516.91282500,28000.00000000,16516.91282500,0.58988974,0.15343387,0.24290697,0.62441201,0.30252306,0.87439529,0.42657522,-0.35968773,601,2023,0.73645833,2022,-0.30618064,300947.77112781,81.86703829,2.29452781,0.00292382,0.14876642,0.04935574,0.33904552,0.13197655,,,0.51019434,0.20795780
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.30000000,0.80000000,QQQ<SMA200,0.06134991,0.35764744,0.06091582,0.35765202,44495.60352854,28000.00000000,16495.60352854,0.58912870,0.16633137,0.24264039,0.68925884,0.28117842,0.96655045,0.58158290,-0.28599770,573,2023,0.53285068,2022,-0.18757467,297128.27817335,82.18311020,2.23692852,0.00293511,0.16601141,0.04935574,0.38242214,0.13204477,,,0.45008779,0.05226482
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t35 w0-40 QQQ:VOL_EWMA80,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.35000000,0.40000000,,0.00182228,0.00502939,0.00098423,0.00207883,40757.69187404,28000.00000000,12757.69187404,0.45563185,0.12495054,0.19436717,0.61402186,0.23838161,0.87198428,0.39944090,-0.31281358,601,2023,0.53459876,2022,-0.27841542,121199.20624989,39.88961675,0.95788533,0.00142463,0.18009201,0.14870896,0.43363560,0.14990223,,,0.38441696,0.24272224
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t35 w0-40 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.35000000,0.40000000,QQQ<SMA200,0.06819995,0.33910893,0.06775881,0.33911317,40945.90972767,28000.00000000,12945.90972767,0.46235392,0.13943662,0.19687345,0.75813386,0.19846217,1.08711469,0.59963578,-0.23253552,571,2023,0.36336921,2022,-0.15582156,118128.65469771,40.63923910,0.91708866,0.00145140,0.19945541,0.14870896,0.48153850,0.14985301,,,0.31737901,0.06088683
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t35 w0-50 QQQ:VOL_EWMA80,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.35000000,0.50000000,,0.00178466,0.00474540,0.00106170,0.00270876,44759.48091518,28000.00000000,16759.48091518,0.59855289,0.15603944,0.24593505,0.66721053,0.27399082,0.95375358,0.42388429,-0.36811801,591,2023,0.72311292,2022,-0.32967010,137310.12961000,42.86549185,1.05093056,0.00153091,0.16166684,0.12414635,0.38349608,0.12481377,,,0.45301763,0.24280040
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t35 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.35000000,0.50000000,QQQ<SMA200,0.07040256,0.41442508,0.06991979,0.41442945,44883.50577847,28000.00000000,16883.50577847,0.60298235,0.17360434,0.24747870,0.79808247,0.23576482,1.15383574,0.64334784,-0.26984522,570,2023,0.49363370,2022,-0.19095220,133919.29643877,43.43358464,1.00649956,0.00155120,0.18125005,0.12414635,0.43320786,0.12447544,,,0.38389434,0.06380686
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t35 w0-60 QQQ:VOL_EWMA80,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.35000000,0.60000000,,0.00184964,0.00429132,0.00104299,0.00240842,47763.78237055,28000.00000000,19763.78237055,0.70584937,0.17885544,0.28248801,0.69695131,0.30199031,0.99732085,0.45483979,-0.39322735,573,2023,0.84667536,2022,-0.35136776,155406.76969616,46.69803287,1.15932489,0.00166779,0.14724143,0.09871148,0.34335652,0.11240842,,,0.50751548,0.24147511
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t35 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.35000000,0.60000000,QQQ<SMA200,0.07039871,0.41481919,0.06989002,0.41482365,47876.38888244,28000.00000000,19876.38888244,0.70987103,0.19698682,0.28382532,0.80654071,0.26783341,1.16472880,0.65634417,-0.30012732,570,2023,0.60014894,2022,-0.21640108,151928.99530635,47.19300309,1.11407919,0.00168546,0.16686021,0.09871148,0.39315407,0.11215093,,,0.43840570,0.06341267
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t35 w0-70 QQQ:VOL_EWMA80,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.35000000,0.70000000,,0.00189046,0.00504036,0.00109199,0.00297703,47416.60097115,28000.00000000,19416.60097115,0.69345003,0.16762689,0.27835051,0.64144032,0.32401370,0.90921697,0.40214071,-0.41683640,601,2023,0.86524738,2022,-0.37170966,196833.18856085,56.01519192,1.48857477,0.00200054,0.13824023,0.07403361,0.31611563,0.11208773,,,0.54371147,0.24148664
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t35 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.35000000,0.70000000,QQQ<SMA200,0.07070937,0.41590918,0.07027132,0.41591438,47499.94076286,28000.00000000,19499.94076286,0.69642646,0.18563700,0.27934569,0.72980857,0.29243922,1.03993647,0.56628227,-0.32781707,573,2023,0.61567925,2022,-0.24050355,193834.18048956,56.60176352,1.44185053,0.00202149,0.15789748,0.07403361,0.36627596,0.11245924,,,0.47424667,0.06232194
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t35 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.35000000,0.80000000,,0.00191063,0.00488482,0.00108974,0.00282478,46879.28628317,28000.00000000,18879.28628317,0.67426022,0.16075693,0.27190369,0.61034775,0.33914749,0.85972271,0.37960377,-0.42348614,605,2023,0.87233369,2022,-0.37381733,263590.79560792,71.79840016,2.00707365,0.00256423,0.13178006,0.04928512,0.29721973,0.11221223,,,0.56904007,0.24282942
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t35 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.35000000,0.80000000,QQQ<SMA200,0.07096955,0.41630856,0.07048558,0.41631336,46993.44577259,28000.00000000,18993.44577259,0.67833735,0.17922565,0.27327786,0.68938385,0.30902510,0.97434925,0.53530266,-0.33481181,573,2023,0.62205095,2022,-0.24216202,261024.55300039,72.47703751,1.95369019,0.00258847,0.15169731,0.04935574,0.34734090,0.11252247,,,0.49934433,0.06192295
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t40 w0-40 QQQ:VOL_EWMA80,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.40000000,0.40000000,,0.00200320,0.00532590,0.00099407,0.00240682,40255.66963346,28000.00000000,12255.66963346,0.43770249,0.11564374,0.18764071,0.56659634,0.24759655,0.80287158,0.35062934,-0.32981765,606,2023,0.53472568,2022,-0.29625949,115399.95621548,38.10345743,0.92456310,0.00136084,0.17692805,0.14865665,0.42765679,0.14827648,,,0.39338036,0.27722546
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t40 w0-40 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.40000000,0.40000000,QQQ<SMA200,0.07705400,0.33910893,0.07660393,0.33911317,40950.45496786,28000.00000000,12950.45496786,0.46251625,0.13948052,0.19693387,0.75780952,0.19864655,1.08660083,0.59982461,-0.23253552,571,2023,0.36336921,2022,-0.15582156,118119.52742771,40.63626208,0.91701529,0.00145130,0.19941330,0.14870896,0.48140245,0.14983531,,,0.31754427,0.06088683
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t40 w0-50 QQQ:VOL_EWMA80,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.40000000,0.50000000,,0.00200159,0.00474540,0.00113985,0.00270876,43789.58004742,28000.00000000,15789.58004742,0.56391357,0.13769335,0.23375495,0.58948184,0.29120165,0.83878840,0.34174001,-0.40291843,606,2023,0.73414657,2022,-0.36585842,123039.12392811,38.91391250,0.96628567,0.00138978,0.15609368,0.12375352,0.37174505,0.12451199,,,0.47012680,0.27703756
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t40 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.40000000,0.50000000,QQQ<SMA200,0.07718130,0.42479798,0.07662452,0.42480247,44164.44177013,28000.00000000,16164.44177013,0.57730149,0.15963420,0.23848551,0.73495059,0.24158192,1.05868204,0.53874411,-0.29630802,573,2023,0.49874670,2022,-0.22286233,120058.45966538,39.59872983,0.92037410,0.00141424,0.17760132,0.12392618,0.42640816,0.12467076,,,0.39426280,0.07519753
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t40 w0-60 QQQ:VOL_EWMA80,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.40000000,0.60000000,,0.00184730,0.00444160,0.00100266,0.00232899,48170.20606556,28000.00000000,20170.20606556,0.72036450,0.17220957,0.28730400,0.65254011,0.32482437,0.93425543,0.39375401,-0.43735318,601,2023,0.92087272,2022,-0.39705313,139995.55443378,42.05554552,1.05723444,0.00150198,0.13831659,0.09871148,0.32406896,0.09946755,,,0.53573283,0.27747372
VT TQQQ/BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00 t40 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL25+DBMF75~BTAL75+DBMF25@VIX/VIX3M@1>=1.00,0.40000000,0.60000000,QQQ<SMA200,0.07940506,0.47232290,0.07904554,0.47232748,48532.23821508,28000.00000000,20532.23821508,0.73329422,0.19710051,0.29156930,0.78637320,0.27851104,1.13968297,0.60685307,-0.32479115,572,2023,0.63570564,2022,-0.24592510,137836.42680429,43.00088754,1.01627371,0.00153575,0.16056284,0.09871148,0.38067868,0.09985736,,,0.45739718,0.07422831
