label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.gate.ratio_sma,params.gate.fire,params.gate.hysteresis,params.gate.w_off,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.05<0.95 off30,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.05000000,0.10000000,0.30000000,0.00081783,0.08370170,0.00082404,0.08370233,291146.79202732,75500.00000000,215646.79202732,2.85624890,0.22640124,0.20366167,0.94269447,0.25014878,1.30764662,0.65482850,-0.34574128,,2013,0.61169807,2022,-0.30482342,2950529.44327752,1109.89320022,0.92607446,0.01470057,0.47602899,0.39889101,,,0.52376128,0.14915478
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.05<0.95 off0,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.05000000,0.10000000,0.00000000,0.00018945,0.00175383,0.00019816,0.00190927,248584.57173077,75500.00000000,173084.57173077,2.29251088,0.20781747,0.18051237,0.88229797,0.24985476,1.22123914,0.60107156,-0.34574497,,2013,0.61169807,2022,-0.30481545,3157615.37950822,1187.55864877,1.08201748,0.01572925,0.48523890,0.39889101,,,0.51454187,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80,fit,fit,2012-01-03,2022-12-30,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.00018305,0.00175383,0.00018813,0.00190927,289296.57238113,75500.00000000,213796.57238113,2.83174268,0.22543859,0.20272871,0.93583257,0.25150775,1.29768251,0.65209486,-0.34571440,,2013,0.61169807,2022,-0.30479233,2888481.31833062,1086.41457449,0.91540020,0.01438960,0.47313840,0.39889101,,,0.52665331,0.14915511
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.01760252,0.24145328,0.01760811,0.24145379,300365.15959686,75500.00000000,224865.15959686,2.97834648,0.22658619,0.20822268,0.95482680,0.24606958,1.32162123,0.83412680,-0.27164478,140,2013,0.61174426,2022,-0.21789894,2215018.94721764,836.37961322,0.75109094,0.01107788,0.49055306,0.39900717,,,0.50923390,0.09963704
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200 off0,fit,fit,2012-01-03,2022-12-30,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.00022302,0.00175383,0.00023831,0.00190927,296481.30249415,75500.00000000,220981.30249415,2.92690467,0.21381174,0.20631848,0.90270559,0.24964500,1.24944719,0.59172721,-0.36133498,681,2017,0.58814497,2016,-0.13941845,2493303.44023759,940.42678357,1.01514309,0.01245598,0.53441075,0.39900717,,,0.46532692,0.00000000
50/50,fit,fit,2012-01-03,2022-12-30,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.00020170,0.00173099,0.00019617,0.00191068,260662.61157189,75500.00000000,185162.61157189,2.45248492,0.20814374,0.18746705,0.83786057,0.26954829,1.17041089,0.46451980,-0.44808367,,2019,0.61007710,2022,-0.42567552,1513920.94378903,571.39654547,0.48358257,0.00756817,0.49981029,0.49808932,,,0.49997325,0.49991074
TQQQ50/BTAL50 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.02770073,0.33400397,0.02769542,0.33400453,285398.87829334,75500.00000000,209898.87829334,2.78011759,0.21616778,0.20074346,0.92693077,0.24361259,1.29047523,0.57289860,-0.37732293,138,2019,0.51184467,2022,-0.29178920,848427.42592301,324.67668338,0.29079608,0.00430035,0.52733038,0.49808932,,,0.47245948,0.16599547
SPY benchmark,fit,fit,2012-01-03,2022-12-30,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.00181713,0.00887397,0.00181778,0.00887535,155037.99589010,75500.00000000,79537.99589010,1.05348339,0.12272174,0.11077065,0.76728635,0.16992121,1.07071696,0.36376365,-0.33736669,173,2013,0.31819168,2022,-0.18365528,75481.94120423,5.28373588,0.04442562,0.00006998,,,0.99818222,0.99112465,,
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.90,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.90000000,0.00000000,,0.04083996,0.53438308,0.04069714,0.53439780,51116.87111802,31500.00000000,19616.87111802,0.62275781,0.21645206,0.21185312,0.97294175,0.22955191,1.37130493,0.96086231,-0.22526855,209,2024,0.35037553,2026,0.08976654,223491.50347500,87.90226762,1.05495452,0.00279055,0.51339516,0.39908784,,,0.48575441,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.90 off30,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.90000000,0.00000000,0.30000000,0.02619843,0.29998528,0.02605253,0.30000000,48073.66434578,31500.00000000,16573.66434578,0.52614807,0.18603534,0.18392395,0.90807357,0.21415420,1.27189109,1.02452259,-0.18158247,432,2024,0.26826207,2026,0.10100322,313291.26099691,121.55315860,1.56735177,0.00385883,0.54815856,0.39924839,,,0.45091501,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.90 off0,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.90000000,0.00000000,0.00000000,0.00097792,0.00215678,0.00083400,0.00191830,38252.04037669,31500.00000000,6752.04037669,0.21435049,0.09477812,0.08276159,0.51021640,0.23049800,0.71662701,0.42576410,-0.22260713,,2024,0.14559925,2026,-0.02852615,492954.92332678,188.90915378,2.75785943,0.00599712,0.61798235,0.39914161,,,0.38094954,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.90<0.85,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.90000000,0.05000000,,0.06671435,0.53438308,0.06663577,0.53439780,48067.08578422,31500.00000000,16567.08578422,0.52593923,0.19290462,0.18386205,0.91209927,0.22126638,1.28071411,0.85715417,-0.22505242,209,2024,0.30980954,2025,0.06989271,202743.45729173,80.69282565,0.98914713,0.00256168,0.53953368,0.39914200,,,0.45979615,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.90<0.85 off30,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.90000000,0.05000000,0.30000000,0.04101968,0.29998645,0.04099011,0.30000000,44751.16589872,31500.00000000,13251.16589872,0.42067193,0.15630417,0.15175432,0.86567095,0.18939142,1.20070550,0.91066038,-0.17163826,197,2023,0.20727745,2025,0.06609475,292692.55116618,114.40322093,1.53607894,0.00363185,0.62278269,0.39931594,,,0.37641825,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.90<0.85 off0,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.90000000,0.05000000,0.00000000,0.00078751,0.00227869,0.00079642,0.00247176,36867.92912597,31500.00000000,5367.92912597,0.17041045,0.06885995,0.06684116,0.41684724,0.21725532,0.58250733,0.24368139,-0.28258191,,2023,0.13711422,2024,0.00698613,473382.14938726,182.11889689,2.86038710,0.00578155,0.75258469,0.39934388,,,0.24653273,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.90<0.80,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.90000000,0.10000000,,0.15142002,0.53438308,0.15140047,0.53439780,37857.07914850,31500.00000000,6357.07914850,0.20181204,0.06954582,0.07826759,0.45973073,0.18374383,0.63387288,0.30983909,-0.22445788,,2024,0.29371127,2023,-0.05787402,107621.81283670,46.62185110,0.63222637,0.00148006,0.62440822,0.39943589,,,0.37498537,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.90<0.80 off30,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.90000000,0.10000000,0.30000000,0.06465299,0.29998758,0.06463837,0.30000000,35538.09299144,31500.00000000,4038.09299144,0.12819343,0.04139831,0.05107432,0.36760680,0.13609671,0.50964125,0.24637989,-0.16802633,413,2024,0.23566669,2023,-0.10034521,137491.42939263,57.81685910,0.84971987,0.00183546,0.73081576,0.39943589,,,0.26845833,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.90<0.80 off0,test,test,2023-01-03,2026-08-20,false,false,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.90000000,0.10000000,0.00000000,0.00056702,0.00230438,0.00056761,0.00183286,27130.76875281,31500.00000000,-4369.23124719,-0.13870575,-0.05455534,-0.06184990,-0.17993798,0.20099987,-0.25386959,-0.16571081,-0.32922017,,2024,0.12214977,2023,-0.15615607,185280.51199009,75.72111119,1.29029214,0.00240384,0.93230992,0.39943589,,,0.06707912,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.95,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.95000000,0.00000000,,0.00643836,0.15188421,0.00626755,0.15189674,57940.42227937,31500.00000000,26440.42227937,0.83937849,0.31377515,0.26993797,1.27830722,0.23652484,1.82704787,1.35878620,-0.23092312,209,2023,0.62520771,2026,0.08504666,253974.60580110,97.02751428,1.02280814,0.00308024,0.47903969,0.39943041,,,0.52020206,0.31307970
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.95 off30,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.95000000,0.00000000,0.30000000,0.00399306,0.07413112,0.00379881,0.07413518,55548.47133466,31500.00000000,24048.47133466,0.76344353,0.29325324,0.25023025,1.23918973,0.22998292,1.76552609,1.27055399,-0.23080739,211,2023,0.59515746,2026,0.07220564,300073.67280477,114.27708587,1.24197727,0.00362784,0.49241281,0.39915131,,,0.50678094,0.22586482
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.95 off0,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.95000000,0.00000000,0.00000000,0.00082155,0.00173191,0.00066472,0.00132816,43381.03183209,31500.00000000,11881.03183209,0.37717561,0.19111804,0.13792276,0.85061567,0.24076673,1.20651422,0.65366199,-0.29238054,,2023,0.48583199,2026,-0.11597865,463284.40068263,175.46693933,2.08794471,0.00557038,0.53690500,0.39919667,,,0.46220674,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.95<0.90,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.95000000,0.05000000,,0.01184880,0.15188421,0.01170767,0.15189674,57397.71226070,31500.00000000,25897.71226070,0.82214960,0.30857839,0.26552409,1.27572856,0.23328103,1.82215673,1.33644881,-0.23089429,209,2023,0.60138381,2026,0.08545238,250065.22713795,95.67100658,1.01736665,0.00303717,0.48449095,0.39932434,,,0.51476621,0.31296736
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.95<0.90 off30,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.95000000,0.05000000,0.30000000,0.00484063,0.07412984,0.00468759,0.07413415,52731.93626836,31500.00000000,21231.93626836,0.67402972,0.26590404,0.22613693,1.17385864,0.22315750,1.66297380,1.15184282,-0.23085098,211,2023,0.52283090,2026,0.07166981,316232.90230154,120.44048509,1.37780683,0.00382351,0.50931852,0.39915131,,,0.48984361,0.22586585
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.95<0.90 off0,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.95000000,0.05000000,0.00000000,0.00085682,0.00196284,0.00074216,0.00175285,38479.67514546,31500.00000000,6979.67514546,0.22157699,0.13077817,0.08533442,0.64294512,0.23520091,0.90439149,0.44716090,-0.29246333,,2023,0.33396716,2026,-0.11571131,486906.40117309,184.40500912,2.47722666,0.00585413,0.57344075,0.39939197,,,0.42561942,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.95<0.85,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.95000000,0.10000000,,0.05713400,0.53438308,0.05698525,0.53439780,48965.49998449,31500.00000000,17465.49998449,0.55446032,0.20152319,0.19225270,0.92719429,0.22682267,1.29994610,0.89600100,-0.22491403,209,2024,0.35079189,2025,0.06560214,212411.29664118,83.79554247,1.02010895,0.00266018,0.52968319,0.39913972,,,0.46947221,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.95<0.85 off30,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.95000000,0.10000000,0.30000000,0.03349256,0.29998645,0.03334295,0.30000000,45565.80449395,31500.00000000,14065.80449395,0.44653348,0.16756857,0.15981618,0.83664151,0.21339503,1.16592571,0.92808239,-0.18055355,474,2024,0.26835722,2025,0.04410960,276756.77867190,107.87046891,1.41328873,0.00342446,0.56178095,0.39908174,,,0.43735792,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.95<0.85 off0,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.95000000,0.10000000,0.00000000,0.00100776,0.00213196,0.00090674,0.00214093,34614.13145406,31500.00000000,3114.13145406,0.09886132,0.06072394,0.03983012,0.37372700,0.22855015,0.51912690,0.21219488,-0.28617064,,2024,0.14612471,2026,-0.02879579,424477.35434780,163.27096928,2.46936736,0.00518321,0.63115638,0.39915563,,,0.36775502,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,1.00000000,0.00000000,,0.00270601,0.08837657,0.00253981,0.08838056,59118.33727166,31500.00000000,27618.33727166,0.87677261,0.32713266,0.27940607,1.30935744,0.23915819,1.88157365,1.41685545,-0.23088640,209,2023,0.67964179,2026,0.08555592,262370.95281510,99.88855685,1.03393270,0.00317107,0.47533521,0.39933764,,,0.52393261,0.32048340
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00 off30,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,1.00000000,0.00000000,0.30000000,0.00075544,0.00202137,0.00057322,0.00144513,57590.73759081,31500.00000000,26090.73759081,0.82827738,0.31509830,0.26709776,1.28059790,0.23696941,1.83697529,1.36471502,-0.23088945,209,2023,0.67964179,2026,0.08542468,285828.59039064,108.71589528,1.14764920,0.00345130,0.47967986,0.39933764,,,0.51952759,0.29976092
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00 off0,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,1.00000000,0.00000000,0.00000000,0.00073816,0.00202137,0.00058088,0.00120968,55071.65978974,31500.00000000,23571.65978974,0.74830666,0.29447450,0.24622116,1.20588411,0.23882317,1.73492262,1.27535909,-0.23089536,209,2023,0.67964179,2026,0.08557535,364064.06310334,138.00697825,1.50857338,0.00438117,0.49329568,0.39933764,,,0.50591859,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00<0.95,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,1.00000000,0.05000000,,0.00300150,0.08837657,0.00282086,0.08838056,58925.98952527,31500.00000000,27425.98952527,0.87066633,0.32576527,0.27787028,1.30563674,0.23902038,1.87586641,1.41127293,-0.23083080,209,2023,0.67964179,2026,0.08515320,262702.31800557,100.26647331,1.03688004,0.00318306,0.47558983,0.39933764,,,0.52364189,0.31360760
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00<0.95 off30,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,1.00000000,0.05000000,0.30000000,0.00085704,0.00722630,0.00067977,0.00723037,56436.53101794,31500.00000000,24936.53101794,0.79163591,0.30709405,0.25762461,1.25594340,0.23667809,1.79960961,1.33053341,-0.23080521,211,2023,0.67964179,2026,0.07239736,289163.68616973,110.22459665,1.16849938,0.00349919,0.48087926,0.39933764,,,0.51837915,0.29276963
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00<0.95 off0,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,1.00000000,0.05000000,0.00000000,0.00082685,0.00202137,0.00065639,0.00129057,41416.19978874,31500.00000000,9916.19978874,0.31479999,0.18808503,0.11745455,0.83791386,0.24158748,1.19060265,0.56923377,-0.33041791,,2023,0.67964179,2026,-0.11604181,401021.92854046,152.11196493,1.78755032,0.00482895,0.50795640,0.39933764,,,0.49116198,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00<0.90,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,1.00000000,0.10000000,,0.00300150,0.08837657,0.00282086,0.08838056,58925.98952527,31500.00000000,27425.98952527,0.87066633,0.32576527,0.27787028,1.30563674,0.23902038,1.87586641,1.41127293,-0.23083080,209,2023,0.67964179,2026,0.08515320,262702.31800557,100.26647331,1.03688004,0.00318306,0.47558983,0.39933764,,,0.52364189,0.31360760
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00<0.90 off30,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,1.00000000,0.10000000,0.30000000,0.00085704,0.00722630,0.00067977,0.00723037,56436.53101794,31500.00000000,24936.53101794,0.79163591,0.30709405,0.25762461,1.25594340,0.23667809,1.79960961,1.33053341,-0.23080521,211,2023,0.67964179,2026,0.07239736,289163.68616973,110.22459665,1.16849938,0.00349919,0.48087926,0.39933764,,,0.51837915,0.29276963
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00<0.90 off0,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,1.00000000,0.10000000,0.00000000,0.00082685,0.00202137,0.00065639,0.00129057,41416.19978874,31500.00000000,9916.19978874,0.31479999,0.18808503,0.11745455,0.83791386,0.24158748,1.19060265,0.56923377,-0.33041791,,2023,0.67964179,2026,-0.11604181,401021.92854046,152.11196493,1.78755032,0.00482895,0.50795640,0.39933764,,,0.49116198,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.05,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,1.05000000,0.00000000,,0.00074793,0.00202137,0.00055852,0.00120968,59052.37527687,31500.00000000,27552.37527687,0.87467858,0.32665833,0.27887985,1.28604213,0.24414360,1.85031275,1.33569727,-0.24456016,240,2023,0.67964179,2026,0.08547701,273380.87830492,104.01612057,1.07822962,0.00330210,0.47330396,0.39933764,,,0.52591300,0.32079353
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.05 off30,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,1.05000000,0.00000000,0.30000000,0.00074793,0.00202137,0.00055852,0.00120968,59052.37527687,31500.00000000,27552.37527687,0.87467858,0.32665833,0.27887985,1.28604213,0.24414360,1.85031275,1.33569727,-0.24456016,240,2023,0.67964179,2026,0.08547701,273380.87830492,104.01612057,1.07822962,0.00330210,0.47330396,0.39933764,,,0.52591300,0.32079353
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.05 off0,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,1.05000000,0.00000000,0.00000000,0.00074793,0.00202137,0.00055852,0.00120968,59052.37527687,31500.00000000,27552.37527687,0.87467858,0.32665833,0.27887985,1.28604213,0.24414360,1.85031275,1.33569727,-0.24456016,240,2023,0.67964179,2026,0.08547701,273380.87830492,104.01612057,1.07822962,0.00330210,0.47330396,0.39933764,,,0.52591300,0.32079353
